begintime,sk_object,duration,integrity,1282448458,1282432826,1282432827
2022-03-13 16:00:00,630425.0,3600.0,100.0,2.0,2.0,1.0
2022-03-13 00:00:00,630412.0,3600.0,100.0,5.0,5.0,3.0
2022-03-07 16:00:00,503759.0,3600.0,100.0,1.0,1.0,1.0
2022-02-04 19:00:00,575008.0,3600.0,100.0,1.0,1.0,0.0
2022-03-07 13:00:00,630506.0,3600.0,100.0,8.0,10.0,2.0
2022-02-03 14:00:00,630409.0,3600.0,100.0,7.0,7.0,0.0
2022-03-10 21:00:00,630546.0,3600.0,100.0,3.0,3.0,1.0
2022-03-10 11:00:00,532290.0,3600.0,100.0,4.0,4.0,1.0
2022-03-12 20:00:00,630505.0,3600.0,100.0,3.0,3.0,0.0
2022-03-10 19:00:00,531648.0,3600.0,100.0,1.0,1.0,1.0
2022-02-03 14:00:00,630562.0,3600.0,100.0,4.0,4.0,1.0
2022-02-08 09:00:00,630425.0,3600.0,100.0,2.0,2.0,0.0
2022-03-12 21:00:00,630552.0,3600.0,100.0,6.0,6.0,0.0
2022-03-10 12:00:00,630432.0,3600.0,100.0,3.0,3.0,0.0
2022-03-12 17:00:00,630445.0,3600.0,100.0,6.0,6.0,0.0
2022-03-10 12:00:00,493303.0,3600.0,100.0,1.0,1.0,0.0
2022-02-04 16:00:00,605821.0,3600.0,100.0,2.0,2.0,0.0
2022-03-13 19:00:00,630507.0,3600.0,100.0,1.0,1.0,1.0
2022-03-07 12:00:00,630462.0,3600.0,100.0,4.0,4.0,1.0
2022-02-05 13:00:00,630552.0,3600.0,100.0,31.0,32.0,6.0
2022-02-08 12:00:00,490656.0,3600.0,100.0,2.0,2.0,1.0
2022-02-04 18:00:00,630552.0,3600.0,100.0,16.0,16.0,2.0
2022-02-06 12:00:00,630409.0,3600.0,100.0,4.0,4.0,0.0
2022-03-10 09:00:00,630552.0,3600.0,100.0,12.0,12.0,4.0
2022-03-12 13:00:00,630524.0,3600.0,100.0,2.0,2.0,0.0
2022-02-06 13:00:00,630445.0,3600.0,100.0,1.0,1.0,0.0
2022-03-15 18:00:00,630552.0,3600.0,100.0,7.0,7.0,2.0
2022-03-15 15:00:00,607754.0,3600.0,100.0,1.0,1.0,0.0
2022-03-15 15:00:00,630506.0,3600.0,100.0,3.0,3.0,1.0
2022-03-12 19:00:00,630467.0,3600.0,100.0,5.0,5.0,0.0
2022-02-08 17:00:00,630467.0,3600.0,100.0,12.0,12.0,0.0
2022-02-06 17:00:00,630561.0,3600.0,100.0,21.0,21.0,4.0
2022-03-06 13:00:00,399693.0,3600.0,100.0,1.0,1.0,1.0
2022-02-04 16:00:00,630505.0,3600.0,100.0,5.0,5.0,0.0
2022-03-10 13:00:00,442924.0,3600.0,100.0,2.0,2.0,2.0
2022-03-14 19:00:00,630555.0,3600.0,100.0,1.0,1.0,0.0
2022-02-04 12:00:00,532659.0,3600.0,100.0,1.0,1.0,1.0
2022-03-13 20:00:00,630445.0,3600.0,100.0,1.0,1.0,0.0
2022-03-15 10:00:00,630467.0,3600.0,100.0,10.0,10.0,1.0
2022-02-03 08:00:00,630412.0,3600.0,100.0,22.0,23.0,8.0
2022-02-06 14:00:00,506126.0,3600.0,100.0,1.0,1.0,1.0
2022-03-07 10:00:00,463205.0,3600.0,100.0,1.0,1.0,0.0
2022-03-07 12:00:00,1594093.0,3600.0,100.0,1.0,1.0,1.0
2022-02-03 20:00:00,630470.0,3600.0,100.0,1.0,1.0,0.0
2022-03-12 09:00:00,630545.0,3600.0,100.0,4.0,4.0,1.0
2022-03-13 10:00:00,630445.0,3600.0,100.0,1.0,1.0,0.0
2022-02-08 10:00:00,574899.0,3600.0,100.0,2.0,2.0,0.0
2022-03-12 21:00:00,630545.0,3600.0,100.0,1.0,1.0,0.0
2022-02-03 16:00:00,630552.0,3600.0,100.0,23.0,23.0,5.0
2022-03-15 17:00:00,630564.0,3600.0,100.0,12.0,12.0,4.0
2022-03-11 00:00:00,630462.0,3600.0,100.0,2.0,2.0,0.0
2022-02-04 20:00:00,630412.0,3600.0,100.0,37.0,37.0,4.0
2022-03-07 12:00:00,630479.0,3600.0,100.0,3.0,3.0,1.0
2022-03-07 11:00:00,532658.0,3600.0,100.0,1.0,1.0,0.0
2022-02-03 15:00:00,630462.0,3600.0,100.0,4.0,4.0,1.0
2022-02-04 16:00:00,630439.0,3600.0,100.0,19.0,19.0,3.0
2022-02-04 10:00:00,630468.0,3600.0,100.0,4.0,4.0,0.0
2022-02-08 13:00:00,630561.0,3600.0,100.0,41.0,41.0,5.0
2022-03-14 14:00:00,630527.0,3600.0,100.0,5.0,5.0,0.0
2022-02-06 16:00:00,630540.0,3600.0,100.0,1.0,1.0,0.0
2022-02-06 13:00:00,630540.0,3600.0,100.0,1.0,1.0,0.0
2022-03-15 15:00:00,630527.0,3600.0,100.0,13.0,13.0,2.0
2022-02-05 11:00:00,630545.0,3600.0,100.0,6.0,6.0,0.0
2022-03-15 14:00:00,630507.0,3600.0,100.0,2.0,2.0,0.0
2022-03-12 08:00:00,630445.0,3600.0,100.0,5.0,5.0,0.0
2022-03-15 08:00:00,607754.0,3600.0,100.0,1.0,1.0,1.0
2022-02-08 08:00:00,630426.0,3600.0,100.0,15.0,15.0,5.0
2022-02-05 00:00:00,630462.0,3600.0,100.0,1.0,1.0,0.0
2022-02-04 11:00:00,1594107.0,3600.0,100.0,1.0,1.0,1.0
2022-02-03 19:00:00,630552.0,3600.0,100.0,9.0,9.0,1.0
2022-03-12 17:00:00,630479.0,3600.0,100.0,1.0,1.0,0.0
2022-03-06 20:00:00,502246.0,3600.0,100.0,2.0,2.0,0.0
2022-03-12 08:00:00,630552.0,3600.0,100.0,10.0,10.0,1.0
2022-02-04 21:00:00,630439.0,3600.0,100.0,25.0,25.0,4.0
2022-03-07 12:00:00,630505.0,3600.0,100.0,8.0,8.0,0.0
2022-03-14 13:00:00,630564.0,3600.0,100.0,10.0,11.0,3.0
2022-02-04 10:00:00,630527.0,3600.0,100.0,10.0,10.0,0.0
2022-03-15 19:00:00,630506.0,3600.0,100.0,1.0,1.0,0.0
2022-02-03 10:00:00,532290.0,3600.0,100.0,1.0,1.0,0.0
2022-02-11 17:00:00,630555.0,3600.0,100.0,4.0,4.0,0.0
2022-02-05 16:00:00,630506.0,3600.0,100.0,2.0,2.0,0.0
2022-03-10 11:00:00,630561.0,3600.0,100.0,21.0,21.0,4.0
2022-02-06 13:00:00,575008.0,3600.0,100.0,1.0,1.0,1.0
2022-02-03 17:00:00,630527.0,3600.0,100.0,5.0,5.0,0.0
2022-03-15 14:00:00,630506.0,3600.0,100.0,4.0,5.0,1.0
2022-02-08 07:00:00,630562.0,3600.0,100.0,1.0,1.0,0.0
2022-03-13 17:00:00,630462.0,3600.0,100.0,1.0,1.0,0.0
2022-03-12 14:00:00,502249.0,3600.0,100.0,1.0,1.0,0.0
2022-03-07 23:00:00,630426.0,3600.0,100.0,10.0,11.0,4.0
2022-02-04 12:00:00,630479.0,3600.0,100.0,2.0,2.0,0.0
2022-02-03 11:00:00,574878.0,3600.0,100.0,1.0,1.0,0.0
2022-03-10 20:00:00,463261.0,3600.0,100.0,1.0,1.0,0.0
2022-03-15 17:00:00,490656.0,3600.0,100.0,1.0,1.0,1.0
2022-03-13 10:00:00,630562.0,3600.0,100.0,1.0,1.0,0.0
2022-03-07 00:00:00,630439.0,3600.0,100.0,2.0,2.0,0.0
2022-03-12 16:00:00,630545.0,3600.0,100.0,6.0,6.0,1.0
2022-02-06 08:00:00,607862.0,3600.0,100.0,1.0,1.0,0.0
2022-03-06 14:00:00,630552.0,3600.0,100.0,5.0,5.0,0.0
2022-02-06 14:00:00,605821.0,3600.0,100.0,1.0,1.0,0.0
2022-02-06 08:00:00,630462.0,3600.0,100.0,2.0,2.0,0.0
2022-03-15 16:00:00,630561.0,3600.0,100.0,17.0,17.0,2.0
2022-02-06 15:00:00,630467.0,3600.0,100.0,4.0,4.0,0.0
2022-03-15 09:00:00,630564.0,3600.0,100.0,20.0,20.0,2.0
2022-03-14 12:00:00,463205.0,3600.0,100.0,1.0,1.0,0.0
2022-02-03 17:00:00,490660.0,3600.0,100.0,1.0,1.0,0.0
2022-03-10 17:00:00,630552.0,3600.0,100.0,18.0,18.0,3.0
2022-03-10 07:00:00,463205.0,3600.0,100.0,1.0,1.0,0.0
2022-03-07 14:00:00,607754.0,3600.0,100.0,1.0,1.0,0.0
2022-02-03 23:00:00,630467.0,3600.0,100.0,2.0,2.0,0.0
2022-02-08 08:00:00,531638.0,3600.0,100.0,1.0,1.0,0.0
2022-02-04 12:00:00,630505.0,3600.0,100.0,8.0,8.0,0.0
2022-03-10 13:00:00,540170.0,3600.0,100.0,1.0,1.0,1.0
2022-03-07 20:00:00,630552.0,3600.0,100.0,16.0,17.0,4.0
2022-02-03 18:00:00,540193.0,3600.0,100.0,1.0,1.0,0.0
2022-03-12 20:00:00,630445.0,3600.0,100.0,5.0,5.0,0.0
2022-03-10 09:00:00,490660.0,3600.0,100.0,1.0,1.0,0.0
2022-03-14 08:00:00,630426.0,3600.0,100.0,5.0,5.0,0.0
2022-03-07 10:00:00,605855.0,3600.0,100.0,1.0,1.0,1.0
2022-03-14 15:00:00,630409.0,3600.0,100.0,7.0,7.0,0.0
2022-02-04 09:00:00,630540.0,3600.0,100.0,6.0,6.0,1.0
2022-02-06 19:00:00,630426.0,3600.0,100.0,2.0,2.0,0.0
2022-03-12 16:00:00,630502.0,3600.0,100.0,3.0,3.0,0.0
2022-03-12 11:00:00,630412.0,3600.0,100.0,41.0,42.0,5.0
2022-03-13 14:00:00,502249.0,3600.0,100.0,1.0,1.0,0.0
2022-03-12 17:00:00,630505.0,3600.0,100.0,3.0,3.0,0.0
2022-03-07 17:00:00,630564.0,3600.0,100.0,7.0,7.0,2.0
2022-02-08 14:00:00,630462.0,3600.0,100.0,2.0,2.0,0.0
2022-03-12 18:00:00,630540.0,3600.0,100.0,2.0,2.0,1.0
2022-03-07 16:00:00,532892.0,3600.0,100.0,1.0,1.0,0.0
2022-03-07 22:00:00,630415.0,3600.0,100.0,1.0,1.0,0.0
2022-03-12 15:00:00,532290.0,3600.0,100.0,1.0,1.0,0.0
2022-03-06 16:00:00,630505.0,3600.0,100.0,1.0,1.0,0.0
2022-03-06 13:00:00,630409.0,3600.0,100.0,9.0,9.0,2.0
2022-03-13 17:00:00,630552.0,3600.0,100.0,12.0,13.0,3.0
2022-02-08 15:00:00,574861.0,3600.0,100.0,1.0,1.0,0.0
2022-03-12 12:00:00,630409.0,3600.0,100.0,1.0,1.0,0.0
2022-02-04 22:00:00,630506.0,3600.0,100.0,1.0,1.0,0.0
2022-02-08 14:00:00,630506.0,3600.0,100.0,5.0,5.0,1.0
2022-02-03 14:00:00,532290.0,3600.0,100.0,2.0,2.0,1.0
2022-02-03 07:00:00,630439.0,3600.0,100.0,6.0,6.0,0.0
2022-03-13 17:00:00,630564.0,3600.0,100.0,6.0,6.0,2.0
2022-03-13 09:00:00,630412.0,3600.0,100.0,19.0,19.0,1.0
2022-02-05 12:00:00,630445.0,3600.0,100.0,20.0,20.0,0.0
2022-02-06 14:00:00,630561.0,3600.0,100.0,22.0,22.0,2.0
2022-03-12 17:00:00,453866.0,3600.0,100.0,1.0,1.0,1.0
2022-03-07 17:00:00,532821.0,3600.0,100.0,1.0,1.0,0.0
2022-03-07 14:00:00,502252.0,3600.0,100.0,0.0,1.0,1.0
2022-03-12 13:00:00,605859.0,3600.0,100.0,1.0,1.0,0.0
2022-03-06 17:00:00,532892.0,3600.0,100.0,1.0,1.0,0.0
2022-03-06 14:00:00,630505.0,3600.0,100.0,3.0,3.0,0.0
2022-03-07 18:00:00,630546.0,3600.0,100.0,4.0,4.0,1.0
2022-03-15 13:00:00,630507.0,3600.0,100.0,1.0,1.0,1.0
2022-03-07 09:00:00,550228.0,3600.0,100.0,2.0,2.0,1.0
2022-03-12 07:00:00,566191.0,3600.0,100.0,2.0,2.0,0.0
2022-02-05 13:00:00,502249.0,3600.0,100.0,1.0,1.0,0.0
2022-03-14 11:00:00,630425.0,3600.0,100.0,4.0,4.0,0.0
2022-03-14 09:00:00,630425.0,3600.0,100.0,3.0,3.0,0.0
2022-03-15 12:00:00,566191.0,3600.0,100.0,1.0,1.0,0.0
2022-03-07 14:00:00,406268.0,3600.0,100.0,1.0,1.0,0.0
2022-02-03 19:00:00,490660.0,3600.0,100.0,1.0,1.0,0.0
2022-02-06 07:00:00,531648.0,3600.0,100.0,1.0,1.0,0.0
2022-02-04 12:00:00,532821.0,3600.0,100.0,3.0,3.0,0.0
2022-02-06 12:00:00,630467.0,3600.0,100.0,5.0,5.0,0.0
2022-03-07 19:00:00,630527.0,3600.0,100.0,2.0,2.0,1.0
2022-03-13 13:00:00,502249.0,3600.0,100.0,5.0,5.0,0.0
2022-02-06 00:00:00,607848.0,3600.0,100.0,1.0,1.0,0.0
2022-02-03 15:00:00,630540.0,3600.0,100.0,2.0,2.0,0.0
2022-02-03 14:00:00,462956.0,3600.0,100.0,0.0,1.0,1.0
2022-03-15 19:00:00,630409.0,3600.0,100.0,8.0,8.0,1.0
2022-02-08 14:00:00,630552.0,3600.0,100.0,48.0,48.0,4.0
2022-03-11 22:00:00,630564.0,3600.0,100.0,7.0,7.0,2.0
2022-02-03 21:00:00,630561.0,3600.0,100.0,27.0,27.0,4.0
2022-03-12 20:00:00,630426.0,3600.0,100.0,13.0,13.0,4.0
2022-02-04 14:00:00,630527.0,3600.0,100.0,13.0,13.0,1.0
2022-03-15 17:00:00,630527.0,3600.0,100.0,5.0,5.0,1.0
2022-02-03 19:00:00,630555.0,3600.0,100.0,1.0,1.0,0.0
2022-02-03 09:00:00,532821.0,3600.0,100.0,1.0,1.0,1.0
2022-03-07 19:00:00,630552.0,3600.0,100.0,18.0,18.0,1.0
2022-02-04 13:00:00,630515.0,3600.0,100.0,7.0,7.0,0.0
2022-02-03 21:00:00,630445.0,3600.0,100.0,2.0,2.0,0.0
2022-02-05 14:00:00,630412.0,3600.0,100.0,45.0,45.0,2.0
2022-02-08 10:00:00,600684.0,3600.0,100.0,1.0,1.0,0.0
2022-03-15 08:00:00,574899.0,3600.0,100.0,1.0,1.0,0.0
2022-03-15 19:00:00,490660.0,3600.0,100.0,1.0,1.0,0.0
2022-02-03 10:00:00,630462.0,3600.0,100.0,4.0,4.0,2.0
2022-03-15 23:00:00,630412.0,3600.0,100.0,1.0,1.0,0.0
2022-03-10 20:00:00,366888.0,3600.0,100.0,1.0,1.0,0.0
2022-02-03 12:00:00,630409.0,3600.0,100.0,8.0,8.0,2.0
2022-02-03 01:00:00,630506.0,3600.0,100.0,1.0,1.0,0.0
2022-03-07 12:00:00,605839.0,3600.0,100.0,1.0,1.0,0.0
2022-02-03 10:00:00,630426.0,3600.0,100.0,2.0,2.0,1.0
2022-03-06 20:00:00,630439.0,3600.0,100.0,26.0,26.0,3.0
2022-03-14 23:00:00,630468.0,3600.0,100.0,1.0,1.0,0.0
2022-02-08 13:00:00,502249.0,3600.0,100.0,1.0,1.0,0.0
2022-02-06 08:00:00,31787239.0,3600.0,100.0,1.0,1.0,0.0
2022-03-07 18:00:00,575202.0,3600.0,100.0,1.0,1.0,0.0
2022-03-14 21:00:00,574899.0,3600.0,100.0,2.0,2.0,0.0
2022-03-07 15:00:00,630426.0,3600.0,100.0,18.0,18.0,2.0
2022-02-03 17:00:00,532658.0,3600.0,100.0,2.0,2.0,0.0
2022-03-01 14:00:00,540118.0,3600.0,100.0,4.0,4.0,4.0
2022-03-01 23:00:00,630546.0,3600.0,100.0,2.0,2.0,1.0
2022-03-06 08:00:00,630426.0,3600.0,100.0,1.0,1.0,0.0
2022-03-11 15:00:00,630562.0,3600.0,100.0,2.0,2.0,0.0
2022-03-02 08:00:00,630540.0,3600.0,100.0,3.0,3.0,0.0
2022-03-01 14:00:00,630540.0,3600.0,100.0,4.0,4.0,0.0
2022-03-06 07:00:00,630412.0,3600.0,100.0,1.0,1.0,0.0
2022-03-03 15:00:00,566191.0,3600.0,100.0,1.0,1.0,0.0
2022-03-02 18:00:00,630425.0,3600.0,100.0,5.0,5.0,0.0
2022-03-02 12:00:00,550228.0,3600.0,100.0,1.0,1.0,0.0
2022-03-01 08:00:00,630462.0,3600.0,100.0,3.0,3.0,0.0
2022-03-03 10:00:00,600684.0,3600.0,100.0,1.0,1.0,0.0
2022-03-02 15:00:00,366888.0,3600.0,100.0,1.0,1.0,0.0
2022-03-01 14:00:00,531638.0,3600.0,100.0,1.0,1.0,1.0
2022-03-03 08:00:00,366888.0,3600.0,100.0,1.0,1.0,0.0
2022-03-01 19:00:00,630515.0,3600.0,100.0,7.0,7.0,0.0
2022-03-11 17:00:00,532658.0,3600.0,100.0,3.0,3.0,1.0
2022-03-01 23:00:00,630409.0,3600.0,100.0,4.0,4.0,0.0
2022-03-03 07:00:00,630545.0,3600.0,100.0,1.0,1.0,1.0
2022-03-11 07:00:00,502246.0,3600.0,100.0,1.0,1.0,0.0
2022-03-03 20:00:00,630555.0,3600.0,100.0,2.0,2.0,0.0
2022-03-03 16:00:00,490656.0,3600.0,100.0,1.0,1.0,0.0
2022-03-03 09:00:00,598711.0,3600.0,100.0,1.0,1.0,1.0
2022-03-11 12:00:00,532822.0,3600.0,100.0,1.0,1.0,1.0
2022-03-01 12:00:00,605855.0,3600.0,100.0,1.0,1.0,1.0
2022-03-03 22:00:00,550228.0,3600.0,100.0,1.0,1.0,0.0
2022-03-01 18:00:00,1593970.0,3600.0,100.0,1.0,1.0,1.0
2022-03-01 16:00:00,574878.0,3600.0,100.0,1.0,1.0,0.0
2022-03-03 13:00:00,550228.0,3600.0,100.0,2.0,2.0,0.0
2022-03-03 13:00:00,630515.0,3600.0,100.0,3.0,3.0,0.0
2022-03-03 23:00:00,630445.0,3600.0,100.0,1.0,1.0,0.0
2022-03-03 20:00:00,630545.0,3600.0,100.0,2.0,2.0,1.0
2022-03-03 08:00:00,630524.0,3600.0,100.0,1.0,1.0,0.0
2022-03-01 16:00:00,458364.0,3600.0,100.0,1.0,1.0,0.0
2022-03-11 13:00:00,630409.0,3600.0,100.0,3.0,3.0,0.0
2022-03-02 12:00:00,630507.0,3600.0,100.0,2.0,2.0,1.0
2022-03-11 10:00:00,574861.0,3600.0,100.0,1.0,1.0,0.0
2022-03-11 22:00:00,607848.0,3600.0,100.0,1.0,1.0,0.0
2022-03-11 21:00:00,630445.0,3600.0,100.0,2.0,2.0,0.0
2022-03-06 05:00:00,502246.0,3600.0,100.0,1.0,1.0,0.0
2022-03-10 10:00:00,574967.0,3600.0,100.0,1.0,1.0,1.0
2022-03-11 21:00:00,574861.0,3600.0,100.0,1.0,1.0,0.0
2022-03-11 12:00:00,532821.0,3600.0,100.0,1.0,1.0,0.0
2022-03-01 22:00:00,463261.0,3600.0,100.0,1.0,1.0,0.0
2022-03-01 19:00:00,630409.0,3600.0,100.0,7.0,8.0,2.0
2022-03-11 21:00:00,605855.0,3600.0,100.0,1.0,1.0,1.0
2022-03-11 09:00:00,630412.0,3600.0,100.0,33.0,33.0,4.0
2022-03-02 18:00:00,502249.0,3600.0,100.0,2.0,2.0,0.0
2022-03-11 14:00:00,567972.0,3600.0,100.0,1.0,1.0,1.0
2022-03-02 20:00:00,502251.0,3600.0,100.0,1.0,1.0,1.0
2022-03-11 08:00:00,630419.0,3600.0,100.0,2.0,2.0,2.0
2022-03-01 19:00:00,502249.0,3600.0,100.0,6.0,6.0,4.0
2022-03-01 15:00:00,463261.0,3600.0,100.0,4.0,4.0,4.0
2022-03-02 15:00:00,482128.0,3600.0,100.0,1.0,1.0,0.0
2022-03-03 12:00:00,502249.0,3600.0,100.0,2.0,2.0,1.0
2022-03-01 20:00:00,366888.0,3600.0,100.0,1.0,1.0,0.0
2022-03-03 08:00:00,630468.0,3600.0,100.0,1.0,1.0,0.0
2022-03-11 15:00:00,630502.0,3600.0,100.0,1.0,1.0,0.0
2022-03-01 09:00:00,463205.0,3600.0,100.0,2.0,2.0,0.0
2022-03-03 22:00:00,605821.0,3600.0,100.0,3.0,3.0,2.0
2022-03-01 20:00:00,502246.0,3600.0,100.0,1.0,1.0,0.0
2022-03-11 15:00:00,522250.0,3600.0,100.0,1.0,1.0,0.0
2022-03-03 16:00:00,630564.0,3600.0,100.0,10.0,10.0,0.0
2022-03-11 09:00:00,630562.0,3600.0,100.0,2.0,2.0,0.0
2022-03-11 14:00:00,630464.0,3600.0,100.0,1.0,1.0,1.0
2022-03-03 15:00:00,630445.0,3600.0,100.0,2.0,2.0,0.0
2022-03-01 09:00:00,399693.0,3600.0,100.0,1.0,1.0,1.0
2022-03-11 12:00:00,630546.0,3600.0,100.0,3.0,3.0,2.0
2022-03-02 16:00:00,630506.0,3600.0,100.0,4.0,4.0,0.0
2022-03-11 12:00:00,630540.0,3600.0,100.0,1.0,1.0,0.0
2022-03-02 18:00:00,532290.0,3600.0,100.0,1.0,1.0,0.0
2022-03-11 10:00:00,630426.0,3600.0,100.0,13.0,13.0,4.0
2022-03-01 22:00:00,630505.0,3600.0,100.0,2.0,2.0,0.0
2022-03-03 17:00:00,630527.0,3600.0,100.0,1.0,1.0,1.0
2022-03-11 12:00:00,630425.0,3600.0,100.0,7.0,7.0,0.0
2022-03-03 11:00:00,630545.0,3600.0,100.0,8.0,8.0,1.0
2022-03-02 10:00:00,630506.0,3600.0,100.0,7.0,7.0,1.0
2022-03-02 08:00:00,630412.0,3600.0,100.0,17.0,17.0,3.0
2022-03-01 10:00:00,630561.0,3600.0,100.0,33.0,33.0,3.0
2022-03-03 12:00:00,573547.0,3600.0,100.0,1.0,1.0,1.0
2022-03-11 18:00:00,630445.0,3600.0,100.0,3.0,3.0,1.0
2022-03-11 15:00:00,630555.0,3600.0,100.0,2.0,2.0,1.0
2022-03-01 15:00:00,600727.0,3600.0,100.0,2.0,2.0,0.0
2022-03-06 08:00:00,630409.0,3600.0,100.0,11.0,11.0,1.0
2022-03-11 13:00:00,630506.0,3600.0,100.0,4.0,4.0,1.0
2022-03-02 23:00:00,630524.0,3600.0,100.0,1.0,1.0,0.0
2022-03-11 14:00:00,630409.0,3600.0,100.0,2.0,2.0,1.0
2022-03-03 21:00:00,630439.0,3600.0,100.0,18.0,18.0,4.0
2022-03-02 10:00:00,630564.0,3600.0,100.0,11.0,11.0,0.0
2022-03-01 18:00:00,540170.0,3600.0,100.0,1.0,1.0,0.0
2022-03-01 18:00:00,532821.0,3600.0,100.0,1.0,1.0,0.0
2022-03-01 11:00:00,630564.0,3600.0,100.0,7.0,7.0,0.0
2022-03-11 08:00:00,630462.0,3600.0,100.0,4.0,4.0,0.0
2022-03-11 09:00:00,630426.0,3600.0,100.0,5.0,5.0,2.0
2022-03-02 20:00:00,630426.0,3600.0,100.0,2.0,2.0,1.0
2022-03-01 11:00:00,532978.0,3600.0,100.0,1.0,1.0,0.0
2022-03-03 15:00:00,502246.0,3600.0,100.0,1.0,1.0,0.0
2022-03-11 10:00:00,630415.0,3600.0,100.0,1.0,1.0,0.0
2022-03-01 01:00:00,630515.0,3600.0,100.0,1.0,1.0,0.0
2022-03-11 12:00:00,600684.0,3600.0,100.0,3.0,3.0,2.0
2022-03-11 21:00:00,630505.0,3600.0,100.0,2.0,2.0,2.0
2022-03-03 10:00:00,463261.0,3600.0,100.0,1.0,1.0,0.0
2022-03-02 13:00:00,532658.0,3600.0,100.0,3.0,3.0,0.0
2022-03-03 10:00:00,630546.0,3600.0,100.0,2.0,2.0,0.0
2022-03-02 16:00:00,630502.0,3600.0,100.0,6.0,6.0,0.0
2022-03-01 18:00:00,607790.0,3600.0,100.0,1.0,1.0,0.0
2022-03-11 10:00:00,630564.0,3600.0,100.0,19.0,19.0,1.0
2022-03-11 14:00:00,607862.0,3600.0,100.0,2.0,2.0,0.0
2022-03-03 16:00:00,454096.0,3600.0,100.0,1.0,1.0,0.0
2022-03-02 10:00:00,630561.0,3600.0,100.0,22.0,22.0,6.0
2022-03-03 22:00:00,630439.0,3600.0,100.0,14.0,14.0,1.0
2022-03-02 11:00:00,566191.0,3600.0,100.0,1.0,1.0,0.0
2022-03-01 15:00:00,490625.0,3600.0,100.0,0.0,1.0,1.0
2022-03-02 14:00:00,630562.0,3600.0,100.0,4.0,4.0,0.0
2022-03-01 13:00:00,630479.0,3600.0,100.0,3.0,3.0,1.0
2022-03-02 19:00:00,630524.0,3600.0,100.0,1.0,1.0,0.0
2022-03-02 13:00:00,374584.0,3600.0,100.0,1.0,1.0,1.0
2022-03-02 09:00:00,522250.0,3600.0,100.0,1.0,1.0,1.0
2022-03-01 13:00:00,630439.0,3600.0,100.0,11.0,11.0,2.0
2022-03-03 15:00:00,522250.0,3600.0,100.0,1.0,1.0,0.0
2022-03-01 12:00:00,490660.0,3600.0,100.0,1.0,1.0,0.0
2022-03-11 15:00:00,630425.0,3600.0,100.0,13.0,13.0,1.0
2022-03-02 13:00:00,522261.0,3600.0,100.0,1.0,1.0,1.0
2022-03-01 19:00:00,457742.0,3600.0,100.0,1.0,1.0,1.0
2022-03-11 17:00:00,490656.0,3600.0,100.0,3.0,3.0,1.0
2022-03-02 21:00:00,630412.0,3600.0,100.0,30.0,30.0,2.0
2022-03-03 09:00:00,531638.0,3600.0,100.0,1.0,1.0,0.0
2022-03-03 08:00:00,532978.0,3600.0,100.0,1.0,1.0,0.0
2022-03-11 14:00:00,630439.0,3600.0,100.0,29.0,29.0,3.0
2022-03-03 20:00:00,630506.0,3600.0,100.0,1.0,1.0,0.0
2022-03-03 17:00:00,532821.0,3600.0,100.0,1.0,1.0,0.0
2022-03-03 16:00:00,630439.0,3600.0,100.0,12.0,12.0,1.0
2022-03-01 14:00:00,1593940.0,3600.0,100.0,1.0,1.0,1.0
2022-03-03 19:00:00,531648.0,3600.0,100.0,1.0,1.0,0.0
2022-03-02 12:00:00,630409.0,3600.0,100.0,8.0,8.0,0.0
2022-03-01 07:00:00,630562.0,3600.0,100.0,1.0,1.0,0.0
2022-03-03 07:00:00,630502.0,3600.0,100.0,3.0,3.0,0.0
2022-03-02 16:00:00,630412.0,3600.0,100.0,46.0,46.0,3.0
2022-03-11 13:00:00,630546.0,3600.0,100.0,1.0,1.0,0.0
2022-03-11 12:00:00,630561.0,3600.0,100.0,30.0,30.0,13.0
2022-03-11 06:00:00,630467.0,3600.0,100.0,1.0,1.0,0.0
2022-03-01 21:00:00,605821.0,3600.0,100.0,2.0,2.0,0.0
2022-03-01 19:00:00,540118.0,3600.0,100.0,1.0,1.0,1.0
2022-03-01 13:00:00,463203.0,3600.0,100.0,1.0,1.0,0.0
2022-03-02 10:00:00,5238196.0,3600.0,100.0,1.0,1.0,1.0
2022-03-01 18:00:00,490656.0,3600.0,100.0,1.0,1.0,0.0
2022-03-01 18:00:00,630561.0,3600.0,100.0,20.0,20.0,3.0
2022-03-03 14:00:00,630561.0,3600.0,100.0,14.0,14.0,3.0
2022-03-01 19:00:00,502246.0,3600.0,100.0,1.0,1.0,0.0
2022-03-01 10:00:00,630409.0,3600.0,100.0,7.0,7.0,0.0
2022-03-11 20:00:00,607754.0,3600.0,100.0,2.0,2.0,0.0
2022-03-01 08:00:00,630545.0,3600.0,100.0,4.0,4.0,0.0
2022-03-06 05:00:00,630564.0,3600.0,100.0,1.0,1.0,0.0
2022-03-03 18:00:00,424840.0,3600.0,100.0,1.0,1.0,1.0
2022-03-11 14:00:00,630527.0,3600.0,100.0,7.0,7.0,1.0
2022-03-03 15:00:00,630502.0,3600.0,100.0,1.0,1.0,0.0
2022-03-01 10:00:00,630412.0,3600.0,100.0,33.0,33.0,3.0
2022-03-11 19:00:00,630506.0,3600.0,100.0,1.0,1.0,0.0
2022-03-03 13:00:00,630425.0,3600.0,100.0,5.0,5.0,0.0
