begintime,sk_object,duration,M51375C0,M51375C1,M51375C2,M51375C3,M51375C4,M51375C5,M51375C6,M51375C7,M51375C8,M51375C9,M51375C10,M51375C11,M51375C12,M51375C13,M51375C14,M51375C15
2022-03-11 00:15:00,15935.0,15,9085984.0,100929.0,54242.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:15:00,15936.0,15,0.0,0.0,54162.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146290511.0,131899.0
2022-03-11 00:15:00,15937.0,15,10602684.0,120743.0,193976.0,1645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,15.0
2022-03-11 00:15:00,15938.0,15,0.0,0.0,72330.0,930.0,0.0,0.0,1444.0,1.0,71918.0,75.0,0.0,0.0,0.0,0.0,527560519.0,444247.0
2022-03-11 00:15:00,15939.0,15,0.0,0.0,54770.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079051.0,14851.0
2022-03-11 00:15:00,15940.0,15,0.0,0.0,54610.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077362.0,14829.0
2022-03-11 00:15:00,15941.0,15,0.0,0.0,54322.0,698.0,0.0,0.0,0.0,0.0,490315.0,464.0,0.0,0.0,0.0,0.0,730581943.0,637862.0
2022-03-11 00:15:00,15942.0,15,0.0,0.0,54162.0,696.0,0.0,0.0,0.0,0.0,291263.0,367.0,0.0,0.0,0.0,0.0,2685559012.0,2282868.0
2022-03-11 00:15:00,15943.0,15,0.0,0.0,57396.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078979.0,14850.0
2022-03-11 00:15:00,15944.0,15,0.0,0.0,53670.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2057146444.0,1717233.0
2022-03-11 00:15:00,15945.0,15,0.0,0.0,36222.0,466.0,0.0,0.0,0.0,0.0,283232.0,328.0,0.0,0.0,0.0,0.0,1370413567.0,1084959.0
2022-03-17 07:00:00,15939.0,15,0.0,0.0,58372.0,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085997.0,14974.0
2022-03-11 00:15:00,15946.0,15,0.0,0.0,36796.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719067.0,9893.0
2022-03-11 00:15:00,15947.0,15,0.0,0.0,54322.0,698.0,0.0,0.0,0.0,0.0,36497.0,105.0,0.0,0.0,0.0,0.0,2127571565.0,1748901.0
2022-03-11 00:15:00,15948.0,15,0.0,0.0,54402.0,699.0,0.0,0.0,0.0,0.0,875885.0,893.0,0.0,0.0,0.0,0.0,4927938693.0,4578706.0
2022-03-11 00:15:00,15949.0,15,0.0,0.0,73192.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437183.0,19785.0
2022-03-11 00:15:00,15950.0,15,3572300.0,40793.0,54276.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:15:00,15951.0,15,0.0,0.0,53442.0,687.0,0.0,0.0,42435.0,321.0,2208884.0,2309.0,0.0,0.0,0.0,0.0,3116728184.0,2686964.0
2022-03-11 00:30:00,15895.0,15,0.0,0.0,54002.0,694.0,0.0,0.0,0.0,0.0,1396665.0,1632.0,0.0,0.0,0.0,0.0,2886734190.0,2378330.0
2022-03-11 00:30:00,15896.0,15,0.0,0.0,57154.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055279.0,14525.0
2022-03-11 00:30:00,15897.0,15,8965568.0,100284.0,54196.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:30:00,15898.0,15,0.0,0.0,36108.0,464.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,203699724.0,167464.0
2022-03-11 00:30:00,15899.0,15,0.0,0.0,53956.0,694.0,0.0,0.0,0.0,0.0,3064625.0,2908.0,0.0,0.0,0.0,0.0,3869750203.0,3369196.0
2022-03-11 00:30:00,15900.0,15,5775188.0,64365.0,80590.0,888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:30:00,15901.0,15,5397780.0,59651.0,54368.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:30:00,15902.0,15,4741340.0,54291.0,76810.0,887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:30:00,15903.0,15,5002148.0,55226.0,54356.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:30:00,15904.0,15,0.0,0.0,54728.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078866.0,14849.0
2022-03-11 00:30:00,15905.0,15,0.0,0.0,54242.0,697.0,0.0,0.0,0.0,0.0,1123550.0,967.0,0.0,0.0,0.0,0.0,2599985682.0,2255009.0
2022-03-11 00:30:00,15906.0,15,0.0,0.0,37696.0,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719139.0,9894.0
2022-03-11 00:30:00,15907.0,15,0.0,0.0,54082.0,695.0,0.0,0.0,0.0,0.0,348.0,8.0,0.0,0.0,0.0,0.0,521820345.0,453023.0
2022-03-11 00:30:00,15908.0,15,0.0,0.0,58220.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076738.0,14820.0
2022-03-11 00:30:00,15909.0,15,0.0,0.0,54736.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078651.0,14846.0
2022-03-11 00:30:00,15910.0,15,2067948.0,23268.0,76590.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:30:00,15911.0,15,0.0,0.0,54530.0,701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077859.0,14835.0
2022-03-11 00:30:00,15912.0,15,4123808.0,47423.0,76722.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:30:00,15913.0,15,7296160.0,81326.0,54322.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:30:00,15914.0,15,0.0,0.0,54242.0,697.0,0.0,0.0,0.0,0.0,736818.0,940.0,0.0,0.0,0.0,0.0,3125347710.0,2487446.0
2022-03-11 00:30:00,15915.0,15,0.0,0.0,54530.0,701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078578.0,14845.0
2022-03-11 00:30:00,15916.0,15,0.0,0.0,58676.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083254.0,14884.0
2022-03-11 00:30:00,15917.0,15,5983796.0,66532.0,76722.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:30:00,15918.0,15,4826348.0,52616.0,54356.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:30:00,15919.0,15,0.0,0.0,54724.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079011.0,14851.0
2022-03-11 00:30:00,15920.0,15,0.0,0.0,58608.0,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081012.0,14866.0
2022-03-11 00:30:00,15921.0,15,0.0,0.0,54082.0,695.0,0.0,0.0,0.0,0.0,1688602.0,2066.0,0.0,0.0,0.0,0.0,4247441965.0,3509232.0
2022-03-11 00:30:00,15922.0,15,2733428.0,31322.0,54162.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:30:00,15923.0,15,6081864.0,66794.0,75800.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:30:00,15924.0,15,3256644.0,35773.0,36108.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:30:00,15925.0,15,0.0,0.0,57996.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078853.0,14849.0
2022-03-11 00:30:00,15926.0,15,0.0,0.0,54196.0,697.0,0.0,0.0,0.0,0.0,156.0,3.0,0.0,0.0,0.0,0.0,1075148528.0,891105.0
2022-03-11 00:30:00,15927.0,15,0.0,0.0,54242.0,697.0,0.0,0.0,0.0,0.0,1298191.0,1415.0,0.0,0.0,0.0,0.0,4071256760.0,3603614.0
2022-03-11 00:30:00,15928.0,15,0.0,0.0,54162.0,696.0,0.0,0.0,594978.0,716.0,2122280.0,2233.0,0.0,0.0,0.0,0.0,3951990243.0,3463106.0
