begintime,sk_object,duration,integrity,M8010C65,M8010C36,M8010C37,M8010C38,M8010C39,M8010C40,M8010C41,M8010C42,M8010C43,M8010C44,M8010C45,M8010C46,M8010C47,M8010C48,M8010C49,M8010C50,M8010C51,M8010C52,M8010C53,M8010C54,M8010C55,M8010C56,M8010C57,M8010C58,M8010C59,M8010C60,M8010C61,M8010C62,M8010C63,M8010C64,M8010C66,M8010C67,M8010C68,M8010C69,M8010C70,M8010C71,M8010C72,M8010C73,M8010C74,M8010C75,M8010C123,M8010C76,M8010C77,M8010C78,M8010C79,M8010C80,M8010C81,M8010C82,M8010C83,M8010C84,M8010C85,M8010C86,M8010C87,M8010C88,M8010C89,M8010C90,M8010C91,M8010C92,M8010C93,M8010C94,M8010C95,M8010C96,M8010C97,M8010C98,M8010C99,M8010C100,M8010C112,M8010C113,M8010C114,M8010C115,M8010C116,M8010C117,M8010C118,M8010C119,M8010C120,M8010C121,M8010C122,M8010C124,M8010C125,M8010C126,M8010C127,M8010C128,M8010C129,M8010C130,M8010C131,M8010C132,M8010C133,M8010C134,M8010C135,M8010C136,M8010C137,M8010C138,M8010C139,M8010C140,M8010C141,M8010C142,M8010C143,M8010C144,M8010C145,M8010C146,M8010C147,M8010C148,M8010C149,M8010C150,M8010C151,M8010C152,M8010C153,M8010C154,M8010C155,M8010C156,M8010C157,M8010C158,M8010C159,M8010C160,M8010C161,M8010C162,M8010C163,M8010C164,M8010C165,M8010C166,M8010C167,M8010C168,M8010C169,M8010C170,M8010C171,M8010C172,M8010C173,M8010C174,M8010C175,M8010C176,M8010C177,M8010C178,M8010C179,M8010C180,M8010C181,M8010C188
2022-03-19 16:00:00,16667.0,60.0,100.0,,14429.0,14188.0,14004.0,23010.0,42490.0,80331.0,95004.0,146633.0,258741.0,541991.0,408286.0,606363.0,656577.0,630962.0,306096.0,501194.0,-13500.0,5000.0,-1158.25,0.0,0.0,2748299.0,980615.0,0.0,304734.0,4098590.0,807054.0,,,,1821.0,,,,0.0,0.0,0.0,,,0.0,6311.0,3392.0,4971.0,9776.0,18114.0,31765.0,37335.0,51675.0,90319.0,196961.0,144000.0,222671.0,202582.0,175913.0,100614.0,234047.0,362153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1287753.0,1505600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 01:00:00,16618.0,60.0,100.0,,1150.0,37.0,871.0,5913.0,993.0,268.0,15.0,191.0,2971.0,5326.0,7409.0,9534.0,19068.0,20195.0,14276.0,29786.0,-5580.0,4540.0,-18.5,0.0,0.0,70354.0,8158.0,0.0,811.0,78977.0,711.0,,,,1802.0,,,,0.0,0.0,0.0,,,0.0,253.0,2.0,2.0,1.0,0.0,1.0,1.0,113.0,1925.0,2862.0,2487.0,4240.0,10903.0,12661.0,8891.0,8531.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12445.0,50708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 16:00:00,16620.0,60.0,100.0,,274.0,226.0,563.0,4464.0,8671.0,19115.0,32987.0,50822.0,75337.0,75066.0,59630.0,86441.0,115348.0,127630.0,116175.0,464458.0,-13500.0,5000.0,540.0,0.0,0.0,318474.0,305621.0,0.0,38288.0,635281.0,18890.0,,,,1511.0,,,,0.0,0.0,0.0,,,0.0,80.0,76.0,148.0,935.0,3158.0,7394.0,10616.0,24678.0,32868.0,23959.0,18854.0,28612.0,41290.0,46672.0,49244.0,209411.0,10123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230580.0,486903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 15:00:00,16696.0,60.0,100.0,,549.0,2237.0,1112.0,1309.0,2966.0,6705.0,10172.0,15360.0,29340.0,42030.0,47412.0,69411.0,81577.0,56184.0,40935.0,38905.0,-13500.0,5000.0,-1217.5,0.0,0.0,111235.0,141033.0,0.0,10428.0,260619.0,6285.0,,,,1649.5,,,,0.0,0.0,0.0,,,0.0,119.0,27.0,52.0,113.0,463.0,1319.0,1976.0,3356.0,8731.0,16344.0,22508.0,33535.0,37763.0,22819.0,17725.0,11546.0,8111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89529.0,177899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 00:00:00,16671.0,60.0,100.0,,3877.0,7256.0,16069.0,51527.0,116654.0,249731.0,226676.0,229595.0,305670.0,496416.0,281836.0,376087.0,405997.0,321678.0,177262.0,609404.0,-12748.0,5000.0,-965.25,0.0,0.0,3635399.0,1510852.0,0.0,299533.0,5287706.0,445030.0,,,,1842.25,,,,0.0,0.0,0.0,,,0.0,1252.0,1663.0,5236.0,17693.0,55348.0,68364.0,63895.0,59093.0,70186.0,129935.0,99224.0,132282.0,139023.0,98495.0,54286.0,215327.0,133831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1422472.0,1191541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 16:00:00,16642.0,60.0,100.0,,655.0,734.0,1172.0,3875.0,9224.0,40566.0,85932.0,118896.0,196477.0,285111.0,185742.0,250415.0,282191.0,260592.0,134222.0,469964.0,-8017.0,5000.0,39.75,0.0,0.0,954177.0,417378.0,0.0,108442.0,1403187.0,61984.0,,,,1511.25,,,,0.0,0.0,0.0,,,0.0,260.0,222.0,339.0,2032.0,4192.0,19259.0,40405.0,54773.0,64904.0,73572.0,56947.0,84762.0,101994.0,107890.0,55984.0,170299.0,28589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637290.0,827377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 04:00:00,16608.0,60.0,100.0,,2148.0,122.0,231.0,618.0,1886.0,13758.0,45583.0,76186.0,122311.0,294740.0,250138.0,336842.0,375659.0,274280.0,135217.0,230872.0,-8854.0,5000.0,-1200.5,0.0,0.0,656237.0,800456.0,0.0,137591.0,1476893.0,56238.0,,,,1560.5,,,,0.0,0.0,0.0,,,0.0,679.0,49.0,29.0,284.0,838.0,6552.0,24259.0,41267.0,59199.0,110215.0,105426.0,151008.0,169396.0,121655.0,57612.0,78648.0,15550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304431.0,921842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 21:00:00,16668.0,60.0,100.0,,1001.0,2213.0,4923.0,57487.0,128937.0,203663.0,239587.0,313031.0,370621.0,440375.0,240910.0,391194.0,292962.0,307602.0,97421.0,166800.0,-9118.0,5000.0,-747.0,0.0,0.0,3118245.0,815383.0,0.0,270970.0,3999193.0,195050.0,,,,1786.75,,,,0.0,0.0,0.0,,,0.0,226.0,712.0,2209.0,31640.0,44979.0,82894.0,85057.0,87311.0,89398.0,93542.0,46943.0,59974.0,70727.0,127790.0,46891.0,72337.0,63352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1357102.0,930811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 12:00:00,16643.0,60.0,100.0,,11354.0,27984.0,48997.0,181374.0,402234.0,604695.0,771727.0,988553.0,1217102.0,2059262.0,1103504.0,1314937.0,1299246.0,918388.0,389301.0,853024.0,-12592.0,5000.0,-1103.0,0.0,0.0,5517955.0,2049930.0,0.0,1156351.0,7899258.0,2877550.0,,,,1985.25,,,,0.0,0.0,0.0,,,0.0,3082.0,8511.0,18551.0,78821.0,160660.0,217069.0,215766.0,260185.0,352873.0,595096.0,355033.0,406880.0,348341.0,221045.0,91051.0,207356.0,306267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5092922.0,3518478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 20:00:00,16682.0,60.0,100.0,,1816.0,1871.0,2364.0,12035.0,9359.0,29090.0,59417.0,90777.0,153819.0,394379.0,332728.0,523241.0,571728.0,525783.0,258592.0,578549.0,-9520.0,5000.0,-1046.5,0.0,0.0,1113650.0,891574.0,0.0,143015.0,2091365.0,258302.0,,,,1682.5,,,,0.0,0.0,0.0,,,0.0,884.0,621.0,992.0,10293.0,5384.0,12991.0,23164.0,44270.0,79109.0,191245.0,146504.0,219294.0,218873.0,208200.0,97196.0,211699.0,81357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584508.0,1446750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
