begintime,sk_object,duration,integrity,M8033C0,M8033C5,M8033C1,M8033C2,M8033C3,M8033C4,M8033C6,M8033C7,M8033C8
2022-03-19,2722.0,16.0,1.1111111111111112,572.0,13.0,0.0,19.0,0.0,0.0,0.0,34.0,0.0
2022-03-17,2721.0,6.0,0.4166666666666667,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,2751.0,16.0,1.1111111111111112,869.0,77.0,0.0,80.0,0.0,0.0,0.0,57.0,0.0
2022-03-17,2748.0,7.0,0.4861111111111111,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,87561.0,4.0,0.2777777777777778,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2022-03-19,87559.0,4.0,0.2777777777777778,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,2735.0,5.0,0.3472222222222222,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,2716.0,5.0,0.3472222222222222,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,2730.0,6.0,0.4166666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,2745.0,6.0,0.4166666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,2718.0,14.0,0.9722222222222222,85.0,4.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0
2022-03-17,2725.0,6.0,0.4166666666666667,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,2733.0,6.0,0.4166666666666667,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,2742.0,14.0,0.9722222222222222,340.0,9.0,0.0,22.0,0.0,0.0,0.0,83.0,0.0
2022-03-17,2734.0,6.0,0.4166666666666667,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,2720.0,6.0,0.4166666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,2744.0,16.0,1.1111111111111112,169.0,4.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0
2022-03-17,2738.0,6.0,0.4166666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,2723.0,6.0,0.4166666666666667,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,2752.0,5.0,0.3472222222222222,23.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,2733.0,5.0,0.3472222222222222,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,2744.0,10.0,0.6944444444444444,52.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,2750.0,2.0,0.1388888888888889,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2022-03-11,2718.0,13.0,0.9027777777777778,85.0,3.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0
2022-03-17,2724.0,6.0,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,2742.0,13.0,0.9027777777777778,377.0,11.0,0.0,21.0,0.0,0.0,0.0,72.0,0.0
2022-03-12,2713.0,5.0,0.3472222222222222,67.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,2738.0,5.0,0.3472222222222222,23.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,2751.0,2.0,0.1388888888888889,49.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
2022-03-15,2722.0,2.0,0.1388888888888889,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,2722.0,10.0,0.6944444444444444,115.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-17,2741.0,6.0,0.4166666666666667,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,2717.0,7.0,0.4861111111111111,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,2726.0,6.0,0.4166666666666667,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-15,2718.0,2.0,0.1388888888888889,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-15,2742.0,2.0,0.1388888888888889,30.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
2022-03-17,2728.0,6.0,0.4166666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,2736.0,6.0,0.4166666666666667,11.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-15,2744.0,2.0,0.1388888888888889,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,2737.0,5.0,0.3472222222222222,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,2742.0,10.0,0.6944444444444444,177.0,11.0,0.0,21.0,0.0,0.0,0.0,22.0,0.0
2022-03-19,87558.0,4.0,0.2777777777777778,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2022-03-19,87556.0,4.0,0.2777777777777778,39.0,2.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0
2022-03-11,2751.0,13.0,0.9027777777777778,908.0,80.0,0.0,63.0,0.0,0.0,0.0,38.0,0.0
2022-03-19,87567.0,4.0,0.2777777777777778,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2022-03-17,2747.0,6.0,0.4166666666666667,92.0,10.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0
2022-03-17,2752.0,6.0,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,2714.0,7.0,0.4861111111111111,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-17,2739.0,6.0,0.4166666666666667,29.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,2746.0,7.0,0.4861111111111111,45.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-03-19,2750.0,14.0,0.9722222222222222,256.0,7.0,0.0,18.0,0.0,0.0,0.0,29.0,0.0
2024-03-03,2722.0,10.0,0.6944444444444444,115.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-03-08,2741.0,6.0,0.4166666666666667,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2024-03-08,2717.0,7.0,0.4861111111111111,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08,2726.0,6.0,0.4166666666666667,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-03-06,2718.0,2.0,0.1388888888888889,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-03-06,2742.0,2.0,0.1388888888888889,30.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
2024-03-08,2728.0,6.0,0.4166666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08,2736.0,6.0,0.4166666666666667,11.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2024-03-06,2744.0,2.0,0.1388888888888889,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-03-08,2737.0,5.0,0.3472222222222222,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-03,2742.0,10.0,0.6944444444444444,177.0,11.0,0.0,21.0,0.0,0.0,0.0,22.0,0.0
2024-03-10,87558.0,4.0,0.2777777777777778,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2024-03-10,87556.0,4.0,0.2777777777777778,39.0,2.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0
2024-03-02,2751.0,13.0,0.9027777777777778,908.0,80.0,0.0,63.0,0.0,0.0,0.0,38.0,0.0
2024-03-10,87567.0,4.0,0.2777777777777778,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2024-03-08,2747.0,6.0,0.4166666666666667,92.0,10.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0
2024-03-08,2752.0,6.0,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08,2714.0,7.0,0.4861111111111111,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-03-08,2739.0,6.0,0.4166666666666667,29.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2024-03-08,2746.0,7.0,0.4861111111111111,45.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-03-10,2750.0,14.0,0.9722222222222222,256.0,7.0,0.0,18.0,0.0,0.0,0.0,29.0,0.0
2024-03-26,2727.0,5.0,0.3472222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28,87566.0,4.0,0.2777777777777778,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-03-26,2749.0,5.0,0.3472222222222222,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2743.0,7.0,0.4861111111111111,35.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2024-03-21,2750.0,10.0,0.6944444444444444,96.0,2.0,0.0,17.0,0.0,0.0,0.0,9.0,0.0
2024-03-20,2722.0,13.0,0.9027777777777778,500.0,7.0,0.0,13.0,0.0,0.0,0.0,14.0,0.0
2024-03-21,2751.0,10.0,0.6944444444444444,313.0,8.0,0.0,13.0,0.0,0.0,0.0,20.0,0.0
2024-03-21,2718.0,10.0,0.6944444444444444,42.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
2024-03-21,2723.0,5.0,0.3472222222222222,41.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2719.0,6.0,0.4166666666666667,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2753.0,7.0,0.4861111111111111,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-03-20,2744.0,13.0,0.9027777777777778,344.0,9.0,0.0,20.0,0.0,0.0,0.0,7.0,0.0
2024-03-26,2712.0,6.0,0.4166666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2729.0,6.0,0.4166666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-21,2736.0,5.0,0.3472222222222222,39.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
2024-03-26,2731.0,5.0,0.3472222222222222,37.0,20.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2715.0,6.0,0.4166666666666667,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2713.0,6.0,0.4166666666666667,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2732.0,6.0,0.4166666666666667,50.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-03-26,2740.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-20,2750.0,13.0,0.9027777777777778,265.0,9.0,0.0,24.0,0.0,0.0,0.0,36.0,0.0
2024-03-28,2722.0,16.0,1.1111111111111112,572.0,13.0,0.0,19.0,0.0,0.0,0.0,34.0,0.0
2024-03-26,2721.0,6.0,0.4166666666666667,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2024-03-28,2751.0,16.0,1.1111111111111112,869.0,77.0,0.0,80.0,0.0,0.0,0.0,57.0,0.0
2024-03-26,2748.0,7.0,0.4861111111111111,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19,2722.0,16.0,1.1111111111111112,572.0,13.0,0.0,19.0,0.0,0.0,0.0,34.0,0.0
2024-03-28,87561.0,4.0,0.2777777777777778,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2024-03-28,87559.0,4.0,0.2777777777777778,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,2721.0,6.0,0.4166666666666667,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2024-03-19,2751.0,16.0,1.1111111111111112,869.0,77.0,0.0,80.0,0.0,0.0,0.0,57.0,0.0
2024-03-17,2748.0,7.0,0.4861111111111111,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19,87561.0,4.0,0.2777777777777778,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2024-03-19,87559.0,4.0,0.2777777777777778,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,2735.0,5.0,0.3472222222222222,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,2716.0,5.0,0.3472222222222222,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,2730.0,6.0,0.4166666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,2745.0,6.0,0.4166666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19,2718.0,14.0,0.9722222222222222,85.0,4.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0
2024-03-17,2725.0,6.0,0.4166666666666667,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,2733.0,6.0,0.4166666666666667,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19,2742.0,14.0,0.9722222222222222,340.0,9.0,0.0,22.0,0.0,0.0,0.0,83.0,0.0
2024-03-17,2734.0,6.0,0.4166666666666667,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,2720.0,6.0,0.4166666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19,2744.0,16.0,1.1111111111111112,169.0,4.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0
2024-03-17,2738.0,6.0,0.4166666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,2723.0,6.0,0.4166666666666667,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,2752.0,5.0,0.3472222222222222,23.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,2733.0,5.0,0.3472222222222222,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,2744.0,10.0,0.6944444444444444,52.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-03-15,2750.0,2.0,0.1388888888888889,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2024-03-11,2718.0,13.0,0.9027777777777778,85.0,3.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0
2024-03-17,2724.0,6.0,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11,2742.0,13.0,0.9027777777777778,377.0,11.0,0.0,21.0,0.0,0.0,0.0,72.0,0.0
2024-03-12,2713.0,5.0,0.3472222222222222,67.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,2738.0,5.0,0.3472222222222222,23.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2024-03-15,2751.0,2.0,0.1388888888888889,49.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
2024-03-15,2722.0,2.0,0.1388888888888889,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,2722.0,10.0,0.6944444444444444,115.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-03-26,2735.0,5.0,0.3472222222222222,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2716.0,5.0,0.3472222222222222,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2730.0,6.0,0.4166666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2745.0,6.0,0.4166666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28,2718.0,14.0,0.9722222222222222,85.0,4.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0
2024-03-26,2725.0,6.0,0.4166666666666667,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2733.0,6.0,0.4166666666666667,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28,2742.0,14.0,0.9722222222222222,340.0,9.0,0.0,22.0,0.0,0.0,0.0,83.0,0.0
2024-03-26,2734.0,6.0,0.4166666666666667,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2720.0,6.0,0.4166666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28,2744.0,16.0,1.1111111111111112,169.0,4.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0
2024-03-26,2738.0,6.0,0.4166666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2723.0,6.0,0.4166666666666667,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2024-03-21,2752.0,5.0,0.3472222222222222,23.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2024-03-21,2733.0,5.0,0.3472222222222222,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-21,2744.0,10.0,0.6944444444444444,52.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-03-24,2750.0,2.0,0.1388888888888889,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2024-03-20,2718.0,13.0,0.9027777777777778,85.0,3.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0
2024-03-26,2724.0,6.0,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-20,2742.0,13.0,0.9027777777777778,377.0,11.0,0.0,21.0,0.0,0.0,0.0,72.0,0.0
2024-03-21,2713.0,5.0,0.3472222222222222,67.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2024-03-21,2738.0,5.0,0.3472222222222222,23.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2024-03-24,2751.0,2.0,0.1388888888888889,49.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
2024-03-24,2722.0,2.0,0.1388888888888889,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-21,2722.0,10.0,0.6944444444444444,115.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-03-26,2741.0,6.0,0.4166666666666667,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2717.0,7.0,0.4861111111111111,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2726.0,6.0,0.4166666666666667,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-03-24,2718.0,2.0,0.1388888888888889,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-03-24,2742.0,2.0,0.1388888888888889,30.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
2024-03-26,2728.0,6.0,0.4166666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2736.0,6.0,0.4166666666666667,11.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2024-03-24,2744.0,2.0,0.1388888888888889,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2737.0,5.0,0.3472222222222222,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-21,2742.0,10.0,0.6944444444444444,177.0,11.0,0.0,21.0,0.0,0.0,0.0,22.0,0.0
2024-03-28,87558.0,4.0,0.2777777777777778,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2024-03-28,87556.0,4.0,0.2777777777777778,39.0,2.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0
2024-03-20,2751.0,13.0,0.9027777777777778,908.0,80.0,0.0,63.0,0.0,0.0,0.0,38.0,0.0
2024-03-28,87567.0,4.0,0.2777777777777778,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2024-03-26,2747.0,6.0,0.4166666666666667,92.0,10.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0
2024-03-26,2752.0,6.0,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2714.0,7.0,0.4861111111111111,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-03-26,2739.0,6.0,0.4166666666666667,29.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,2746.0,7.0,0.4861111111111111,45.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-03-28,2750.0,14.0,0.9722222222222222,256.0,7.0,0.0,18.0,0.0,0.0,0.0,29.0,0.0
2024-03-07,2727.0,5.0,0.3472222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07,2749.0,5.0,0.3472222222222222,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,2727.0,5.0,0.3472222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,2749.0,5.0,0.3472222222222222,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07,2743.0,7.0,0.4861111111111111,35.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,2743.0,7.0,0.4861111111111111,35.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,2750.0,10.0,0.6944444444444444,96.0,2.0,0.0,17.0,0.0,0.0,0.0,9.0,0.0
2024-03-04,2750.0,10.0,0.6944444444444444,96.0,2.0,0.0,17.0,0.0,0.0,0.0,9.0,0.0
2024-03-31,2722.0,13.0,0.9027777777777778,500.0,7.0,0.0,13.0,0.0,0.0,0.0,14.0,0.0
2024-03-13,2751.0,10.0,0.6944444444444444,313.0,8.0,0.0,13.0,0.0,0.0,0.0,20.0,0.0
2024-03-13,2718.0,10.0,0.6944444444444444,42.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
2024-03-01,2722.0,13.0,0.9027777777777778,500.0,7.0,0.0,13.0,0.0,0.0,0.0,14.0,0.0
2024-03-04,2751.0,10.0,0.6944444444444444,313.0,8.0,0.0,13.0,0.0,0.0,0.0,20.0,0.0
2024-03-17,2741.0,6.0,0.4166666666666667,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,2717.0,7.0,0.4861111111111111,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,2726.0,6.0,0.4166666666666667,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-03-15,2718.0,2.0,0.1388888888888889,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-03-15,2742.0,2.0,0.1388888888888889,30.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
2024-03-17,2728.0,6.0,0.4166666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,2736.0,6.0,0.4166666666666667,11.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2024-03-15,2744.0,2.0,0.1388888888888889,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,2737.0,5.0,0.3472222222222222,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,2742.0,10.0,0.6944444444444444,177.0,11.0,0.0,21.0,0.0,0.0,0.0,22.0,0.0
2024-03-19,87558.0,4.0,0.2777777777777778,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2024-03-19,87556.0,4.0,0.2777777777777778,39.0,2.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0
2024-03-11,2751.0,13.0,0.9027777777777778,908.0,80.0,0.0,63.0,0.0,0.0,0.0,38.0,0.0
2024-03-19,87567.0,4.0,0.2777777777777778,9.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2024-03-17,2747.0,6.0,0.4166666666666667,92.0,10.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0
2024-03-17,2752.0,6.0,0.4166666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,2714.0,7.0,0.4861111111111111,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-03-17,2739.0,6.0,0.4166666666666667,29.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
