begintime,sk_object,duration,integrity,M8022C0,M8022C1
2022-03-11,20553.0,1440.0,100.0,0.0,0.0
2022-03-12,20559.0,1440.0,100.0,23.0,18.0
2022-03-14,20559.0,1440.0,100.0,0.0,0.0
2022-03-14,20555.0,1440.0,100.0,0.0,0.0
2022-03-12,20550.0,1440.0,100.0,2.0,0.0
2022-03-12,20558.0,1440.0,100.0,2.0,0.0
2022-03-13,20554.0,1440.0,100.0,0.0,0.0
2022-03-11,20548.0,1440.0,100.0,0.0,0.0
2022-03-17,20543.0,1380.0,95.83333333333333,3.0,1.0
2022-03-14,20542.0,1440.0,100.0,0.0,0.0
2022-03-12,20544.0,1440.0,100.0,11.0,8.0
2022-03-19,20544.0,1320.0,91.66666666666667,0.0,0.0
2022-03-14,20544.0,1440.0,100.0,0.0,0.0
2022-03-14,20558.0,1440.0,100.0,0.0,0.0
2022-03-12,20552.0,1440.0,100.0,0.0,0.0
2022-03-12,20551.0,1440.0,100.0,3.0,1.0
2022-03-11,20549.0,1440.0,100.0,4.0,0.0
2022-03-17,20550.0,1440.0,100.0,3.0,0.0
2022-03-19,20553.0,1380.0,95.83333333333333,0.0,0.0
2022-03-11,20556.0,1440.0,100.0,0.0,0.0
2022-03-16,20560.0,1440.0,100.0,3.0,0.0
2022-03-11,20546.0,1440.0,100.0,5.0,0.0
2022-03-11,20560.0,1440.0,100.0,5.0,0.0
2022-03-13,20559.0,1440.0,100.0,0.0,0.0
2022-03-19,20560.0,1310.0,90.97222222222223,15.0,0.0
2022-03-15,20558.0,1416.0,98.33333333333333,0.0,0.0
2022-03-16,20553.0,1440.0,100.0,4.0,4.0
2022-03-19,20545.0,1311.0,91.04166666666667,3.0,1.0
2022-03-18,20555.0,1440.0,100.0,0.0,0.0
2022-03-19,20546.0,1311.0,91.04166666666667,18.0,2.0
2022-03-18,20557.0,1440.0,100.0,0.0,0.0
2022-03-18,20558.0,1440.0,100.0,0.0,0.0
2022-03-17,20559.0,1380.0,95.83333333333333,1.0,0.0
2022-03-15,20551.0,1440.0,100.0,1.0,0.0
2022-03-13,20553.0,1440.0,100.0,0.0,0.0
2022-03-19,20552.0,1311.0,91.04166666666667,0.0,0.0
2022-03-12,20545.0,1440.0,100.0,0.0,0.0
2022-03-18,20551.0,1440.0,100.0,0.0,0.0
2022-03-19,20549.0,1310.0,90.97222222222223,20.0,3.0
2022-03-19,20542.0,1380.0,95.83333333333333,48.0,44.0
2022-03-15,20552.0,1440.0,100.0,0.0,0.0
2022-03-13,20548.0,1440.0,100.0,0.0,0.0
2022-03-17,20546.0,1440.0,100.0,3.0,0.0
2022-03-18,20554.0,1440.0,100.0,0.0,0.0
2022-03-12,20555.0,1440.0,100.0,0.0,0.0
2022-03-16,20554.0,1378.0,95.69444444444444,0.0,0.0
2022-03-12,20556.0,1402.0,97.36111111111111,0.0,0.0
2022-03-17,20558.0,1380.0,95.83333333333333,0.0,0.0
2022-03-13,20544.0,1440.0,100.0,0.0,0.0
2022-03-16,20543.0,1440.0,100.0,1.0,0.0
2022-03-17,20556.0,1380.0,95.83333333333333,0.0,0.0
2022-03-13,20545.0,1440.0,100.0,0.0,0.0
2022-03-16,20542.0,1440.0,100.0,4.0,0.0
2022-03-18,20545.0,1440.0,100.0,0.0,0.0
2022-03-15,20557.0,1440.0,100.0,1.0,0.0
2022-03-16,20544.0,1399.0,97.15277777777777,0.0,0.0
2022-03-13,20543.0,1440.0,100.0,2.0,0.0
2022-03-17,20560.0,1440.0,100.0,3.0,0.0
2022-03-13,20542.0,1440.0,100.0,0.0,0.0
2022-03-16,20555.0,1440.0,100.0,0.0,0.0
2022-03-13,20556.0,1440.0,100.0,0.0,0.0
2022-03-17,20545.0,1440.0,100.0,0.0,0.0
2022-03-19,20557.0,1310.0,90.97222222222223,24.0,7.0
2022-03-19,20558.0,1380.0,95.83333333333333,1.0,0.0
2022-03-11,20543.0,1440.0,100.0,5.0,0.0
2022-03-15,20547.0,1380.0,95.83333333333333,0.0,0.0
2022-03-14,20549.0,1440.0,100.0,1.0,0.0
2022-03-19,20554.0,1250.0,86.80555555555556,1.0,0.0
2022-03-17,20553.0,1380.0,95.83333333333333,1.0,0.0
2022-03-17,20547.0,1375.0,95.48611111111111,6.0,0.0
2022-03-14,20543.0,1440.0,100.0,1.0,0.0
2022-03-17,20555.0,1440.0,100.0,1.0,0.0
2022-03-15,20559.0,1440.0,100.0,16.0,11.0
2022-03-16,20547.0,1421.0,98.68055555555556,6.0,0.0
2022-03-11,20554.0,1440.0,100.0,0.0,0.0
2022-03-14,20557.0,1440.0,100.0,1.0,0.0
2022-03-18,20544.0,1440.0,100.0,0.0,0.0
2022-03-11,20555.0,1440.0,100.0,0.0,0.0
2022-03-13,20552.0,1440.0,100.0,0.0,0.0
2022-03-14,20545.0,1440.0,100.0,0.0,0.0
2022-03-13,20546.0,1440.0,100.0,2.0,0.0
2022-03-17,20542.0,1380.0,95.83333333333333,5.0,0.0
2022-03-13,20547.0,1404.0,97.5,6.0,0.0
2022-03-15,20549.0,1440.0,100.0,1.0,0.0
2022-03-14,20553.0,1440.0,100.0,0.0,0.0
2022-03-18,20560.0,1440.0,100.0,0.0,0.0
2022-03-15,20542.0,1440.0,100.0,7.0,2.0
2022-03-16,20557.0,1440.0,100.0,3.0,0.0
2022-03-11,20552.0,1440.0,100.0,0.0,0.0
2022-03-16,20550.0,1440.0,100.0,3.0,0.0
2022-03-14,20560.0,1440.0,100.0,1.0,0.0
2022-03-16,20551.0,1440.0,100.0,2.0,0.0
2022-03-18,20548.0,1440.0,100.0,0.0,0.0
2022-03-11,20544.0,1440.0,100.0,0.0,0.0
2022-03-16,20558.0,1440.0,100.0,1.0,0.0
2022-03-12,20547.0,1340.0,93.05555555555556,5.0,0.0
2022-03-16,20548.0,1399.0,97.15277777777777,0.0,0.0
2022-03-19,20556.0,1380.0,95.83333333333333,0.0,0.0
2022-03-12,20548.0,1440.0,100.0,9.0,6.0
2022-03-16,20545.0,1440.0,100.0,0.0,0.0
2022-03-11,20551.0,1440.0,100.0,5.0,0.0
2022-03-13,20549.0,1440.0,100.0,1.0,0.0
2022-03-12,20543.0,1440.0,100.0,2.0,0.0
2022-03-14,20550.0,1440.0,100.0,1.0,0.0
2022-03-15,20544.0,1363.0,94.65277777777777,1.0,0.0
2022-03-14,20546.0,1440.0,100.0,1.0,0.0
2022-03-13,20557.0,1440.0,100.0,2.0,0.0
2022-03-16,20552.0,1440.0,100.0,0.0,0.0
2022-03-18,20552.0,1440.0,100.0,0.0,0.0
2022-03-16,20559.0,1440.0,100.0,32.0,28.0
2022-03-11,20545.0,1440.0,100.0,0.0,0.0
2022-03-14,20547.0,1422.0,98.75,5.0,0.0
2022-03-12,20553.0,1380.0,95.83333333333333,0.0,0.0
2022-03-13,20558.0,1440.0,100.0,0.0,0.0
2022-03-14,20552.0,1440.0,100.0,0.0,0.0
2022-03-19,20547.0,1129.0,78.40277777777777,6.0,0.0
2022-03-18,20550.0,1440.0,100.0,0.0,0.0
2022-03-15,20555.0,1440.0,100.0,0.0,0.0
2022-03-15,20546.0,1440.0,100.0,1.0,0.0
2022-03-19,20555.0,1310.0,90.97222222222223,4.0,0.0
2022-03-18,20559.0,1440.0,100.0,0.0,0.0
2022-03-15,20560.0,1440.0,100.0,1.0,0.0
2022-03-19,20551.0,1311.0,91.04166666666667,21.0,4.0
2022-03-12,20549.0,1440.0,100.0,2.0,1.0
2022-03-17,20552.0,1378.0,95.69444444444444,0.0,0.0
2022-03-12,20554.0,1440.0,100.0,0.0,0.0
2022-03-13,20550.0,1440.0,100.0,2.0,0.0
