begintime,sk_object,1279470420,1279470421,1279470417,1279470418,1279470419,1279470422,1279470423,duration
2022-03-09 23:00:00,627072.0,14275969359.0,45846016169.0,78762553.0,102221839.0,0.0,25840750.0,77360555.0,PT3600S
2022-03-10 00:00:00,627072.0,8542095132.0,31991824458.0,47592786.0,66999386.0,0.0,16084840.0,57404694.0,PT3600S
2022-03-10 01:00:00,627072.0,3681259099.0,16021687876.0,21743738.0,32151452.0,0.0,7972959.0,32529740.0,PT3600S
2022-03-10 03:00:00,627072.0,1671886357.0,7059061995.0,10456809.0,14166287.0,0.0,2974737.0,12928525.0,PT3600S
2022-03-10 04:00:00,627072.0,1658709264.0,6872366692.0,10244452.0,14395929.0,0.0,2858020.0,11549572.0,PT3600S
2022-03-10 05:00:00,627072.0,1964661525.0,9218345312.0,12444183.0,18377165.0,0.0,3920868.0,17691221.0,PT3600S
2022-03-10 06:00:00,627072.0,3839264265.0,16687005185.0,22079796.0,32510311.0,0.0,8796716.0,37466229.0,PT3600S
2022-03-10 07:00:00,627072.0,7533189923.0,27265695925.0,42669688.0,58580018.0,0.0,12670964.0,43710626.0,PT3600S
2022-03-10 09:00:00,627072.0,10704724309.0,30887026860.0,63089127.0,75199265.0,0.0,16130375.0,47669325.0,PT3600S
2022-03-10 11:00:00,627072.0,10915559050.0,30825991211.0,64650376.0,75817522.0,0.0,16846296.0,47348216.0,PT3600S
2022-03-10 12:00:00,627072.0,10723666916.0,29769161669.0,62752697.0,73389082.0,0.0,17565933.0,45899542.0,PT3600S
2022-03-10 13:00:00,627072.0,10174071691.0,28925742637.0,60175763.0,71217950.0,0.0,15407699.0,44318541.0,PT3600S
2022-03-10 14:00:00,627072.0,10690760467.0,31228360847.0,63484013.0,76165363.0,0.0,16290245.0,47210748.0,PT3600S
2022-03-10 15:00:00,627072.0,11054751836.0,32034119060.0,64855323.0,77922996.0,0.0,16984526.0,49385796.0,PT3600S
2022-03-10 16:00:00,627072.0,11116658295.0,31953201402.0,64490000.0,77494988.0,0.0,16916398.0,51253797.0,PT3600S
2022-03-10 17:00:00,627072.0,11452328571.0,32126396803.0,66469708.0,79132679.0,0.0,17287802.0,48312978.0,PT3600S
2022-03-10 18:00:00,627072.0,12547173212.0,33861845786.0,73188319.0,85173389.0,0.0,19283987.0,53182639.0,PT3600S
2022-03-10 19:00:00,627072.0,13940866287.0,34293115924.0,84315824.0,92749578.0,0.0,21908420.0,52596017.0,PT3600S
2022-03-10 20:00:00,627072.0,15880232915.0,34659865353.0,98171038.0,100717817.0,0.0,23983691.0,52160753.0,PT3600S
2022-03-10 21:00:00,627072.0,17675308699.0,39517796271.0,107091614.0,111006928.0,0.0,26540378.0,63689683.0,PT3600S
2022-03-10 22:00:00,627072.0,18546386736.0,48165453871.0,105920361.0,120380296.0,0.0,27552805.0,74022310.0,PT3600S
2022-03-10 23:00:00,627072.0,13964097846.0,44842093871.0,75128998.0,98119365.0,0.0,25380651.0,74863816.0,PT3600S
2022-03-11 00:00:00,627072.0,7983932928.0,30127406283.0,42993132.0,61953577.0,0.0,15719695.0,54215575.0,PT3600S
2022-03-11 01:00:00,627072.0,3899243075.0,16679974633.0,22098232.0,32780845.0,0.0,7889056.0,32501067.0,PT3600S
2022-03-11 02:00:00,627072.0,2297087387.0,10139337903.0,13797381.0,19727304.0,0.0,4213980.0,18843157.0,PT3600S
2022-03-10 10:00:00,627072.0,11058450444.0,30885185458.0,65483191.0,76918355.0,0.0,16835257.0,48081105.0,PT3600S
2022-03-11 03:00:00,627072.0,1728732424.0,7518718211.0,10596889.0,14762284.0,0.0,3026706.0,12657868.0,PT3600S
2022-03-11 04:00:00,627072.0,1557764345.0,6721356019.0,9757000.0,13712530.0,0.0,2821997.0,12541642.0,PT3600S
2022-03-11 05:00:00,627072.0,2040736133.0,9114004694.0,12407801.0,17793624.0,0.0,4103217.0,18212231.0,PT3600S
2022-03-11 06:00:00,627072.0,3933591538.0,17065263646.0,22726102.0,33807937.0,0.0,8732936.0,34908826.0,PT3600S
2022-03-11 07:00:00,627072.0,7811036905.0,26874984133.0,44451769.0,58297444.0,0.0,13329977.0,43036028.0,PT3600S
2022-03-11 08:00:00,627072.0,10160981999.0,29320517068.0,59120050.0,70951667.0,0.0,15815398.0,45536398.0,PT3600S
2022-03-11 09:00:00,627072.0,11513950454.0,32175469681.0,67597602.0,79571273.0,0.0,18467604.0,48959572.0,PT3600S
2022-03-11 10:00:00,627072.0,11757471873.0,32369913229.0,69196789.0,80614230.0,0.0,17725958.0,49335214.0,PT3600S
2022-03-11 11:00:00,627072.0,11725052845.0,32256394760.0,68676545.0,80086360.0,0.0,17591806.0,48881671.0,PT3600S
2022-03-11 12:00:00,627072.0,11059527415.0,31570168210.0,64859960.0,76947046.0,0.0,17021507.0,49180706.0,PT3600S
2022-03-11 13:00:00,627072.0,9502539545.0,28954568107.0,55104835.0,67877669.0,0.0,14908734.0,44339994.0,PT3600S
2022-03-11 14:00:00,627072.0,10780685492.0,30258038350.0,63682113.0,74890565.0,0.0,18317792.0,48344702.0,PT3600S
2022-03-11 15:00:00,627072.0,12131489627.0,33962964416.0,71167459.0,84149267.0,0.0,18127957.0,52071821.0,PT3600S
2022-03-11 16:00:00,627072.0,11026276133.0,31852297717.0,64854761.0,77854236.0,0.0,17190902.0,50044822.0,PT3600S
2022-03-11 17:00:00,627072.0,10659861019.0,30092074818.0,63229796.0,74989592.0,0.0,16315466.0,46504724.0,PT3600S
2022-03-11 18:00:00,627072.0,11708882599.0,31998297910.0,67967341.0,79899430.0,0.0,18266244.0,48604897.0,PT3600S
2022-03-11 19:00:00,627072.0,13356279989.0,33833891734.0,80871458.0,90107999.0,0.0,21822928.0,51225806.0,PT3600S
2022-03-11 20:00:00,627072.0,15027252285.0,32793820341.0,93128869.0,95712232.0,0.0,23808420.0,51515194.0,PT3600S
2022-03-11 21:00:00,627072.0,16765314296.0,36838814689.0,101001853.0,104676287.0,0.0,25492116.0,61050806.0,PT3600S
2022-03-11 22:00:00,627072.0,17380584262.0,46361879181.0,98832327.0,114589489.0,0.0,26138809.0,71456394.0,PT3600S
2022-03-11 23:00:00,627072.0,12504070010.0,41567972364.0,68629668.0,90624513.0,0.0,22794898.0,70207129.0,PT3600S
2022-03-12 05:00:00,627072.0,1850723583.0,7781573066.0,11287867.0,16043867.0,0.0,3776981.0,15201651.0,PT3600S
2022-03-12 06:00:00,627072.0,3443409208.0,14481320181.0,19917732.0,28823372.0,0.0,7762887.0,30585785.0,PT3600S
2022-03-12 07:00:00,627072.0,7176791429.0,25062733270.0,40687941.0,54105857.0,0.0,12674969.0,41446488.0,PT3600S
2022-03-12 09:00:00,627072.0,9679027232.0,28189859301.0,56653810.0,67712356.0,0.0,14685024.0,43974501.0,PT3600S
2022-03-12 10:00:00,627072.0,9702179901.0,27937042047.0,57530830.0,68202827.0,0.0,15094073.0,45205085.0,PT3600S
2022-03-12 11:00:00,627072.0,10292358364.0,29167347476.0,60651838.0,71878566.0,0.0,15567348.0,44791081.0,PT3600S
2022-03-12 12:00:00,627072.0,10463273794.0,29176776324.0,61541256.0,72208076.0,0.0,15924428.0,44030066.0,PT3600S
2022-03-12 13:00:00,627072.0,10247531374.0,29301591338.0,60358692.0,71600351.0,0.0,15563079.0,44883621.0,PT3600S
2022-03-12 14:00:00,627072.0,10298310164.0,28759309187.0,60645047.0,71209475.0,0.0,15772647.0,44433860.0,PT3600S
2022-03-12 15:00:00,627072.0,10077692884.0,29999150670.0,59949236.0,72178111.0,0.0,15235750.0,45090347.0,PT3600S
2022-03-12 16:00:00,627072.0,10163029224.0,29447097041.0,59480461.0,71348882.0,0.0,15540370.0,45792280.0,PT3600S
2022-03-12 17:00:00,627072.0,10470291751.0,30047846779.0,61069092.0,73373219.0,0.0,15863085.0,46463645.0,PT3600S
2022-03-12 18:00:00,627072.0,11576542102.0,32523541352.0,67860560.0,80105842.0,0.0,18144544.0,50965217.0,PT3600S
2022-03-12 19:00:00,627072.0,13198385964.0,33146362996.0,80358417.0,87917956.0,0.0,21111249.0,51342313.0,PT3600S
2022-03-12 20:00:00,627072.0,15478469603.0,34454861649.0,95811430.0,98121807.0,0.0,23467954.0,52774507.0,PT3600S
2022-03-12 21:00:00,627072.0,16714582547.0,38540040082.0,101429956.0,106103396.0,0.0,25198594.0,61562904.0,PT3600S
2022-03-12 22:00:00,627072.0,16687409875.0,44523564919.0,95637875.0,110229314.0,0.0,25210836.0,66503412.0,PT3600S
2022-03-12 23:00:00,627072.0,12268335561.0,40354956672.0,67260446.0,88056291.0,0.0,21683049.0,65762251.0,PT3600S
2022-03-13 00:00:00,627072.0,7388448206.0,27467755205.0,40520196.0,57378164.0,0.0,13453875.0,49148854.0,PT3600S
2022-03-13 01:00:00,627072.0,4006645624.0,16109337262.0,23262994.0,32484767.0,0.0,7785161.0,30112127.0,PT3600S
2022-03-13 04:00:00,627072.0,1610959944.0,6991994622.0,10385970.0,13957483.0,0.0,2866439.0,11617431.0,PT3600S
2022-03-13 05:00:00,627072.0,1913005062.0,7429542094.0,11588123.0,15517515.0,0.0,3605474.0,13565750.0,PT3600S
2022-03-13 06:00:00,627072.0,3384908987.0,13130355961.0,19288632.0,27024699.0,0.0,7464694.0,26655422.0,PT3600S
2022-03-13 07:00:00,627072.0,6805302724.0,23429542805.0,38474515.0,50927170.0,0.0,11752734.0,40297533.0,PT3600S
2022-03-13 08:00:00,627072.0,8410953882.0,26440557648.0,48588910.0,60969335.0,0.0,13200391.0,41066751.0,PT3600S
2022-03-13 09:00:00,627072.0,9299292577.0,26828536255.0,54066996.0,64443492.0,0.0,14293992.0,42731200.0,PT3600S
2022-03-13 10:00:00,627072.0,9670295207.0,28294088924.0,56146107.0,67204271.0,0.0,14624740.0,43170600.0,PT3600S
2022-03-13 11:00:00,627072.0,9781444545.0,29037642448.0,57064014.0,68980376.0,0.0,14917800.0,45085817.0,PT3600S
2022-03-13 12:00:00,627072.0,9997005156.0,29795949802.0,58286314.0,70854643.0,0.0,14989522.0,45740308.0,PT3600S
2022-03-13 13:00:00,627072.0,10086038353.0,29346033011.0,58980618.0,70691556.0,0.0,15494747.0,44691644.0,PT3600S
2022-03-13 15:00:00,627072.0,10260080879.0,29667513001.0,60538807.0,72035257.0,0.0,16267524.0,47208833.0,PT3600S
2022-03-13 16:00:00,627072.0,10936271667.0,31925310149.0,63830124.0,76227306.0,0.0,17724670.0,48880668.0,PT3600S
2022-03-13 17:00:00,627072.0,11585924929.0,32035674435.0,68166791.0,78942778.0,0.0,17947091.0,48767152.0,PT3600S
2022-03-13 18:00:00,627072.0,13587543937.0,34545913662.0,81346493.0,90679671.0,0.0,21397637.0,54664026.0,PT3600S
2022-03-13 19:00:00,627072.0,14500463279.0,35558371328.0,87239527.0,95497927.0,0.0,21909730.0,56822245.0,PT3600S
2022-03-13 20:00:00,627072.0,15654735785.0,35895128718.0,94640519.0,99481805.0,0.0,24260571.0,54517053.0,PT3600S
2022-03-13 21:00:00,627072.0,17400619153.0,41808638216.0,103331611.0,110966925.0,0.0,26125424.0,66742784.0,PT3600S
2022-03-13 22:00:00,627072.0,16222616744.0,46976225157.0,90166291.0,110148075.0,0.0,26376997.0,71964746.0,PT3600S
2022-03-13 23:00:00,627072.0,8552097751.0,32293798238.0,46238736.0,67295175.0,0.0,18184838.0,60042496.0,PT3600S
2022-03-14 00:00:00,627072.0,3832312618.0,16790382887.0,21963090.0,33722637.0,0.0,8122837.0,33119885.0,PT3600S
2022-03-14 01:00:00,627072.0,2286720103.0,9922146525.0,13517461.0,19695344.0,0.0,4155928.0,19240826.0,PT3600S
2022-03-14 02:00:00,627072.0,1646625727.0,7025920282.0,10384981.0,14486373.0,0.0,2922621.0,12194346.0,PT3600S
2022-03-14 03:00:00,627072.0,1380310451.0,5214178270.0,8893287.0,11607815.0,0.0,2314884.0,9145821.0,PT3600S
2022-03-14 04:00:00,627072.0,1351473428.0,5779077089.0,9114951.0,12275596.0,0.0,2516578.0,11197749.0,PT3600S
