begintime,sk_object,1282423987,1282423988,duration
2022-03-01 19:00:00,7525663.0,14.103,14.84,PT3600S
2022-03-01 19:00:00,7525664.0,14.093,14.852,PT3600S
2022-03-01 20:00:00,7525661.0,16.062,17.071,PT3600S
2022-03-01 20:00:00,7525662.0,16.067,17.068,PT3600S
2022-03-01 20:00:00,7525663.0,16.064,17.088,PT3600S
2022-03-01 20:00:00,7525664.0,16.058,17.075,PT3600S
2022-03-01 21:00:00,7525661.0,13.53,14.4,PT3600S
2022-03-01 21:00:00,7525662.0,13.525,14.399,PT3600S
2022-03-01 21:00:00,7525663.0,13.528,14.386,PT3600S
2022-03-01 21:00:00,7525664.0,13.528,14.386,PT3600S
2022-03-01 22:00:00,7525661.0,8.993,9.372,PT3600S
2022-03-01 22:00:00,7525662.0,8.989,9.377,PT3600S
2022-03-01 22:00:00,7525663.0,8.98,9.374,PT3600S
2022-03-01 22:00:00,7525664.0,8.99,9.381,PT3600S
2022-03-01 23:00:00,7525661.0,4.759,4.828,PT3600S
2022-03-01 23:00:00,7525662.0,4.765,4.82,PT3600S
2022-03-01 23:00:00,7525663.0,4.759,4.819,PT3600S
2022-03-01 23:00:00,7525664.0,4.759,4.823,PT3600S
2022-03-02 00:00:00,7525661.0,2.766,2.671,PT3600S
2022-03-02 00:00:00,7525662.0,2.766,2.674,PT3600S
2022-03-02 00:00:00,7525663.0,2.762,2.668,PT3600S
2022-03-02 00:00:00,7525664.0,2.763,2.672,PT3600S
2022-03-02 01:00:00,7525661.0,1.785,1.665,PT3600S
2022-03-02 01:00:00,7525662.0,1.787,1.672,PT3600S
2022-03-02 01:00:00,7525663.0,1.795,1.662,PT3600S
2022-03-02 01:00:00,7525664.0,1.786,1.657,PT3600S
2022-03-02 02:00:00,7525661.0,1.481,1.344,PT3600S
2022-03-02 02:00:00,7525662.0,1.485,1.348,PT3600S
2022-03-02 02:00:00,7525663.0,1.476,1.357,PT3600S
2022-03-02 02:00:00,7525664.0,1.473,1.346,PT3600S
2022-03-02 03:00:00,7525661.0,1.304,1.188,PT3600S
2022-03-02 03:00:00,7525662.0,1.302,1.186,PT3600S
2022-03-02 03:00:00,7525663.0,1.302,1.188,PT3600S
2022-03-02 03:00:00,7525664.0,1.303,1.186,PT3600S
2022-03-02 04:00:00,7525661.0,1.334,1.26,PT3600S
2022-03-02 04:00:00,7525662.0,1.333,1.261,PT3600S
2022-03-02 04:00:00,7525663.0,1.33,1.261,PT3600S
2022-03-02 04:00:00,7525664.0,1.334,1.26,PT3600S
2022-03-02 05:00:00,7525661.0,1.92,1.842,PT3600S
2022-03-02 05:00:00,7525662.0,1.921,1.845,PT3600S
2022-03-02 05:00:00,7525663.0,1.921,1.846,PT3600S
2022-03-02 05:00:00,7525664.0,1.92,1.844,PT3600S
2022-03-02 06:00:00,7525661.0,3.413,3.421,PT3600S
2022-03-02 06:00:00,7525662.0,3.415,3.422,PT3600S
2022-03-02 06:00:00,7525663.0,3.418,3.42,PT3600S
2022-03-02 06:00:00,7525664.0,3.415,3.417,PT3600S
2022-03-02 07:00:00,7525661.0,8.095,8.5,PT3600S
2022-03-02 07:00:00,7525662.0,8.09,8.504,PT3600S
2022-03-02 07:00:00,7525663.0,8.1,8.509,PT3600S
2022-03-02 07:00:00,7525664.0,8.097,8.511,PT3600S
2022-03-02 08:00:00,7525661.0,10.425,11.026,PT3600S
2022-03-02 08:00:00,7525662.0,10.426,11.01,PT3600S
2022-03-02 08:00:00,7525663.0,10.423,11.021,PT3600S
2022-03-02 08:00:00,7525664.0,10.422,11.024,PT3600S
2022-03-02 09:00:00,7525661.0,10.77,11.342,PT3600S
2022-03-02 09:00:00,7525662.0,10.772,11.336,PT3600S
2022-03-02 09:00:00,7525663.0,10.77,11.331,PT3600S
2022-03-02 09:00:00,7525664.0,10.766,11.337,PT3600S
2022-03-02 10:00:00,7525661.0,10.747,11.27,PT3600S
2022-03-02 10:00:00,7525662.0,10.754,11.279,PT3600S
2022-03-02 10:00:00,7525663.0,10.748,11.288,PT3600S
2022-03-02 10:00:00,7525664.0,10.752,11.277,PT3600S
2022-03-02 11:00:00,7525661.0,10.115,10.555,PT3600S
2022-03-02 11:00:00,7525662.0,10.113,10.562,PT3600S
2022-03-02 11:00:00,7525663.0,10.116,10.557,PT3600S
2022-03-02 11:00:00,7525664.0,10.111,10.56,PT3600S
2022-03-02 13:00:00,7525661.0,9.632,9.926,PT3600S
2022-03-02 13:00:00,7525662.0,9.631,9.917,PT3600S
2022-03-02 13:00:00,7525663.0,9.633,9.921,PT3600S
2022-03-02 13:00:00,7525664.0,9.634,9.918,PT3600S
2022-03-02 14:00:00,7525661.0,9.675,9.995,PT3600S
2022-03-02 14:00:00,7525662.0,9.679,10.005,PT3600S
2022-03-02 14:00:00,7525663.0,9.674,10.005,PT3600S
2022-03-02 14:00:00,7525664.0,9.68,10.004,PT3600S
2022-03-02 15:00:00,7525661.0,9.726,10.068,PT3600S
2022-03-02 15:00:00,7525662.0,9.732,10.064,PT3600S
2022-03-02 15:00:00,7525663.0,9.722,10.07,PT3600S
2022-03-02 15:00:00,7525664.0,9.73,10.062,PT3600S
2022-03-02 20:00:00,7525661.0,15.434,16.406,PT3600S
2022-03-02 20:00:00,7525662.0,15.43,16.414,PT3600S
2022-03-02 20:00:00,7525663.0,15.425,16.406,PT3600S
2022-03-02 20:00:00,7525664.0,15.418,16.4,PT3600S
2022-03-03 01:00:00,7525661.0,1.85,1.714,PT3600S
2022-03-03 01:00:00,7525662.0,1.849,1.718,PT3600S
2022-03-03 01:00:00,7525663.0,1.851,1.715,PT3600S
2022-03-03 01:00:00,7525664.0,1.85,1.715,PT3600S
2022-03-03 02:00:00,7525661.0,1.485,1.358,PT3600S
2022-03-03 02:00:00,7525662.0,1.487,1.359,PT3600S
2022-03-03 02:00:00,7525663.0,1.489,1.358,PT3600S
2022-03-03 02:00:00,7525664.0,1.489,1.362,PT3600S
2022-03-03 03:00:00,7525661.0,1.324,1.206,PT3600S
2022-03-03 03:00:00,7525662.0,1.324,1.203,PT3600S
2022-03-03 03:00:00,7525663.0,1.322,1.203,PT3600S
2022-03-03 03:00:00,7525664.0,1.323,1.204,PT3600S
2022-03-02 12:00:00,7525661.0,9.755,10.125,PT3600S
2022-03-02 12:00:00,7525662.0,9.754,10.119,PT3600S
2022-03-02 12:00:00,7525663.0,9.754,10.118,PT3600S
2022-03-02 12:00:00,7525664.0,9.757,10.12,PT3600S
2022-03-02 16:00:00,7525661.0,9.864,10.18,PT3600S
2022-03-02 16:00:00,7525662.0,9.864,10.167,PT3600S
2022-03-02 16:00:00,7525663.0,9.866,10.165,PT3600S
2022-03-02 16:00:00,7525664.0,9.862,10.162,PT3600S
2022-03-02 17:00:00,7525661.0,10.365,10.699,PT3600S
2022-03-02 17:00:00,7525662.0,10.362,10.702,PT3600S
2022-03-02 17:00:00,7525663.0,10.364,10.706,PT3600S
2022-03-02 17:00:00,7525664.0,10.367,10.7,PT3600S
2022-03-02 18:00:00,7525661.0,11.581,11.984,PT3600S
2022-03-02 18:00:00,7525662.0,11.582,11.989,PT3600S
2022-03-02 18:00:00,7525663.0,11.582,11.974,PT3600S
2022-03-02 18:00:00,7525664.0,11.577,11.985,PT3600S
2022-03-02 19:00:00,7525661.0,14.715,15.465,PT3600S
2022-03-02 19:00:00,7525662.0,14.724,15.468,PT3600S
2022-03-02 19:00:00,7525663.0,14.726,15.476,PT3600S
2022-03-02 19:00:00,7525664.0,14.715,15.478,PT3600S
2022-03-02 21:00:00,7525661.0,12.938,13.599,PT3600S
2022-03-02 21:00:00,7525662.0,12.951,13.598,PT3600S
2022-03-02 21:00:00,7525663.0,12.948,13.587,PT3600S
2022-03-02 21:00:00,7525664.0,12.933,13.59,PT3600S
2022-03-02 22:00:00,7525661.0,8.14,8.348,PT3600S
2022-03-02 22:00:00,7525662.0,8.139,8.353,PT3600S
2022-03-02 22:00:00,7525663.0,8.144,8.346,PT3600S
2022-03-02 22:00:00,7525664.0,8.14,8.346,PT3600S
2022-03-02 23:00:00,7525661.0,4.335,4.3,PT3600S
2022-03-02 23:00:00,7525662.0,4.341,4.297,PT3600S
2022-03-02 23:00:00,7525663.0,4.342,4.302,PT3600S
2022-03-02 23:00:00,7525664.0,4.342,4.303,PT3600S
2022-03-03 00:00:00,7525661.0,2.669,2.55,PT3600S
2022-03-03 00:00:00,7525662.0,2.668,2.541,PT3600S
2022-03-03 00:00:00,7525663.0,2.67,2.544,PT3600S
2022-03-03 00:00:00,7525664.0,2.668,2.542,PT3600S
2022-03-03 04:00:00,7525661.0,1.52,1.435,PT3600S
2022-03-03 04:00:00,7525662.0,1.519,1.435,PT3600S
2022-03-03 04:00:00,7525663.0,1.521,1.434,PT3600S
2022-03-03 04:00:00,7525664.0,1.523,1.435,PT3600S
2022-03-03 05:00:00,7525661.0,1.932,1.842,PT3600S
2022-03-03 05:00:00,7525662.0,1.929,1.851,PT3600S
2022-03-03 05:00:00,7525663.0,1.932,1.849,PT3600S
2022-03-03 05:00:00,7525664.0,1.932,1.846,PT3600S
2022-03-03 06:00:00,7525661.0,3.617,3.607,PT3600S
2022-03-03 06:00:00,7525662.0,3.613,3.614,PT3600S
2022-03-03 06:00:00,7525663.0,3.611,3.613,PT3600S
2022-03-03 06:00:00,7525664.0,3.612,3.605,PT3600S
2022-03-03 07:00:00,7525661.0,8.41,8.82,PT3600S
2022-03-03 07:00:00,7525662.0,8.407,8.807,PT3600S
2022-03-03 07:00:00,7525663.0,8.404,8.813,PT3600S
2022-03-03 07:00:00,7525664.0,8.411,8.812,PT3600S
2022-03-03 08:00:00,7525661.0,11.14,11.745,PT3600S
2022-03-03 08:00:00,7525662.0,11.141,11.752,PT3600S
2022-03-03 08:00:00,7525663.0,11.141,11.748,PT3600S
2022-03-03 08:00:00,7525664.0,11.138,11.748,PT3600S
2022-03-03 09:00:00,7525661.0,11.471,12.053,PT3600S
2022-03-03 09:00:00,7525662.0,11.478,12.063,PT3600S
2022-03-03 09:00:00,7525663.0,11.47,12.054,PT3600S
2022-03-03 09:00:00,7525664.0,11.463,12.052,PT3600S
2022-03-03 10:00:00,7525661.0,10.881,11.457,PT3600S
2022-03-03 10:00:00,7525662.0,10.874,11.449,PT3600S
2022-03-03 10:00:00,7525663.0,10.873,11.451,PT3600S
2022-03-03 10:00:00,7525664.0,10.872,11.453,PT3600S
2022-03-03 11:00:00,7525661.0,10.373,10.873,PT3600S
2022-03-03 11:00:00,7525662.0,10.37,10.884,PT3600S
2022-03-03 11:00:00,7525663.0,10.377,10.889,PT3600S
2022-03-03 11:00:00,7525664.0,10.368,10.887,PT3600S
2022-03-03 12:00:00,7525661.0,10.006,10.402,PT3600S
2022-03-03 12:00:00,7525662.0,9.998,10.408,PT3600S
2022-03-03 12:00:00,7525663.0,10.001,10.401,PT3600S
2022-03-03 12:00:00,7525664.0,10.008,10.397,PT3600S
2022-03-03 13:00:00,7525661.0,9.577,9.848,PT3600S
2022-03-03 13:00:00,7525662.0,9.569,9.86,PT3600S
2022-03-03 13:00:00,7525663.0,9.573,9.865,PT3600S
2022-03-03 13:00:00,7525664.0,9.57,9.86,PT3600S
2022-03-03 14:00:00,7525661.0,9.845,10.14,PT3600S
2022-03-03 14:00:00,7525662.0,9.85,10.132,PT3600S
2022-03-03 14:00:00,7525663.0,9.845,10.125,PT3600S
2022-03-03 14:00:00,7525664.0,9.847,10.136,PT3600S
2022-03-03 15:00:00,7525661.0,10.114,10.434,PT3600S
2022-03-03 15:00:00,7525662.0,10.116,10.424,PT3600S
2022-03-03 15:00:00,7525663.0,10.113,10.425,PT3600S
2022-03-03 15:00:00,7525664.0,10.119,10.427,PT3600S
2022-03-03 16:00:00,7525661.0,9.884,10.21,PT3600S
2022-03-03 16:00:00,7525662.0,9.874,10.208,PT3600S
2022-03-03 16:00:00,7525663.0,9.869,10.21,PT3600S
2022-03-03 16:00:00,7525664.0,9.875,10.212,PT3600S
2022-03-03 17:00:00,7525661.0,10.341,10.756,PT3600S
2022-03-03 17:00:00,7525662.0,10.338,10.762,PT3600S
2022-03-03 17:00:00,7525663.0,10.344,10.745,PT3600S
2022-03-03 17:00:00,7525664.0,10.347,10.758,PT3600S
2022-03-03 18:00:00,7525661.0,11.684,12.18,PT3600S
2022-03-03 18:00:00,7525662.0,11.683,12.183,PT3600S
2022-03-03 18:00:00,7525663.0,11.679,12.184,PT3600S
2022-03-03 18:00:00,7525664.0,11.688,12.17,PT3600S
2022-03-03 19:00:00,7525661.0,14.836,15.696,PT3600S
2022-03-03 19:00:00,7525662.0,14.833,15.685,PT3600S
2022-03-03 19:00:00,7525663.0,14.826,15.678,PT3600S
2022-03-03 19:00:00,7525664.0,14.833,15.686,PT3600S
2022-03-03 20:00:00,7525661.0,16.572,17.661,PT3600S
2022-03-03 20:00:00,7525662.0,16.576,17.65,PT3600S
2022-03-03 20:00:00,7525663.0,16.57,17.643,PT3600S
2022-03-03 20:00:00,7525664.0,16.571,17.649,PT3600S
2022-03-03 21:00:00,7525661.0,13.7,14.463,PT3600S
2022-03-03 21:00:00,7525662.0,13.702,14.472,PT3600S
2022-03-03 21:00:00,7525663.0,13.706,14.476,PT3600S
2022-03-03 21:00:00,7525664.0,13.709,14.461,PT3600S
2022-03-03 22:00:00,7525661.0,9.262,9.554,PT3600S
2022-03-03 22:00:00,7525662.0,9.26,9.546,PT3600S
2022-03-03 22:00:00,7525663.0,9.261,9.554,PT3600S
2022-03-03 22:00:00,7525664.0,9.257,9.556,PT3600S
2022-03-03 23:00:00,7525661.0,5.027,5.026,PT3600S
2022-03-03 23:00:00,7525662.0,5.032,5.027,PT3600S
2022-03-03 23:00:00,7525663.0,5.028,5.028,PT3600S
2022-03-03 23:00:00,7525664.0,5.029,5.029,PT3600S
2022-03-06 02:00:00,7525661.0,1.783,1.645,PT3600S
2022-03-06 02:00:00,7525662.0,1.783,1.65,PT3600S
2022-03-06 02:00:00,7525663.0,1.781,1.646,PT3600S
2022-03-06 02:00:00,7525664.0,1.783,1.642,PT3600S
2022-03-06 03:00:00,7525661.0,1.508,1.387,PT3600S
2022-03-06 03:00:00,7525662.0,1.509,1.384,PT3600S
2022-03-06 03:00:00,7525663.0,1.509,1.386,PT3600S
2022-03-06 03:00:00,7525664.0,1.508,1.383,PT3600S
2022-03-06 04:00:00,7525661.0,1.491,1.408,PT3600S
2022-03-06 04:00:00,7525662.0,1.489,1.41,PT3600S
2022-03-06 04:00:00,7525663.0,1.49,1.406,PT3600S
2022-03-06 04:00:00,7525664.0,1.492,1.406,PT3600S
2022-03-06 05:00:00,7525661.0,1.81,1.733,PT3600S
2022-03-06 05:00:00,7525662.0,1.808,1.728,PT3600S
2022-03-06 05:00:00,7525663.0,1.805,1.733,PT3600S
2022-03-06 05:00:00,7525664.0,1.811,1.731,PT3600S
2022-03-06 06:00:00,7525661.0,3.131,3.101,PT3600S
2022-03-06 06:00:00,7525662.0,3.129,3.105,PT3600S
2022-03-06 06:00:00,7525663.0,3.129,3.102,PT3600S
2022-03-06 06:00:00,7525664.0,3.129,3.097,PT3600S
2022-03-06 07:00:00,7525661.0,7.058,7.366,PT3600S
2022-03-06 07:00:00,7525662.0,7.062,7.375,PT3600S
2022-03-06 07:00:00,7525663.0,7.05,7.373,PT3600S
2022-03-06 07:00:00,7525664.0,7.052,7.376,PT3600S
2022-03-06 08:00:00,7525661.0,9.51,10.091,PT3600S
2022-03-06 08:00:00,7525662.0,9.515,10.095,PT3600S
2022-03-06 08:00:00,7525663.0,9.507,10.082,PT3600S
2022-03-06 08:00:00,7525664.0,9.51,10.08,PT3600S
2022-03-06 09:00:00,7525661.0,10.218,10.754,PT3600S
2022-03-06 09:00:00,7525662.0,10.213,10.758,PT3600S
2022-03-06 09:00:00,7525663.0,10.22,10.75,PT3600S
2022-03-06 09:00:00,7525664.0,10.219,10.75,PT3600S
2022-03-06 10:00:00,7525661.0,9.794,10.32,PT3600S
2022-03-06 10:00:00,7525662.0,9.796,10.316,PT3600S
2022-03-06 10:00:00,7525663.0,9.793,10.316,PT3600S
2022-03-06 10:00:00,7525664.0,9.795,10.312,PT3600S
2022-03-06 11:00:00,7525661.0,9.386,9.82,PT3600S
2022-03-06 11:00:00,7525662.0,9.385,9.819,PT3600S
2022-03-06 11:00:00,7525663.0,9.386,9.812,PT3600S
2022-03-06 11:00:00,7525664.0,9.382,9.805,PT3600S
2022-03-06 12:00:00,7525661.0,9.461,9.813,PT3600S
2022-03-06 12:00:00,7525662.0,9.459,9.81,PT3600S
2022-03-06 12:00:00,7525663.0,9.46,9.808,PT3600S
2022-03-06 12:00:00,7525664.0,9.461,9.816,PT3600S
2022-03-06 13:00:00,7525661.0,9.363,9.69,PT3600S
2022-03-06 13:00:00,7525662.0,9.351,9.689,PT3600S
2022-03-06 13:00:00,7525663.0,9.358,9.692,PT3600S
2022-03-06 13:00:00,7525664.0,9.348,9.698,PT3600S
2022-03-06 14:00:00,7525661.0,9.655,9.995,PT3600S
2022-03-06 14:00:00,7525662.0,9.654,9.996,PT3600S
2022-03-06 14:00:00,7525663.0,9.656,9.993,PT3600S
2022-03-06 14:00:00,7525664.0,9.654,9.986,PT3600S
2022-03-06 15:00:00,7525661.0,9.391,9.728,PT3600S
2022-03-06 15:00:00,7525662.0,9.391,9.727,PT3600S
2022-03-06 15:00:00,7525663.0,9.387,9.731,PT3600S
2022-03-06 15:00:00,7525664.0,9.384,9.727,PT3600S
2022-03-06 16:00:00,7525661.0,9.644,9.966,PT3600S
2022-03-06 16:00:00,7525662.0,9.647,9.969,PT3600S
2022-03-06 16:00:00,7525663.0,9.645,9.97,PT3600S
2022-03-06 16:00:00,7525664.0,9.642,9.971,PT3600S
2022-03-06 17:00:00,7525661.0,10.155,10.512,PT3600S
2022-03-06 17:00:00,7525662.0,10.157,10.515,PT3600S
2022-03-06 17:00:00,7525663.0,10.157,10.506,PT3600S
2022-03-06 17:00:00,7525664.0,10.159,10.499,PT3600S
2022-03-06 18:00:00,7525661.0,11.243,11.693,PT3600S
2022-03-06 18:00:00,7525662.0,11.237,11.684,PT3600S
2022-03-06 18:00:00,7525663.0,11.243,11.697,PT3600S
2022-03-06 18:00:00,7525664.0,11.248,11.698,PT3600S
2022-03-06 19:00:00,7525661.0,14.833,15.608,PT3600S
2022-03-06 19:00:00,7525662.0,14.828,15.593,PT3600S
2022-03-06 19:00:00,7525663.0,14.82,15.596,PT3600S
2022-03-06 19:00:00,7525664.0,14.831,15.589,PT3600S
2022-03-06 20:00:00,7525661.0,15.893,16.882,PT3600S
2022-03-06 20:00:00,7525662.0,15.892,16.876,PT3600S
2022-03-06 20:00:00,7525663.0,15.893,16.877,PT3600S
2022-03-06 20:00:00,7525664.0,15.893,16.869,PT3600S
2022-03-06 21:00:00,7525661.0,13.61,14.338,PT3600S
2022-03-06 21:00:00,7525662.0,13.617,14.329,PT3600S
2022-03-06 21:00:00,7525663.0,13.618,14.344,PT3600S
2022-03-06 21:00:00,7525664.0,13.626,14.327,PT3600S
2022-03-06 22:00:00,7525661.0,9.345,9.634,PT3600S
2022-03-06 22:00:00,7525662.0,9.348,9.655,PT3600S
2022-03-06 22:00:00,7525663.0,9.351,9.644,PT3600S
2022-03-06 22:00:00,7525664.0,9.349,9.647,PT3600S
2022-03-06 23:00:00,7525661.0,4.836,4.842,PT3600S
2022-03-06 23:00:00,7525662.0,4.84,4.84,PT3600S
2022-03-06 23:00:00,7525663.0,4.84,4.848,PT3600S
2022-03-06 23:00:00,7525664.0,4.84,4.852,PT3600S
2022-03-07 00:00:00,7525661.0,2.593,2.509,PT3600S
2022-03-07 00:00:00,7525662.0,2.593,2.506,PT3600S
2022-03-07 00:00:00,7525663.0,2.594,2.512,PT3600S
2022-03-07 00:00:00,7525664.0,2.59,2.506,PT3600S
2022-03-07 01:00:00,7525661.0,1.739,1.628,PT3600S
2022-03-07 01:00:00,7525662.0,1.739,1.635,PT3600S
2022-03-07 01:00:00,7525663.0,1.74,1.63,PT3600S
2022-03-07 01:00:00,7525664.0,1.74,1.63,PT3600S
2022-03-07 02:00:00,7525661.0,1.453,1.329,PT3600S
2022-03-07 02:00:00,7525662.0,1.452,1.328,PT3600S
2022-03-07 02:00:00,7525663.0,1.453,1.327,PT3600S
2022-03-07 02:00:00,7525664.0,1.454,1.332,PT3600S
2022-03-07 03:00:00,7525661.0,1.279,1.167,PT3600S
2022-03-07 03:00:00,7525662.0,1.28,1.165,PT3600S
2022-03-07 03:00:00,7525663.0,1.281,1.165,PT3600S
2022-03-07 03:00:00,7525664.0,1.281,1.167,PT3600S
2022-03-07 04:00:00,7525661.0,1.352,1.273,PT3600S
2022-03-07 04:00:00,7525662.0,1.352,1.275,PT3600S
2022-03-07 04:00:00,7525663.0,1.352,1.272,PT3600S
2022-03-07 04:00:00,7525664.0,1.353,1.273,PT3600S
2022-03-07 05:00:00,7525661.0,1.82,1.748,PT3600S
2022-03-07 05:00:00,7525662.0,1.821,1.751,PT3600S
2022-03-07 05:00:00,7525663.0,1.82,1.747,PT3600S
2022-03-07 05:00:00,7525664.0,1.821,1.749,PT3600S
2022-03-07 06:00:00,7525661.0,3.553,3.545,PT3600S
2022-03-07 06:00:00,7525662.0,3.553,3.542,PT3600S
2022-03-07 06:00:00,7525663.0,3.553,3.542,PT3600S
2022-03-07 06:00:00,7525664.0,3.546,3.541,PT3600S
2022-03-07 07:00:00,7525661.0,8.227,8.645,PT3600S
2022-03-07 07:00:00,7525662.0,8.228,8.643,PT3600S
2022-03-07 07:00:00,7525663.0,8.227,8.638,PT3600S
2022-03-07 07:00:00,7525664.0,8.233,8.646,PT3600S
2022-03-07 08:00:00,7525661.0,10.962,11.588,PT3600S
2022-03-07 08:00:00,7525662.0,10.964,11.591,PT3600S
2022-03-07 08:00:00,7525663.0,10.958,11.582,PT3600S
2022-03-07 08:00:00,7525664.0,10.96,11.582,PT3600S
2022-03-07 09:00:00,7525661.0,11.196,11.846,PT3600S
2022-03-07 09:00:00,7525662.0,11.202,11.835,PT3600S
2022-03-07 09:00:00,7525663.0,11.202,11.844,PT3600S
2022-03-07 09:00:00,7525664.0,11.2,11.832,PT3600S
2022-03-07 10:00:00,7525661.0,10.989,11.535,PT3600S
2022-03-07 10:00:00,7525662.0,10.995,11.544,PT3600S
2022-03-07 10:00:00,7525663.0,10.987,11.541,PT3600S
2022-03-07 10:00:00,7525664.0,10.988,11.545,PT3600S
2022-03-07 11:00:00,7525661.0,10.628,11.082,PT3600S
2022-03-07 11:00:00,7525662.0,10.622,11.084,PT3600S
