begintime,sk_object,duration,integrity,1593835805,1593835629,1593835804,1593835628,1593835647,1593835620,1593835637,1593835638,1593835639,1593835640,1593835648,1593835649,1593835650,1593835651,1593835801,1593835802
2022-02-03,653921.0,86400.0,100.0,,0.0,,19.01604885,32026.0,,,,,,32026.0,32026.0,,,,
2022-02-03,653997.0,86400.0,100.0,,0.0,,41.2670535,32148.0,,,,,,32110.0,32124.0,,,,
2022-02-03,654026.0,86400.0,100.0,,0.0,,21.48688882,31417.0,,,,,,31417.0,31417.0,,,,
2022-02-03,654147.0,86400.0,100.0,,0.0,,63.3188205,32733.0,,,,,,32733.0,32733.0,,,,
2022-02-03,654366.0,86400.0,100.0,,0.0,,8.48328042,30760.0,,,,,,30751.0,30755.0,,,,
2022-02-03,882206.0,86400.0,100.0,,0.0,,38.7162893,33733.0,,,,,,33729.0,33730.0,,,,
2022-02-03,882207.0,86400.0,100.0,,0.0,,15.45262556,31499.0,,,,,,31488.0,31482.0,,,,
2022-02-03,882208.0,86400.0,100.0,,0.0,,5.51166277,32222.0,,,,,,32222.0,32233.0,,,,
2022-02-03,882209.0,86400.0,100.0,,0.0,,57.3046711,32590.0,,,,,,32590.0,32590.0,,,,
2022-02-03,882210.0,86400.0,100.0,,0.0,,23.00448002,32262.0,,,,,,32252.0,32243.0,,,,
2022-02-03,882211.0,86400.0,100.0,,0.0,,19.57377134,32771.0,,,,,,32755.0,32761.0,,,,
2022-02-03,882212.0,86400.0,100.0,,0.0,,38.1013221,32442.0,,,,,,32428.0,32435.0,,,,
2022-02-03,882213.0,86400.0,100.0,,0.0,,42.08216135,32899.0,,,,,,32899.0,32899.0,,,,
2022-02-03,882214.0,86400.0,100.0,,0.0,,5.88796781,31109.0,,,,,,30937.0,31011.0,,,,
2022-02-03,882215.0,86400.0,100.0,,0.0,,33.8923789,33035.0,,,,,,33035.0,32996.0,,,,
2022-02-03,882216.0,86400.0,100.0,,0.0,,22.18775146,32452.0,,,,,,32452.0,32479.0,,,,
2022-02-03,882217.0,86400.0,100.0,,0.0,,60.7742328,32373.0,,,,,,32353.0,32359.0,,,,
2022-02-03,882218.0,86400.0,100.0,,0.0,,31.72331301,28826.0,,,,,,28826.0,28826.0,,,,
2022-02-03,882219.0,86400.0,100.0,,0.0,,39.35601083,31937.0,,,,,,31937.0,31937.0,,,,
2022-02-03,882220.0,86400.0,100.0,,0.0,,15.96822691,31442.0,,,,,,31428.0,31427.0,,,,
2022-02-03,882221.0,86400.0,100.0,,0.0,,9.74942772,32943.0,,,,,,32718.0,32859.0,,,,
2022-02-03,882222.0,82800.0,95.83333333333333,,0.0,,34.2894558,32000.0,,,,,,32000.0,32000.0,,,,
2022-02-03,882223.0,86400.0,100.0,,0.0,,42.527507,33402.0,,,,,,33378.0,33390.0,,,,
2022-02-03,882224.0,86400.0,100.0,,0.0,,5.93072171,31567.0,,,,,,31567.0,31567.0,,,,
2022-02-03,882225.0,86400.0,100.0,,0.0,,18.78197018,33008.0,,,,,,32869.0,32956.0,,,,
2022-02-03,882226.0,86400.0,100.0,,0.0,,14.69622626,32434.0,,,,,,32434.0,32434.0,,,,
2022-02-03,882227.0,86400.0,100.0,,0.0,,34.2328676,31909.0,,,,,,31850.0,31895.0,,,,
2022-02-03,882228.0,86400.0,100.0,,0.0,,25.25412375,32151.0,,,,,,32151.0,32151.0,,,,
2022-02-03,882229.0,86400.0,100.0,,0.0,,32.5480135,33171.0,,,,,,33171.0,33171.0,,,,
2022-02-03,882230.0,86400.0,100.0,,0.0,,49.5772572,32565.0,,,,,,32549.0,32558.0,,,,
2022-02-03,882231.0,86400.0,100.0,,0.0,,32.37489039,33318.0,,,,,,33286.0,33303.0,,,,
2022-02-03,882232.0,86400.0,100.0,,0.0,,33.6554657,31685.0,,,,,,31660.0,31670.0,,,,
2022-02-03,882233.0,86400.0,100.0,,0.0,,42.4994717,33757.0,,,,,,33738.0,33751.0,,,,
2022-02-03,882234.0,86400.0,100.0,,0.0,,7.96512588,33203.0,,,,,,33203.0,33203.0,,,,
2022-02-03,882235.0,86400.0,100.0,,0.0,,23.20399667,31182.0,,,,,,31182.0,31174.0,,,,
2022-02-03,882236.0,86400.0,100.0,,0.0,,8.41489044,32470.0,,,,,,32312.0,32337.0,,,,
2022-02-03,882237.0,86400.0,100.0,,0.0,,23.28937883,31055.0,,,,,,31025.0,31031.0,,,,
2022-02-03,882238.0,86400.0,100.0,,0.0,,18.3229766,31055.0,,,,,,31055.0,31055.0,,,,
2022-02-03,882239.0,86400.0,100.0,,0.0,,22.97204844,32600.0,,,,,,32322.0,32589.0,,,,
2022-02-03,882240.0,86400.0,100.0,,0.0,,9.64574272,31966.0,,,,,,31966.0,31965.0,,,,
2022-02-03,882241.0,86400.0,100.0,,0.0,,75.8096761,32711.0,,,,,,32711.0,32711.0,,,,
2022-02-03,882242.0,64800.0,75.0,,0.0,,4.213995788,31907.0,,,,,,31903.0,31903.0,,,,
2022-02-03,882243.0,72000.0,83.33333333333333,,0.0,,19.55662375,32677.0,,,,,,32677.0,32677.0,,,,
2022-02-03,882244.0,86400.0,100.0,,0.0,,33.1212447,30925.0,,,,,,30925.0,30925.0,,,,
2022-02-03,882245.0,86400.0,100.0,,0.0,,31.37734955,31851.0,,,,,,31828.0,31853.0,,,,
2022-02-03,882246.0,86400.0,100.0,,0.0,,51.6893264,31766.0,,,,,,31766.0,31766.0,,,,
2022-02-03,882247.0,82800.0,95.83333333333333,,0.0,,63.8284486,32242.0,,,,,,32242.0,32242.0,,,,
2022-02-03,882248.0,86400.0,100.0,,0.0,,9.41923835,32387.0,,,,,,32387.0,32421.0,,,,
2022-02-03,882249.0,86400.0,100.0,,0.0,,18.50352891,30476.0,,,,,,30366.0,30379.0,,,,
2022-02-03,882250.0,86400.0,100.0,,0.0,,25.74213762,32353.0,,,,,,31818.0,32119.0,,,,
2022-02-03,882251.0,86400.0,100.0,,0.0,,18.99833567,32392.0,,,,,,32392.0,32392.0,,,,
2022-02-03,882252.0,86400.0,100.0,,0.0,,44.6619435,32915.0,,,,,,32884.0,32896.0,,,,
2022-02-03,882253.0,86400.0,100.0,,0.0,,7.1435286,32328.0,,,,,,32038.0,32238.0,,,,
2022-02-03,882254.0,86400.0,100.0,,0.0,,29.48646338,31786.0,,,,,,31786.0,31867.0,,,,
2022-02-03,882255.0,86400.0,100.0,,0.0,,38.7232729,33016.0,,,,,,32990.0,33002.0,,,,
2022-02-03,882256.0,86400.0,100.0,,0.0,,30.91717115,31857.0,,,,,,31679.0,31800.0,,,,
2022-02-03,882257.0,86400.0,100.0,,0.0,,33.6552173,33022.0,,,,,,32981.0,33001.0,,,,
2022-02-03,882258.0,86400.0,100.0,,0.0,,30.38984172,32966.0,,,,,,32966.0,32938.0,,,,
2022-02-03,882259.0,86400.0,100.0,,0.0,,42.9803838,32209.0,,,,,,32062.0,32134.0,,,,
2022-02-03,882260.0,86400.0,100.0,,0.0,,27.98095808,32898.0,,,,,,32848.0,32828.0,,,,
2022-02-03,882261.0,86400.0,100.0,,0.0,,14.4849325,32062.0,,,,,,32052.0,32056.0,,,,
2022-02-03,882262.0,86400.0,100.0,,0.0,,29.2827198,31155.0,,,,,,30938.0,31291.0,,,,
2022-02-03,882263.0,86400.0,100.0,,0.0,,40.6391358,32359.0,,,,,,32359.0,32359.0,,,,
2022-02-03,882264.0,86400.0,100.0,,0.0,,44.8042072,32547.0,,,,,,32542.0,32545.0,,,,
2022-02-03,882265.0,86400.0,100.0,,0.0,,46.1079183,32868.0,,,,,,32868.0,32921.0,,,,
2022-02-03,882266.0,86400.0,100.0,,0.0,,32.4463864,30616.0,,,,,,30616.0,30619.0,,,,
2022-02-03,882267.0,86400.0,100.0,,0.0,,53.065983,30339.0,,,,,,30339.0,30339.0,,,,
2022-02-03,882268.0,86400.0,100.0,,0.0,,7.64405779,33263.0,,,,,,33263.0,33263.0,,,,
2022-02-03,882269.0,86400.0,100.0,,0.0,,22.77101517,32350.0,,,,,,32330.0,32338.0,,,,
2022-02-03,882270.0,86400.0,100.0,,0.0,,7.77992447,31007.0,,,,,,31007.0,31007.0,,,,
2022-02-03,882271.0,86400.0,100.0,,0.0,,30.55995428,32311.0,,,,,,32286.0,32300.0,,,,
2022-02-03,882272.0,86400.0,100.0,,0.0,,11.32597381,32357.0,,,,,,32357.0,32364.0,,,,
2022-02-03,882273.0,86400.0,100.0,,0.0,,6.50787163,32876.0,,,,,,32876.0,32881.0,,,,
2022-02-03,882274.0,86400.0,100.0,,0.0,,14.19159484,32884.0,,,,,,32868.0,32878.0,,,,
2022-02-03,882275.0,86400.0,100.0,,0.0,,49.5046009,33246.0,,,,,,33246.0,33246.0,,,,
2022-02-03,882276.0,86400.0,100.0,,0.0,,5.6075608,32619.0,,,,,,32547.0,32619.0,,,,
2022-02-03,882277.0,86400.0,100.0,,0.0,,20.50675415,32706.0,,,,,,32511.0,32695.0,,,,
2022-02-03,882278.0,86400.0,100.0,,0.0,,47.2226801,32434.0,,,,,,32388.0,32406.0,,,,
2022-02-03,882279.0,86400.0,100.0,,0.0,,78.5943039,31665.0,,,,,,31665.0,31665.0,,,,
2022-02-03,882280.0,86400.0,100.0,,0.0,,38.1946275,32525.0,,,,,,32525.0,32525.0,,,,
2022-02-03,882281.0,86400.0,100.0,,0.0,,30.30025141,32047.0,,,,,,32028.0,32036.0,,,,
2022-02-03,882282.0,86400.0,100.0,,0.0,,36.5055504,32751.0,,,,,,32559.0,32623.0,,,,
2022-02-03,882283.0,86400.0,100.0,,0.0,,80.1625825,32182.0,,,,,,32038.0,32046.0,,,,
2022-02-03,882284.0,86400.0,100.0,,0.0,,47.69893502,32374.0,,,,,,32374.0,32374.0,,,,
2022-02-03,882285.0,86400.0,100.0,,0.0,,39.69392411,32546.0,,,,,,32546.0,32583.0,,,,
2022-02-03,882286.0,86400.0,100.0,,0.0,,44.8425619,32713.0,,,,,,32682.0,32699.0,,,,
2022-02-03,882287.0,86400.0,100.0,,0.0,,5.87716975,33279.0,,,,,,33279.0,33279.0,,,,
2022-02-03,882288.0,86400.0,100.0,,0.0,,6.29245861,32433.0,,,,,,32264.0,32399.0,,,,
2022-02-03,882289.0,86400.0,100.0,,0.0,,36.305703,32818.0,,,,,,32614.0,32751.0,,,,
2022-02-03,882290.0,86400.0,100.0,,0.0,,21.27518744,31369.0,,,,,,31345.0,31347.0,,,,
2022-02-03,882291.0,86400.0,100.0,,0.0,,65.0520363,31983.0,,,,,,31953.0,31973.0,,,,
2022-02-03,882292.0,86400.0,100.0,,0.0,,37.004221,32626.0,,,,,,32613.0,32621.0,,,,
2022-02-03,882293.0,86400.0,100.0,,0.0,,44.7061269,32851.0,,,,,,32851.0,32885.0,,,,
2022-02-03,882294.0,86400.0,100.0,,0.0,,30.65860346,33666.0,,,,,,33627.0,33644.0,,,,
2022-02-03,882295.0,86400.0,100.0,,0.0,,18.46633544,32628.0,,,,,,32575.0,32572.0,,,,
2022-02-03,882296.0,86400.0,100.0,,0.0,,12.93413526,32239.0,,,,,,32239.0,32239.0,,,,
2022-02-03,882297.0,86400.0,100.0,,0.0,,5.17584665,30233.0,,,,,,30233.0,30233.0,,,,
2022-02-03,882298.0,86400.0,100.0,,0.0,,7.92405034,32589.0,,,,,,32509.0,32542.0,,,,
2022-02-03,882299.0,86400.0,100.0,,0.0,,8.5685081,32249.0,,,,,,32249.0,32258.0,,,,
2022-02-03,882300.0,86400.0,100.0,,0.0,,13.51216939,32271.0,,,,,,32271.0,32271.0,,,,
2022-02-03,882301.0,86400.0,100.0,,0.0,,30.25859245,31981.0,,,,,,31981.0,31950.0,,,,
2022-02-03,882302.0,86400.0,100.0,,0.0,,25.64621628,33140.0,,,,,,32948.0,33019.0,,,,
2022-02-03,882303.0,86400.0,100.0,,0.0,,76.6411776,33078.0,,,,,,33071.0,33075.0,,,,
2022-02-03,882304.0,86400.0,100.0,,0.0,,40.2199018,31014.0,,,,,,30956.0,30981.0,,,,
2022-02-03,882307.0,86400.0,100.0,,0.0,,18.09036921,30997.0,,,,,,30997.0,30997.0,,,,
2022-02-03,882308.0,86400.0,100.0,,0.0,,10.302316,32283.0,,,,,,32283.0,32283.0,,,,
2022-02-03,882309.0,86400.0,100.0,,0.0,,12.96903665,33308.0,,,,,,33301.0,33303.0,,,,
2022-02-03,882310.0,86400.0,100.0,,0.0,,10.17359722,32047.0,,,,,,32044.0,32044.0,,,,
2022-02-03,882311.0,86400.0,100.0,,0.0,,18.29673145,30299.0,,,,,,30227.0,30256.0,,,,
2022-02-03,882312.0,86400.0,100.0,,0.0,,20.52182589,31700.0,,,,,,31451.0,31371.0,,,,
2022-02-03,882313.0,86400.0,100.0,,0.0,,24.27012787,31844.0,,,,,,31844.0,31878.0,,,,
2022-02-03,882314.0,86400.0,100.0,,0.0,,5.88886781,32548.0,,,,,,32548.0,32547.0,,,,
2022-02-03,882315.0,86400.0,100.0,,0.0,,6.19495087,32501.0,,,,,,32158.0,32368.0,,,,
2022-02-03,882316.0,86400.0,100.0,,0.0,,57.0744402,33905.0,,,,,,33885.0,33895.0,,,,
2022-02-03,882317.0,86400.0,100.0,,0.0,,51.8465258,33866.0,,,,,,33841.0,33853.0,,,,
2022-02-03,882318.0,79200.0,91.66666666666667,,0.0,,38.15085884,33234.0,,,,,,33234.0,33234.0,,,,
2022-02-03,882319.0,86400.0,100.0,,0.0,,29.356096357,32005.0,,,,,,32005.0,32005.0,,,,
2022-02-03,882320.0,86400.0,100.0,,0.0,,12.45887879,31209.0,,,,,,31103.0,31129.0,,,,
2022-02-03,882321.0,86400.0,100.0,,0.0,,7.32024818,32254.0,,,,,,32163.0,32235.0,,,,
2022-02-03,882322.0,86400.0,100.0,,0.0,,6.60705453,32560.0,,,,,,32560.0,32602.0,,,,
2022-02-03,882323.0,86400.0,100.0,,0.0,,39.0391195,32842.0,,,,,,32830.0,32835.0,,,,
2022-02-03,882324.0,86400.0,100.0,,0.0,,6.75341961,32951.0,,,,,,32941.0,32949.0,,,,
2022-02-03,882325.0,86400.0,100.0,,0.0,,29.03080361,32968.0,,,,,,32846.0,32968.0,,,,
2022-02-03,882326.0,86400.0,100.0,,0.0,,18.24992718,32859.0,,,,,,32783.0,32814.0,,,,
2022-02-03,882327.0,86400.0,100.0,,0.0,,33.5984568,31648.0,,,,,,31594.0,31621.0,,,,
2022-02-03,882328.0,86400.0,100.0,,0.0,,79.2557208,32812.0,,,,,,32744.0,32748.0,,,,
2022-02-03,882329.0,86400.0,100.0,,0.0,,8.04079933,32586.0,,,,,,32340.0,32409.0,,,,
2022-02-03,882330.0,82800.0,95.83333333333333,,0.0,,27.19439552,33291.0,,,,,,33275.0,33291.0,,,,
2022-02-03,882331.0,86400.0,100.0,,0.0,,7.02866837,33478.0,,,,,,33461.0,33462.0,,,,
2022-02-03,882332.0,86400.0,100.0,,0.0,,18.587849,30703.0,,,,,,30701.0,30703.0,,,,
2022-02-03,882333.0,86400.0,100.0,,0.0,,70.2073794,32493.0,,,,,,32243.0,32311.0,,,,
2022-02-03,882334.0,86400.0,100.0,,0.0,,6.57252053,31775.0,,,,,,31729.0,31730.0,,,,
2022-02-03,882335.0,86400.0,100.0,,0.0,,8.13291435,30680.0,,,,,,30680.0,30680.0,,,,
2022-02-03,882336.0,86400.0,100.0,,0.0,,42.750017,32734.0,,,,,,32717.0,32723.0,,,,
2022-02-03,882337.0,86400.0,100.0,,0.0,,12.39864825,29973.0,,,,,,29973.0,29973.0,,,,
2022-02-03,882338.0,86400.0,100.0,,0.0,,17.80461652,32632.0,,,,,,32632.0,32632.0,,,,
2022-02-03,882339.0,82800.0,95.83333333333333,,0.0,,7.55092728,31542.0,,,,,,31542.0,31542.0,,,,
2022-02-03,882340.0,86400.0,100.0,,0.0,,20.23749148,33117.0,,,,,,33101.0,33110.0,,,,
2022-02-03,882341.0,86400.0,100.0,,0.0,,15.23368958,32974.0,,,,,,32958.0,32965.0,,,,
2022-02-03,882342.0,86400.0,100.0,,0.0,,6.65066171,31125.0,,,,,,31125.0,31117.0,,,,
2022-02-03,882343.0,86400.0,100.0,,0.0,,67.9475281,33243.0,,,,,,33227.0,33235.0,,,,
2022-02-03,882344.0,86400.0,100.0,,0.0,,53.9232992,30693.0,,,,,,30693.0,30693.0,,,,
2022-02-03,882345.0,86400.0,100.0,,0.0,,26.80467948,32675.0,,,,,,32675.0,32675.0,,,,
2022-02-03,882346.0,86400.0,100.0,,0.0,,25.61902273,28019.0,,,,,,28019.0,27971.0,,,,
2022-02-03,882347.0,86400.0,100.0,,0.0,,9.94491693,31928.0,,,,,,31928.0,31928.0,,,,
2022-02-03,882348.0,86400.0,100.0,,0.0,,53.893284,28726.0,,,,,,28726.0,28728.0,,,,
2022-02-03,882349.0,86400.0,100.0,,0.0,,15.30554197,31730.0,,,,,,31624.0,31632.0,,,,
2022-02-03,882350.0,86400.0,100.0,,0.0,,24.99084401,26727.0,,,,,,26727.0,26727.0,,,,
2022-02-03,882351.0,86400.0,100.0,,0.0,,15.78549551,32819.0,,,,,,32725.0,32743.0,,,,
2022-02-03,882352.0,86400.0,100.0,,0.0,,36.6456959,32046.0,,,,,,31992.0,32033.0,,,,
2022-02-03,882353.0,86400.0,100.0,,0.0,,79.8758836,31905.0,,,,,,31905.0,31905.0,,,,
2022-02-03,882354.0,86400.0,100.0,,0.0,,4.6845725,32918.0,,,,,,32816.0,32844.0,,,,
2022-02-03,882355.0,86400.0,100.0,,0.0,,50.7783955,32340.0,,,,,,32318.0,32331.0,,,,
2022-02-03,882356.0,86400.0,100.0,,0.0,,14.17972821,32990.0,,,,,,32721.0,32825.0,,,,
2022-02-03,882357.0,86400.0,100.0,,0.0,,26.02897148,32584.0,,,,,,32529.0,32580.0,,,,
2022-02-03,882358.0,86400.0,100.0,,0.0,,31.28339936,33189.0,,,,,,33132.0,33161.0,,,,
2022-02-03,882359.0,86400.0,100.0,,0.0,,19.56512619,33062.0,,,,,,33024.0,33031.0,,,,
2022-02-03,882360.0,86400.0,100.0,,0.0,,6.20267247,34089.0,,,,,,34089.0,34110.0,,,,
2022-02-03,882361.0,86400.0,100.0,,0.0,,8.58543376,29380.0,,,,,,29380.0,29380.0,,,,
2022-02-03,882362.0,86400.0,100.0,,0.0,,56.8619614,33396.0,,,,,,33394.0,33395.0,,,,
2022-02-03,882363.0,86400.0,100.0,,0.0,,26.51384592,32705.0,,,,,,32705.0,32705.0,,,,
2022-02-03,882364.0,86400.0,100.0,,0.0,,59.1433116,30375.0,,,,,,30332.0,30351.0,,,,
2022-02-03,882365.0,86400.0,100.0,,0.0,,7.96019454,31773.0,,,,,,31766.0,31769.0,,,,
2022-02-03,882366.0,86400.0,100.0,,0.0,,38.1881085,32015.0,,,,,,32006.0,32009.0,,,,
2022-02-03,882367.0,86400.0,100.0,,0.0,,17.28825628,32465.0,,,,,,32273.0,32279.0,,,,
2022-02-03,882368.0,86400.0,100.0,,0.0,,71.3271478,32928.0,,,,,,32928.0,32928.0,,,,
2022-02-03,882369.0,86400.0,100.0,,0.0,,26.86990133,33932.0,,,,,,33558.0,33753.0,,,,
2022-02-03,882370.0,86400.0,100.0,,0.0,,22.56908346,32396.0,,,,,,32396.0,32397.0,,,,
2022-02-03,882372.0,86400.0,100.0,,0.0,,35.6307361,31776.0,,,,,,31751.0,31764.0,,,,
2022-02-03,882373.0,86400.0,100.0,,0.0,,24.12256117,32586.0,,,,,,32520.0,32561.0,,,,
2022-02-03,882374.0,86400.0,100.0,,0.0,,57.5749331,33093.0,,,,,,33067.0,33080.0,,,,
2022-02-03,882375.0,86400.0,100.0,,0.0,,56.6524022,31902.0,,,,,,31881.0,31890.0,,,,
2022-02-03,882376.0,86400.0,100.0,,0.0,,9.71831787,33183.0,,,,,,33140.0,33138.0,,,,
2022-02-03,882377.0,86400.0,100.0,,0.0,,53.411266,32298.0,,,,,,32249.0,32270.0,,,,
2022-02-03,882378.0,86400.0,100.0,,0.0,,18.95201072,28541.0,,,,,,28541.0,28541.0,,,,
2022-02-03,882379.0,86400.0,100.0,,0.0,,29.03892094,31972.0,,,,,,31972.0,31972.0,,,,
2022-02-03,882380.0,82800.0,95.83333333333333,,0.0,,65.1163756,32855.0,,,,,,32855.0,32855.0,,,,
2022-02-03,882381.0,86400.0,100.0,,0.0,,25.74165806,32375.0,,,,,,32358.0,32366.0,,,,
2022-02-03,882382.0,86400.0,100.0,,0.0,,41.4096892,33531.0,,,,,,33531.0,33534.0,,,,
2022-02-03,882383.0,86400.0,100.0,,0.0,,56.9854721,32791.0,,,,,,32668.0,32721.0,,,,
2022-02-03,882384.0,86400.0,100.0,,0.0,,14.43774282,30741.0,,,,,,30741.0,30762.0,,,,
2022-02-03,882385.0,86400.0,100.0,,0.0,,12.99696182,28758.0,,,,,,28758.0,28758.0,,,,
2022-02-03,882386.0,86400.0,100.0,,0.0,,43.9471572,31994.0,,,,,,31965.0,31983.0,,,,
2022-02-03,882387.0,86400.0,100.0,,0.0,,7.26204031,32007.0,,,,,,32007.0,32007.0,,,,
2022-02-03,884593.0,82800.0,95.83333333333333,,0.0,,39.3174809392,32522.0,,,,,,32495.0,32522.0,,,,
2022-02-04,629924.0,86400.0,100.0,,0.0,,44.1516953,32784.0,,,,,,32718.0,32777.0,,,,
2022-02-04,635174.0,86400.0,100.0,,0.0,,27.02593053,30039.0,,,,,,29978.0,30009.0,,,,
2022-02-04,642457.0,86400.0,100.0,,0.0,,17.70470239,29682.0,,,,,,29682.0,29758.0,,,,
2022-02-04,644294.0,86400.0,100.0,,0.0,,8.32818635,29842.0,,,,,,29830.0,29844.0,,,,
2022-02-04,644920.0,86400.0,100.0,,0.0,,25.92398495,33303.0,,,,,,33215.0,33219.0,,,,
2022-02-04,645834.0,86400.0,100.0,,0.0,,38.5115593,34355.0,,,,,,34355.0,34169.0,,,,
2022-02-04,645985.0,86400.0,100.0,,0.0,,46.4857384,30881.0,,,,,,30874.0,30884.0,,,,
2022-02-04,646452.0,86400.0,100.0,,0.0,,71.3395147,32242.0,,,,,,32218.0,32229.0,,,,
2022-02-04,647126.0,86400.0,100.0,,0.0,,28.14201339,33167.0,,,,,,33153.0,33158.0,,,,
2022-02-04,648789.0,86400.0,100.0,,0.0,,14.79464863,29622.0,,,,,,29610.0,29623.0,,,,
2022-02-04,648928.0,86400.0,100.0,,0.0,,12.24423932,31382.0,,,,,,31370.0,31394.0,,,,
2022-02-04,649104.0,86400.0,100.0,,0.0,,5.89770391,32522.0,,,,,,32515.0,32518.0,,,,
2022-02-04,649238.0,86400.0,100.0,,0.0,,7.92617248,31862.0,,,,,,31660.0,31695.0,,,,
2022-02-04,650485.0,86400.0,100.0,,0.0,,10.65586958,33180.0,,,,,,33180.0,33181.0,,,,
2022-02-04,651165.0,86400.0,100.0,,0.0,,29.28222196,32735.0,,,,,,32726.0,32728.0,,,,
2022-02-04,652188.0,86400.0,100.0,,0.0,,16.18704957,32380.0,,,,,,32354.0,32364.0,,,,
2022-02-04,652359.0,86400.0,100.0,,0.0,,7.28112055,31890.0,,,,,,31885.0,31873.0,,,,
2022-02-04,652388.0,86400.0,100.0,,0.0,,20.49370105,32088.0,,,,,,31900.0,31939.0,,,,
2022-02-04,652636.0,86400.0,100.0,,0.0,,9.86941697,32823.0,,,,,,32823.0,32808.0,,,,
2022-02-04,653027.0,86400.0,100.0,,0.0,,6.87415976,32137.0,,,,,,32137.0,32137.0,,,,
2022-02-04,653921.0,86400.0,100.0,,0.0,,19.10854291,32026.0,,,,,,32026.0,32026.0,,,,
2022-02-04,653997.0,86400.0,100.0,,0.0,,41.7786482,32304.0,,,,,,32103.0,32124.0,,,,
2022-02-04,654026.0,86400.0,100.0,,0.0,,24.3111554,31517.0,,,,,,31336.0,31417.0,,,,
2022-02-04,654147.0,64800.0,75.0,,0.0,,43.5177600558,32733.0,,,,,,32733.0,32733.0,,,,
2022-02-04,654366.0,86400.0,100.0,,0.0,,8.54217195,30760.0,,,,,,30752.0,30755.0,,,,
2022-02-04,882206.0,86400.0,100.0,,0.0,,38.5335259,33740.0,,,,,,33726.0,33730.0,,,,
2022-02-04,882207.0,86400.0,100.0,,0.0,,15.29167647,31506.0,,,,,,31483.0,31482.0,,,,
2022-02-04,882208.0,86400.0,100.0,,0.0,,5.4767978,32222.0,,,,,,32222.0,32233.0,,,,
2022-02-04,882209.0,86400.0,100.0,,0.0,,57.1458337,32590.0,,,,,,32590.0,32590.0,,,,
2022-02-04,882210.0,86400.0,100.0,,0.0,,22.74164967,32262.0,,,,,,32249.0,32248.0,,,,
2022-02-04,882211.0,86400.0,100.0,,0.0,,19.42044487,32772.0,,,,,,32757.0,32761.0,,,,
2022-02-04,882212.0,86400.0,100.0,,0.0,,37.0121393,32442.0,,,,,,32425.0,32435.0,,,,
2022-02-04,882213.0,86400.0,100.0,,0.0,,42.17245072,32899.0,,,,,,32899.0,32899.0,,,,
2022-02-04,882214.0,86400.0,100.0,,0.0,,5.92548216,31005.0,,,,,,30823.0,31011.0,,,,
2022-02-04,882215.0,86400.0,100.0,,0.0,,33.9628473,33035.0,,,,,,33035.0,32996.0,,,,
2022-02-04,882216.0,86400.0,100.0,,0.0,,22.44183553,32452.0,,,,,,32452.0,32479.0,,,,
