begintime,sk_object,1542455326,1542455327,1542455328,1542455329,1542455330,1542455331,1542455332,1542455333,1542460727,1542460728,1542460729,duration
2022-03-01 00:00:00,879827.0,12735107.0,1713256560.0,2784.0,216648.0,16704422.0,7508676624.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879828.0,18132111.0,1733040852.0,2780.0,216236.0,22485557.0,10367551120.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879829.0,21515758.0,1950048443.0,2790.0,217082.0,27673984.0,14186089955.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879830.0,3641435.0,479229630.0,2791.0,217116.0,3606367.0,1708189295.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879831.0,27891458.0,3873824481.0,2778.0,216122.0,34195850.0,15643439868.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879832.0,1817885.0,255460821.0,2769.0,215448.0,2787603.0,1650293036.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879833.0,33170045.0,3406563541.0,2795.0,217436.0,42361409.0,21834170581.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879834.0,2614920.0,297377610.0,2783.0,216522.0,4109091.0,1055290498.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879835.0,1237568.0,118208614.0,2787.0,216842.0,2048742.0,1091234074.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879836.0,378525.0,36142860.0,2783.0,216568.0,899263.0,232083247.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879837.0,161171.0,10647583.0,0.0,0.0,646778.0,56145660.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879838.0,10667802.0,1129209788.0,2779.0,216202.0,12700680.0,5182437160.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879839.0,9679921.0,923988073.0,2734.0,212648.0,14774841.0,7656921402.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879840.0,36807414.0,4555256825.0,2786.0,216808.0,46103319.0,21946353230.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879841.0,10198837.0,980041049.0,2788.0,216876.0,15707716.0,8842277116.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879842.0,19857256.0,2084067052.0,2780.0,216282.0,24961025.0,10043367766.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879843.0,30184474.0,3354904109.0,2784.0,216694.0,35399191.0,16048472658.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879844.0,35055049.0,3940981640.0,2782.0,216442.0,45968613.0,22065098699.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879845.0,3424658.0,381851928.0,0.0,0.0,5260222.0,1488838113.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879846.0,15769962.0,1481411657.0,2793.0,217276.0,20353896.0,9340378709.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879847.0,46471519.0,5152904090.0,2786.0,216762.0,65048890.0,34967150977.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879848.0,55742990.0,6310770700.0,2784.0,216556.0,64985110.0,30940993403.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879849.0,4577892.0,369361463.0,0.0,0.0,5906322.0,2917899926.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879850.0,24227053.0,2406808980.0,2783.0,216522.0,28125442.0,12092791982.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879851.0,4952295.0,441772612.0,2754.0,214156.0,5624349.0,2191985434.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879852.0,35525021.0,4157118898.0,2786.0,216670.0,40923290.0,21214017375.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879854.0,4070325.0,456570310.0,2784.0,216556.0,5473553.0,2066828908.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879855.0,27214452.0,2835062468.0,2783.0,216568.0,31855338.0,14508626468.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879856.0,24430383.0,2343011349.0,2784.0,216648.0,29951329.0,14009501275.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879857.0,4727077.0,569807091.0,0.0,0.0,6460807.0,2814205277.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879858.0,11567917.0,1688915849.0,2780.0,216236.0,14377532.0,5897707376.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879859.0,19257117.0,1955278439.0,2779.0,216156.0,22245254.0,10641876050.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879860.0,8946086.0,871968340.0,2781.0,216362.0,12163951.0,4998132777.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879861.0,7330115.0,3362727673.0,2791.0,217162.0,44522566.0,21656130805.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879862.0,1587404.0,118541551.0,0.0,0.0,1584135.0,670088149.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879863.0,7973586.0,661293786.0,0.0,0.0,9027446.0,4034773773.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879864.0,35039397.0,4010290908.0,2777.0,216042.0,39534175.0,18758154157.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879865.0,30528883.0,3272633643.0,2784.0,216602.0,34403394.0,15580646145.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879866.0,910447.0,74895822.0,2797.0,217596.0,1475325.0,228701027.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879867.0,20077717.0,2266038403.0,2793.0,217322.0,24510855.0,12640048041.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879868.0,59825928.0,6285249394.0,2794.0,217402.0,60907330.0,30633205451.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879869.0,2178151.0,206099908.0,2794.0,217402.0,4474065.0,1622054975.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879870.0,22899190.0,2236715936.0,0.0,0.0,23068612.0,12121286674.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879871.0,21655945.0,2693992693.0,2779.0,216202.0,27933126.0,12710224743.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879872.0,181743.0,13921780.0,2793.0,217322.0,417928.0,24489265.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879873.0,29385635.0,2932473671.0,2794.0,217356.0,34353155.0,18616642432.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879874.0,7118922.0,624539098.0,0.0,0.0,8386319.0,4021373878.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879875.0,27034606.0,2798665175.0,2781.0,216408.0,32243878.0,14671680333.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879876.0,23765324.0,2657773695.0,2775.0,215928.0,30408585.0,14341596077.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879877.0,18877282.0,1851420868.0,2788.0,216876.0,23289261.0,12138251295.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879878.0,30391867.0,3626879821.0,2789.0,217048.0,34556212.0,16970487472.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879879.0,21321934.0,2050269307.0,2780.0,216328.0,20739020.0,8981788929.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879880.0,4841506.0,446888217.0,0.0,0.0,7355590.0,3641926122.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879881.0,1379361.0,132052530.0,2788.0,216876.0,1564082.0,546243231.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879882.0,1268934.0,119154740.0,2786.0,216762.0,1665942.0,617165962.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879883.0,18007239.0,1682412590.0,2785.0,216682.0,21137997.0,10202231572.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879884.0,1811918.0,129579506.0,2791.0,217162.0,2081383.0,929700186.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879885.0,477468.0,35328346.0,2783.0,216568.0,921805.0,263095568.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879886.0,4391537.0,343927590.0,0.0,0.0,6044167.0,2991288825.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879887.0,21035642.0,2103352400.0,2777.0,216088.0,27604660.0,12631419851.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879888.0,5337312.0,562717769.0,0.0,0.0,6771897.0,3657514350.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879889.0,1384656.0,113609169.0,2787.0,216842.0,1614365.0,573756496.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879890.0,29925258.0,3055043864.0,2785.0,216682.0,35838371.0,15623467495.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879891.0,6870077.0,628685653.0,0.0,0.0,13496573.0,9170385209.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879892.0,9816803.0,972412675.0,2785.0,216682.0,15159970.0,8135966300.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879893.0,1776766.0,163613856.0,2791.0,217162.0,3194668.0,855093243.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879894.0,5074330.0,671977216.0,2778.0,216076.0,7623422.0,2857779573.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879895.0,607946.0,39978696.0,2790.0,217082.0,909072.0,182387511.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879897.0,23656750.0,2702219659.0,2783.0,216568.0,32729630.0,15777939429.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879898.0,13660141.0,1338678270.0,2779.0,216248.0,17296281.0,7473842502.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879899.0,64369293.0,6799888312.0,2793.0,217322.0,80049885.0,42952177625.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879900.0,742259.0,58492074.0,2779.0,216248.0,1125602.0,332192162.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879901.0,15088821.0,1806149137.0,2776.0,215962.0,21376218.0,9411557236.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879903.0,52894455.0,5425081115.0,2789.0,216956.0,63035477.0,31768928715.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879904.0,27987459.0,2887719791.0,2781.0,216362.0,35535767.0,16525762131.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879905.0,6188933.0,659531925.0,2791.0,217116.0,10941562.0,5468066572.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879907.0,440310.0,42341043.0,2793.0,217322.0,1060356.0,363956076.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879908.0,29422120.0,2909596643.0,2792.0,217242.0,36866102.0,18755076556.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879909.0,16787209.0,3521395218.0,2781.0,216316.0,48331985.0,21778441508.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879910.0,8563825.0,755741337.0,2782.0,216350.0,11263365.0,5767194585.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879911.0,8356818.0,960402524.0,0.0,0.0,12325174.0,6606080461.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879912.0,15555995.0,1690248445.0,2784.0,216602.0,19955961.0,11776820108.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879913.0,24465991.0,2457831679.0,2787.0,216796.0,27303479.0,13921278304.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879914.0,2253108.0,197738303.0,2780.0,216282.0,3154862.0,1689048938.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879915.0,28929136.0,3052235445.0,2784.0,216556.0,32081473.0,14657784111.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879916.0,1279193.0,95682644.0,2791.0,217162.0,1717898.0,397284984.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879917.0,1831620.0,251448198.0,2792.0,217242.0,2295071.0,1236242086.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879918.0,8305596.0,979301391.0,2789.0,217048.0,10634233.0,4688442406.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879919.0,30689210.0,3141505251.0,2781.0,216316.0,38004941.0,20125541261.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879920.0,33745172.0,3292355617.0,2786.0,216762.0,42623222.0,22281533777.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879921.0,34515308.0,3225519650.0,2719.0,211586.0,36959380.0,21245550752.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879922.0,46026046.0,4594545519.0,2789.0,216956.0,49436617.0,22719443071.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879923.0,31238051.0,3448109620.0,2776.0,216008.0,39772936.0,18763727102.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879924.0,65640516.0,6829613279.0,2797.0,217596.0,72173885.0,36326839427.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879925.0,36528443.0,3900756494.0,2780.0,216328.0,43253733.0,19988067603.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879926.0,2569844.0,244859166.0,2718.0,211414.0,3662979.0,1926699113.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879927.0,38035643.0,4473289235.0,2781.0,216362.0,42350024.0,18667458846.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879928.0,13976978.0,1297627817.0,2795.0,217482.0,13771300.0,6038196374.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879929.0,52943359.0,5679756459.0,2794.0,217356.0,65760825.0,35719788051.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879930.0,34580954.0,3847877543.0,2782.0,216488.0,43027501.0,21369047302.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879931.0,38294308.0,3960049230.0,2794.0,217402.0,45115023.0,23541550752.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879932.0,4863826.0,436832717.0,0.0,0.0,7504528.0,3944233513.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879933.0,23683361.0,2249908733.0,2787.0,216842.0,31299631.0,18419182991.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879934.0,7382368.0,634065687.0,2782.0,216350.0,9472284.0,4004159923.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879935.0,29678878.0,3200298544.0,2794.0,217356.0,34277248.0,16948587093.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879936.0,37900296.0,4002551819.0,2775.0,215882.0,44792659.0,21878623609.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879937.0,10197581.0,966589644.0,2790.0,217082.0,13004328.0,6368541427.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879938.0,10681941.0,1112440582.0,2787.0,216842.0,14152383.0,7256796940.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879939.0,175072.0,13794489.0,2783.0,216568.0,518530.0,28981414.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879940.0,7658413.0,618893649.0,0.0,0.0,8624846.0,3816026251.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879941.0,65709003.0,7373569875.0,2788.0,216922.0,69916633.0,33815278587.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879942.0,20851978.0,2341857510.0,2779.0,216202.0,27848033.0,12528558041.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879943.0,674900.0,56971030.0,2788.0,216876.0,1122961.0,288581292.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879944.0,21441399.0,2423179568.0,2784.0,216602.0,21760224.0,8424363230.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879945.0,17255535.0,1479144245.0,2713.0,211198.0,18066840.0,10221483971.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879946.0,19963908.0,1909231413.0,2785.0,216682.0,26204055.0,14015151420.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879947.0,23563839.0,2419122131.0,2786.0,216762.0,28719528.0,14629794773.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879948.0,3592215.0,314957571.0,2704.0,210340.0,4117270.0,2296522394.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879949.0,1521355.0,127963632.0,2792.0,217242.0,1725821.0,547864261.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879950.0,1095130.0,87356708.0,2777.0,215996.0,1631990.0,1092314975.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879952.0,46537828.0,4711647417.0,2781.0,216316.0,57941441.0,28630172960.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879953.0,13239208.0,1503424279.0,0.0,0.0,17486625.0,9279296869.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879954.0,5218948.0,502364370.0,2782.0,216442.0,8448391.0,3970255394.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879955.0,380425.0,29831929.0,2793.0,217276.0,624924.0,175068290.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879956.0,2841801.0,251843362.0,1310.0,104800.0,3197790.0,1561317582.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879957.0,37911576.0,4320543379.0,2785.0,216682.0,46177481.0,22213322906.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879958.0,5713892.0,452866634.0,0.0,0.0,7462935.0,3354656446.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879959.0,28299766.0,3154988831.0,2790.0,217082.0,33774937.0,16685217149.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879960.0,1033808.0,106229997.0,0.0,0.0,3219750.0,1747465780.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879961.0,35881282.0,3548380384.0,2791.0,217070.0,33594912.0,15027286325.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879963.0,41377119.0,4194995953.0,2784.0,216602.0,43730370.0,20950984218.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879964.0,16343452.0,2336222036.0,2779.0,216202.0,18336822.0,7700589327.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879965.0,6036617.0,742407123.0,0.0,0.0,7584489.0,3112175021.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879966.0,6482146.0,664611987.0,0.0,0.0,7685244.0,3481310825.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879967.0,409930.0,31310142.0,1319.0,105520.0,664738.0,212825255.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879968.0,10543897.0,877662376.0,0.0,0.0,13399937.0,7113170466.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879969.0,12965863.0,1232562439.0,2790.0,217036.0,16163805.0,7673034211.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879970.0,41980962.0,4579684642.0,2789.0,217048.0,51016129.0,28115041511.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879971.0,5801966.0,562191757.0,0.0,0.0,9085498.0,4915828582.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879972.0,19480415.0,2189711200.0,2778.0,216122.0,22691833.0,9510469444.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879973.0,16342362.0,1579519648.0,2790.0,217036.0,22023456.0,11414243803.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879974.0,5206549.0,489791097.0,2784.0,216602.0,6545761.0,3049426500.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879975.0,14743187.0,1597577592.0,0.0,0.0,14750974.0,7777565910.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879976.0,2003761.0,153656438.0,2772.0,215550.0,2300597.0,889959551.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879977.0,12829190.0,1205869762.0,0.0,0.0,18389296.0,9636260957.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879978.0,832921.0,151750836.0,2792.0,217104.0,1560698.0,606370099.0,0.0,0.0,,,,PT3600S
2022-03-01 00:00:00,879979.0,25378134.0,2628403789.0,2790.0,217128.0,30567285.0,14032643153.0,0.0,0.0,,,,PT3600S
