begintime,sk_object,duration,integrity,1593835805,1593835629,1593835804,1593835628,1593835647,1593835620,1593835637,1593835638,1593835639,1593835640,1593835648,1593835649,1593835650,1593835651,1593835801,1593835802
2022-02-03,7732543.0,86400.0,100.0,,,,,33349.0,,29.17501923,0.0,,,33349.0,33349.0,,,,
2022-02-03,7732544.0,86400.0,100.0,,,,,30929.0,,14.28873062,0.0,,,30929.0,30929.0,,,,
2022-02-03,7732545.0,86400.0,100.0,,,,,33491.0,,10.91128713,0.0,,,33491.0,33491.0,,,,
2022-02-03,7732546.0,79200.0,91.66666666666667,,,,,32605.0,,8.8436595,0.0,,,32605.0,32605.0,,,,
2022-02-03,7732547.0,86400.0,100.0,,,,,32236.0,,14.64073907,0.0,,,32236.0,32236.0,,,,
2022-02-03,7732548.0,86400.0,100.0,,,,,31889.0,,11.17503885,0.0,,,31889.0,31889.0,,,,
2022-02-03,7732549.0,86400.0,100.0,,,,,32523.0,,11.73877713,0.0,,,32523.0,32523.0,,,,
2022-02-03,7732550.0,86400.0,100.0,,,,,32816.0,,28.98465838,0.0,,,32815.0,32816.0,,,,
2022-02-03,7732551.0,86400.0,100.0,,,,,32525.0,,20.20181991,0.0,,,32511.0,32514.0,,,,
2022-02-03,7732552.0,86400.0,100.0,,,,,32399.0,,25.43224312,0.0,,,32391.0,32394.0,,,,
2022-02-03,7732553.0,82800.0,95.83333333333333,,,,,31820.0,,24.22348762,0.0,,,31820.0,31820.0,,,,
2022-02-03,7732554.0,86400.0,100.0,,,,,31802.0,,16.00247051,0.0,,,31802.0,31802.0,,,,
2022-02-03,7732555.0,86400.0,100.0,,,,,31374.0,,21.42477666,0.0,,,31322.0,31326.0,,,,
2022-02-03,7732556.0,86400.0,100.0,,,,,32422.0,,28.60063396,0.0,,,32422.0,32422.0,,,,
2022-02-03,7732557.0,86400.0,100.0,,,,,32868.0,,25.11000503,0.0,,,32856.0,32860.0,,,,
2022-02-03,7732558.0,86400.0,100.0,,,,,32508.0,,25.63542785,0.0,,,32508.0,32512.0,,,,
2022-02-03,7732559.0,86400.0,100.0,,,,,31592.0,,17.70630552,0.0,,,31592.0,31592.0,,,,
2022-02-03,7732560.0,79200.0,91.66666666666667,,,,,33379.0,,12.49013194,0.0,,,33379.0,33379.0,,,,
2022-02-03,7732561.0,86400.0,100.0,,,,,32465.0,,30.5640774,0.0,,,32394.0,32455.0,,,,
2022-02-03,7732562.0,86400.0,100.0,,,,,31080.0,,25.4882316,0.0,,,31062.0,31070.0,,,,
2022-02-03,7732563.0,86400.0,100.0,,,,,31068.0,,18.69617151,0.0,,,31058.0,31064.0,,,,
2022-02-03,7732564.0,86400.0,100.0,,,,,31158.0,,10.735798,0.0,,,31158.0,31158.0,,,,
2022-02-03,7732565.0,75600.0,87.5,,,,,31489.0,,6.316304099,0.0,,,31489.0,31489.0,,,,
2022-02-03,7732566.0,86400.0,100.0,,,,,33317.0,,10.14568065,0.0,,,33317.0,33317.0,,,,
2022-02-03,7732567.0,86400.0,100.0,,,,,33050.0,,13.32390285,0.0,,,33050.0,33046.0,,,,
2022-02-03,10348742.0,86400.0,100.0,,,,,32810.0,,8.91310249,0.0,,,32810.0,32810.0,,,,
2022-02-03,11216890.0,54000.0,62.5,,,,,32639.0,,4.747758913,0.0,,,32639.0,32639.0,,,,
2022-02-04,7732480.0,86400.0,100.0,,,,,33039.0,,28.52376479,0.0,,,33020.0,33029.0,,,,
2022-02-04,7732481.0,86400.0,100.0,,,,,32132.0,,24.43494093,0.0,,,32119.0,32137.0,,,,
2022-02-04,7732482.0,86400.0,100.0,,,,,32923.0,,23.82687289,0.0,,,32896.0,32910.0,,,,
2022-02-04,7732483.0,86400.0,100.0,,,,,33600.0,,10.5989244,0.0,,,33600.0,33600.0,,,,
2022-02-04,7732484.0,86400.0,100.0,,,,,32780.0,,21.71154888,0.0,,,32588.0,32665.0,,,,
2022-02-04,7732485.0,86400.0,100.0,,,,,32797.0,,31.63010101,0.0,,,32722.0,32785.0,,,,
2022-02-04,7732486.0,86400.0,100.0,,,,,31380.0,,10.52704132,0.0,,,31380.0,31380.0,,,,
2022-02-04,7732487.0,86400.0,100.0,,,,,32667.0,,6.91407638,0.0,,,32667.0,32662.0,,,,
2022-02-04,7732488.0,86400.0,100.0,,,,,31802.0,,24.23725822,0.0,,,31794.0,31796.0,,,,
2022-02-04,7732489.0,79200.0,91.66666666666667,,,,,32688.0,,26.4824135,0.0,,,32686.0,32688.0,,,,
2022-02-04,7732490.0,86400.0,100.0,,,,,32395.0,,4.31989947,0.0,,,32395.0,32395.0,,,,
2022-02-04,7732491.0,86400.0,100.0,,,,,32246.0,,26.31122987,0.0,,,32216.0,32230.0,,,,
2022-02-04,7732492.0,86400.0,100.0,,,,,32303.0,,10.78253954,0.0,,,32303.0,32303.0,,,,
2022-02-04,7732493.0,86400.0,100.0,,,,,32778.0,,27.07247212,0.0,,,32731.0,32761.0,,,,
2022-02-04,7732494.0,86400.0,100.0,,,,,32292.0,,19.30205412,0.0,,,32282.0,32286.0,,,,
2022-02-04,7732495.0,86400.0,100.0,,,,,32474.0,,21.32151388,0.0,,,32472.0,32492.0,,,,
2022-02-04,7732496.0,64800.0,75.0,,,,,32297.0,,19.6129417723,0.0,,,32293.0,32293.0,,,,
2022-02-04,7732497.0,86400.0,100.0,,,,,31438.0,,10.93042165,0.0,,,31438.0,31479.0,,,,
2022-02-04,7732498.0,86400.0,100.0,,,,,32251.0,,9.76793127,0.0,,,32251.0,32251.0,,,,
2022-02-04,7732499.0,86400.0,100.0,,,,,32692.0,,10.34314517,0.0,,,32692.0,32692.0,,,,
2022-02-04,7732500.0,86400.0,100.0,,,,,31792.0,,40.7164049,0.0,,,31766.0,31778.0,,,,
2022-02-04,7732501.0,86400.0,100.0,,,,,32301.0,,27.39356154,0.0,,,32271.0,32288.0,,,,
2022-02-04,7732502.0,86400.0,100.0,,,,,32374.0,,10.59269384,0.0,,,32374.0,32374.0,,,,
2022-02-04,7732503.0,86400.0,100.0,,,,,32718.0,,21.46193235,0.0,,,32699.0,32710.0,,,,
2022-02-04,7732504.0,86400.0,100.0,,,,,32440.0,,11.13225167,0.0,,,32440.0,32456.0,,,,
2022-02-04,7732505.0,86400.0,100.0,,,,,31815.0,,18.31218224,0.0,,,31785.0,31801.0,,,,
2022-02-04,7732506.0,86400.0,100.0,,,,,32388.0,,26.40549797,0.0,,,32385.0,32387.0,,,,
2022-02-04,7732507.0,86400.0,100.0,,,,,34384.0,,5.47179109,0.0,,,34272.0,34336.0,,,,
2022-02-04,7732508.0,86400.0,100.0,,,,,32046.0,,28.94026448,0.0,,,32046.0,32046.0,,,,
2022-02-04,7732509.0,86400.0,100.0,,,,,31797.0,,29.95497117,0.0,,,31762.0,31777.0,,,,
2022-02-04,7732510.0,86400.0,100.0,,,,,33044.0,,20.735188,0.0,,,33027.0,33038.0,,,,
2022-02-04,7732511.0,86400.0,100.0,,,,,32080.0,,29.42229534,0.0,,,32041.0,32050.0,,,,
2022-02-04,7732512.0,86400.0,100.0,,,,,32196.0,,19.35085282,0.0,,,32184.0,32188.0,,,,
2022-02-04,7732513.0,86400.0,100.0,,,,,33067.0,,20.34534324,0.0,,,33049.0,33057.0,,,,
2022-02-04,7732514.0,86400.0,100.0,,,,,32627.0,,26.03985205,0.0,,,32608.0,32618.0,,,,
2022-02-04,7732515.0,86400.0,100.0,,,,,32437.0,,22.20774043,0.0,,,32420.0,32428.0,,,,
2022-02-04,7732516.0,86400.0,100.0,,,,,30435.0,,11.82063019,0.0,,,30435.0,30435.0,,,,
2022-02-04,7732517.0,86400.0,100.0,,,,,31048.0,,11.97553317,0.0,,,31048.0,31048.0,,,,
2022-02-04,7732518.0,86400.0,100.0,,,,,31973.0,,21.58288924,0.0,,,31641.0,31775.0,,,,
2022-02-04,7732519.0,86400.0,100.0,,,,,32222.0,,16.48115499,0.0,,,32222.0,32222.0,,,,
2022-02-04,7732520.0,86400.0,100.0,,,,,32491.0,,13.20325659,0.0,,,32491.0,32486.0,,,,
2022-02-04,7732521.0,86400.0,100.0,,,,,31420.0,,30.7350768,0.0,,,31392.0,31403.0,,,,
2022-02-04,7732522.0,86400.0,100.0,,,,,31067.0,,39.5653475,0.0,,,31018.0,31050.0,,,,
2022-02-04,7732523.0,86400.0,100.0,,,,,31968.0,,5.91847359,0.0,,,31968.0,31968.0,,,,
2022-02-04,7732524.0,86400.0,100.0,,,,,31877.0,,24.08892248,0.0,,,31853.0,31865.0,,,,
2022-02-04,7732525.0,86400.0,100.0,,,,,32905.0,,26.91985711,0.0,,,32889.0,32899.0,,,,
2022-02-04,7732526.0,86400.0,100.0,,,,,33519.0,,18.67192567,0.0,,,33510.0,33515.0,,,,
2022-02-04,7732527.0,86400.0,100.0,,,,,31790.0,,18.75442396,0.0,,,31765.0,31788.0,,,,
2022-02-04,7732528.0,86400.0,100.0,,,,,31899.0,,15.55954675,0.0,,,31703.0,31855.0,,,,
2022-02-04,7732529.0,86400.0,100.0,,,,,32111.0,,30.05327809,0.0,,,32103.0,32107.0,,,,
2022-02-04,7732530.0,86400.0,100.0,,,,,31812.0,,11.01763204,0.0,,,31812.0,31812.0,,,,
2022-02-04,7732531.0,86400.0,100.0,,,,,32471.0,,21.97502228,0.0,,,32454.0,32460.0,,,,
2022-02-04,7732532.0,86400.0,100.0,,,,,32671.0,,11.19182967,0.0,,,32671.0,32671.0,,,,
2022-02-04,7732533.0,86400.0,100.0,,,,,33131.0,,12.28789988,0.0,,,33131.0,33131.0,,,,
2022-02-04,7732534.0,86400.0,100.0,,,,,32073.0,,22.0555353,0.0,,,32052.0,32064.0,,,,
2022-02-04,7732535.0,86400.0,100.0,,,,,33537.0,,39.4257948,0.0,,,33519.0,33528.0,,,,
2022-02-04,7732536.0,86400.0,100.0,,,,,32325.0,,22.81021863,0.0,,,32300.0,32309.0,,,,
2022-02-04,7732537.0,82800.0,95.83333333333333,,,,,32604.0,,25.00711119,0.0,,,32384.0,32590.0,,,,
2022-02-04,7732538.0,86400.0,100.0,,,,,32419.0,,13.78716457,0.0,,,32397.0,32407.0,,,,
2022-02-04,7732539.0,86400.0,100.0,,,,,32586.0,,27.51485362,0.0,,,32536.0,32587.0,,,,
2022-02-04,7732540.0,86400.0,100.0,,,,,33001.0,,14.53993153,0.0,,,33001.0,33001.0,,,,
2022-02-04,7732541.0,86400.0,100.0,,,,,31928.0,,10.98339322,0.0,,,31928.0,31928.0,,,,
2022-02-04,7732542.0,86400.0,100.0,,,,,32324.0,,37.9696602,0.0,,,32304.0,32315.0,,,,
2022-02-04,7732543.0,86400.0,100.0,,,,,33349.0,,28.69760324,0.0,,,33349.0,33349.0,,,,
2022-02-04,7732544.0,86400.0,100.0,,,,,30929.0,,14.33551039,0.0,,,30929.0,30929.0,,,,
2022-02-04,7732545.0,86400.0,100.0,,,,,33491.0,,10.85970999,0.0,,,33491.0,33491.0,,,,
2022-02-04,7732546.0,86400.0,100.0,,,,,32605.0,,9.78639805,0.0,,,32605.0,32605.0,,,,
2022-02-04,7732547.0,86400.0,100.0,,,,,32236.0,,14.59660695,0.0,,,32236.0,32236.0,,,,
2022-02-04,7732548.0,86400.0,100.0,,,,,31889.0,,11.52114755,0.0,,,31889.0,31889.0,,,,
2022-02-04,7732549.0,86400.0,100.0,,,,,32523.0,,11.76594695,0.0,,,32523.0,32523.0,,,,
2022-02-04,7732550.0,86400.0,100.0,,,,,32816.0,,28.5549482,0.0,,,32812.0,32816.0,,,,
2022-02-04,7732551.0,86400.0,100.0,,,,,32518.0,,20.03687264,0.0,,,32508.0,32514.0,,,,
2022-02-04,7732552.0,86400.0,100.0,,,,,32399.0,,25.29943574,0.0,,,32391.0,32394.0,,,,
2022-02-04,7732553.0,86400.0,100.0,,,,,31820.0,,25.21049541,0.0,,,31820.0,31820.0,,,,
2022-02-04,7732554.0,82800.0,95.83333333333333,,,,,31802.0,,14.91988904,0.0,,,31802.0,31802.0,,,,
2022-02-04,7732555.0,82800.0,95.83333333333333,,,,,31374.0,,19.93387695,0.0,,,31321.0,31326.0,,,,
2022-02-04,7732556.0,86400.0,100.0,,,,,32422.0,,29.59719468,0.0,,,32422.0,32422.0,,,,
2022-02-04,7732557.0,86400.0,100.0,,,,,32869.0,,25.33467946,0.0,,,32858.0,32860.0,,,,
2022-02-04,7732558.0,86400.0,100.0,,,,,32508.0,,26.0820778,0.0,,,32508.0,32512.0,,,,
2022-02-04,7732559.0,86400.0,100.0,,,,,31592.0,,17.84521042,0.0,,,31592.0,31592.0,,,,
2022-02-04,7732560.0,82800.0,95.83333333333333,,,,,33379.0,,13.39300631,0.0,,,33379.0,33379.0,,,,
2022-02-04,7732561.0,86400.0,100.0,,,,,32480.0,,30.3836827,0.0,,,32428.0,32455.0,,,,
2022-02-04,7732562.0,86400.0,100.0,,,,,31077.0,,25.6927534,0.0,,,31052.0,31070.0,,,,
2022-02-04,7732563.0,86400.0,100.0,,,,,31070.0,,18.55334585,0.0,,,31056.0,31064.0,,,,
2022-02-04,7732564.0,86400.0,100.0,,,,,31158.0,,10.57882003,0.0,,,31158.0,31158.0,,,,
2022-02-04,7732565.0,82800.0,95.83333333333333,,,,,31489.0,,5.331476333,0.0,,,31489.0,31489.0,,,,
2022-02-04,7732566.0,86400.0,100.0,,,,,33317.0,,10.10631692,0.0,,,33317.0,33317.0,,,,
2022-02-04,7732567.0,86400.0,100.0,,,,,33050.0,,13.35987378,0.0,,,33050.0,33046.0,,,,
2022-02-04,10348742.0,86400.0,100.0,,,,,32810.0,,11.4720697,0.0,,,32810.0,32810.0,,,,
2022-02-04,11216890.0,86400.0,100.0,,,,,32639.0,,10.48948058,0.0,,,32639.0,32639.0,,,,
2022-02-05,7732480.0,86400.0,100.0,,,,,33048.0,,27.2556887,0.0,,,33014.0,33029.0,,,,
2022-02-05,7732481.0,86400.0,100.0,,,,,32135.0,,24.60296469,0.0,,,32122.0,32126.0,,,,
2022-02-05,7732482.0,86400.0,100.0,,,,,32920.0,,24.13078832,0.0,,,32901.0,32910.0,,,,
2022-02-05,7732483.0,86400.0,100.0,,,,,33600.0,,10.4608683,0.0,,,33600.0,33600.0,,,,
2022-02-05,7732484.0,86400.0,100.0,,,,,32780.0,,21.76827181,0.0,,,32658.0,32665.0,,,,
2022-02-05,7732485.0,86400.0,100.0,,,,,32998.0,,33.1944815,0.0,,,32701.0,32785.0,,,,
2022-02-05,7732486.0,86400.0,100.0,,,,,31380.0,,10.58069386,0.0,,,31380.0,31380.0,,,,
2022-02-05,7732487.0,86400.0,100.0,,,,,32667.0,,6.81627309,0.0,,,32667.0,32662.0,,,,
2022-02-05,7732488.0,86400.0,100.0,,,,,31801.0,,23.08943656,0.0,,,31792.0,31795.0,,,,
2022-02-05,7732489.0,86400.0,100.0,,,,,32688.0,,27.88822366,0.0,,,32688.0,32688.0,,,,
2022-02-05,7732490.0,86400.0,100.0,,,,,32395.0,,4.32615332,0.0,,,32395.0,32395.0,,,,
2022-02-05,7732491.0,86400.0,100.0,,,,,32257.0,,26.21031598,0.0,,,32219.0,32230.0,,,,
2022-02-05,7732492.0,86400.0,100.0,,,,,32303.0,,10.9261755,0.0,,,32303.0,32303.0,,,,
2022-02-05,7732493.0,86400.0,100.0,,,,,32777.0,,26.09081729,0.0,,,32744.0,32761.0,,,,
2022-02-05,7732494.0,86400.0,100.0,,,,,32290.0,,19.73109208,0.0,,,32280.0,32286.0,,,,
2022-02-05,7732495.0,86400.0,100.0,,,,,32474.0,,21.27015698,0.0,,,32473.0,32492.0,,,,
2022-02-05,7732496.0,82800.0,95.83333333333333,,,,,32293.0,,25.2173603779,0.0,,,32293.0,32293.0,,,,
2022-02-05,7732497.0,86400.0,100.0,,,,,31438.0,,10.83179807,0.0,,,31438.0,31479.0,,,,
2022-02-05,7732498.0,86400.0,100.0,,,,,32251.0,,9.76482304,0.0,,,32251.0,32251.0,,,,
2022-02-05,7732499.0,86400.0,100.0,,,,,32692.0,,10.30305423,0.0,,,32416.0,32692.0,,,,
2022-02-05,7732500.0,86400.0,100.0,,,,,31808.0,,40.7647236,0.0,,,31752.0,31778.0,,,,
2022-02-05,7732501.0,82800.0,95.83333333333333,,,,,32288.0,,25.54492962,0.0,,,32288.0,32288.0,,,,
2022-02-05,7732502.0,86400.0,100.0,,,,,32374.0,,10.26121817,0.0,,,32374.0,32374.0,,,,
2022-02-05,7732503.0,86400.0,100.0,,,,,32719.0,,21.60974722,0.0,,,32697.0,32710.0,,,,
2022-02-05,7732504.0,86400.0,100.0,,,,,32440.0,,10.96303499,0.0,,,32440.0,32456.0,,,,
2022-02-05,7732505.0,86400.0,100.0,,,,,31815.0,,18.2113948,0.0,,,31789.0,31801.0,,,,
2022-02-05,7732506.0,86400.0,100.0,,,,,32389.0,,25.64822062,0.0,,,32385.0,32387.0,,,,
2022-02-05,7732507.0,86400.0,100.0,,,,,34412.0,,5.41421727,0.0,,,34272.0,34302.0,,,,
2022-02-05,7732508.0,86400.0,100.0,,,,,32046.0,,28.19964445,0.0,,,32046.0,32046.0,,,,
2022-02-05,7732509.0,86400.0,100.0,,,,,31788.0,,30.46210332,0.0,,,31753.0,31778.0,,,,
2022-02-05,7732510.0,82800.0,95.83333333333333,,,,,33037.0,,18.90197635,0.0,,,33027.0,33037.0,,,,
2022-02-05,7732511.0,86400.0,100.0,,,,,32050.0,,30.1512011,0.0,,,32046.0,32050.0,,,,
2022-02-05,7732512.0,86400.0,100.0,,,,,32200.0,,20.28643256,0.0,,,32183.0,32188.0,,,,
2022-02-05,7732513.0,86400.0,100.0,,,,,33068.0,,20.66642857,0.0,,,33051.0,33057.0,,,,
2022-02-05,7732514.0,86400.0,100.0,,,,,32628.0,,25.58708196,0.0,,,32610.0,32618.0,,,,
2022-02-05,7732515.0,86400.0,100.0,,,,,32436.0,,22.1187809,0.0,,,32418.0,32426.0,,,,
2022-02-05,7732516.0,86400.0,100.0,,,,,30435.0,,11.98045107,0.0,,,30435.0,30435.0,,,,
2022-02-05,7732517.0,86400.0,100.0,,,,,31048.0,,12.05197059,0.0,,,31048.0,31048.0,,,,
2022-02-05,7732518.0,86400.0,100.0,,,,,31955.0,,22.02404927,0.0,,,31494.0,31775.0,,,,
2022-02-05,7732519.0,86400.0,100.0,,,,,32222.0,,15.41991735,0.0,,,32222.0,32222.0,,,,
2022-02-05,7732520.0,86400.0,100.0,,,,,32491.0,,13.25859782,0.0,,,32490.0,32486.0,,,,
2022-02-05,7732521.0,86400.0,100.0,,,,,31418.0,,30.49220589,0.0,,,31396.0,31403.0,,,,
2022-02-05,7732522.0,86400.0,100.0,,,,,31068.0,,39.7377658,0.0,,,31034.0,31050.0,,,,
2022-02-05,7732523.0,86400.0,100.0,,,,,31968.0,,6.02692197,0.0,,,31968.0,31968.0,,,,
2022-02-05,7732524.0,86400.0,100.0,,,,,31876.0,,23.13733667,0.0,,,31855.0,31865.0,,,,
2022-02-05,7732525.0,86400.0,100.0,,,,,32904.0,,25.85672534,0.0,,,32887.0,32899.0,,,,
2022-02-05,7732526.0,86400.0,100.0,,,,,33520.0,,18.8320014,0.0,,,33511.0,33515.0,,,,
2022-02-05,7732527.0,86400.0,100.0,,,,,31791.0,,18.70752359,0.0,,,31767.0,31788.0,,,,
2022-02-05,7732528.0,86400.0,100.0,,,,,31891.0,,15.03373275,0.0,,,31695.0,31855.0,,,,
2022-02-05,7732529.0,86400.0,100.0,,,,,32111.0,,29.79201023,0.0,,,32104.0,32107.0,,,,
2022-02-05,7732530.0,86400.0,100.0,,,,,31812.0,,10.86301949,0.0,,,31812.0,31812.0,,,,
2022-02-05,7732531.0,86400.0,100.0,,,,,32471.0,,21.45114458,0.0,,,32451.0,32460.0,,,,
2022-02-05,7732532.0,86400.0,100.0,,,,,32671.0,,10.8750947,0.0,,,32671.0,32671.0,,,,
2022-02-05,7732533.0,86400.0,100.0,,,,,33131.0,,12.5341165,0.0,,,33131.0,33131.0,,,,
2022-02-05,7732534.0,86400.0,100.0,,,,,32077.0,,22.25439872,0.0,,,32052.0,32064.0,,,,
2022-02-05,7732535.0,86400.0,100.0,,,,,33536.0,,38.925376,0.0,,,33518.0,33528.0,,,,
2022-02-05,7732536.0,86400.0,100.0,,,,,32327.0,,22.62601939,0.0,,,32303.0,32309.0,,,,
