begintime,sk_object,duration,integrity,M8009C2,M8009C0,M8009C1,M8009C3,M8009C4,M8009C5,M8009C6,M8009C7,M8009C8,M8009C9,M8009C10,M8009C11,M8009C14,M8009C15,M8009C16,M8009C17,M8009C18,M8009C19,M8009C20,M8009C21,M8009C22,M8009C23,M8009C24,M8009C25,M8009C26,M8009C27
2022-03-11,16512.0,1440.0,100.0,28040.0,332573.0,58145.0,481.0,,8.0,27550.0,27234.0,35.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16513.0,1440.0,100.0,548.0,56.0,898.0,0.0,,0.0,548.0,545.0,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16514.0,1440.0,100.0,4003.0,44591.0,12806.0,1.0,,0.0,4002.0,3995.0,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16515.0,1440.0,100.0,2262.0,687.0,4475.0,0.0,,0.0,2262.0,2247.0,6.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16516.0,1440.0,100.0,13198.0,1353.0,21397.0,0.0,,0.0,13198.0,13183.0,9.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16517.0,1440.0,100.0,420.0,62.0,742.0,0.0,,0.0,420.0,420.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16518.0,1440.0,100.0,1789.0,108861.0,15715.0,0.0,,1.0,1788.0,1783.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16519.0,1440.0,100.0,5391.0,3551.0,16294.0,0.0,,1.0,5390.0,4892.0,198.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16520.0,1440.0,100.0,2993.0,156.0,3367.0,0.0,,0.0,2993.0,2990.0,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16521.0,1440.0,100.0,313.0,456.0,3647.0,0.0,,0.0,313.0,313.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16522.0,1440.0,100.0,400.0,4225.0,431.0,0.0,,2.0,398.0,394.0,4.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16523.0,1440.0,100.0,14197.0,339673.0,81511.0,15.0,,3.0,14179.0,14139.0,14.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16524.0,1440.0,100.0,4873.0,900.0,6515.0,0.0,,0.0,4873.0,4868.0,4.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16525.0,1440.0,100.0,335.0,544.0,4831.0,0.0,,0.0,335.0,331.0,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16526.0,1440.0,100.0,100.0,120.0,959.0,0.0,,0.0,100.0,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16527.0,1440.0,100.0,1317.0,1419.0,2363.0,0.0,,1.0,1316.0,1316.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16528.0,1440.0,100.0,35.0,281.0,1620.0,0.0,,0.0,35.0,35.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16529.0,1440.0,100.0,11246.0,5911.0,20453.0,0.0,,2.0,11244.0,11085.0,67.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16530.0,1440.0,100.0,294.0,231.0,2047.0,0.0,,0.0,294.0,294.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16531.0,1440.0,100.0,772.0,896.0,815.0,0.0,,0.0,772.0,767.0,5.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16532.0,1440.0,100.0,1811.0,30058.0,13318.0,0.0,,0.0,1811.0,1806.0,4.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16533.0,1440.0,100.0,8975.0,1599.0,13763.0,0.0,,0.0,8975.0,8549.0,373.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16534.0,1440.0,100.0,22672.0,1231.0,29496.0,0.0,,0.0,22672.0,22012.0,402.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16535.0,1440.0,100.0,21087.0,346533.0,96458.0,9.0,,0.0,21077.0,21035.0,20.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16536.0,1440.0,100.0,554.0,98.0,554.0,0.0,,0.0,554.0,538.0,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16537.0,1296.0,90.0,18892.0,1204.0,19934.0,0.0,,4.0,18888.0,18811.0,57.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16538.0,1440.0,100.0,67.0,15.0,92.0,0.0,,0.0,67.0,67.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16539.0,1296.0,90.0,3826.0,9294.0,5691.0,9.0,,2.0,3815.0,3721.0,27.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16540.0,1440.0,100.0,4111.0,784.0,5105.0,0.0,,0.0,4111.0,4053.0,36.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16541.0,1440.0,100.0,234.0,170.0,1294.0,0.0,,0.0,234.0,233.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16542.0,1440.0,100.0,652.0,83.0,749.0,0.0,,0.0,652.0,652.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16543.0,1296.0,90.0,12510.0,255785.0,16140.0,9.0,,2.0,12499.0,12444.0,27.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16544.0,1440.0,100.0,73.0,15.0,194.0,0.0,,0.0,73.0,73.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16545.0,1440.0,100.0,8378.0,152440.0,32478.0,0.0,,1.0,8376.0,8336.0,14.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16546.0,1440.0,100.0,1748.0,89373.0,12768.0,0.0,,1.0,1747.0,1739.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16547.0,1440.0,100.0,6168.0,36876.0,6168.0,0.0,,2.0,6166.0,6160.0,4.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16548.0,1440.0,100.0,324.0,1606.0,3018.0,0.0,,0.0,324.0,227.0,59.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16549.0,1440.0,100.0,15670.0,34112.0,36122.0,0.0,,2.0,15668.0,15498.0,120.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16550.0,1440.0,100.0,13747.0,244015.0,29500.0,1.0,,2.0,13744.0,13715.0,7.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16551.0,1440.0,100.0,4607.0,84223.0,17454.0,0.0,,1.0,4606.0,4573.0,5.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16552.0,1296.0,90.0,21482.0,237373.0,37210.0,47.0,,1.0,21433.0,21368.0,7.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16553.0,1440.0,100.0,11184.0,258934.0,27756.0,0.0,,6.0,11178.0,11127.0,16.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16554.0,1440.0,100.0,11367.0,1263.0,13330.0,0.0,,0.0,11367.0,11323.0,19.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16555.0,1440.0,100.0,208.0,12099.0,13816.0,0.0,,0.0,208.0,186.0,20.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16556.0,1440.0,100.0,23484.0,361557.0,77272.0,11.0,,8.0,23465.0,23400.0,17.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16557.0,1440.0,100.0,6740.0,235958.0,46720.0,0.0,,0.0,6740.0,6685.0,13.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16558.0,1440.0,100.0,6816.0,669.0,8513.0,0.0,,0.0,6816.0,6517.0,191.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16559.0,1440.0,100.0,14274.0,222793.0,43254.0,9.0,,0.0,14265.0,14113.0,14.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16560.0,1440.0,100.0,6560.0,26263.0,13746.0,0.0,,0.0,6560.0,6478.0,48.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16561.0,1440.0,100.0,2353.0,636.0,8166.0,0.0,,0.0,2353.0,2342.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16562.0,1440.0,100.0,377.0,84.0,1228.0,0.0,,0.0,377.0,377.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16563.0,1440.0,100.0,436.0,2392.0,9641.0,0.0,,0.0,436.0,434.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16564.0,1440.0,100.0,1226.0,187.0,1531.0,0.0,,0.0,1226.0,1225.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16565.0,1440.0,100.0,3440.0,35592.0,9772.0,0.0,,1.0,3439.0,3432.0,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16566.0,1440.0,100.0,897.0,4083.0,2013.0,0.0,,0.0,897.0,893.0,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16567.0,1440.0,100.0,924.0,45.0,1181.0,0.0,,0.0,924.0,924.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16568.0,1440.0,100.0,2596.0,3183.0,3256.0,0.0,,0.0,2596.0,2541.0,36.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16569.0,1440.0,100.0,5443.0,62821.0,10303.0,0.0,,3.0,5440.0,5405.0,7.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2022-03-11,16570.0,1440.0,100.0,23821.0,309607.0,79327.0,3.0,,1.0,23817.0,23687.0,9.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
