begintime,sk_object,duration,integrity,73445327,73445328,73445329,73445330,73445331,73445332,73445333,73445334
2022-03-01,7671803.0,86400.0,100.0,282599340.0,282421248.0,17573668771.0,19866850250.0,4408.9088,4552.1904,1627.1915533333333,1839.5231729166667
2022-03-09,7671811.0,3600.0,4.166666666666667,13528104.0,24242261.0,961556137.0,1825484926.0,3486.6448,6366.384,2136.7914,4056.6332
2022-03-10,7671799.0,79200.0,91.66666666666667,8057460814.0,7558302137.0,3377548544750.0,754822731594.0,530004.509,128494.856,341166.5196818182,76244.72045454546
2022-02-05,7671800.0,86400.0,100.0,398277141.0,167800015.0,40314086536.0,31064312984.0,5005.7216,4009.1776,3732.7857916666667,2876.3252666666667
2022-03-11,7671804.0,86400.0,100.0,9521101072.0,8821154774.0,3838259169969.0,871867452825.0,536076.576,145945.954,355394.36754166667,80728.46783333333
2022-03-12,7671826.0,68400.0,79.16666666666667,80972932.0,42309252.0,7958343456.0,8178024848.0,1381.12,1393.5872,930.8004152631579,956.4941342105263
2022-03-10,7671811.0,79200.0,91.66666666666667,855191128.0,1296920671.0,61803056262.0,97651411892.0,12025.8,18740.872,6242.732954545455,9863.778972272727
2022-02-05,7671808.0,86400.0,100.0,90098464.0,47730573.0,8796544720.0,9056232472.0,1397.5488,1421.0432,814.49488,838.5400445833334
2022-02-20,7671801.0,86400.0,100.0,0.0,0.0,0.0,0.0,647566.498,154814.65,0.0,0.0
2022-02-06,7671814.0,86400.0,100.0,1452868373.0,1780944787.0,247473938992.0,705845299811.0,43967.802,121181.293,22914.253575,65356.046291666666
2022-03-14,7671802.0,86400.0,100.0,1223665581.0,2002872252.0,285804598580.0,2237416272549.0,60579.422,397758.792,26463.3886375,207168.17345833333
2022-03-15,7671812.0,82800.0,95.83333333333333,8872272927.0,8075852875.0,3548775935341.0,798798928659.0,558328.432,132102.275,342876.90195652173,77178.64047826087
2022-03-14,7671801.0,86400.0,100.0,0.0,0.0,0.0,0.0,618597.781,139065.307,0.0,0.0
2022-02-06,7671816.0,86400.0,100.0,731385543.0,1150207112.0,169404511521.0,1293644060915.0,38606.043,245971.142,15685.602891666667,119781.85754166667
2022-02-13,7671826.0,86400.0,100.0,84615845.0,44975031.0,8216794176.0,8441704096.0,1622.8096,1638.816,760.81428,781.6392695833333
2022-03-15,7671816.0,82800.0,95.83333333333333,659277217.0,1041286477.0,151196060759.0,1161092147589.0,37019.811,223888.171,14608.315030434782,112182.81617391304
2022-02-17,7671822.0,75600.0,87.5,8502611769.0,7262499581.0,3303682673165.0,760395016271.0,554004.411,146507.912,349596.05014285713,80465.08114285715
2022-03-11,7671824.0,86400.0,100.0,536923814.0,841606934.0,122215418803.0,933057290590.0,34162.682,190811.846,11316.2425625,86394.193625
2022-03-01,7671821.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-02,7671825.0,86400.0,100.0,1616873683.0,2570943912.0,369312622345.0,2872949256364.0,74812.435,439026.85,34195.61325,266013.82016666664
2022-03-15,7671804.0,82800.0,95.83333333333333,8705376439.0,8035562000.0,3527700484065.0,800067887639.0,535641.626,137405.757,340840.6265217391,77301.2452173913
2022-03-14,7671813.0,86400.0,100.0,931651823.0,1418954782.0,67315687593.0,106843853612.0,12879.506,19993.507,6232.93404,9892.949329583333
2022-02-10,7671818.0,86400.0,100.0,3770109298.0,2544582107.0,1035326242188.0,553918373106.0,139836.302,86973.706,95863.54095833334,51288.73829166667
2022-02-06,7671820.0,86400.0,100.0,0.0,0.0,0.0,0.0,580248.248,142442.579,0.0,0.0
2022-02-18,7671826.0,86400.0,100.0,90111343.0,47706273.0,8789664740.0,9021760084.0,1665.888,1659.0912,813.8578495833333,835.34815625
2022-03-01,7671809.0,86400.0,100.0,505180.0,505180.0,99866432.0,99866432.0,12.1344,12.1344,9.246891858333333,9.246891858333333
2022-02-08,7671809.0,86400.0,100.0,505210.0,505210.0,99872432.0,99872432.0,11.9296,11.9296,9.247447408333333,9.247447408333333
2022-02-13,7671816.0,86400.0,100.0,741292586.0,1157194221.0,175273262344.0,1286399225567.0,39122.504,233545.43,16229.0058125,119111.039375
2022-02-04,7671816.0,86400.0,100.0,746670455.0,1160059353.0,170793820809.0,1290548571313.0,37515.435,239381.45,15814.242833333334,119495.23808333333
2022-03-11,7671814.0,86400.0,100.0,1336766763.0,1668267922.0,228312680966.0,663269225641.0,41819.128,114798.55,21140.063108333332,61413.817208333334
2022-02-11,7671808.0,86400.0,100.0,92443088.0,48819448.0,9043142132.0,9300645232.0,1329.8112,1343.4624,837.3279779166667,861.1708533333333
