begintime,ne_name,integrity,4G Traffic ,id,tickets_integration,alarms_integration,comments_integration,inos_integration
2022-02-02,"4G_BAOMAHUN/Cell:eNodeB Function Name=4G_BAOMAHUN,Local Cell ID=3,Cell Name=4G_BAOMAHUN-3,eNodeB ID=5106,Cell FDD TDD indication=CELL_FDD",95.83,824.414,25,False,False,False,False
2022-02-02,"4G_BARGBORHILL_II/Cell:eNodeB Function Name=4G_BARGBORHILL_II,Local Cell ID=1,Cell Name=4G_BARGBORHILL_II-1,eNodeB ID=5042,Cell FDD TDD indication=CELL_FDD",95.83,48458.514,26,False,False,False,False
2022-02-02,"4G_BARGBORHILL_II/Cell:eNodeB Function Name=4G_BARGBORHILL_II,Local Cell ID=2,Cell Name=4G_BARGBORHILL_II-2,eNodeB ID=5042,Cell FDD TDD indication=CELL_FDD",95.83,36093.211,27,False,False,False,False
2022-02-02,"4G_BARGBORHILL_II/Cell:eNodeB Function Name=4G_BARGBORHILL_II,Local Cell ID=3,Cell Name=4G_BARGBORHILL_II-3,eNodeB ID=5042,Cell FDD TDD indication=CELL_FDD",95.83,97219.395,28,False,False,False,False
2022-02-02,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=1,Cell Name=4G_BINTUMANI-1,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",95.83,32567.255,29,False,False,False,False
2022-02-02,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=2,Cell Name=4G_BINTUMANI-2,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",95.83,17480.368,30,False,False,False,False
2022-02-02,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=3,Cell Name=4G_BINTUMANI-3,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",95.83,41147.855,31,False,False,False,False
2022-02-02,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=6,Cell Name=4G_BINTUMANI-6,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",95.83,66148.083,32,False,False,False,False
2022-02-02,"4G_BINTUMANI/Cell:eNodeB Function Name=4G_BINTUMANI,Local Cell ID=7,Cell Name=4G_BINTUMANI-7,eNodeB ID=5006,Cell FDD TDD indication=CELL_FDD",95.83,145553.777,33,False,False,False,False
2022-02-02,"4G_BLACKHALLROAD_II/Cell:eNodeB Function Name=4G_BLACKHALLROAD_II,Local Cell ID=1,Cell Name=4G_BLACKHALLROAD_II-1,eNodeB ID=5028,Cell FDD TDD indication=CELL_FDD",95.83,106262.222,34,False,False,False,False
2022-02-02,"4G_BLACKHALLROAD_II/Cell:eNodeB Function Name=4G_BLACKHALLROAD_II,Local Cell ID=2,Cell Name=4G_BLACKHALLROAD_II-2,eNodeB ID=5028,Cell FDD TDD indication=CELL_FDD",95.83,98204.905,35,False,False,False,False
2022-02-02,"4G_BLACKHALLROAD_II/Cell:eNodeB Function Name=4G_BLACKHALLROAD_II,Local Cell ID=3,Cell Name=4G_BLACKHALLROAD_II-3,eNodeB ID=5028,Cell FDD TDD indication=CELL_FDD",95.83,126391.666,36,False,False,False,False
2022-02-02,"4G_BLACKHALLROAD_II/Cell:eNodeB Function Name=4G_BLACKHALLROAD_II,Local Cell ID=7,Cell Name=4G_BLACKHALLROAD_II-7,eNodeB ID=5028,Cell FDD TDD indication=CELL_FDD",95.83,90516.087,37,False,False,False,False
2022-02-02,"4G_BONTHE/Cell:eNodeB Function Name=4G_BONTHE,Local Cell ID=1,Cell Name=4G_BONTHE-1,eNodeB ID=5128,Cell FDD TDD indication=CELL_FDD",95.83,1082.272,38,False,False,False,False
2022-02-02,"4G_BONTHE/Cell:eNodeB Function Name=4G_BONTHE,Local Cell ID=2,Cell Name=4G_BONTHE-2,eNodeB ID=5128,Cell FDD TDD indication=CELL_FDD",95.83,1790.808,39,False,False,False,False
2022-02-02,"4G_BONTHE/Cell:eNodeB Function Name=4G_BONTHE,Local Cell ID=3,Cell Name=4G_BONTHE-3,eNodeB ID=5128,Cell FDD TDD indication=CELL_FDD",95.83,300.643,40,False,False,False,False
2022-02-02,"4G_BOTOWN/Cell:eNodeB Function Name=4G_BOTOWN,Local Cell ID=1,Cell Name=4G_BOTOWN-1,eNodeB ID=5041,Cell FDD TDD indication=CELL_FDD",95.83,88926.506,41,False,False,False,False
2022-02-02,"4G_BOTOWN/Cell:eNodeB Function Name=4G_BOTOWN,Local Cell ID=2,Cell Name=4G_BOTOWN-2,eNodeB ID=5041,Cell FDD TDD indication=CELL_FDD",95.83,44622.892,42,False,False,False,False
2022-02-02,"4G_BOTOWN/Cell:eNodeB Function Name=4G_BOTOWN,Local Cell ID=3,Cell Name=4G_BOTOWN-3,eNodeB ID=5041,Cell FDD TDD indication=CELL_FDD",95.83,40304.846,43,False,False,False,False
2022-02-02,"4G_BOTOWN/Cell:eNodeB Function Name=4G_BOTOWN,Local Cell ID=6,Cell Name=4G_BOTOWN-6,eNodeB ID=5041,Cell FDD TDD indication=CELL_FDD",95.83,71849.37,44,False,False,False,False
2022-02-02,"4G_BOTOWN/Cell:eNodeB Function Name=4G_BOTOWN,Local Cell ID=7,Cell Name=4G_BOTOWN-7,eNodeB ID=5041,Cell FDD TDD indication=CELL_FDD",95.83,30943.943,45,False,False,False,False
2022-02-02,"4G_BOTOWN/Cell:eNodeB Function Name=4G_BOTOWN,Local Cell ID=8,Cell Name=4G_BOTOWN-8,eNodeB ID=5041,Cell FDD TDD indication=CELL_FDD",95.83,6437.869,46,False,False,False,False
2022-02-02,"4G_BYRNELANECOLLIGATE/Cell:eNodeB Function Name=4G_BYRNELANECOLLIGATE,Local Cell ID=1,Cell Name=4G_BYRNELANECOLLIGATE-1,eNodeB ID=5056,Cell FDD TDD indication=CELL_FDD",95.83,63801.671,47,False,False,False,False
2022-02-02,"4G_BYRNELANECOLLIGATE/Cell:eNodeB Function Name=4G_BYRNELANECOLLIGATE,Local Cell ID=2,Cell Name=4G_BYRNELANECOLLIGATE-2,eNodeB ID=5056,Cell FDD TDD indication=CELL_FDD",95.83,44247.769,48,False,False,False,False
2022-02-02,"4G_BYRNELANECOLLIGATE/Cell:eNodeB Function Name=4G_BYRNELANECOLLIGATE,Local Cell ID=3,Cell Name=4G_BYRNELANECOLLIGATE-3,eNodeB ID=5056,Cell FDD TDD indication=CELL_FDD",95.83,63732.545,49,False,False,False,False
2022-02-02,"4G_BYRNELANECOLLIGATE/Cell:eNodeB Function Name=4G_BYRNELANECOLLIGATE,Local Cell ID=6,Cell Name=4G_BYRNELANECOLLIGATE-6,eNodeB ID=5056,Cell FDD TDD indication=CELL_FDD",95.83,49956.884,50,False,False,False,False
2022-02-02,"4G_BYRNELANECOLLIGATE/Cell:eNodeB Function Name=4G_BYRNELANECOLLIGATE,Local Cell ID=7,Cell Name=4G_BYRNELANECOLLIGATE-7,eNodeB ID=5056,Cell FDD TDD indication=CELL_FDD",95.83,82814.966,51,False,False,False,False
2022-02-02,"4G_BYRNELANECOLLIGATE/Cell:eNodeB Function Name=4G_BYRNELANECOLLIGATE,Local Cell ID=8,Cell Name=4G_BYRNELANECOLLIGATE-8,eNodeB ID=5056,Cell FDD TDD indication=CELL_FDD",95.83,62421.07,52,False,False,False,False
2022-02-02,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD,Local Cell ID=1,Cell Name=4G_CITYROAD-1,eNodeB ID=5040,Cell FDD TDD indication=CELL_FDD",95.83,143642.068,53,False,False,False,False
2022-02-02,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD,Local Cell ID=2,Cell Name=4G_CITYROAD-2,eNodeB ID=5040,Cell FDD TDD indication=CELL_FDD",95.83,46120.003,54,False,False,False,False
2022-02-02,"4G_CITYROAD/Cell:eNodeB Function Name=4G_CITYROAD,Local Cell ID=3,Cell Name=4G_CITYROAD-3,eNodeB ID=5040,Cell FDD TDD indication=CELL_FDD",95.83,59547.551,55,False,False,False,False
2022-02-02,"4G_CKC_BO/Cell:eNodeB Function Name=4G_CKC_BO,Local Cell ID=1,Cell Name=4G_CKC_BO-1,eNodeB ID=5071,Cell FDD TDD indication=CELL_FDD",95.83,6725.301,56,False,False,False,False
2022-02-02,"4G_CKC_BO/Cell:eNodeB Function Name=4G_CKC_BO,Local Cell ID=2,Cell Name=4G_CKC_BO-2,eNodeB ID=5071,Cell FDD TDD indication=CELL_FDD",95.83,13906.503,57,False,False,False,False
2022-02-02,"4G_CKC_BO/Cell:eNodeB Function Name=4G_CKC_BO,Local Cell ID=3,Cell Name=4G_CKC_BO-3,eNodeB ID=5071,Cell FDD TDD indication=CELL_FDD",95.83,22725.929,58,False,False,False,False
2022-02-02,"4G_CLINETOWN/Cell:eNodeB Function Name=4G_CLINETOWN,Local Cell ID=1,Cell Name=4G_CLINETOWN-1,eNodeB ID=5029,Cell FDD TDD indication=CELL_FDD",95.83,110313.501,59,False,False,False,False
2022-02-02,"4G_CLINETOWN/Cell:eNodeB Function Name=4G_CLINETOWN,Local Cell ID=2,Cell Name=4G_CLINETOWN-2,eNodeB ID=5029,Cell FDD TDD indication=CELL_FDD",95.83,88024.245,60,False,False,False,False
2022-02-02,"4G_CLINETOWN/Cell:eNodeB Function Name=4G_CLINETOWN,Local Cell ID=3,Cell Name=4G_CLINETOWN-3,eNodeB ID=5029,Cell FDD TDD indication=CELL_FDD",95.83,105821.907,61,False,False,False,False
2022-02-02,"4G_CLINETOWN/Cell:eNodeB Function Name=4G_CLINETOWN,Local Cell ID=6,Cell Name=4G_CLINETOWN-6,eNodeB ID=5029,Cell FDD TDD indication=CELL_FDD",95.83,74128.217,62,False,False,False,False
2022-02-02,"4G_CLINETOWN/Cell:eNodeB Function Name=4G_CLINETOWN,Local Cell ID=7,Cell Name=4G_CLINETOWN-7,eNodeB ID=5029,Cell FDD TDD indication=CELL_FDD",95.83,33979.751,63,False,False,False,False
2022-02-02,"4G_CLINETOWN/Cell:eNodeB Function Name=4G_CLINETOWN,Local Cell ID=8,Cell Name=4G_CLINETOWN-8,eNodeB ID=5029,Cell FDD TDD indication=CELL_FDD",95.83,54355.634,64,False,False,False,False
2022-02-02,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=1,Cell Name=4G_COLEFARM_II-1,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",95.83,68461.421,65,False,False,False,False
2022-02-02,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=2,Cell Name=4G_COLEFARM_II-2,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",95.83,47172.715,66,False,False,False,False
2022-02-02,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=3,Cell Name=4G_COLEFARM_II-3,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",95.83,45496.772,67,False,False,False,False
2022-02-02,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=6,Cell Name=4G_COLEFARM_II-6,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",95.83,49104.534,68,False,False,False,False
2022-02-02,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=7,Cell Name=4G_COLEFARM_II-7,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",95.83,95379.719,69,False,False,False,False
2022-02-02,"4G_COLEFARM_II/Cell:eNodeB Function Name=4G_COLEFARM_II,Local Cell ID=8,Cell Name=4G_COLEFARM_II-8,eNodeB ID=5008,Cell FDD TDD indication=CELL_FDD",95.83,83578.256,70,False,False,False,False
2022-02-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=1,Cell Name=4G_COLLEGIATESCHOOL_II-1,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",95.83,110857.213,71,False,False,False,False
2022-02-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=2,Cell Name=4G_COLLEGIATESCHOOL_II-2,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",95.83,34464.378,72,False,False,False,False
2022-02-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=3,Cell Name=4G_COLLEGIATESCHOOL_II-3,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",95.83,92184.65,73,False,False,False,False
2022-02-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=6,Cell Name=4G_COLLEGIATESCHOOL_II-6,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",95.83,169079.702,74,False,False,False,False
2022-02-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=7,Cell Name=4G_COLLEGIATESCHOOL_II-7,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",95.83,168700.733,75,False,False,False,False
2022-02-02,"4G_COLLEGIATESCHOOL_II/Cell:eNodeB Function Name=4G_COLLEGIATESCHOOL_II,Local Cell ID=8,Cell Name=4G_COLLEGIATESCHOOL_II-8,eNodeB ID=5017,Cell FDD TDD indication=CELL_FDD",95.83,75373.396,76,False,False,False,False
2022-02-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=1,Cell Name=4G_CONGOTOWN-1,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",95.83,50002.751,77,False,False,False,False
2022-02-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=2,Cell Name=4G_CONGOTOWN-2,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",95.83,56342.484,78,False,False,False,False
2022-02-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=3,Cell Name=4G_CONGOTOWN-3,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",95.83,81911.219,79,False,False,False,False
2022-02-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=6,Cell Name=4G_CONGOTOWN-6,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",95.83,39873.986,80,False,False,False,False
2022-02-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=7,Cell Name=4G_CONGOTOWN-7,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",95.83,97819.538,81,False,False,False,False
2022-02-02,"4G_CONGOTOWN/Cell:eNodeB Function Name=4G_CONGOTOWN,Local Cell ID=8,Cell Name=4G_CONGOTOWN-8,eNodeB ID=5007,Cell FDD TDD indication=CELL_FDD",95.83,83385.323,82,False,False,False,False
2022-02-02,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD,Local Cell ID=1,Cell Name=4G_DAMAROAD-1,eNodeB ID=5043,Cell FDD TDD indication=CELL_FDD",95.83,150947.943,83,False,False,False,False
2022-02-02,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD,Local Cell ID=2,Cell Name=4G_DAMAROAD-2,eNodeB ID=5043,Cell FDD TDD indication=CELL_FDD",95.83,34483.113,84,False,False,False,False
2022-02-02,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD,Local Cell ID=3,Cell Name=4G_DAMAROAD-3,eNodeB ID=5043,Cell FDD TDD indication=CELL_FDD",95.83,64474.805,85,False,False,False,False
2022-02-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=1,Cell Name=4G_DILLET-1,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",95.83,52034.971,86,False,False,False,False
2022-02-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=2,Cell Name=4G_DILLET-2,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",95.83,35226.179,87,False,False,False,False
2022-02-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=3,Cell Name=4G_DILLET-3,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",95.83,44118.433,88,False,False,False,False
2022-02-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=6,Cell Name=4G_DILLET-6,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",95.83,32726.843,89,False,False,False,False
2022-02-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=7,Cell Name=4G_DILLET-7,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",95.83,94482.491,90,False,False,False,False
2022-02-02,"4G_DILLET/Cell:eNodeB Function Name=4G_DILLET,Local Cell ID=8,Cell Name=4G_DILLET-8,eNodeB ID=5069,Cell FDD TDD indication=CELL_FDD",95.83,45786.461,91,False,False,False,False
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=1,Cell Name=4G_DUKESTREET_II-1,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",95.83,103043.767,92,False,False,False,False
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=2,Cell Name=4G_DUKESTREET_II-2,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",95.83,72462.082,93,False,False,False,False
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=3,Cell Name=4G_DUKESTREET_II-3,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",95.83,67919.586,94,False,False,False,False
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=6,Cell Name=4G_DUKESTREET_II-6,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",95.83,100342.342,95,False,False,False,False
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=7,Cell Name=4G_DUKESTREET_II-7,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",95.83,54939.498,96,False,False,False,False
2022-02-02,"4G_DUKESTREET_II/Cell:eNodeB Function Name=4G_DUKESTREET_II,Local Cell ID=8,Cell Name=4G_DUKESTREET_II-8,eNodeB ID=5010,Cell FDD TDD indication=CELL_FDD",95.83,112696.669,97,False,False,False,False
2022-02-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=1,Cell Name=4G_DUNDASTREET-1,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",95.83,83499.588,98,False,False,False,False
2022-02-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=2,Cell Name=4G_DUNDASTREET-2,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",95.83,39285.363,99,False,False,False,False
2022-02-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=3,Cell Name=4G_DUNDASTREET-3,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",95.83,86139.871,100,False,False,False,False
2022-02-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=6,Cell Name=4G_DUNDASTREET-6,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",95.83,22848.585,101,False,False,False,False
2022-02-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=7,Cell Name=4G_DUNDASTREET-7,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",95.83,43186.466,102,False,False,False,False
2022-02-02,"4G_DUNDASTREET/Cell:eNodeB Function Name=4G_DUNDASTREET,Local Cell ID=8,Cell Name=4G_DUNDASTREET-8,eNodeB ID=5020,Cell FDD TDD indication=CELL_FDD",95.83,52704.231,103,False,False,False,False
2022-02-02,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK,Local Cell ID=1,Cell Name=4G_DWARZK-1,eNodeB ID=5024,Cell FDD TDD indication=CELL_FDD",95.83,47843.667,104,False,False,False,False
2022-02-02,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK,Local Cell ID=2,Cell Name=4G_DWARZK-2,eNodeB ID=5024,Cell FDD TDD indication=CELL_FDD",95.83,65405.289,105,False,False,False,False
2022-02-02,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK,Local Cell ID=3,Cell Name=4G_DWARZK-3,eNodeB ID=5024,Cell FDD TDD indication=CELL_FDD",95.83,67499.082,106,False,False,False,False
2022-02-02,"4G_DWARZK/Cell:eNodeB Function Name=4G_DWARZK,Local Cell ID=7,Cell Name=4G_DWARZK-7,eNodeB ID=5024,Cell FDD TDD indication=CELL_FDD",95.83,55886.915,107,False,False,False,False
2022-02-02,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST,Local Cell ID=1,Cell Name=4G_ECOWASST-1,eNodeB ID=5063,Cell FDD TDD indication=CELL_FDD",95.83,41590.728,108,False,False,False,False
2022-02-02,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST,Local Cell ID=2,Cell Name=4G_ECOWASST-2,eNodeB ID=5063,Cell FDD TDD indication=CELL_FDD",95.83,44802.346,109,False,False,False,False
2022-02-02,"4G_ECOWASST/Cell:eNodeB Function Name=4G_ECOWASST,Local Cell ID=6,Cell Name=4G_ECOWASST-6,eNodeB ID=5063,Cell FDD TDD indication=CELL_FDD",95.83,21881.28,110,False,False,False,False
