begintime,sk_object,duration,integrity,67194651,67194652,67194653,67194654,67194655,67194656,67194657
2022-02-06 19:00:00,7669467.0,3600.0,100.0,0.0,0.0,0.0,2127314.0,2481637.0,0.0,0.0
2022-02-06 19:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,382379.0,392681.0,0.0,0.0
2022-03-15 01:00:00,7669470.0,3600.0,100.0,0.0,0.0,0.0,1892130.0,1902353.0,0.0,0.0
2022-02-08 04:00:00,7669470.0,3600.0,100.0,0.0,0.0,0.0,2060839.0,2071172.0,0.0,0.0
2022-03-11 08:00:00,7669474.0,3600.0,100.0,0.0,0.0,0.0,2049050.0,2390572.0,0.0,0.0
2022-02-06 12:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,378659.0,377279.0,0.0,0.0
2022-03-13 13:00:00,7669472.0,3600.0,100.0,0.0,0.0,0.0,1888229.0,2200601.0,0.0,0.0
2022-03-14 03:00:00,7669469.0,3600.0,100.0,0.0,0.0,0.0,1706071.0,1727627.0,0.0,0.0
2022-03-10 11:00:00,7669465.0,3600.0,100.0,0.0,0.0,0.0,280799.0,288056.0,0.0,0.0
2022-02-05 19:00:00,7669465.0,3600.0,100.0,0.0,0.0,0.0,395740.0,396931.0,0.0,0.0
2022-02-08 09:00:00,7669470.0,3600.0,100.0,0.0,0.0,0.0,4093603.0,4304309.0,0.0,0.0
2022-03-14 17:00:00,7669465.0,3600.0,100.0,0.0,0.0,0.0,316713.0,318547.0,0.0,0.0
2022-03-10 01:00:00,7669472.0,3600.0,100.0,0.0,0.0,0.0,690867.0,794665.0,0.0,0.0
2022-02-05 12:00:00,7669464.0,3600.0,100.0,0.0,0.0,0.0,3888541.0,4058840.0,0.0,0.0
2022-03-11 02:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,96960.0,96183.0,0.0,0.0
2022-02-05 13:00:00,7669474.0,3600.0,100.0,0.0,0.0,0.0,2106112.0,2458269.0,0.0,0.0
2022-03-12 09:00:00,7669471.0,3600.0,100.0,0.0,0.0,0.0,410965.0,397567.0,0.0,0.0
2022-03-14 08:00:00,7669470.0,3600.0,100.0,0.0,0.0,0.0,3467941.0,3660892.0,0.0,0.0
2022-02-05 01:00:00,7669467.0,3600.0,100.0,0.0,0.0,0.0,667777.0,767796.0,0.0,0.0
2022-02-04 08:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,332203.0,332849.0,0.0,0.0
2022-03-10 01:00:00,7669464.0,3600.0,100.0,0.0,0.0,0.0,2052219.0,2036738.0,0.0,0.0
2022-03-14 12:00:00,7669465.0,3600.0,100.0,0.0,0.0,0.0,345991.0,328633.0,0.0,0.0
2022-03-11 02:00:00,7669474.0,3600.0,100.0,0.0,0.0,0.0,505584.0,580421.0,0.0,0.0
2022-02-03 18:00:00,7669464.0,3600.0,100.0,0.0,0.0,0.0,4148703.0,4362733.0,0.0,0.0
2022-02-05 04:00:00,7669466.0,3600.0,100.0,0.0,0.0,0.0,1944267.0,1933526.0,0.0,0.0
2022-02-06 23:00:00,7669471.0,3600.0,100.0,0.0,0.0,0.0,235526.0,242977.0,0.0,0.0
2022-02-06 23:00:00,7669466.0,3600.0,100.0,0.0,0.0,0.0,2828671.0,2888795.0,0.0,0.0
2022-03-07 18:00:00,7669468.0,3600.0,100.0,0.0,0.0,0.0,2356518.0,2746501.0,0.0,0.0
2022-03-14 16:00:00,7669470.0,3600.0,100.0,0.0,0.0,0.0,3549893.0,3724023.0,0.0,0.0
2022-02-03 00:00:00,7669466.0,3600.0,100.0,0.0,0.0,0.0,2392930.0,2402499.0,0.0,0.0
2022-03-07 09:00:00,7669464.0,3600.0,100.0,0.0,0.0,0.0,4176587.0,4409170.0,0.0,0.0
2022-02-04 14:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,353220.0,350090.0,0.0,0.0
2022-02-05 19:00:00,7669471.0,3600.0,100.0,0.0,0.0,0.0,397536.0,395984.0,0.0,0.0
2022-03-14 03:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,80285.0,83121.0,0.0,0.0
2022-02-04 18:00:00,7669473.0,3600.0,100.0,0.0,0.0,0.0,361572.0,368182.0,0.0,0.0
2022-02-03 08:00:00,7669472.0,3600.0,100.0,0.0,0.0,0.0,1951410.0,2280137.0,0.0,0.0
2022-03-14 13:00:00,7669473.0,3600.0,100.0,0.0,0.0,0.0,333420.0,321801.0,0.0,0.0
2022-02-06 09:00:00,7669466.0,3600.0,100.0,0.0,0.0,0.0,3587403.0,3771903.0,0.0,0.0
2022-02-03 11:00:00,7669473.0,3600.0,100.0,0.0,0.0,0.0,379990.0,378623.0,0.0,0.0
2022-03-15 22:00:00,7669467.0,3600.0,100.0,0.0,0.0,0.0,1700856.0,1975436.0,0.0,0.0
2022-03-15 13:00:00,7669472.0,3600.0,100.0,0.0,0.0,0.0,2092135.0,2442800.0,0.0,0.0
2022-02-06 21:00:00,7669470.0,3600.0,100.0,0.0,0.0,0.0,3498338.0,3607944.0,0.0,0.0
2022-03-14 17:00:00,7669464.0,3600.0,100.0,0.0,0.0,0.0,3560498.0,3740853.0,0.0,0.0
2022-03-12 13:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,200333.0,200052.0,0.0,0.0
2022-02-06 01:00:00,7669469.0,3600.0,100.0,0.0,0.0,0.0,2184044.0,2185664.0,0.0,0.0
2022-03-15 04:00:00,7669465.0,3600.0,100.0,0.0,0.0,0.0,65726.0,64525.0,0.0,0.0
2022-02-08 22:00:00,7669466.0,3600.0,100.0,0.0,0.0,0.0,3327300.0,3417759.0,0.0,0.0
2022-02-05 10:00:00,7669468.0,3600.0,100.0,0.0,0.0,0.0,2100406.0,2457191.0,0.0,0.0
2022-03-15 17:00:00,7669473.0,3600.0,100.0,0.0,0.0,0.0,365836.0,355429.0,0.0,0.0
2022-03-10 16:00:00,7669467.0,3600.0,100.0,0.0,0.0,0.0,2241226.0,2612593.0,0.0,0.0
2022-02-20 21:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,440100.0,440392.0,0.0,0.0
2022-02-20 20:00:00,7669469.0,3600.0,100.0,0.0,0.0,0.0,4084478.0,4299656.0,0.0,0.0
2022-02-12 02:00:00,7669464.0,3600.0,100.0,0.0,0.0,0.0,2173003.0,2193416.0,0.0,0.0
2022-02-12 07:00:00,7669466.0,3600.0,100.0,0.0,0.0,0.0,3033459.0,3173946.0,0.0,0.0
2022-02-11 01:00:00,7669471.0,3600.0,100.0,0.0,0.0,0.0,118817.0,124622.0,0.0,0.0
2022-02-18 02:00:00,7669464.0,3600.0,100.0,0.0,0.0,0.0,2212667.0,2223969.0,0.0,0.0
2022-02-03 04:00:00,7669470.0,3600.0,100.0,0.0,0.0,0.0,2092102.0,2105133.0,0.0,0.0
2022-03-13 19:00:00,7669472.0,3600.0,100.0,0.0,0.0,0.0,2255688.0,2627299.0,0.0,0.0
2022-03-11 17:00:00,7669465.0,3600.0,100.0,0.0,0.0,0.0,372242.0,351742.0,0.0,0.0
2022-02-06 03:00:00,7669473.0,3600.0,100.0,0.0,0.0,0.0,89425.0,86253.0,0.0,0.0
2022-02-11 18:00:00,7669472.0,3600.0,100.0,0.0,0.0,0.0,2204568.0,2570984.0,0.0,0.0
2022-03-14 22:00:00,7669472.0,3600.0,100.0,0.0,0.0,0.0,1523010.0,1769021.0,0.0,0.0
2022-02-10 14:00:00,7669472.0,3600.0,100.0,0.0,0.0,0.0,2151735.0,2509949.0,0.0,0.0
2022-02-11 21:00:00,7669466.0,3600.0,100.0,0.0,0.0,0.0,3758790.0,3900705.0,0.0,0.0
2022-02-05 15:00:00,7669469.0,3600.0,100.0,0.0,0.0,0.0,3885443.0,4060811.0,0.0,0.0
2022-03-10 23:00:00,7669469.0,3600.0,100.0,0.0,0.0,0.0,2840885.0,2906080.0,0.0,0.0
2022-02-06 04:00:00,7669474.0,3600.0,100.0,0.0,0.0,0.0,489196.0,564523.0,0.0,0.0
2022-02-04 12:00:00,7669470.0,3600.0,100.0,0.0,0.0,0.0,4047398.0,4222048.0,0.0,0.0
2022-03-15 07:00:00,7669465.0,3600.0,100.0,0.0,0.0,0.0,264285.0,257870.0,0.0,0.0
2022-03-11 20:00:00,7669470.0,3600.0,100.0,0.0,0.0,0.0,4018826.0,4213827.0,0.0,0.0
2022-02-06 03:00:00,7669465.0,3600.0,100.0,0.0,0.0,0.0,86446.0,86767.0,0.0,0.0
2022-03-15 14:00:00,7669467.0,3600.0,100.0,0.0,0.0,0.0,2069551.0,2415380.0,0.0,0.0
2022-03-07 13:00:00,7669467.0,3600.0,100.0,0.0,0.0,0.0,2327600.0,2714905.0,0.0,0.0
2022-03-07 06:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,164307.0,158058.0,0.0,0.0
2022-02-11 03:00:00,7669470.0,3600.0,100.0,0.0,0.0,0.0,2048598.0,2057749.0,0.0,0.0
2022-02-10 08:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,329160.0,328606.0,0.0,0.0
2022-03-14 16:00:00,7669466.0,3600.0,100.0,0.0,0.0,0.0,3550209.0,3725776.0,0.0,0.0
2022-02-10 05:00:00,7669465.0,3600.0,100.0,0.0,0.0,0.0,90827.0,94354.0,0.0,0.0
2022-02-12 22:00:00,7669471.0,3600.0,100.0,0.0,0.0,0.0,390360.0,390891.0,0.0,0.0
2022-02-11 00:00:00,7669474.0,3600.0,100.0,0.0,0.0,0.0,805666.0,929343.0,0.0,0.0
2022-03-11 16:00:00,7669468.0,3600.0,100.0,0.0,0.0,0.0,2289028.0,2668150.0,0.0,0.0
2022-02-04 22:00:00,7669472.0,3600.0,100.0,0.0,0.0,0.0,1661128.0,1930275.0,0.0,0.0
2022-02-03 20:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,435003.0,443056.0,0.0,0.0
2022-03-15 00:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,164821.0,162932.0,0.0,0.0
2022-02-06 06:00:00,7669474.0,3600.0,100.0,0.0,0.0,0.0,639258.0,740565.0,0.0,0.0
2022-02-10 00:00:00,7669470.0,3600.0,100.0,0.0,0.0,0.0,2380260.0,2393166.0,0.0,0.0
2022-02-12 20:00:00,7669474.0,3600.0,100.0,0.0,0.0,0.0,2348287.0,2740526.0,0.0,0.0
2022-03-15 06:00:00,7669466.0,3600.0,100.0,0.0,0.0,0.0,2215213.0,2281289.0,0.0,0.0
2022-03-07 18:00:00,7669465.0,3600.0,100.0,0.0,0.0,0.0,388385.0,380581.0,0.0,0.0
2022-02-06 09:00:00,7669473.0,3600.0,100.0,0.0,0.0,0.0,362632.0,358155.0,0.0,0.0
2022-02-10 16:00:00,7669467.0,3600.0,100.0,0.0,0.0,0.0,2243488.0,2613999.0,0.0,0.0
2022-02-08 02:00:00,7669474.0,3600.0,100.0,0.0,0.0,0.0,496755.0,570225.0,0.0,0.0
2022-02-10 05:00:00,7669472.0,3600.0,100.0,0.0,0.0,0.0,539186.0,622685.0,0.0,0.0
2022-03-10 13:00:00,7669474.0,3600.0,100.0,0.0,0.0,0.0,2298136.0,2678202.0,0.0,0.0
2022-02-10 09:00:00,7669472.0,3600.0,100.0,0.0,0.0,0.0,2164364.0,2530295.0,0.0,0.0
2022-03-10 20:00:00,7669468.0,3600.0,100.0,0.0,0.0,0.0,2412435.0,2811420.0,0.0,0.0
2022-02-06 23:00:00,7669468.0,3600.0,100.0,0.0,0.0,0.0,1219590.0,1413474.0,0.0,0.0
2022-02-03 09:00:00,7669464.0,3600.0,100.0,0.0,0.0,0.0,3989587.0,4170760.0,0.0,0.0
2022-02-13 18:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,380419.0,386332.0,0.0,0.0
2022-02-13 18:00:00,7669466.0,3600.0,100.0,0.0,0.0,0.0,3838547.0,4032969.0,0.0,0.0
2022-02-10 04:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,85678.0,83926.0,0.0,0.0
2022-02-12 06:00:00,7669469.0,3600.0,100.0,0.0,0.0,0.0,2459295.0,2539920.0,0.0,0.0
2022-03-07 15:00:00,7669473.0,3600.0,100.0,0.0,0.0,0.0,372349.0,366056.0,0.0,0.0
2022-03-13 22:00:00,7669470.0,3600.0,100.0,0.0,0.0,0.0,2935630.0,3032983.0,0.0,0.0
2022-02-03 23:00:00,7669474.0,3600.0,100.0,0.0,0.0,0.0,1208977.0,1398934.0,0.0,0.0
2022-02-11 00:00:00,7669472.0,3600.0,100.0,0.0,0.0,0.0,805446.0,929696.0,0.0,0.0
2022-02-17 05:00:00,7669465.0,3600.0,100.0,0.0,0.0,0.0,104540.0,100788.0,0.0,0.0
2022-03-14 01:00:00,7669468.0,3600.0,100.0,0.0,0.0,0.0,477853.0,549957.0,0.0,0.0
2022-03-14 22:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,347838.0,328407.0,0.0,0.0
2022-02-13 09:00:00,7669472.0,3600.0,100.0,0.0,0.0,0.0,1736234.0,2029947.0,0.0,0.0
2022-02-13 01:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,162675.0,160560.0,0.0,0.0
2022-02-12 14:00:00,7669464.0,3600.0,100.0,0.0,0.0,0.0,3932808.0,4102455.0,0.0,0.0
2022-03-07 19:00:00,7669468.0,3600.0,100.0,0.0,0.0,0.0,2528820.0,2947202.0,0.0,0.0
2022-02-03 18:00:00,7669467.0,3600.0,100.0,0.0,0.0,0.0,2265230.0,2640992.0,0.0,0.0
2022-03-10 20:00:00,7669472.0,3600.0,100.0,0.0,0.0,0.0,2411944.0,2811021.0,0.0,0.0
2022-03-10 18:00:00,7669467.0,3600.0,100.0,0.0,0.0,0.0,2288520.0,2666153.0,0.0,0.0
2022-02-10 02:00:00,7669465.0,3600.0,100.0,0.0,0.0,0.0,104446.0,106518.0,0.0,0.0
2022-02-06 11:00:00,7669466.0,3600.0,100.0,0.0,0.0,0.0,3694462.0,3867197.0,0.0,0.0
2022-03-14 13:00:00,7669472.0,3600.0,100.0,0.0,0.0,0.0,1956581.0,2287705.0,0.0,0.0
2022-02-12 20:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,417538.0,417694.0,0.0,0.0
2022-02-20 14:00:00,7669468.0,3600.0,100.0,0.0,0.0,0.0,1906928.0,2223094.0,0.0,0.0
2022-02-17 14:00:00,7669464.0,3600.0,100.0,0.0,0.0,0.0,4135425.0,4323039.0,0.0,0.0
2022-02-20 19:00:00,7669471.0,3600.0,100.0,0.0,0.0,0.0,466161.0,454636.0,0.0,0.0
2022-02-17 20:00:00,7669471.0,3600.0,100.0,0.0,0.0,0.0,478239.0,470479.0,0.0,0.0
2022-02-17 06:00:00,7669464.0,3600.0,100.0,0.0,0.0,0.0,2603085.0,2689630.0,0.0,0.0
2022-02-06 20:00:00,7669464.0,3600.0,100.0,0.0,0.0,0.0,3706831.0,3847189.0,0.0,0.0
2022-02-05 02:00:00,7669470.0,3600.0,100.0,0.0,0.0,0.0,2002444.0,1985431.0,0.0,0.0
2022-03-07 15:00:00,7669465.0,3600.0,100.0,0.0,0.0,0.0,373441.0,367463.0,0.0,0.0
2022-03-10 04:00:00,7669467.0,3600.0,100.0,0.0,0.0,0.0,504834.0,581447.0,0.0,0.0
2022-03-14 04:00:00,7669467.0,3600.0,100.0,0.0,0.0,0.0,439551.0,505402.0,0.0,0.0
2022-02-08 03:00:00,7669465.0,3600.0,100.0,0.0,0.0,0.0,76930.0,76628.0,0.0,0.0
2022-03-12 12:00:00,7669465.0,3600.0,100.0,0.0,0.0,0.0,216282.0,226789.0,0.0,0.0
2022-02-03 03:00:00,7669464.0,3600.0,100.0,0.0,0.0,0.0,2089319.0,2095802.0,0.0,0.0
2022-03-15 12:00:00,7669467.0,3600.0,100.0,0.0,0.0,0.0,2108226.0,2463154.0,0.0,0.0
2022-03-14 15:00:00,7669470.0,3600.0,100.0,0.0,0.0,0.0,3569126.0,3738976.0,0.0,0.0
2022-03-10 15:00:00,7669469.0,3600.0,100.0,0.0,0.0,0.0,4110000.0,4314757.0,0.0,0.0
2022-02-03 16:00:00,7669474.0,3600.0,100.0,0.0,0.0,0.0,2185171.0,2547573.0,0.0,0.0
2022-02-08 17:00:00,7669470.0,3600.0,100.0,0.0,0.0,0.0,4130596.0,4339991.0,0.0,0.0
2022-03-11 13:00:00,7669473.0,3600.0,100.0,0.0,0.0,0.0,356541.0,337306.0,0.0,0.0
2022-02-06 19:00:00,7669471.0,3600.0,100.0,0.0,0.0,0.0,386923.0,397474.0,0.0,0.0
2022-02-06 03:00:00,7669464.0,3600.0,100.0,0.0,0.0,0.0,2019240.0,2009672.0,0.0,0.0
2022-02-05 16:00:00,7669473.0,3600.0,100.0,0.0,0.0,0.0,361905.0,358934.0,0.0,0.0
2022-02-11 11:00:00,7669464.0,3600.0,100.0,0.0,0.0,0.0,4071557.0,4267534.0,0.0,0.0
2022-03-15 16:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,343739.0,334179.0,0.0,0.0
2022-03-15 05:00:00,7669468.0,3600.0,100.0,0.0,0.0,0.0,524037.0,604404.0,0.0,0.0
2022-02-05 04:00:00,7669464.0,3600.0,100.0,0.0,0.0,0.0,1948845.0,1934934.0,0.0,0.0
2022-02-03 14:00:00,7669473.0,3600.0,100.0,0.0,0.0,0.0,375602.0,372802.0,0.0,0.0
2022-03-07 12:00:00,7669475.0,3600.0,100.0,0.0,0.0,0.0,379468.0,365139.0,0.0,0.0
2022-02-10 08:00:00,7669467.0,3600.0,100.0,0.0,0.0,0.0,1929447.0,2255242.0,0.0,0.0
2022-03-10 19:00:00,7669474.0,3600.0,100.0,0.0,0.0,0.0,2453648.0,2857332.0,0.0,0.0
2022-02-08 01:00:00,7669469.0,3600.0,100.0,0.0,0.0,0.0,2127484.0,2131220.0,0.0,0.0
2022-02-10 08:00:00,7669470.0,3600.0,100.0,0.0,0.0,0.0,3738077.0,3926496.0,0.0,0.0
2022-03-15 23:00:00,7669466.0,3600.0,100.0,0.0,0.0,0.0,2706274.0,2761624.0,0.0,0.0
2022-02-06 01:00:00,7669472.0,3600.0,100.0,0.0,0.0,0.0,687767.0,791296.0,0.0,0.0
2022-02-03 03:00:00,7669468.0,3600.0,100.0,0.0,0.0,0.0,474294.0,544660.0,0.0,0.0
2022-03-14 10:00:00,7669467.0,3600.0,100.0,0.0,0.0,0.0,2138629.0,2501525.0,0.0,0.0
2022-02-12 01:00:00,7669472.0,3600.0,100.0,0.0,0.0,0.0,722969.0,831151.0,0.0,0.0
2022-02-11 13:00:00,7669464.0,3600.0,100.0,0.0,0.0,0.0,3894773.0,4071606.0,0.0,0.0
2022-02-05 14:00:00,7669471.0,3600.0,100.0,0.0,0.0,0.0,372683.0,371265.0,0.0,0.0
2022-02-10 03:00:00,7669473.0,3600.0,100.0,0.0,0.0,0.0,92395.0,92861.0,0.0,0.0
2022-03-07 07:00:00,7669468.0,3600.0,100.0,0.0,0.0,0.0,1479688.0,1725826.0,0.0,0.0
2022-03-13 17:00:00,7669467.0,3600.0,100.0,0.0,0.0,0.0,1915210.0,2231615.0,0.0,0.0
2022-03-10 23:00:00,7669464.0,3600.0,100.0,0.0,0.0,0.0,2848547.0,2909349.0,0.0,0.0
2022-02-11 19:00:00,7669469.0,3600.0,100.0,0.0,0.0,0.0,4132885.0,4345855.0,0.0,0.0
2022-03-10 12:00:00,7669468.0,3600.0,100.0,0.0,0.0,0.0,2317131.0,2702851.0,0.0,0.0
2022-03-07 14:00:00,7669471.0,3600.0,100.0,0.0,0.0,0.0,389627.0,383347.0,0.0,0.0
2022-03-13 16:00:00,7669469.0,3600.0,100.0,0.0,0.0,0.0,3589982.0,3772955.0,0.0,0.0
2022-02-05 04:00:00,7669473.0,3600.0,100.0,0.0,0.0,0.0,75241.0,78026.0,0.0,0.0
2022-02-05 04:00:00,7669465.0,3600.0,100.0,0.0,0.0,0.0,75354.0,78202.0,0.0,0.0
2022-02-12 06:00:00,7669467.0,3600.0,100.0,0.0,0.0,0.0,720093.0,833371.0,0.0,0.0
2022-03-14 13:00:00,7669466.0,3600.0,100.0,0.0,0.0,0.0,3569560.0,3733998.0,0.0,0.0
