begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL
2022-02-02,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=3,Cell Name=4G_ROCKELBANK-3,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808930.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,765463042744.0
2022-02-03,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=3,Cell Name=4G_ROCKELBANK-3,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808930.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,926590049504.0
2022-02-04,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=3,Cell Name=4G_ROCKELBANK-3,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808930.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1049135169136.0
2022-02-05,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=3,Cell Name=4G_ROCKELBANK-3,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808930.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,668586376256.0
2022-02-06,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=3,Cell Name=4G_ROCKELBANK-3,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808930.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,412545727832.0
2022-02-08,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=3,Cell Name=4G_ROCKELBANK-3,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808930.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1167409908400.0
2022-02-10,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=3,Cell Name=4G_ROCKELBANK-3,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808930.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,961363788456.0
2022-02-11,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=3,Cell Name=4G_ROCKELBANK-3,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808930.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1234844975648.0
2022-02-12,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=3,Cell Name=4G_ROCKELBANK-3,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808930.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,1154032959016.0
2022-02-13,"4G_ROCKELBANK/Cell:eNodeB Function Name=4G_ROCKELBANK,Local Cell ID=3,Cell Name=4G_ROCKELBANK-3,eNodeB ID=5038,Cell FDD TDD indication=CELL_FDD",808930.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,494826177088.0
