begintime,sk_object,1277069417,1277069419,1277069420,1277069421,1277069422,1277069423,1282411682,1282411683,1282436789,1282436790,1282438921,duration
2022-03-01 00:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73638.0,0.0,0.0,PT3600S
2022-03-01 01:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49980.0,0.0,0.0,PT3600S
2022-03-01 02:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43964.0,0.0,0.0,PT3600S
2022-03-01 03:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51842.0,0.0,0.0,PT3600S
2022-03-01 04:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41891.0,0.0,0.0,PT3600S
2022-03-01 05:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62581.0,0.0,0.0,PT3600S
2022-03-01 06:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128249.0,0.0,0.0,PT3600S
2022-03-01 07:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241259.0,0.0,0.0,PT3600S
2022-03-01 08:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255306.0,0.0,0.0,PT3600S
2022-03-01 09:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248640.0,0.0,0.0,PT3600S
2022-03-01 10:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235949.0,0.0,0.0,PT3600S
2022-03-01 11:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238256.0,1.0,0.0,PT3600S
2022-03-01 12:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214051.0,0.0,0.0,PT3600S
2022-03-01 13:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209442.0,0.0,0.0,PT3600S
2022-03-01 14:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233733.0,0.0,0.0,PT3600S
2022-03-01 15:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221258.0,0.0,0.0,PT3600S
2022-03-01 16:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232959.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247337.0,0.0,0.0,PT3600S
2022-03-01 18:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263727.0,0.0,0.0,PT3600S
2022-03-01 19:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331260.0,0.0,0.0,PT3600S
2022-03-01 20:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399844.0,0.0,0.0,PT3600S
2022-03-01 21:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330588.0,0.0,0.0,PT3600S
2022-03-01 22:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224126.0,0.0,0.0,PT3600S
2022-03-01 23:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117050.0,0.0,0.0,PT3600S
2022-03-02 00:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78721.0,0.0,0.0,PT3600S
2022-03-02 01:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45901.0,0.0,0.0,PT3600S
2022-03-02 02:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40624.0,0.0,0.0,PT3600S
2022-03-02 03:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37383.0,0.0,0.0,PT3600S
2022-03-02 04:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39079.0,0.0,0.0,PT3600S
2022-03-02 05:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68738.0,0.0,0.0,PT3600S
2022-03-02 06:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125670.0,0.0,0.0,PT3600S
2022-03-02 07:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253049.0,0.0,0.0,PT3600S
2022-03-02 08:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261747.0,0.0,0.0,PT3600S
2022-03-02 09:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247266.0,0.0,0.0,PT3600S
2022-03-02 10:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235447.0,0.0,0.0,PT3600S
2022-03-02 11:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226939.0,0.0,0.0,PT3600S
2022-03-02 13:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214858.0,0.0,0.0,PT3600S
2022-03-02 14:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220152.0,0.0,0.0,PT3600S
2022-03-02 15:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235201.0,0.0,0.0,PT3600S
2022-03-02 20:00:00,7475590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366815.0,0.0,0.0,PT3600S
