begintime,sk_object,duration,integrity,M51323C0,M51323C1,M51323C2,M51323C3
2022-03-11,292.0,13.0,0.9027777777777778,5822452747.0,1578302551.0,5418823.0,1223061.0
2022-03-17,297.0,5.0,0.3472222222222222,441839466.0,6542167.0,318001.0,4636.0
2022-03-19,292.0,16.0,1.1111111111111112,1950238616.0,145408478.0,1541028.0,108545.0
2022-03-12,292.0,10.0,0.6944444444444444,1611214029.0,111989301.0,1111078.0,82862.0
2022-03-19,86692.0,4.0,0.2777777777777778,233471478.0,5019122.0,176165.0,3551.0
2022-03-17,294.0,6.0,0.4166666666666667,4591487.0,0.0,4545.0,0.0
2022-03-17,295.0,6.0,0.4166666666666667,688576.0,0.0,1355.0,0.0
2022-03-18,296.0,60.0,4.166666666666667,0.0,0.0,0.0,0.0
2022-03-17,291.0,6.0,0.4166666666666667,119536285.0,3678960.0,94631.0,2630.0
2022-03-17,296.0,6.0,0.4166666666666667,422480.0,0.0,625.0,0.0
2022-03-17,298.0,7.0,0.4861111111111111,71037103.0,0.0,63155.0,0.0
2022-03-12,294.0,5.0,0.3472222222222222,1076447655.0,4713110.0,826044.0,3466.0
2022-03-17,293.0,6.0,0.4166666666666667,186423466.0,0.0,171547.0,0.0
2022-03-15,292.0,2.0,0.1388888888888889,0.0,0.0,0.0,0.0
