begintime,sk_object,67194090,67194091,67194092,67194093,67194094,67194095,duration
2022-03-01 00:00:00,7525967.0,13.907,0.563,5.29,14.886,0.486,4.373,PT3600S
2022-03-01 00:00:00,7525968.0,15.77,2.01,6.348,14.477,1.645,5.63,PT3600S
2022-03-01 00:00:00,7525969.0,16.198,2.035,5.085,9.376,1.562,4.179,PT3600S
2022-03-01 00:00:00,7525970.0,11.885,1.6,4.535,11.328,0.243,4.583,PT3600S
2022-03-01 00:00:00,7525971.0,13.363,2.285,5.881,13.926,1.581,6.562,PT3600S
2022-03-01 00:00:00,7525972.0,10.726,1.498,4.106,6.611,1.037,3.21,PT3600S
2022-03-01 00:00:00,7525973.0,18.989,1.83,6.607,13.792,1.299,5.413,PT3600S
2022-03-01 00:00:00,7525974.0,22.496,1.517,7.086,25.606,1.549,8.937,PT3600S
2022-03-01 00:00:00,7525975.0,11.328,1.088,5.197,12.742,0.813,4.817,PT3600S
2022-03-01 00:00:00,7525976.0,25.37,1.888,6.533,14.112,1.389,6.929,PT3600S
2022-03-01 00:00:00,7525977.0,17.869,1.766,6.787,23.968,1.414,6.942,PT3600S
2022-03-01 00:00:00,7525978.0,30.861,3.405,10.335,19.923,2.502,7.754,PT3600S
2022-03-01 00:00:00,7525979.0,15.616,1.267,4.64,17.76,1.037,3.465,PT3600S
2022-03-01 00:00:00,7525980.0,16.736,1.587,5.438,11.021,1.261,4.098,PT3600S
2022-03-01 00:00:00,7525981.0,40.326,9.613,18.657,37.83,6.093,17.369,PT3600S
2022-03-01 00:00:00,7525982.0,10.406,1.434,4.953,7.917,1.235,3.602,PT3600S
2022-03-01 00:00:00,7525983.0,18.214,2.278,6.667,10.925,1.581,4.548,PT3600S
2022-03-01 00:00:00,7525984.0,30.067,6.08,13.384,34.323,3.699,12.899,PT3600S
2022-03-01 00:00:00,7525985.0,60.461,10.15,19.672,41.798,9.05,22.458,PT3600S
2022-03-01 00:00:00,7525986.0,17.414,2.17,6.597,13.056,1.331,5.82,PT3600S
2022-03-01 00:00:00,7525987.0,11.821,0.973,3.926,7.597,0.723,3.035,PT3600S
2022-03-01 00:00:00,7525988.0,37.018,6.298,16.068,39.776,4.474,17.467,PT3600S
2022-03-01 00:00:00,7525989.0,15.885,1.901,5.69,9.376,1.229,3.985,PT3600S
2022-03-01 00:00:00,7525990.0,12.966,1.958,5.727,12.845,1.357,4.496,PT3600S
2022-03-01 00:00:00,7525991.0,21.075,2.278,7.551,19.923,1.645,5.888,PT3600S
2022-03-01 00:00:00,7525992.0,55.347,5.894,20.369,64.678,4.877,28.267,PT3600S
2022-03-01 00:00:00,7525993.0,28.608,3.955,10.147,30.579,7.347,16.301,PT3600S
2022-03-01 00:00:00,7525994.0,18.714,2.221,7.468,23.795,2.195,8.978,PT3600S
2022-03-01 00:00:00,7525995.0,10.003,1.402,3.721,6.157,1.075,2.957,PT3600S
2022-03-01 00:00:00,7525996.0,55.002,8.186,19.982,60.838,7.034,27.215,PT3600S
2022-03-01 00:00:00,7525997.0,17.747,2.016,5.669,10.157,1.491,4.118,PT3600S
2022-03-01 00:00:00,7525998.0,25.197,3.142,8.385,18.963,2.65,8.692,PT3600S
2022-03-01 00:00:00,7525999.0,18.432,2.746,6.385,14.227,1.901,7.0,PT3600S
2022-03-01 00:00:00,7526000.0,16.16,1.229,6.24,7.686,1.12,3.925,PT3600S
2022-03-01 00:00:00,7526001.0,44.186,9.632,18.518,32.774,6.342,16.387,PT3600S
2022-03-01 00:00:00,7526002.0,25.83,1.715,6.311,22.842,1.536,4.776,PT3600S
2022-03-01 00:00:00,7526003.0,7.546,1.306,3.691,6.259,0.96,2.739,PT3600S
2022-03-01 00:00:00,7526004.0,14.816,2.394,6.784,10.413,1.882,5.094,PT3600S
2022-03-01 00:00:00,7526005.0,21.357,2.342,6.745,12.256,2.189,5.459,PT3600S
2022-03-01 00:00:00,7526006.0,27.718,2.01,6.983,16.237,2.042,6.334,PT3600S
2022-03-01 00:00:00,7526007.0,12.563,1.6,5.886,13.626,1.459,6.472,PT3600S
2022-03-01 00:00:00,7526008.0,18.758,2.931,7.249,14.707,2.234,5.976,PT3600S
2022-03-01 00:00:00,7526009.0,25.728,3.898,9.443,21.235,2.675,8.325,PT3600S
2022-03-01 00:00:00,7526010.0,67.27,5.146,12.224,80.698,4.896,15.257,PT3600S
2022-03-01 00:00:00,7526011.0,12.998,1.376,3.896,6.784,1.235,2.91,PT3600S
2022-03-01 00:00:00,7526012.0,19.514,1.677,5.356,9.786,1.498,3.739,PT3600S
2022-03-01 00:00:00,7526013.0,18.669,1.523,5.538,9.037,1.082,3.875,PT3600S
2022-03-01 00:00:00,7526014.0,8.762,0.621,3.032,9.472,0.742,3.235,PT3600S
2022-03-01 00:00:00,7526015.0,24.55,4.442,11.846,33.094,3.968,16.037,PT3600S
2022-03-01 00:00:00,7526016.0,26.938,4.282,12.117,34.554,4.634,15.809,PT3600S
2022-03-01 00:00:00,7526017.0,11.341,1.024,3.734,6.394,0.749,2.83,PT3600S
2022-03-01 00:00:00,7526018.0,18.925,2.49,7.294,17.107,1.574,6.374,PT3600S
2022-03-01 00:00:00,7526019.0,18.381,0.909,5.299,16.186,0.947,5.37,PT3600S
2022-03-01 00:00:00,17569657.0,19.725,2.662,8.842,30.112,5.997,14.201,PT3600S
2022-03-01 00:00:00,33442025.0,17.158,0.922,5.048,11.981,0.646,4.283,PT3600S
2022-03-01 00:00:00,34305380.0,20.454,0.787,5.932,15.232,0.851,5.538,PT3600S
2022-03-01 00:00:00,55465388.0,13.005,1.139,5.396,15.853,1.248,5.598,PT3600S
2022-03-01 00:00:00,63830805.0,16.589,0.486,4.525,12.544,0.486,3.766,PT3600S
2022-03-01 00:00:00,65240909.0,14.054,0.922,4.441,12.237,0.646,4.147,PT3600S
2022-03-01 00:00:00,65240950.0,22.227,3.706,10.074,26.253,2.47,10.351,PT3600S
2022-03-01 00:00:00,89723784.0,20.634,1.67,6.728,20.269,0.966,6.211,PT3600S
2022-03-01 00:00:00,89723832.0,23.13,4.25,10.235,20.89,3.699,10.261,PT3600S
2022-03-01 01:00:00,7525938.0,17.587,2.086,7.266,18.976,1.958,7.472,PT3600S
2022-03-01 01:00:00,7525939.0,13.299,0.96,3.59,8.16,0.806,2.663,PT3600S
2022-03-01 01:00:00,7525940.0,16.646,0.755,4.733,9.402,0.742,3.744,PT3600S
2022-03-01 01:00:00,7525941.0,16.256,1.062,4.271,9.754,1.011,3.832,PT3600S
2022-03-01 01:00:00,7525942.0,13.178,0.787,3.629,11.872,0.858,3.268,PT3600S
2022-03-01 01:00:00,7525943.0,19.008,3.232,8.446,24.531,2.624,10.586,PT3600S
2022-03-01 01:00:00,7525944.0,14.01,2.714,6.46,13.645,1.766,4.615,PT3600S
2022-03-01 01:00:00,7525945.0,20.218,1.587,4.998,14.886,1.421,5.467,PT3600S
2022-03-01 01:00:00,7525946.0,33.824,6.33,13.341,23.603,5.747,13.193,PT3600S
2022-03-01 01:00:00,7525947.0,11.994,0.0,1.394,6.874,0.0,0.972,PT3600S
2022-03-01 01:00:00,7525948.0,9.478,0.749,3.099,6.061,0.89,2.787,PT3600S
2022-03-01 01:00:00,7525949.0,13.99,2.746,7.61,19.674,1.651,8.056,PT3600S
2022-03-01 01:00:00,7525950.0,31.443,0.0,1.854,12.378,0.0,1.422,PT3600S
2022-03-01 01:00:00,7525951.0,18.285,1.101,4.499,11.597,1.088,3.57,PT3600S
2022-03-01 01:00:00,7525952.0,19.501,1.805,5.277,13.165,1.472,5.164,PT3600S
2022-03-01 01:00:00,7525953.0,14.701,0.486,3.475,9.971,0.486,3.197,PT3600S
2022-03-01 01:00:00,7525954.0,30.522,3.674,8.976,21.222,3.155,9.923,PT3600S
2022-03-01 01:00:00,7525955.0,33.933,4.211,9.324,23.84,3.469,10.478,PT3600S
2022-03-01 01:00:00,7525956.0,14.694,1.306,5.064,17.939,0.986,4.856,PT3600S
2022-03-01 01:00:00,7525957.0,12.934,0.73,3.48,9.312,0.934,3.241,PT3600S
2022-03-01 01:00:00,7525958.0,37.133,0.0,2.41,11.117,0.0,1.934,PT3600S
2022-03-01 01:00:00,7525959.0,17.03,1.67,5.123,10.989,1.421,3.955,PT3600S
2022-03-01 01:00:00,7525960.0,20.467,1.293,4.47,13.478,0.883,3.634,PT3600S
2022-03-01 01:00:00,7525961.0,16.032,1.344,4.63,10.656,0.806,4.452,PT3600S
2022-03-01 01:00:00,7525962.0,16.262,1.638,4.743,17.805,1.331,3.886,PT3600S
2022-03-01 01:00:00,7525963.0,27.002,4.454,9.07,16.883,2.886,8.326,PT3600S
2022-03-01 01:00:00,7525964.0,9.37,0.96,3.368,7.091,0.806,2.644,PT3600S
2022-03-01 01:00:00,7525965.0,15.443,0.0,1.83,11.494,0.0,2.061,PT3600S
2022-03-01 01:00:00,7525966.0,20.102,2.061,6.266,19.085,1.587,5.425,PT3600S
2022-03-01 01:00:00,7525967.0,12.429,0.563,3.525,9.997,0.486,3.211,PT3600S
2022-03-01 01:00:00,7525968.0,14.778,1.741,4.635,9.85,1.242,4.065,PT3600S
2022-03-01 01:00:00,7525969.0,15.968,0.941,4.283,10.88,1.139,3.966,PT3600S
2022-03-01 01:00:00,7525970.0,10.566,0.96,3.679,8.32,0.397,3.304,PT3600S
2022-03-01 01:00:00,7525971.0,15.136,1.338,4.552,11.462,1.338,5.503,PT3600S
2022-03-01 01:00:00,7525972.0,9.613,1.094,3.404,7.046,0.883,2.982,PT3600S
2022-03-01 01:00:00,7525973.0,16.826,1.382,5.394,14.208,1.21,4.784,PT3600S
2022-03-01 01:00:00,7525974.0,43.302,1.792,6.88,53.504,1.805,8.122,PT3600S
2022-03-01 01:00:00,7525975.0,12.07,0.653,3.797,9.843,0.653,3.646,PT3600S
2022-03-01 01:00:00,7525976.0,24.717,1.459,5.1,12.909,1.478,4.795,PT3600S
2022-03-01 01:00:00,7525977.0,16.429,0.973,5.134,16.461,1.216,5.337,PT3600S
2022-03-01 01:00:00,7525978.0,35.686,0.0,2.788,13.062,0.0,2.098,PT3600S
2022-03-01 01:00:00,7525979.0,9.408,0.0,1.413,6.726,0.0,1.075,PT3600S
2022-03-01 01:00:00,7525980.0,16.282,0.0,1.773,11.482,0.0,1.532,PT3600S
2022-03-01 01:00:00,7525981.0,30.125,6.259,13.69,23.213,5.024,12.56,PT3600S
2022-03-01 01:00:00,7525982.0,10.131,0.973,3.844,8.672,0.89,3.064,PT3600S
2022-03-01 01:00:00,7525983.0,15.117,1.139,5.02,10.272,1.05,3.818,PT3600S
2022-03-01 01:00:00,7525984.0,25.338,4.358,9.062,17.312,2.842,8.453,PT3600S
2022-03-01 01:00:00,7525985.0,36.365,6.336,12.881,25.242,4.57,12.548,PT3600S
2022-03-01 01:00:00,7525986.0,16.877,1.453,4.685,9.626,1.203,3.769,PT3600S
2022-03-01 01:00:00,7525987.0,12.269,0.794,3.325,8.237,0.57,2.927,PT3600S
2022-03-01 01:00:00,7525988.0,29.107,4.282,11.482,30.496,3.373,12.61,PT3600S
2022-03-01 01:00:00,7525989.0,18.931,0.0,1.716,6.899,0.0,1.187,PT3600S
2022-03-01 01:00:00,7525990.0,10.381,1.536,4.16,7.411,1.28,3.18,PT3600S
2022-03-01 01:00:00,7525991.0,71.949,1.523,6.054,76.051,1.248,5.352,PT3600S
2022-03-01 01:00:00,7525992.0,99.245,6.125,13.736,141.914,5.408,15.274,PT3600S
2022-03-01 01:00:00,7525993.0,25.651,2.074,6.587,24.23,2.106,8.505,PT3600S
2022-03-01 01:00:00,7525994.0,13.907,0.0,1.73,10.976,0.0,1.845,PT3600S
2022-03-01 01:00:00,7525995.0,10.637,1.114,2.958,7.878,0.883,2.615,PT3600S
2022-03-01 01:00:00,7525996.0,101.875,5.587,14.327,148.883,4.87,16.064,PT3600S
2022-03-01 01:00:00,7525997.0,20.397,1.267,4.702,22.605,1.293,3.863,PT3600S
2022-03-01 01:00:00,7525998.0,23.322,0.0,2.451,14.208,0.0,2.491,PT3600S
2022-03-01 01:00:00,7525999.0,18.771,1.888,4.843,11.283,1.389,4.634,PT3600S
2022-03-01 01:00:00,7526000.0,14.221,0.0,1.572,6.925,0.0,1.178,PT3600S
2022-03-01 01:00:00,7526001.0,32.941,4.819,13.452,22.848,3.392,11.703,PT3600S
2022-03-01 01:00:00,7526002.0,15.04,1.37,4.488,8.87,1.094,3.737,PT3600S
2022-03-01 01:00:00,7526003.0,8.512,0.902,2.956,7.738,0.73,2.415,PT3600S
2022-03-01 01:00:00,7526004.0,14.56,1.222,5.166,10.182,1.126,3.884,PT3600S
2022-03-01 01:00:00,7526005.0,20.454,1.997,5.62,15.974,1.856,4.813,PT3600S
2022-03-01 01:00:00,7526006.0,28.275,1.306,5.433,13.248,1.715,5.058,PT3600S
2022-03-01 01:00:00,7526007.0,13.152,1.178,4.448,9.229,1.222,4.048,PT3600S
2022-03-01 01:00:00,7526008.0,16.621,1.958,5.441,10.771,1.696,4.793,PT3600S
2022-03-01 01:00:00,7526009.0,21.459,2.266,7.1,13.734,1.946,6.148,PT3600S
2022-03-01 01:00:00,7526010.0,20.416,3.424,8.146,20.57,2.208,9.278,PT3600S
2022-03-01 01:00:00,7526011.0,12.186,1.158,3.168,7.053,1.05,2.598,PT3600S
2022-03-01 01:00:00,7526012.0,16.845,1.088,4.357,11.84,1.261,3.411,PT3600S
2022-03-01 01:00:00,7526013.0,13.562,0.922,4.515,9.094,1.05,3.534,PT3600S
2022-03-01 01:00:00,7526014.0,8.186,0.512,2.526,10.509,0.55,2.803,PT3600S
2022-03-01 01:00:00,7526015.0,19.904,3.085,8.353,20.781,2.432,8.868,PT3600S
2022-03-01 01:00:00,7526016.0,19.706,2.451,8.39,21.606,2.483,10.295,PT3600S
2022-03-01 01:00:00,7526017.0,11.949,0.947,3.034,6.829,0.64,2.587,PT3600S
2022-03-01 01:00:00,7526018.0,20.954,2.131,6.067,14.035,1.677,5.554,PT3600S
2022-03-01 01:00:00,7526019.0,16.173,0.0,0.589,10.496,0.0,0.552,PT3600S
2022-03-01 01:00:00,17569657.0,20.55,2.765,7.274,22.502,4.787,10.603,PT3600S
2022-03-01 01:00:00,33442025.0,16.563,0.678,3.799,9.504,0.486,3.57,PT3600S
2022-03-01 01:00:00,34305380.0,18.925,0.979,4.605,12.141,0.858,4.318,PT3600S
2022-03-01 01:00:00,55465388.0,14.035,1.12,4.651,15.718,1.267,4.874,PT3600S
2022-03-01 01:00:00,63830805.0,12.973,0.64,3.391,9.875,0.781,3.047,PT3600S
2022-03-01 01:00:00,65240909.0,13.51,0.486,3.646,11.904,0.486,3.583,PT3600S
2022-03-01 01:00:00,65240950.0,18.278,1.946,7.243,17.421,2.138,7.372,PT3600S
2022-03-01 01:00:00,89723784.0,14.086,0.0,1.91,11.059,0.0,1.675,PT3600S
2022-03-01 01:00:00,89723832.0,103.373,3.782,10.61,152.397,3.731,11.806,PT3600S
2022-03-01 02:00:00,7525938.0,15.334,1.613,5.966,15.635,1.306,6.277,PT3600S
2022-03-01 02:00:00,7525939.0,11.098,0.947,3.196,6.842,0.845,2.496,PT3600S
2022-03-01 02:00:00,7525940.0,16.23,1.062,4.553,10.381,0.806,3.904,PT3600S
2022-03-01 02:00:00,7525941.0,13.856,1.062,3.814,9.6,0.973,3.538,PT3600S
2022-03-01 02:00:00,7525942.0,13.69,0.653,3.175,8.269,0.806,3.006,PT3600S
2022-03-01 02:00:00,7525943.0,15.546,2.63,6.96,16.288,2.56,7.905,PT3600S
2022-03-01 02:00:00,7525944.0,14.605,1.549,5.366,10.835,0.96,4.326,PT3600S
2022-03-01 02:00:00,7525945.0,18.643,1.101,3.905,8.666,1.101,3.773,PT3600S
2022-03-01 02:00:00,7525946.0,32.218,5.933,10.864,18.893,3.738,10.258,PT3600S
2022-03-01 02:00:00,7525947.0,16.787,0.0,1.866,14.131,0.0,1.703,PT3600S
2022-03-01 02:00:00,7525948.0,8.896,0.678,2.876,6.234,0.89,2.718,PT3600S
2022-03-01 02:00:00,7525949.0,11.411,2.131,6.159,13.594,1.709,6.679,PT3600S
2022-03-01 02:00:00,7525950.0,80.922,0.0,3.352,108.941,0.0,3.018,PT3600S
2022-03-01 02:00:00,7525951.0,16.026,0.755,4.248,9.965,0.96,3.686,PT3600S
2022-03-01 02:00:00,7525952.0,21.344,1.856,4.882,13.69,1.549,4.973,PT3600S
2022-03-01 02:00:00,7525953.0,12.749,0.486,3.147,8.442,0.486,3.023,PT3600S
2022-03-01 02:00:00,7525954.0,29.101,3.52,7.982,17.51,3.027,8.814,PT3600S
2022-03-01 02:00:00,7525955.0,32.301,3.181,8.143,17.971,3.104,8.972,PT3600S
2022-03-01 02:00:00,7525956.0,11.469,0.954,3.697,11.936,0.634,3.484,PT3600S
2022-03-01 02:00:00,7525957.0,10.893,0.73,3.153,8.211,0.813,3.098,PT3600S
2022-03-01 02:00:00,7525958.0,71.834,0.0,3.392,81.734,0.0,3.097,PT3600S
2022-03-01 02:00:00,7525959.0,14.541,1.363,4.725,8.352,1.242,4.087,PT3600S
2022-03-01 02:00:00,7525960.0,19.04,1.037,3.931,9.741,0.717,3.277,PT3600S
2022-03-01 02:00:00,7525961.0,13.427,0.486,3.355,8.122,0.486,3.202,PT3600S
2022-03-01 02:00:00,7525962.0,18.259,1.152,4.228,13.645,1.178,3.505,PT3600S
2022-03-01 02:00:00,7525963.0,25.702,3.334,7.547,13.734,2.106,7.039,PT3600S
2022-03-01 02:00:00,7525964.0,8.947,0.883,2.986,7.674,0.73,2.576,PT3600S
2022-03-01 02:00:00,7525965.0,98.202,0.0,3.196,144.346,0.0,3.65,PT3600S
2022-03-01 02:00:00,7525966.0,19.45,1.562,5.474,11.443,1.728,4.786,PT3600S
2022-03-01 02:00:00,7525967.0,10.24,0.755,3.208,7.834,0.646,3.14,PT3600S
2022-03-01 02:00:00,7525968.0,13.843,1.28,4.1,8.896,0.902,3.629,PT3600S
2022-03-01 02:00:00,7525969.0,17.094,1.075,3.944,10.496,1.139,3.786,PT3600S
2022-03-01 02:00:00,7525970.0,10.643,0.602,3.345,7.091,0.474,3.087,PT3600S
2022-03-01 02:00:00,7525971.0,11.738,1.005,3.659,9.318,1.024,3.799,PT3600S
2022-03-01 02:00:00,7525972.0,9.837,0.87,3.173,6.938,0.73,2.89,PT3600S
2022-03-01 02:00:00,7525973.0,18.829,1.242,4.736,10.227,1.139,4.154,PT3600S
2022-03-01 02:00:00,7525974.0,24.717,1.536,5.921,16.89,1.478,6.729,PT3600S
2022-03-01 02:00:00,7525975.0,10.362,0.73,3.386,11.027,0.768,3.442,PT3600S
2022-03-01 02:00:00,7525976.0,25.638,1.632,4.724,13.888,1.184,4.538,PT3600S
2022-03-01 02:00:00,7525977.0,15.923,0.896,3.966,20.531,1.222,4.039,PT3600S
2022-03-01 02:00:00,7525978.0,83.174,0.0,3.929,88.544,0.0,3.464,PT3600S
2022-03-01 02:00:00,7525979.0,15.213,0.0,1.93,16.794,0.0,1.529,PT3600S
2022-03-01 02:00:00,7525980.0,61.382,0.0,2.24,50.278,0.0,2.28,PT3600S
2022-03-01 02:00:00,7525981.0,28.659,6.246,11.884,24.691,4.416,12.132,PT3600S
2022-03-01 02:00:00,7525982.0,9.011,0.858,3.464,7.238,0.774,2.894,PT3600S
2022-03-01 02:00:00,7525983.0,12.627,1.114,4.083,8.941,1.056,3.423,PT3600S
2022-03-01 02:00:00,7525984.0,24.115,3.405,7.513,14.726,2.598,7.172,PT3600S
2022-03-01 02:00:00,7525985.0,36.058,5.408,10.647,18.394,3.955,10.337,PT3600S
2022-03-01 02:00:00,7525986.0,14.618,1.184,4.12,8.339,1.178,3.515,PT3600S
2022-03-01 02:00:00,7525987.0,11.142,0.87,2.965,8.077,0.646,2.562,PT3600S
2022-03-01 02:00:00,7525988.0,26.144,3.565,10.386,25.523,2.944,11.928,PT3600S
2022-03-01 02:00:00,7525989.0,31.085,0.0,2.695,36.006,0.0,2.305,PT3600S
2022-03-01 02:00:00,7525990.0,8.576,1.222,3.652,7.686,1.043,3.008,PT3600S
2022-03-01 02:00:00,7525991.0,16.256,1.382,4.768,12.09,0.973,4.146,PT3600S
2022-03-01 02:00:00,7525992.0,36.198,4.166,10.028,23.654,3.168,10.478,PT3600S
2022-03-01 02:00:00,7525993.0,23.469,1.958,5.807,16.973,2.15,6.85,PT3600S
2022-03-01 02:00:00,7525994.0,106.522,0.0,3.365,139.782,0.0,3.803,PT3600S
2022-03-01 02:00:00,7525995.0,10.432,0.768,2.711,6.797,0.845,2.538,PT3600S
2022-03-01 02:00:00,7525996.0,36.448,3.43,10.332,24.902,2.899,11.121,PT3600S
2022-03-01 02:00:00,7525997.0,15.738,1.19,4.228,12.013,1.05,3.548,PT3600S
2022-03-01 02:00:00,7525998.0,105.978,0.0,4.344,125.056,0.0,5.009,PT3600S
2022-03-01 02:00:00,7525999.0,17.862,1.574,4.358,10.502,1.229,4.463,PT3600S
2022-03-01 02:00:00,7526000.0,39.053,0.0,2.533,26.854,0.0,2.161,PT3600S
2022-03-01 02:00:00,7526001.0,32.448,5.76,11.672,22.707,3.661,11.836,PT3600S
2022-03-01 02:00:00,7526002.0,15.168,0.934,3.866,8.864,0.934,3.516,PT3600S
2022-03-01 02:00:00,7526003.0,6.541,0.768,2.712,6.246,0.73,2.329,PT3600S
2022-03-01 02:00:00,7526004.0,12.634,1.427,4.65,8.717,1.306,3.727,PT3600S
2022-03-01 02:00:00,7526005.0,20.614,1.651,5.228,12.154,1.747,4.627,PT3600S
2022-03-01 02:00:00,7526006.0,27.699,1.664,4.932,14.784,1.555,4.583,PT3600S
2022-03-01 02:00:00,7526007.0,10.88,0.96,4.001,8.755,1.133,3.814,PT3600S
2022-03-01 02:00:00,7526008.0,14.976,1.152,5.061,11.942,1.274,4.609,PT3600S
2022-03-01 02:00:00,7526009.0,19.066,1.562,6.201,13.357,1.76,5.87,PT3600S
2022-03-01 02:00:00,7526010.0,19.616,2.394,6.297,15.635,1.997,7.028,PT3600S
2022-03-01 02:00:00,7526011.0,11.776,0.998,2.942,6.317,0.928,2.516,PT3600S
2022-03-01 02:00:00,7526012.0,15.046,1.05,3.985,7.891,0.979,3.289,PT3600S
2022-03-01 02:00:00,7526013.0,12.006,1.088,4.208,9.056,0.973,3.452,PT3600S
2022-03-01 02:00:00,7526014.0,10.669,0.506,2.307,13.875,0.55,2.486,PT3600S
2022-03-01 02:00:00,7526015.0,17.914,2.733,7.679,22.714,2.272,8.091,PT3600S
2022-03-01 02:00:00,7526016.0,16.346,2.445,7.001,15.072,2.221,7.687,PT3600S
2022-03-01 02:00:00,7526017.0,10.035,0.928,2.801,6.253,0.672,2.474,PT3600S
2022-03-01 02:00:00,7526018.0,23.731,1.728,5.684,17.651,1.094,5.384,PT3600S
2022-03-01 02:00:00,7526019.0,0.0,0.0,0.0,0.0,0.0,0.0,PT3600S
2022-03-01 02:00:00,17569657.0,18.214,2.752,6.26,20.435,3.981,8.858,PT3600S
2022-03-01 02:00:00,33442025.0,15.648,0.486,3.415,12.813,0.486,3.373,PT3600S
2022-03-01 02:00:00,34305380.0,16.928,0.576,3.896,12.013,0.653,3.829,PT3600S
2022-03-01 02:00:00,55465388.0,11.68,0.832,4.274,11.456,1.248,4.619,PT3600S
2022-03-01 02:00:00,63830805.0,12.659,0.64,3.006,8.243,0.64,2.864,PT3600S
2022-03-01 02:00:00,65240909.0,11.206,0.486,3.031,11.277,0.166,3.197,PT3600S
2022-03-01 02:00:00,65240950.0,18.982,1.37,5.925,15.264,1.338,6.247,PT3600S
2022-03-01 02:00:00,89723784.0,35.974,0.0,2.53,48.538,0.0,2.431,PT3600S
2022-03-01 02:00:00,89723832.0,21.402,2.195,8.775,25.242,2.131,8.733,PT3600S
2022-03-01 03:00:00,7525938.0,59.424,0.0,4.956,76.928,0.0,4.986,PT3600S
2022-03-01 03:00:00,7525939.0,10.598,0.806,3.199,7.718,0.768,2.59,PT3600S
2022-03-01 03:00:00,7525940.0,17.126,0.755,4.428,8.966,0.646,3.62,PT3600S
2022-03-01 03:00:00,7525941.0,15.834,1.139,3.804,9.722,1.011,3.664,PT3600S
2022-03-01 03:00:00,7525942.0,12.25,0.787,3.019,10.874,0.768,2.934,PT3600S
2022-03-01 03:00:00,7525943.0,14.931,2.125,6.688,15.955,1.952,7.673,PT3600S
2022-03-01 03:00:00,7525944.0,69.747,0.0,4.596,92.986,0.0,3.626,PT3600S
2022-03-01 03:00:00,7525945.0,50.24,0.0,3.167,32.16,0.0,3.066,PT3600S
2022-03-01 03:00:00,7525946.0,40.602,0.0,8.74,52.435,0.0,8.444,PT3600S
2022-03-01 03:00:00,7525947.0,18.746,0.0,3.122,12.301,0.0,2.458,PT3600S
2022-03-01 03:00:00,7525948.0,8.87,0.672,2.796,8.96,0.736,2.666,PT3600S
