begintime,sk_object,duration,integrity,1526727202,1526727203,1526727204,1526727205,1526728766
2022-02-13 17:00:00,813733.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-08 10:00:00,812381.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-13 22:00:00,813419.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 21:00:00,812452.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12 12:00:00,812721.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-07 23:00:00,812723.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-13 21:00:00,813089.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 23:00:00,812427.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19 05:00:00,812714.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-11 18:00:00,812359.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-13 09:00:00,812261.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-20 15:00:00,813455.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-06 03:00:00,812666.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-06 11:00:00,813085.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 22:00:00,812960.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-04 15:00:00,813216.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-20 14:00:00,812212.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12 02:00:00,812291.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 17:00:00,813490.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-08 03:00:00,813685.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12 05:00:00,813034.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 12:00:00,812400.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 03:00:00,812355.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19 18:00:00,812834.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-06 02:00:00,813245.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 12:00:00,812865.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-03 20:00:00,812608.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12 21:00:00,832684.0,3600.0,100.0,0.0,0.0,0.0,0.0,5.0
2022-02-04 11:00:00,812258.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 09:00:00,813236.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 11:00:00,812336.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-08 00:00:00,812733.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-05 09:00:00,813306.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 13:00:00,813501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-20 16:00:00,812715.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-03 06:00:00,832674.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-05 02:00:00,813239.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12 04:00:00,813120.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-18 23:00:00,813031.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 20:00:00,813337.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-10 08:00:00,813605.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19 04:00:00,813147.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 11:00:00,813160.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-18 15:00:00,813611.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 05:00:00,812399.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 12:00:00,813578.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-11 18:00:00,813289.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 15:00:00,812298.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-13 01:00:00,813726.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-03 07:00:00,813170.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-10 07:00:00,812399.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 13:00:00,813606.0,3600.0,100.0,4.0,0.0,1.0,1.0,80.0
2022-03-07 12:00:00,813408.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-11 01:00:00,812495.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 15:00:00,812669.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-11 15:00:00,813314.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 14:00:00,812411.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-08 04:00:00,813032.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-04 16:00:00,813440.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 15:00:00,812386.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-06 14:00:00,813022.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 17:00:00,813573.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12 12:00:00,813542.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-10 14:00:00,813116.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 20:00:00,817817.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-13 22:00:00,812666.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19 07:00:00,818184.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 13:00:00,813571.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-20 05:00:00,832650.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 21:00:00,832681.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 09:00:00,812621.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19 20:00:00,812798.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-08 12:00:00,813099.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-20 07:00:00,812518.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 17:00:00,813321.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-18 08:00:00,812824.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 21:00:00,813291.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 23:00:00,813016.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-11 20:00:00,812695.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 20:00:00,812594.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-13 22:00:00,813308.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-08 16:00:00,36438032.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-05 22:00:00,818107.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 05:00:00,813231.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12 12:00:00,832690.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-08 05:00:00,813536.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-06 09:00:00,813203.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 22:00:00,813726.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-11 10:00:00,813624.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-18 22:00:00,812878.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19 07:00:00,832670.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-11 23:00:00,812781.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-04 13:00:00,813698.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-04 12:00:00,813255.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 16:00:00,812506.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 06:00:00,812404.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-13 10:00:00,818157.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-10 00:00:00,832693.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-06 15:00:00,813404.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-10 18:00:00,812215.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-11 18:00:00,813611.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-13 14:00:00,812704.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-13 06:00:00,813388.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 13:00:00,812415.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 16:00:00,813535.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 04:00:00,813582.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-10 17:00:00,812899.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19 08:00:00,813655.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 04:00:00,813142.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-04 00:00:00,813205.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19 05:00:00,818104.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12 21:00:00,813144.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 15:00:00,812518.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-10 18:00:00,832662.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-06 16:00:00,36437870.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 17:00:00,813446.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-06 12:00:00,812731.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-04 21:00:00,813620.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 19:00:00,812812.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19 05:00:00,812822.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 07:00:00,812665.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-06 00:00:00,813705.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 13:00:00,812208.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 00:00:00,812623.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-10 01:00:00,812780.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19 02:00:00,812741.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 00:00:00,812335.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-03 21:00:00,813149.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-06 06:00:00,818317.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 13:00:00,832684.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19 21:00:00,812940.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-10 06:00:00,812621.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-07 19:00:00,813081.0,3600.0,100.0,49.0,1.0,4.0,4.0,1590.0
2022-02-20 22:00:00,813100.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 23:00:00,812630.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-11 18:00:00,813187.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-05 21:00:00,813613.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 14:00:00,813339.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-06 10:00:00,812177.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 14:00:00,813392.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 19:00:00,817973.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12 15:00:00,813403.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-07 20:00:00,813067.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-11 14:00:00,813529.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19 10:00:00,812946.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 19:00:00,812874.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 18:00:00,812181.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-07 10:00:00,812317.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-02 23:00:00,812664.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-18 09:00:00,812546.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 22:00:00,812713.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-08 06:00:00,812572.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-20 20:00:00,813022.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-13 15:00:00,813366.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-20 23:00:00,813283.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-06 12:00:00,813611.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-20 00:00:00,812443.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-05 06:00:00,813355.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-17 03:00:00,812323.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-03 01:00:00,810514.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-19 20:00:00,813620.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 01:00:00,812911.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-12 17:00:00,813205.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
2022-02-18 08:00:00,813371.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0
