begintime,sk_object,duration,integrity,M8082C0,M8082C1
2022-03-14,22846.0,1440.0,100.0,424673280000000.0,0.0
2022-03-12,22846.0,1440.0,100.0,424673280000000.0,0.0
2022-03-11,22843.0,1440.0,100.0,424673280000000.0,0.0
2022-03-14,22843.0,1440.0,100.0,424673280000000.0,0.0
2022-03-12,22830.0,1440.0,100.0,424673280000000.0,0.0
2022-03-12,22833.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22838.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-15,22855.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-12,22850.0,1440.0,100.0,424673280000000.0,0.0
2022-03-16,22841.0,1440.0,100.0,424673280000000.0,0.0
2022-03-15,22852.0,1440.0,100.0,424673280000000.0,0.0
2022-03-17,22838.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-15,22838.0,1440.0,100.0,424673280000000.0,0.0
2022-03-14,22837.0,1440.0,100.0,424673280000000.0,0.0
2022-03-14,22840.0,1440.0,100.0,424673280000000.0,0.0
2022-03-18,22851.0,1440.0,100.0,424673280000000.0,0.0
2022-03-15,22842.0,1362.0,94.58333333333333,402259968000000.0,0.0
2022-03-15,22845.0,1362.0,94.58333333333333,402259968000000.0,0.0
2022-03-13,22832.0,1440.0,100.0,424673280000000.0,0.0
2022-03-12,22851.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22839.0,1311.0,91.04166666666667,387219456000000.0,0.0
2022-03-17,22827.0,1440.0,100.0,424673280000000.0,0.0
2022-03-15,22840.0,1440.0,100.0,424673280000000.0,0.0
2022-03-18,22849.0,1440.0,100.0,424673280000000.0,0.0
2022-03-18,22832.0,1440.0,100.0,424673280000000.0,0.0
2022-03-17,22845.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-19,22850.0,1310.0,90.97222222222223,386924544000000.0,0.0
2022-03-16,22837.0,1440.0,100.0,424673280000000.0,0.0
2022-03-16,22845.0,1440.0,100.0,424673280000000.0,0.0
2022-03-16,22851.0,1440.0,100.0,424673280000000.0,0.0
2022-03-18,22829.0,1440.0,100.0,424673280000000.0,0.0
2022-03-12,22827.0,1440.0,100.0,424673280000000.0,0.0
2022-03-18,22836.0,1203.0,83.54166666666667,354484224000000.0,0.0
2022-03-14,22849.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22849.0,1380.0,95.83333333333333,406978560000000.0,0.0
2022-03-18,22854.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22846.0,1250.0,86.80555555555556,370114560000000.0,0.0
2022-03-18,22838.0,1440.0,100.0,424673280000000.0,0.0
2022-03-13,22835.0,1440.0,100.0,424673280000000.0,0.0
2022-03-19,22855.0,1129.0,78.40277777777777,332955648000000.0,0.0
