begintime,sk_object,duration,M8910C0,M8910C1,M8910C2,M8910C3,M8910C4,M8910C5,M8910C6,M8910C7,M8910C8,M8910C9,M8910C10,M8910C11,M8910C12,M8910C13,M8910C14,M8910C15,M8910C16,M8910C17,M8910C18,M8910C19,M8910C20,M8910C21,M8910C22,M8910C23,M8910C24,M8910C25,M8910C26,M8910C27,M8910C28,M8910C29
2022-03-11 00:15:00,23184.0,15,0.0,0.0,0.0,0.0,156291712.0,67322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23185.0,15,0.0,0.0,0.0,0.0,17837888.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23186.0,15,0.0,0.0,0.0,0.0,285979144.0,18857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23187.0,15,0.0,0.0,0.0,0.0,114357912.0,10594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23188.0,15,0.0,0.0,0.0,0.0,666383384.0,129015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23189.0,15,0.0,0.0,0.0,0.0,38504344.0,8048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23190.0,15,0.0,0.0,0.0,0.0,797956536.0,62827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23191.0,15,0.0,0.0,0.0,0.0,33412744.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23192.0,15,0.0,0.0,0.0,0.0,28782968.0,2427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23193.0,15,0.0,0.0,12056.0,14.0,1039880088.0,214949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23194.0,15,0.0,0.0,440.0,1.0,1461006096.0,317323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23195.0,15,0.0,0.0,0.0,0.0,458724760.0,18023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23196.0,15,0.0,0.0,0.0,0.0,595455064.0,184925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23197.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23198.0,15,0.0,0.0,59408.0,17.0,2164034696.0,7152428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23199.0,15,0.0,0.0,3812520.0,1239.0,1573797912.0,1488280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23200.0,15,0.0,0.0,0.0,0.0,1182559064.0,385743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23201.0,15,0.0,0.0,0.0,0.0,40095200.0,2363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23202.0,15,0.0,0.0,0.0,0.0,247598288.0,78537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23203.0,15,0.0,0.0,212320.0,93.0,137485264.0,53350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23204.0,15,0.0,0.0,0.0,0.0,1494638328.0,299298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23205.0,15,0.0,0.0,0.0,0.0,227692744.0,15794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23206.0,15,0.0,0.0,0.0,0.0,118579176.0,9731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23207.0,15,0.0,0.0,780424.0,123.0,1008255520.0,225851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23208.0,15,0.0,0.0,0.0,0.0,374875368.0,18445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23209.0,15,0.0,0.0,0.0,0.0,8965976.0,5064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23210.0,15,0.0,0.0,0.0,0.0,44320432.0,7488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23211.0,15,0.0,0.0,0.0,0.0,95759672.0,5080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23212.0,15,0.0,0.0,0.0,0.0,1366965104.0,211107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23213.0,15,0.0,0.0,7672048.0,1651.0,1287063008.0,314890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23214.0,15,0.0,0.0,41435120.0,8391.0,3506923096.0,2155275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23215.0,15,0.0,0.0,0.0,0.0,3001608.0,2397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23216.0,15,0.0,0.0,832.0,2.0,1066157544.0,550108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23217.0,15,0.0,0.0,0.0,0.0,2767584.0,2454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23218.0,15,0.0,0.0,0.0,0.0,91502664.0,53775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23219.0,15,0.0,0.0,0.0,0.0,599860120.0,72133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23220.0,15,0.0,0.0,0.0,0.0,18118840.0,1689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23221.0,15,0.0,0.0,28776.0,3.0,7427352192.0,7616078.0,22168.0,4049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23222.0,15,0.0,0.0,1827352.0,1368.0,4490316936.0,254193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23223.0,15,0.0,0.0,0.0,0.0,738325248.0,89741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23224.0,15,0.0,0.0,1633672.0,2958.0,7646456320.0,21698500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23225.0,15,0.0,0.0,0.0,0.0,3633679880.0,4584273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23226.0,15,0.0,0.0,0.0,0.0,737127568.0,99388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23227.0,15,0.0,0.0,0.0,0.0,19325528.0,13730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23228.0,15,0.0,0.0,0.0,0.0,393562936.0,37760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23229.0,15,0.0,0.0,0.0,0.0,33019936.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23230.0,15,0.0,0.0,960.0,1.0,6792931088.0,2149333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23231.0,15,0.0,0.0,0.0,0.0,176211080.0,15075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23232.0,15,0.0,0.0,0.0,0.0,73416384.0,12980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23233.0,15,0.0,0.0,100536.0,11.0,17986200.0,10883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23234.0,15,0.0,0.0,0.0,0.0,1759840.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23235.0,15,0.0,0.0,0.0,0.0,623498208.0,76080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23236.0,15,0.0,0.0,0.0,0.0,885119200.0,830519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23237.0,15,0.0,0.0,145248.0,23.0,1758285960.0,491635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23238.0,15,0.0,0.0,320.0,1.0,2707829552.0,555986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23239.0,15,0.0,0.0,7696.0,2.0,9545095152.0,3154255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23240.0,15,0.0,0.0,0.0,0.0,456576192.0,132579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23241.0,15,0.0,0.0,0.0,0.0,74098688.0,8802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23242.0,15,0.0,0.0,0.0,0.0,16755608.0,1693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23243.0,15,0.0,0.0,0.0,0.0,481783336.0,195251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23244.0,15,0.0,0.0,0.0,0.0,1010416144.0,1372735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23245.0,15,0.0,0.0,0.0,0.0,91063880.0,6848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23246.0,15,0.0,0.0,0.0,0.0,1725704808.0,211063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23247.0,15,0.0,0.0,0.0,0.0,77646216.0,2748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23248.0,15,0.0,0.0,0.0,0.0,28151832.0,4835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23249.0,15,0.0,0.0,0.0,0.0,436248.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23250.0,15,0.0,0.0,0.0,0.0,290392160.0,79929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23251.0,15,0.0,0.0,0.0,0.0,3322687288.0,3212605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23252.0,15,0.0,0.0,47208.0,12.0,790004064.0,158909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23253.0,15,0.0,0.0,21256.0,32.0,774011224.0,2489994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23254.0,15,0.0,0.0,0.0,0.0,1232205016.0,65900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23255.0,15,0.0,0.0,0.0,0.0,113087232.0,33760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23256.0,15,0.0,0.0,65496.0,6.0,671281152.0,259809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23257.0,15,0.0,0.0,0.0,0.0,531601832.0,34020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23258.0,15,0.0,0.0,0.0,0.0,75555088.0,20249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:15:00,23259.0,15,0.0,0.0,17024.0,21.0,1750476304.0,1650620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23167.0,15,0.0,0.0,0.0,0.0,1117913128.0,379334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23168.0,15,0.0,0.0,996240.0,203.0,3400523584.0,351110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23169.0,15,0.0,0.0,0.0,0.0,594651112.0,66099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23170.0,15,0.0,0.0,0.0,0.0,44658816.0,5960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23171.0,15,0.0,0.0,0.0,0.0,462292832.0,33325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23172.0,15,0.0,0.0,0.0,0.0,799726272.0,112761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23173.0,15,0.0,0.0,0.0,0.0,518259288.0,50845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23174.0,15,0.0,0.0,0.0,0.0,42329288.0,5920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23175.0,15,0.0,0.0,0.0,0.0,3546952.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23176.0,15,0.0,0.0,198864.0,40.0,1820236592.0,446867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23177.0,15,0.0,0.0,0.0,0.0,5026795136.0,13345161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23178.0,15,0.0,0.0,6340440.0,964.0,25801592.0,9636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23179.0,15,0.0,0.0,0.0,0.0,171003640.0,11197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23180.0,15,0.0,0.0,0.0,0.0,116050896.0,9335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23181.0,15,0.0,0.0,0.0,0.0,86939704.0,17314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23182.0,15,0.0,0.0,38280.0,9.0,102177072.0,63614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23183.0,15,0.0,0.0,0.0,0.0,45221368.0,2144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23184.0,15,0.0,0.0,0.0,0.0,251641016.0,93448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23185.0,15,0.0,0.0,0.0,0.0,3753256.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23186.0,15,0.0,0.0,0.0,0.0,177152984.0,8430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23187.0,15,0.0,0.0,0.0,0.0,201291784.0,10159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23188.0,15,0.0,0.0,0.0,1445.0,357099576.0,54701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23189.0,15,0.0,0.0,0.0,0.0,13639816.0,16406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23190.0,15,0.0,0.0,0.0,0.0,583695424.0,46769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23191.0,15,0.0,0.0,0.0,0.0,149958192.0,5176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23192.0,15,0.0,0.0,0.0,0.0,27267568.0,2347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23193.0,15,0.0,0.0,1895448.0,316.0,510323336.0,64520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23194.0,15,0.0,0.0,0.0,0.0,1282325272.0,223149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23195.0,15,0.0,0.0,0.0,0.0,565362168.0,25602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23196.0,15,0.0,0.0,0.0,0.0,544624952.0,141697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23197.0,15,0.0,0.0,0.0,0.0,173928.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23198.0,15,0.0,0.0,0.0,0.0,2847507160.0,6459315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23199.0,15,0.0,0.0,5641208.0,8976.0,1240501088.0,502300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23200.0,15,0.0,0.0,0.0,0.0,988559720.0,191186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23201.0,15,0.0,0.0,0.0,0.0,21159824.0,1164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23202.0,15,0.0,0.0,0.0,0.0,375932352.0,97380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23203.0,15,0.0,0.0,237248.0,101.0,111147168.0,27095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23204.0,15,0.0,0.0,0.0,0.0,1655666304.0,284134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23205.0,15,0.0,0.0,0.0,0.0,292518584.0,20210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23206.0,15,0.0,0.0,0.0,0.0,276519696.0,22099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23207.0,15,0.0,0.0,1077496.0,113.0,207773440.0,32866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23208.0,15,0.0,0.0,0.0,0.0,591056752.0,31369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23209.0,15,0.0,0.0,0.0,0.0,8336016.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23210.0,15,0.0,0.0,0.0,0.0,747094552.0,33232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23211.0,15,0.0,0.0,0.0,0.0,125408176.0,6163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23212.0,15,0.0,0.0,212560.0,33.0,1576065776.0,168477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23213.0,15,0.0,0.0,15299360.0,3338.0,1068665864.0,279772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23214.0,15,0.0,0.0,38655344.0,7216.0,4044486656.0,3824143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23215.0,15,0.0,0.0,0.0,0.0,1877760.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23216.0,15,0.0,0.0,0.0,0.0,1184895568.0,461932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23217.0,15,0.0,0.0,0.0,0.0,13274944.0,3093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23218.0,15,0.0,0.0,0.0,0.0,84351320.0,50213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23219.0,15,0.0,0.0,0.0,0.0,879285024.0,54037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23220.0,15,0.0,0.0,0.0,0.0,19058568.0,1392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23221.0,15,0.0,0.0,0.0,0.0,7230863760.0,3977076.0,30160.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23222.0,15,0.0,0.0,0.0,0.0,1522947752.0,73238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23223.0,15,0.0,0.0,0.0,0.0,913506936.0,88261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23224.0,15,0.0,0.0,1665176.0,545.0,6929332456.0,15651592.0,0.0,0.0,2096.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11 00:30:00,23225.0,15,0.0,0.0,0.0,0.0,4482391056.0,3354434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
