begintime,sk_object,1276370417,1276370418,1276370419,1276370420,1276370421,1276370422,1276370423,1276370424,1276370425,1276370426,1276370427,1276370428,1276370429,1276370430,1276370431,1276370432,1276370433,1276370434,1276370435,1276370436,1276370437,1276370438,1276370439,1276370440,1276370441,1276370442,1276370443,1276370444,1276370445,1276370446,1276370447,1276370448,1276370449,1276370450,1276370451,1276370452,1276370453,1276370454,1276370455,1276370456,1276370457,1276370458,1276370459,1276370460,1276370461,1276370462,1276370463,1276370464,1276370465,1276370466,1276370467,1276370468,1276370469,1276370470,1276370471,1276370472,1276370473,1276370474,1276370475,1276370476,1276370477,1276370478,1276370479,1276370480,1276370481,1276370482,1276370483,1276370484,1276370485,1276370486,1276370487,1276370488,1276370489,1276370490,1276370491,1276370492,1276370493,1276370494,1276370495,1276370496,1276370497,1276370498,1276370499,1276370500,1276370501,1276370502,1276370503,1276370504,1276370505,1276370506,1276370507,1276370508,1276370509,duration
2022-03-01 00:00:00,457891.0,2.0,31.0,15.0,2.0,6.0,3.0,2.0,30.0,15.0,2.0,50.0,25.0,2.0,15.0,7.0,1.0,79.0,79.0,2.0,4.0,2.0,2.0,35.0,17.0,1.0,24.0,24.0,2.0,133.0,66.0,2.0,84.0,42.0,2.0,15.0,7.0,2.0,19.0,9.0,2.0,29.0,14.0,2.0,80.0,40.0,1.0,4.0,4.0,2.0,42.0,21.0,2.0,21.0,10.0,2.0,6.0,3.0,2.0,8.0,4.0,1.0,10.0,10.0,2.0,6.0,3.0,2.0,32.0,16.0,1.0,38.0,38.0,1.0,34.0,34.0,1.0,43.0,43.0,2.0,40.0,20.0,2.0,44.0,22.0,1.0,49.0,49.0,2.0,11.0,5.0,1.0,4.0,4.0,PT3600S
2022-03-01 00:00:00,497400.0,1.0,393.0,393.0,2.0,6.0,3.0,1.0,15.0,15.0,2.0,71.0,35.0,1.0,4.0,4.0,1.0,4.0,4.0,2.0,58.0,29.0,2.0,21.0,10.0,1.0,33.0,33.0,2.0,3.0,1.0,1.0,8.0,8.0,2.0,36.0,18.0,2.0,30.0,15.0,2.0,77.0,38.0,2.0,22.0,11.0,2.0,82.0,41.0,2.0,88.0,44.0,1.0,24.0,24.0,1.0,56.0,56.0,2.0,78.0,39.0,2.0,56.0,28.0,1.0,3.0,3.0,1.0,5.0,5.0,1.0,4.0,4.0,2.0,76.0,38.0,1.0,22.0,22.0,1.0,10.0,10.0,2.0,81.0,40.0,2.0,4.0,2.0,2.0,71.0,35.0,2.0,19.0,9.0,PT3600S
2022-03-01 00:00:00,498009.0,2.0,79.0,39.0,1.0,22.0,22.0,2.0,102.0,51.0,2.0,8.0,4.0,1.0,21.0,21.0,2.0,53.0,26.0,1.0,58.0,58.0,1.0,4.0,4.0,2.0,20.0,10.0,1.0,10.0,10.0,2.0,8.0,4.0,2.0,78.0,39.0,1.0,120.0,120.0,2.0,22.0,11.0,1.0,21.0,21.0,2.0,78.0,39.0,2.0,115.0,57.0,2.0,10.0,5.0,2.0,132.0,66.0,2.0,6.0,3.0,2.0,44.0,22.0,1.0,16.0,16.0,1.0,18.0,18.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,96.0,48.0,2.0,35.0,17.0,2.0,20.0,10.0,2.0,23.0,11.0,2.0,109.0,54.0,2.0,9.0,4.0,PT3600S
2022-03-01 00:00:00,498080.0,1.0,28.0,28.0,1.0,41.0,41.0,2.0,7.0,3.0,2.0,40.0,20.0,2.0,82.0,41.0,2.0,122.0,61.0,2.0,52.0,26.0,1.0,5.0,5.0,2.0,100.0,50.0,2.0,23.0,11.0,1.0,3.0,3.0,2.0,37.0,18.0,0.0,0.0,,1.0,18.0,18.0,1.0,9.0,9.0,2.0,81.0,40.0,2.0,7.0,3.0,2.0,6.0,3.0,2.0,6.0,3.0,2.0,43.0,21.0,2.0,87.0,43.0,2.0,49.0,24.0,2.0,9.0,4.0,2.0,260.0,130.0,1.0,92.0,92.0,2.0,57.0,28.0,2.0,23.0,11.0,1.0,4.0,4.0,1.0,20.0,20.0,2.0,67.0,33.0,1.0,20.0,20.0,PT3600S
2022-03-01 00:00:00,498119.0,2.0,24.0,12.0,1.0,2.0,2.0,1.0,63.0,63.0,2.0,13.0,6.0,1.0,43.0,43.0,1.0,26.0,26.0,1.0,122.0,122.0,2.0,50.0,25.0,2.0,274.0,137.0,1.0,54.0,54.0,2.0,92.0,46.0,2.0,7.0,3.0,1.0,88.0,88.0,2.0,127.0,63.0,1.0,12.0,12.0,1.0,52.0,52.0,2.0,130.0,65.0,1.0,22.0,22.0,2.0,15.0,7.0,2.0,116.0,58.0,2.0,104.0,52.0,2.0,141.0,70.0,1.0,16.0,16.0,2.0,25.0,12.0,1.0,27.0,27.0,2.0,51.0,25.0,2.0,24.0,12.0,1.0,37.0,37.0,1.0,8.0,8.0,1.0,3.0,3.0,1.0,5.0,5.0,PT3600S
2022-03-01 00:00:00,499076.0,2.0,21.0,10.0,2.0,140.0,70.0,2.0,60.0,30.0,1.0,2.0,2.0,2.0,66.0,33.0,2.0,63.0,31.0,2.0,15.0,7.0,2.0,110.0,55.0,1.0,5.0,5.0,1.0,10.0,10.0,2.0,35.0,17.0,2.0,5.0,2.0,2.0,169.0,84.0,2.0,63.0,31.0,1.0,5.0,5.0,2.0,7.0,3.0,1.0,4.0,4.0,2.0,11.0,5.0,1.0,5.0,5.0,2.0,65.0,32.0,1.0,6.0,6.0,1.0,27.0,27.0,2.0,6.0,3.0,1.0,30.0,30.0,1.0,41.0,41.0,2.0,50.0,25.0,2.0,23.0,11.0,2.0,114.0,57.0,1.0,28.0,28.0,2.0,92.0,46.0,2.0,76.0,38.0,PT3600S
2022-03-01 00:00:00,499077.0,2.0,52.0,26.0,2.0,5.0,2.0,1.0,3.0,3.0,2.0,178.0,89.0,2.0,586.0,293.0,1.0,42.0,42.0,1.0,58.0,58.0,2.0,74.0,37.0,1.0,42.0,42.0,2.0,62.0,31.0,1.0,20.0,20.0,1.0,4.0,4.0,2.0,16.0,8.0,3.0,22.0,7.0,1.0,67.0,67.0,2.0,31.0,15.0,2.0,54.0,27.0,1.0,15.0,15.0,1.0,4.0,4.0,1.0,8.0,8.0,2.0,95.0,47.0,2.0,74.0,37.0,1.0,6.0,6.0,1.0,108.0,108.0,1.0,134.0,134.0,1.0,6.0,6.0,2.0,23.0,11.0,2.0,11.0,5.0,2.0,39.0,19.0,2.0,67.0,33.0,2.0,35.0,17.0,PT3600S
2022-03-01 00:00:00,499081.0,3.0,33.0,11.0,4.0,77.0,19.0,3.0,45.0,15.0,3.0,17.0,5.0,3.0,154.0,51.0,4.0,64.0,16.0,3.0,9.0,3.0,3.0,51.0,17.0,3.0,115.0,38.0,3.0,44.0,14.0,3.0,84.0,28.0,3.0,34.0,11.0,3.0,62.0,20.0,3.0,20.0,6.0,3.0,45.0,15.0,3.0,45.0,15.0,3.0,68.0,22.0,3.0,92.0,30.0,3.0,28.0,9.0,3.0,174.0,58.0,3.0,73.0,24.0,3.0,68.0,22.0,3.0,12.0,4.0,3.0,18.0,6.0,2.0,45.0,22.0,3.0,33.0,11.0,3.0,123.0,41.0,3.0,50.0,16.0,3.0,27.0,9.0,3.0,87.0,29.0,3.0,31.0,10.0,PT3600S
2022-03-01 00:00:00,499116.0,1.0,57.0,57.0,2.0,10.0,5.0,1.0,5.0,5.0,2.0,25.0,12.0,1.0,46.0,46.0,1.0,28.0,28.0,2.0,42.0,21.0,2.0,50.0,25.0,2.0,29.0,14.0,2.0,32.0,16.0,1.0,24.0,24.0,2.0,30.0,15.0,2.0,54.0,27.0,1.0,5.0,5.0,1.0,8.0,8.0,1.0,5.0,5.0,2.0,44.0,22.0,1.0,5.0,5.0,1.0,5.0,5.0,2.0,18.0,9.0,1.0,2.0,2.0,1.0,28.0,28.0,2.0,102.0,51.0,2.0,29.0,14.0,2.0,60.0,30.0,1.0,25.0,25.0,1.0,2.0,2.0,2.0,46.0,23.0,1.0,19.0,19.0,1.0,5.0,5.0,1.0,20.0,20.0,PT3600S
