begintime,sk_object,duration,integrity,M8018C4,M8018C0,M8018C1,M8018C5,M8018C6,M8018C7,M8018C8,M8018C9,M8018C10,M8018C11
2022-03-18,20355.0,1440.0,100.0,0.0,186.22916666666666,340.0,0.0,0.0,0.0,16093337.0,86400.0,0.0,0.0
2022-03-14,20352.0,1440.0,100.0,0.0,42.239583333333336,140.0,0.0,0.0,0.0,3651250.0,86400.0,0.0,0.0
2022-03-19,20350.0,1310.0,90.97222222222223,0.0,39.77272727272727,80.0,0.0,0.0,0.0,3132774.0,78773.0,0.0,0.0
2022-03-13,20355.0,1440.0,100.0,0.0,175.77083333333334,321.0,0.0,0.0,0.0,15191000.0,86400.0,0.0,0.0
2022-03-15,20346.0,1440.0,100.0,0.0,130.29166666666666,319.0,0.0,0.0,0.0,11256312.0,86400.0,0.0,0.0
2022-03-11,20348.0,1296.0,90.0,0.0,285.6449275362319,532.0,0.0,0.0,0.0,22446596.0,77889.0,0.0,0.0
2022-03-16,20344.0,1440.0,100.0,0.0,272.53125,469.0,0.0,0.0,0.0,23546088.0,86400.0,0.0,0.0
2022-03-15,20339.0,1440.0,100.0,0.0,84.94791666666667,197.0,0.0,0.0,0.0,7340116.0,86400.0,0.0,0.0
2022-03-16,20353.0,1440.0,100.0,0.0,204.1875,436.0,0.0,0.0,0.0,17642385.0,86400.0,0.0,0.0
2022-03-16,20346.0,1378.0,95.69444444444444,0.0,126.44565217391305,298.0,0.0,0.0,0.0,10461061.0,82709.0,0.0,0.0
2022-03-12,20338.0,1440.0,100.0,0.0,28.03125,62.0,0.0,0.0,0.0,2422724.0,86400.0,0.0,0.0
2022-03-17,20350.0,1440.0,100.0,0.0,42.427083333333336,83.0,0.0,0.0,0.0,3664371.0,86400.0,0.0,0.0
2022-03-11,20347.0,1440.0,100.0,0.0,16.052083333333332,40.0,0.0,0.0,0.0,1387479.0,86400.0,0.0,0.0
2022-03-17,20353.0,1440.0,100.0,0.0,197.71875,480.0,0.0,0.0,0.0,17084846.0,86400.0,0.0,0.0
2022-03-12,20339.0,1440.0,100.0,0.0,77.96875,156.0,0.0,0.0,0.0,6734819.0,86400.0,0.0,0.0
2022-03-12,20345.0,1440.0,100.0,0.0,290.5416666666667,598.0,0.0,0.0,0.0,25104885.0,86400.0,0.0,0.0
2022-03-15,20351.0,1440.0,100.0,0.0,25.145833333333332,54.0,0.0,0.0,0.0,2171957.0,86400.0,0.0,0.0
2022-03-12,20350.0,1440.0,100.0,0.0,40.104166666666664,98.0,0.0,0.0,0.0,3466855.0,86400.0,0.0,0.0
2022-03-13,20353.0,1440.0,100.0,0.0,199.14583333333334,439.0,0.0,0.0,0.0,17207590.0,86400.0,0.0,0.0
2022-03-11,20341.0,1440.0,100.0,0.0,124.1875,269.0,0.0,0.0,0.0,10731312.0,86400.0,0.0,0.0
2022-03-12,20355.0,1440.0,100.0,0.0,177.63541666666666,320.0,0.0,0.0,0.0,15348031.0,86400.0,0.0,0.0
2022-03-13,20344.0,1440.0,100.0,0.0,248.63541666666666,441.0,0.0,0.0,0.0,21482494.0,86400.0,0.0,0.0
2022-03-11,20350.0,1440.0,100.0,0.0,40.385416666666664,83.0,0.0,0.0,0.0,3493978.0,86400.0,0.0,0.0
2022-03-18,20343.0,1440.0,100.0,0.0,197.6875,419.0,0.0,0.0,0.0,17079165.0,86400.0,0.0,0.0
2022-03-18,20354.0,1218.0,84.58333333333333,40.0,63.142857142857146,121.0,40.0,0.0,0.0,4698980.0,73060.0,0.0,0.0
2022-03-12,20346.0,1440.0,100.0,0.0,123.63541666666667,292.0,0.0,0.0,0.0,10685195.0,86400.0,0.0,0.0
2022-03-19,20341.0,1380.0,95.83333333333333,0.0,117.84782608695652,267.0,0.0,0.0,0.0,9757105.0,82800.0,0.0,0.0
2022-03-17,20345.0,1440.0,100.0,0.0,295.4270833333333,637.0,0.0,0.0,0.0,25528176.0,86400.0,0.0,0.0
2022-03-12,20344.0,1440.0,100.0,0.0,269.84375,475.0,0.0,0.0,0.0,23316827.0,86400.0,0.0,0.0
2022-03-19,20337.0,1380.0,95.83333333333333,0.0,96.01086956521739,220.0,0.0,0.0,0.0,7949196.0,82800.0,0.0,0.0
2022-03-16,20350.0,1440.0,100.0,0.0,41.458333333333336,90.0,0.0,0.0,0.0,3582149.0,86400.0,0.0,0.0
2022-03-15,20347.0,1440.0,100.0,0.0,16.739583333333332,40.0,0.0,0.0,0.0,1451592.0,86400.0,0.0,0.0
2022-03-15,20350.0,1440.0,100.0,0.0,39.166666666666664,84.0,0.0,0.0,0.0,3388430.0,86400.0,0.0,0.0
2022-03-14,20337.0,1440.0,100.0,0.0,86.91666666666667,259.0,0.0,0.0,0.0,7512417.0,86400.0,0.0,0.0
2022-03-19,20355.0,1380.0,95.83333333333333,0.0,205.1086956521739,362.0,0.0,0.0,0.0,16981293.0,82800.0,0.0,0.0
2022-03-16,20349.0,1440.0,100.0,0.0,264.2708333333333,476.0,0.0,0.0,0.0,22834709.0,86400.0,0.0,0.0
2022-03-16,20354.0,1400.0,97.22222222222223,0.0,63.010416666666664,152.0,0.0,0.0,0.0,5389228.0,83993.0,0.0,0.0
2022-03-14,20349.0,1440.0,100.0,0.0,233.26041666666666,442.0,0.0,0.0,0.0,20154210.0,86400.0,0.0,0.0
2022-03-12,20343.0,1440.0,100.0,0.0,201.52083333333334,412.0,0.0,0.0,0.0,17409755.0,86400.0,0.0,0.0
2022-03-19,20354.0,1380.0,95.83333333333333,0.0,69.27173913043478,175.0,0.0,0.0,0.0,5732675.0,82800.0,0.0,0.0
2022-03-18,20342.0,1440.0,100.0,0.0,53.583333333333336,112.0,0.0,0.0,0.0,4631326.0,86400.0,0.0,0.0
2022-03-15,20355.0,1416.0,98.33333333333333,0.0,168.45833333333334,465.0,0.0,0.0,0.0,14168844.0,84951.0,0.0,0.0
2022-03-17,20355.0,1380.0,95.83333333333333,0.0,182.5108695652174,346.0,0.0,0.0,0.0,15110070.0,82799.0,0.0,0.0
2022-03-15,20338.0,1440.0,100.0,0.0,26.666666666666668,57.0,0.0,0.0,0.0,2305934.0,86400.0,0.0,0.0
2022-03-13,20341.0,1440.0,100.0,0.0,119.69791666666667,267.0,0.0,0.0,0.0,10340492.0,86400.0,0.0,0.0
2022-03-14,20355.0,1440.0,100.0,0.0,166.77083333333334,312.0,0.0,0.0,0.0,14408754.0,86400.0,0.0,0.0
2022-03-17,20349.0,1440.0,100.0,0.0,240.125,512.0,0.0,0.0,0.0,20745537.0,86400.0,0.0,0.0
2022-03-19,20340.0,1311.0,91.04166666666667,0.0,12.943181818181818,34.0,0.0,0.0,0.0,1019439.0,78773.0,0.0,0.0
2022-03-13,20350.0,1440.0,100.0,0.0,37.21875,78.0,0.0,0.0,0.0,3218403.0,86400.0,0.0,0.0
2022-03-16,20342.0,1440.0,100.0,0.0,53.239583333333336,129.0,0.0,0.0,0.0,4600428.0,86400.0,0.0,0.0
2022-03-18,20352.0,1440.0,100.0,0.0,47.90625,94.0,0.0,0.0,0.0,4136266.0,86400.0,0.0,0.0
2022-03-15,20344.0,1440.0,100.0,0.0,274.3333333333333,496.0,0.0,0.0,0.0,23701450.0,86400.0,0.0,0.0
2022-03-11,20352.0,1440.0,100.0,0.0,40.677083333333336,143.0,0.0,0.0,0.0,3517712.0,86400.0,0.0,0.0
2022-03-12,20340.0,1440.0,100.0,0.0,12.3125,34.0,0.0,0.0,0.0,1062928.0,86400.0,0.0,0.0
2022-03-17,20342.0,1440.0,100.0,0.0,53.885416666666664,103.0,0.0,0.0,0.0,4656841.0,86400.0,0.0,0.0
2022-03-12,20337.0,1440.0,100.0,0.0,93.34375,209.0,0.0,0.0,0.0,8066470.0,86400.0,0.0,0.0
2022-03-14,20343.0,1440.0,100.0,0.0,210.02083333333334,412.0,0.0,0.0,0.0,18143654.0,86400.0,0.0,0.0
2022-03-17,20341.0,1380.0,95.83333333333333,0.0,126.75,255.0,0.0,0.0,0.0,10495682.0,82799.0,0.0,0.0
2022-03-18,20351.0,1440.0,100.0,0.0,26.104166666666668,63.0,0.0,0.0,0.0,2254846.0,86400.0,0.0,0.0
2022-03-12,20351.0,1440.0,100.0,0.0,23.791666666666668,57.0,0.0,0.0,0.0,2055808.0,86400.0,0.0,0.0
2022-03-11,20355.0,1440.0,100.0,0.0,172.59375,329.0,0.0,0.0,0.0,14911007.0,86400.0,0.0,0.0
2022-03-14,20345.0,1440.0,100.0,0.0,288.34375,632.0,0.0,0.0,0.0,24912828.0,86400.0,0.0,0.0
2022-03-13,20349.0,1440.0,100.0,0.0,211.95833333333334,463.0,0.0,0.0,0.0,18313734.0,86400.0,0.0,0.0
2022-03-19,20339.0,1380.0,95.83333333333333,0.0,86.1195652173913,177.0,0.0,0.0,0.0,7131813.0,82800.0,0.0,0.0
2022-03-14,20354.0,1440.0,100.0,0.0,61.65625,133.0,0.0,0.0,0.0,5329135.0,86400.0,0.0,0.0
2022-03-19,20338.0,1311.0,91.04166666666667,0.0,28.681818181818183,65.0,0.0,0.0,0.0,2256076.0,78772.0,0.0,0.0
2022-03-16,20351.0,1399.0,97.15277777777777,0.0,23.197916666666668,53.0,0.0,0.0,0.0,1969527.0,83933.0,0.0,0.0
2022-03-13,20342.0,1440.0,100.0,0.0,54.885416666666664,121.0,0.0,0.0,0.0,4736212.0,86400.0,0.0,0.0
2022-03-13,20346.0,1440.0,100.0,0.0,130.92708333333334,314.0,0.0,0.0,0.0,11312365.0,86400.0,0.0,0.0
2022-03-16,20355.0,1440.0,100.0,0.0,189.19791666666666,420.0,0.0,0.0,0.0,16344749.0,86400.0,0.0,0.0
2022-03-11,20351.0,1440.0,100.0,0.0,22.885416666666668,49.0,0.0,0.0,0.0,1978554.0,86400.0,0.0,0.0
2022-03-14,20344.0,1440.0,100.0,0.0,280.1770833333333,462.0,0.0,0.0,0.0,24206326.0,86400.0,0.0,0.0
2022-03-17,20351.0,1380.0,95.83333333333333,0.0,26.097826086956523,60.0,0.0,0.0,0.0,2162451.0,82800.0,0.0,0.0
2022-03-17,20339.0,1380.0,95.83333333333333,0.0,76.31521739130434,166.0,0.0,0.0,0.0,6320226.0,82800.0,0.0,0.0
2022-03-18,20353.0,1440.0,100.0,0.0,207.65625,464.0,0.0,0.0,0.0,17939618.0,86400.0,0.0,0.0
2022-03-17,20354.0,1380.0,95.83333333333333,0.0,64.83695652173913,157.0,0.0,0.0,0.0,5367728.0,82800.0,0.0,0.0
2022-03-16,20343.0,1399.0,97.15277777777777,0.0,212.03125,408.0,0.0,0.0,0.0,17845054.0,83933.0,0.0,0.0
2022-03-15,20342.0,1440.0,100.0,0.0,56.34375,101.0,0.0,0.0,0.0,4864389.0,86400.0,0.0,0.0
2022-03-18,20341.0,1440.0,100.0,0.0,126.02083333333333,284.0,0.0,0.0,0.0,10894593.0,86400.0,0.0,0.0
2022-03-15,20341.0,1362.0,94.58333333333333,0.0,122.91666666666667,252.0,0.0,0.0,0.0,9970950.0,81833.0,0.0,0.0
2022-03-16,20340.0,1440.0,100.0,0.0,8.125,21.0,0.0,0.0,0.0,699814.0,86400.0,0.0,0.0
2022-03-14,20347.0,1440.0,100.0,0.0,14.791666666666666,32.0,0.0,0.0,0.0,1279597.0,86400.0,0.0,0.0
2022-03-16,20345.0,1440.0,100.0,0.0,300.4270833333333,614.0,0.0,0.0,0.0,25959996.0,86400.0,0.0,0.0
2022-03-11,20343.0,1440.0,100.0,0.0,225.77083333333334,463.0,0.0,0.0,0.0,19506424.0,86400.0,0.0,0.0
2022-03-16,20352.0,1440.0,100.0,0.0,44.739583333333336,118.0,0.0,0.0,0.0,3863138.0,86400.0,0.0,0.0
2022-03-11,20353.0,1440.0,100.0,0.0,209.44791666666666,454.0,0.0,0.0,0.0,18094868.0,86400.0,0.0,0.0
2022-03-19,20343.0,1320.0,91.66666666666667,0.0,235.51136363636363,432.0,0.0,0.0,0.0,18654506.0,79200.0,0.0,0.0
2022-03-15,20340.0,1440.0,100.0,0.0,7.895833333333333,22.0,0.0,0.0,0.0,685325.0,86400.0,0.0,0.0
2022-03-16,20338.0,1440.0,100.0,0.0,25.604166666666668,58.0,0.0,0.0,0.0,2211670.0,86400.0,0.0,0.0
2022-03-14,20339.0,1440.0,100.0,0.0,69.94791666666667,152.0,0.0,0.0,0.0,6042961.0,86400.0,0.0,0.0
2022-03-11,20354.0,1440.0,100.0,0.0,65.63541666666667,137.0,0.0,0.0,0.0,5671474.0,86400.0,0.0,0.0
2022-03-16,20337.0,1440.0,100.0,0.0,89.45833333333333,197.0,0.0,0.0,0.0,7728215.0,86400.0,0.0,0.0
2022-03-14,20340.0,1440.0,100.0,0.0,8.947916666666666,36.0,0.0,0.0,0.0,767954.0,86400.0,0.0,0.0
2022-03-18,20339.0,1440.0,100.0,0.0,80.67708333333333,162.0,0.0,0.0,0.0,6971157.0,86400.0,0.0,0.0
2022-03-19,20346.0,1250.0,86.80555555555556,0.0,122.88095238095238,297.0,0.0,0.0,0.0,9274524.0,75293.0,0.0,0.0
2022-03-15,20349.0,1440.0,100.0,0.0,251.16666666666666,500.0,0.0,0.0,0.0,21697980.0,86400.0,0.0,0.0
2022-03-15,20343.0,1363.0,94.65277777777777,0.0,197.768115942029,596.0,0.0,0.0,0.0,15983269.0,81833.0,0.0,0.0
2022-03-14,20338.0,1440.0,100.0,0.0,25.427083333333332,61.0,0.0,0.0,0.0,2193428.0,86400.0,0.0,0.0
2022-03-16,20348.0,1421.0,98.68055555555556,0.0,280.77430555555554,550.0,0.0,0.0,0.0,23966617.0,85332.0,0.0,0.0
2022-03-13,20343.0,1440.0,100.0,0.0,230.01041666666666,448.0,0.0,0.0,0.0,19872495.0,86400.0,0.0,0.0
2022-03-13,20352.0,1440.0,100.0,0.0,43.770833333333336,113.0,0.0,0.0,0.0,3784378.0,86400.0,0.0,0.0
2022-03-18,20350.0,1440.0,100.0,0.0,40.5,97.0,0.0,0.0,0.0,3495209.0,86400.0,0.0,0.0
2022-03-11,20345.0,1440.0,100.0,0.0,288.625,624.0,0.0,0.0,0.0,24939986.0,86400.0,0.0,0.0
2022-03-17,20337.0,1440.0,100.0,0.0,88.03125,221.0,0.0,0.0,0.0,7606858.0,86400.0,0.0,0.0
2022-03-19,20349.0,1311.0,91.04166666666667,0.0,227.20454545454547,503.0,0.0,0.0,0.0,17971996.0,78832.0,0.0,0.0
2022-03-12,20354.0,1402.0,97.36111111111111,0.0,60.833333333333336,144.0,0.0,0.0,0.0,5247537.0,84412.0,0.0,0.0
2022-03-11,20340.0,1440.0,100.0,0.0,7.885416666666667,21.0,0.0,0.0,0.0,680448.0,86400.0,0.0,0.0
2022-03-14,20351.0,1440.0,100.0,0.0,24.947916666666668,59.0,0.0,0.0,0.0,2155320.0,86400.0,0.0,0.0
2022-03-19,20347.0,1310.0,90.97222222222223,0.0,19.306818181818183,46.0,0.0,0.0,0.0,1526811.0,78893.0,0.0,0.0
2022-03-19,20352.0,1380.0,95.83333333333333,0.0,55.93478260869565,348.0,0.0,0.0,0.0,4628499.0,82800.0,0.0,0.0
2022-03-18,20347.0,1440.0,100.0,0.0,15.25,36.0,0.0,0.0,0.0,1315293.0,86400.0,0.0,0.0
