begintime,sk_object,duration,M51361C0,M51361C1,M51361C2,M51361C3,M51361C4
2022-03-11 04:00:00,15738.0,15,14400.0,-10.0,-9.0,-9.0,900.0
2022-03-11 04:00:00,15739.0,15,14400.0,-82.0,-72.0,-64.0,900.0
2022-03-11 04:00:00,15740.0,15,14400.0,2347.0,2599.0,3101.0,900.0
2022-03-11 04:00:00,15741.0,15,14400.0,-54.0,-41.0,-37.0,900.0
2022-03-11 04:00:00,15742.0,15,14400.0,185.0,1543.0,1710.0,900.0
2022-03-11 04:00:00,15743.0,15,14400.0,51.0,59.0,85.0,900.0
2022-03-11 04:00:00,15744.0,15,14400.0,-122.0,-86.0,-47.0,900.0
2022-03-11 04:00:00,15745.0,15,14400.0,-113.0,-101.0,-54.0,900.0
2022-03-11 04:00:00,15746.0,15,14400.0,-295.0,763.0,817.0,900.0
2022-03-11 04:00:00,15747.0,15,14400.0,-35.0,-27.0,31.0,900.0
2022-03-11 04:15:00,15729.0,15,14400.0,51.0,62.0,84.0,900.0
2022-03-11 04:15:00,15730.0,15,14399.0,1182.0,1252.0,1334.0,900.0
2022-03-11 04:15:00,15731.0,15,14400.0,8.0,15.0,71.0,900.0
2022-03-11 04:15:00,15732.0,15,14400.0,75.0,117.0,128.0,900.0
2022-03-11 04:15:00,15733.0,15,14400.0,-101.0,-35.0,14.0,900.0
2022-03-11 04:15:00,15734.0,15,14400.0,-35.0,-30.0,-22.0,900.0
2022-03-11 04:15:00,15735.0,15,14399.0,368.0,408.0,471.0,900.0
2022-03-11 04:15:00,15736.0,15,14400.0,-118.0,-93.0,-86.0,900.0
2022-03-11 04:15:00,15737.0,15,14400.0,44173.0,47213.0,52825.0,900.0
2022-03-11 04:15:00,15738.0,15,14400.0,-16.0,-14.0,-10.0,900.0
2022-03-11 04:15:00,15739.0,15,14400.0,-109.0,-56.0,-44.0,900.0
2022-03-11 04:15:00,15740.0,15,14400.0,1800.0,1899.0,2347.0,900.0
2022-03-11 04:15:00,15741.0,15,14400.0,-54.0,-38.0,-6.0,900.0
2022-03-11 04:15:00,15742.0,15,14400.0,1107.0,1187.0,1292.0,900.0
2022-03-11 04:15:00,15743.0,15,14400.0,85.0,94.0,106.0,900.0
2022-03-11 04:15:00,15744.0,15,14400.0,-191.0,-151.0,-122.0,900.0
2022-03-11 04:15:00,15745.0,15,14400.0,-111.0,-97.0,-83.0,900.0
2022-03-11 04:15:00,15746.0,15,14400.0,798.0,813.0,824.0,900.0
2022-03-11 04:15:00,15747.0,15,14400.0,31.0,33.0,35.0,900.0
2022-03-11 04:30:00,15729.0,15,14400.0,48.0,55.0,73.0,900.0
2022-03-11 04:30:00,15730.0,15,14400.0,-808.0,887.0,1182.0,900.0
2022-03-11 04:30:00,15731.0,15,14400.0,-86.0,-39.0,10.0,900.0
2022-03-11 04:30:00,15732.0,15,14400.0,18.0,56.0,99.0,900.0
2022-03-11 04:30:00,15733.0,15,14400.0,14.0,86.0,103.0,900.0
2022-03-11 04:30:00,15734.0,15,14400.0,-35.0,-16.0,58.0,900.0
2022-03-11 04:30:00,15735.0,15,14400.0,301.0,337.0,368.0,900.0
2022-03-11 04:30:00,15736.0,15,14400.0,-118.0,-98.0,-74.0,900.0
2022-03-11 04:30:00,15737.0,15,14400.0,52825.0,55192.0,59763.0,900.0
2022-03-11 04:30:00,15738.0,15,14400.0,-16.0,6.0,9.0,900.0
2022-03-11 04:30:00,15739.0,15,14400.0,-109.0,-103.0,-92.0,900.0
2022-03-16 21:00:00,15739.0,15,0.0,0.0,0.0,0.0,700.0
2022-03-11 04:30:00,15740.0,15,14400.0,1020.0,1351.0,1800.0,900.0
2022-03-11 04:30:00,15741.0,15,14400.0,-24.0,-17.0,-6.0,900.0
2022-03-11 04:30:00,15742.0,15,14398.0,-1832.0,513.0,1107.0,900.0
2022-03-11 04:30:00,15743.0,15,14400.0,95.0,132.0,144.0,900.0
2022-03-11 04:30:00,15744.0,15,14400.0,-191.0,-185.0,-88.0,900.0
2022-03-11 04:30:00,15745.0,15,14400.0,-111.0,-78.0,-69.0,900.0
2022-03-11 04:30:00,15746.0,15,14400.0,50.0,161.0,824.0,900.0
2022-03-11 04:30:00,15747.0,15,14399.0,35.0,76.0,94.0,900.0
2022-03-11 04:45:00,15729.0,15,14400.0,19.0,42.0,73.0,900.0
2022-03-11 04:45:00,15730.0,15,14400.0,-808.0,-679.0,-521.0,900.0
2022-03-11 04:45:00,15731.0,15,14400.0,-111.0,-104.0,-86.0,900.0
2022-03-11 04:45:00,15732.0,15,14400.0,-688.0,-464.0,18.0,900.0
2022-03-11 04:45:00,15733.0,15,14400.0,45.0,60.0,73.0,900.0
2022-03-11 04:45:00,15734.0,15,14400.0,33.0,45.0,58.0,900.0
2022-03-11 04:45:00,15735.0,15,14400.0,-1632.0,-781.0,301.0,900.0
2022-03-11 04:45:00,15736.0,15,14400.0,-74.0,-48.0,-40.0,900.0
2022-03-11 04:45:00,15737.0,15,14399.0,-64193.0,-19707.0,59763.0,900.0
2022-03-11 04:45:00,15738.0,15,14400.0,-61.0,-30.0,4.0,900.0
2022-03-11 04:45:00,15739.0,15,14400.0,-92.0,-28.0,8.0,900.0
2022-03-11 04:45:00,15740.0,15,14400.0,-5126.0,-1726.0,1020.0,900.0
2022-03-11 04:45:00,15741.0,15,14400.0,-57.0,-34.0,-24.0,900.0
2022-03-11 04:45:00,15742.0,15,14400.0,-1832.0,-1550.0,-1245.0,900.0
2022-03-11 04:45:00,15743.0,15,14400.0,84.0,91.0,95.0,900.0
2022-03-11 04:45:00,15744.0,15,14400.0,-131.0,-102.0,-88.0,900.0
2022-03-11 04:45:00,15745.0,15,14400.0,-80.0,-62.0,-37.0,900.0
2022-03-11 04:45:00,15746.0,15,14400.0,-3012.0,-1369.0,69.0,900.0
2022-03-11 04:45:00,15747.0,15,14400.0,17.0,69.0,94.0,900.0
2022-03-11 05:00:00,15729.0,15,14400.0,-7.0,9.0,19.0,900.0
2022-03-11 05:00:00,15730.0,15,14399.0,-4034.0,-3075.0,-521.0,900.0
2022-03-11 05:00:00,15731.0,15,14400.0,-179.0,-127.0,-89.0,900.0
2022-03-11 05:00:00,15732.0,15,14400.0,-688.0,-588.0,-460.0,900.0
2022-03-11 05:00:00,15733.0,15,14399.0,-135.0,-92.0,45.0,900.0
2022-03-11 05:00:00,15734.0,15,14400.0,24.0,27.0,35.0,900.0
2022-03-11 05:00:00,15735.0,15,14400.0,-1632.0,-1400.0,-1015.0,900.0
2022-03-11 05:00:00,15736.0,15,14400.0,-52.0,-46.0,-43.0,900.0
2022-03-11 05:00:00,15737.0,15,14400.0,-71540.0,-59414.0,-54744.0,900.0
2022-03-11 05:00:00,15738.0,15,14400.0,-61.0,-13.0,6.0,900.0
2022-03-11 05:00:00,15739.0,15,14400.0,8.0,917.0,1030.0,900.0
2022-03-11 05:00:00,15740.0,15,14400.0,-5126.0,-4218.0,-3257.0,900.0
2022-03-11 05:00:00,15741.0,15,14400.0,-57.0,-34.0,-14.0,900.0
2022-03-11 05:00:00,15742.0,15,14400.0,-3092.0,-2573.0,-1245.0,900.0
2022-03-11 05:00:00,15743.0,15,14400.0,4.0,33.0,84.0,900.0
2022-03-11 05:00:00,15744.0,15,14400.0,-131.0,-106.0,-91.0,900.0
2022-03-11 05:00:00,15745.0,15,14400.0,-64.0,-48.0,-37.0,900.0
2022-03-11 05:00:00,15746.0,15,14400.0,-3012.0,-2026.0,-503.0,900.0
2022-03-11 05:00:00,15747.0,15,14400.0,13.0,15.0,17.0,900.0
2022-03-11 05:15:00,15729.0,15,14400.0,-24.0,-15.0,-7.0,900.0
2022-03-11 05:15:00,15730.0,15,14398.0,-2368.0,-1646.0,-369.0,900.0
2022-03-11 05:15:00,15731.0,15,14400.0,-179.0,-107.0,-6.0,900.0
2022-03-11 05:15:00,15732.0,15,14400.0,-460.0,-293.0,16.0,900.0
2022-03-11 05:15:00,15733.0,15,14400.0,-87.0,-82.0,-74.0,900.0
2022-03-11 05:15:00,15734.0,15,14397.0,-57.0,-3.0,35.0,900.0
2022-03-11 05:15:00,15735.0,15,14400.0,-1015.0,-676.0,-516.0,900.0
2022-03-11 05:15:00,15736.0,15,14400.0,-77.0,-69.0,-52.0,900.0
2022-03-11 05:15:00,15737.0,15,14400.0,-71540.0,-65906.0,-61276.0,900.0
2022-03-11 05:15:00,15738.0,15,14399.0,6.0,8.0,10.0,900.0
2022-03-11 05:15:00,15739.0,15,14400.0,781.0,796.0,814.0,900.0
2022-03-11 05:15:00,15740.0,15,14399.0,-3257.0,-1902.0,671.0,900.0
2022-03-11 05:15:00,15741.0,15,14400.0,-47.0,-40.0,-14.0,900.0
2022-03-11 05:15:00,15742.0,15,14398.0,-1720.0,-685.0,926.0,900.0
2022-03-11 05:15:00,15743.0,15,14400.0,-110.0,-92.0,4.0,900.0
2022-03-11 05:15:00,15744.0,15,14400.0,-91.0,-61.0,2.0,900.0
2022-03-11 05:15:00,15745.0,15,14400.0,-64.0,-53.0,-31.0,900.0
2022-03-11 05:15:00,15746.0,15,14400.0,-503.0,-335.0,-53.0,900.0
2022-03-11 05:15:00,15747.0,15,14400.0,13.0,29.0,54.0,900.0
2022-03-11 05:30:00,15729.0,15,14400.0,-24.0,-20.0,-18.0,900.0
2022-03-11 05:30:00,15730.0,15,14400.0,-369.0,-272.0,-223.0,900.0
2022-03-11 05:30:00,15731.0,15,14400.0,-44.0,-18.0,-6.0,900.0
2022-03-11 05:30:00,15732.0,15,14400.0,16.0,22.0,34.0,900.0
2022-03-11 05:30:00,15733.0,15,14400.0,-91.0,-86.0,-74.0,900.0
2022-03-11 05:30:00,15734.0,15,14337.0,-141.0,-31.0,-17.0,900.0
2022-03-11 05:30:00,15735.0,15,14400.0,-516.0,421.0,489.0,900.0
2022-03-11 05:30:00,15736.0,15,14400.0,-77.0,-40.0,-28.0,900.0
2022-03-11 05:30:00,15737.0,15,14400.0,-61276.0,-52945.0,-45555.0,900.0
2022-03-11 05:30:00,15738.0,15,14400.0,10.0,16.0,19.0,900.0
2022-03-11 05:30:00,15739.0,15,14400.0,-1282.0,469.0,790.0,900.0
2022-03-11 05:30:00,15740.0,15,14400.0,572.0,632.0,671.0,900.0
2022-03-11 05:30:00,15741.0,15,14400.0,-37.0,-36.0,-35.0,900.0
2022-03-11 05:30:00,15742.0,15,14400.0,598.0,698.0,926.0,900.0
2022-03-11 05:30:00,15743.0,15,14400.0,-90.0,-79.0,-66.0,900.0
2022-03-11 05:30:00,15744.0,15,14400.0,2.0,13.0,23.0,900.0
2022-03-11 05:30:00,15745.0,15,14400.0,-40.0,-37.0,-31.0,900.0
2022-03-11 05:30:00,15746.0,15,14357.0,-53.0,1780.0,2651.0,900.0
2022-03-11 05:30:00,15747.0,15,14400.0,54.0,56.0,57.0,900.0
2022-03-11 05:45:00,15729.0,15,14400.0,-18.0,-14.0,-7.0,900.0
2022-03-11 05:45:00,15730.0,15,14400.0,-223.0,1195.0,1359.0,900.0
2022-03-11 05:45:00,15731.0,15,14400.0,-44.0,6.0,35.0,900.0
2022-03-11 05:45:00,15732.0,15,14400.0,34.0,237.0,346.0,900.0
2022-03-11 05:45:00,15733.0,15,14400.0,-126.0,-104.0,-52.0,900.0
2022-03-11 05:45:00,15734.0,15,14395.0,-141.0,-134.0,-118.0,900.0
2022-03-11 05:45:00,15735.0,15,14400.0,309.0,831.0,1192.0,900.0
2022-03-11 05:45:00,15736.0,15,14400.0,-66.0,-32.0,-8.0,900.0
2022-03-11 05:45:00,15737.0,15,14391.0,-45555.0,-23606.0,2509.0,900.0
2022-03-11 05:45:00,15738.0,15,14400.0,14.0,20.0,32.0,900.0
2022-03-11 05:45:00,15739.0,15,14397.0,-1282.0,5873.0,14347.0,900.0
2022-03-11 05:45:00,15740.0,15,14400.0,572.0,1765.0,2279.0,900.0
2022-03-11 05:45:00,15741.0,15,14400.0,-36.0,-33.0,14.0,900.0
2022-03-11 05:45:00,15742.0,15,14399.0,598.0,1949.0,2062.0,900.0
2022-03-11 05:45:00,15743.0,15,14400.0,-90.0,-11.0,12.0,900.0
2022-03-11 05:45:00,15744.0,15,14400.0,7.0,36.0,45.0,900.0
2022-03-11 05:45:00,15745.0,15,14400.0,-71.0,-59.0,-31.0,900.0
2022-03-11 05:45:00,15746.0,15,14400.0,1883.0,2414.0,2651.0,900.0
2022-03-11 05:45:00,15747.0,15,14400.0,22.0,29.0,57.0,900.0
2022-03-11 06:00:00,15729.0,15,14400.0,-7.0,-1.0,2.0,900.0
2022-03-11 06:00:00,15730.0,15,14393.0,-1812.0,-640.0,941.0,900.0
2022-03-11 06:00:00,15731.0,15,14400.0,35.0,82.0,109.0,900.0
2022-03-11 06:00:00,15732.0,15,14400.0,-604.0,55.0,346.0,900.0
2022-03-11 06:00:00,15733.0,15,14400.0,-52.0,-51.0,-50.0,900.0
2022-03-11 06:00:00,15734.0,15,14398.0,-118.0,-103.0,-94.0,900.0
2022-03-11 06:00:00,15735.0,15,14400.0,-948.0,586.0,1192.0,900.0
2022-03-11 06:00:00,15736.0,15,14400.0,-13.0,-12.0,-8.0,900.0
2022-03-11 06:00:00,15737.0,15,14396.0,603.0,1400.0,2509.0,900.0
2022-03-11 06:00:00,15738.0,15,14400.0,-21.0,-2.0,32.0,900.0
2022-03-11 06:00:00,15739.0,15,14398.0,14347.0,15013.0,15928.0,900.0
2022-03-11 06:00:00,15740.0,15,14400.0,29.0,1256.0,1799.0,900.0
2022-03-11 06:00:00,15741.0,15,14400.0,-13.0,4.0,14.0,900.0
2022-03-11 06:00:00,15742.0,15,14388.0,-1376.0,-16.0,2062.0,900.0
2022-03-11 06:00:00,15743.0,15,14399.0,12.0,27.0,45.0,900.0
2022-03-11 06:00:00,15744.0,15,14400.0,7.0,14.0,23.0,900.0
2022-03-11 06:00:00,15745.0,15,14400.0,-58.0,-46.0,-31.0,900.0
2022-03-11 06:00:00,15746.0,15,14400.0,1883.0,1919.0,1944.0,900.0
2022-03-11 06:00:00,15747.0,15,14400.0,25.0,47.0,78.0,900.0
2022-03-11 06:15:00,15729.0,15,14400.0,-8.0,-5.0,-4.0,900.0
2022-03-11 06:15:00,15730.0,15,14398.0,-2208.0,-1476.0,-1227.0,900.0
2022-03-11 06:15:00,15731.0,15,14400.0,109.0,122.0,133.0,900.0
2022-03-11 06:15:00,15732.0,15,14399.0,-604.0,-509.0,-434.0,900.0
2022-03-11 06:15:00,15733.0,15,14400.0,-168.0,-141.0,-50.0,900.0
2022-03-11 06:15:00,15734.0,15,14399.0,-94.0,-20.0,27.0,900.0
2022-03-11 06:15:00,15735.0,15,14400.0,-948.0,-798.0,-647.0,900.0
2022-03-11 06:15:00,15736.0,15,14400.0,-36.0,-23.0,-11.0,900.0
2022-03-11 06:15:00,15737.0,15,14375.0,315.0,498.0,603.0,900.0
2022-03-11 06:15:00,15738.0,15,14400.0,-21.0,18.0,34.0,900.0
2022-03-11 06:15:00,15739.0,15,14399.0,15928.0,16328.0,17016.0,900.0
2022-03-11 06:15:00,15740.0,15,14400.0,29.0,202.0,312.0,900.0
2022-03-11 06:15:00,15741.0,15,14400.0,-25.0,-21.0,-13.0,900.0
2022-03-11 06:15:00,15742.0,15,14349.0,-3089.0,-1411.0,-913.0,900.0
2022-03-11 06:15:00,15743.0,15,14399.0,-19.0,-3.0,45.0,900.0
2022-03-11 06:15:00,15744.0,15,14399.0,23.0,47.0,73.0,900.0
2022-03-11 06:15:00,15745.0,15,14400.0,-65.0,-58.0,-27.0,900.0
2022-03-11 06:15:00,15746.0,15,14400.0,-2785.0,-1606.0,1944.0,900.0
2022-03-11 06:15:00,15747.0,15,14400.0,17.0,35.0,78.0,900.0
2022-03-11 06:30:00,15729.0,15,14400.0,-8.0,-7.0,-6.0,900.0
2022-03-11 06:30:00,15730.0,15,14399.0,-2208.0,-1671.0,-1096.0,900.0
2022-03-11 06:30:00,15731.0,15,14400.0,96.0,109.0,145.0,899.0
2022-03-11 06:30:00,15732.0,15,14399.0,-434.0,-395.0,-223.0,900.0
2022-03-11 06:30:00,15733.0,15,14400.0,-90.0,-71.0,-53.0,900.0
2022-03-11 06:30:00,15734.0,15,14399.0,27.0,33.0,38.0,900.0
2022-03-11 06:30:00,15735.0,15,14399.0,-1391.0,-1178.0,-647.0,900.0
2022-03-11 06:30:00,15736.0,15,14400.0,-125.0,-51.0,-36.0,900.0
2022-03-11 06:30:00,15737.0,15,14395.0,310.0,312.0,315.0,900.0
2022-03-11 06:30:00,15738.0,15,14401.0,-21.0,-19.0,-17.0,900.0
2022-03-11 06:30:00,15739.0,15,14398.0,13633.0,14749.0,17016.0,900.0
2022-03-11 06:30:00,15740.0,15,14398.0,-2162.0,-1753.0,312.0,900.0
2022-03-11 06:30:00,15741.0,15,14400.0,-117.0,-92.0,-25.0,900.0
2022-03-11 06:30:00,15742.0,15,14314.0,-3089.0,-2337.0,-1615.0,900.0
2022-03-11 06:30:00,15743.0,15,14400.0,-7.0,-4.0,1.0,900.0
2022-03-11 06:30:00,15744.0,15,14400.0,-6.0,44.0,73.0,900.0
2022-03-11 06:30:00,15745.0,15,14400.0,-35.0,-31.0,-27.0,900.0
2022-03-11 06:30:00,15746.0,15,14400.0,-2234.0,-792.0,594.0,900.0
2022-03-11 06:30:00,15747.0,15,14400.0,65.0,109.0,202.0,900.0
2022-03-11 06:45:00,15729.0,15,14400.0,-22.0,-14.0,11.0,900.0
2022-03-11 06:45:00,15730.0,15,14375.0,-1096.0,-665.0,-249.0,900.0
2022-03-11 06:45:00,15731.0,15,14401.0,94.0,122.0,145.0,900.0
2022-03-11 06:45:00,15732.0,15,14399.0,-223.0,-163.0,-95.0,900.0
2022-03-11 06:45:00,15733.0,15,14401.0,-53.0,-49.0,-27.0,900.0
2022-03-11 06:45:00,15734.0,15,14398.0,38.0,44.0,48.0,900.0
2022-03-11 06:45:00,15735.0,15,14396.0,-769.0,-605.0,-369.0,900.0
2022-03-11 06:45:00,15736.0,15,14400.0,-125.0,-107.0,-81.0,900.0
2022-03-11 06:45:00,15737.0,15,14378.0,106.0,132.0,310.0,900.0
2022-03-11 06:45:00,15738.0,15,14400.0,-34.0,13.0,31.0,900.0
2022-03-11 06:45:00,15739.0,15,14400.0,-8686.0,5144.0,13633.0,900.0
2022-03-11 06:45:00,15740.0,15,14398.0,-1266.0,-1000.0,-756.0,900.0
2022-03-11 06:45:00,15741.0,15,14400.0,-117.0,-87.0,-65.0,900.0
2022-03-11 06:45:00,15742.0,15,14347.0,-1615.0,-878.0,-276.0,900.0
2022-03-11 06:45:00,15743.0,15,14399.0,-74.0,-49.0,1.0,900.0
2022-03-11 06:45:00,15744.0,15,14398.0,-53.0,-37.0,-6.0,900.0
2022-03-11 06:45:00,15745.0,15,14400.0,-69.0,-60.0,-35.0,900.0
2022-03-15 22:30:00,15746.0,15,0.0,0.0,0.0,0.0,574.0
2022-03-11 06:45:00,15746.0,15,14400.0,-4229.0,-3658.0,-2234.0,900.0
2022-03-11 06:45:00,15747.0,15,14400.0,62.0,114.0,202.0,900.0
2022-03-11 07:00:00,15729.0,15,14400.0,-7.0,2.0,11.0,900.0
2022-03-11 07:00:00,15730.0,15,14332.0,-249.0,484.0,1626.0,900.0
2022-03-11 07:00:00,15731.0,15,14400.0,51.0,63.0,94.0,900.0
2022-03-11 07:00:00,15732.0,15,14398.0,-95.0,9.0,433.0,900.0
2022-03-11 07:00:00,15733.0,15,14400.0,-27.0,-22.0,-14.0,900.0
2022-03-11 07:00:00,15734.0,15,14398.0,10.0,31.0,48.0,900.0
2022-03-11 07:00:00,15735.0,15,14400.0,-369.0,-181.0,832.0,900.0
2022-03-11 07:00:00,15736.0,15,14400.0,-104.0,-83.0,-81.0,900.0
2022-03-11 07:00:00,15737.0,15,5324.0,106.0,205.0,279.0,899.0
2022-03-11 07:00:00,15738.0,15,14400.0,-34.0,-13.0,12.0,900.0
2022-03-11 07:00:00,15739.0,15,14400.0,-10668.0,-9836.0,-8686.0,900.0
2022-03-11 07:00:00,15740.0,15,14400.0,-756.0,-400.0,382.0,900.0
2022-03-11 07:00:00,15741.0,15,14400.0,-72.0,-45.0,-35.0,900.0
2022-03-11 07:00:00,15742.0,15,14327.0,-276.0,576.0,1814.0,900.0
2022-03-11 07:00:00,15743.0,15,14397.0,-102.0,-68.0,-55.0,900.0
2022-03-11 07:00:00,15744.0,15,14400.0,-53.0,-28.0,-17.0,900.0
2022-03-11 07:00:00,15745.0,15,14400.0,-116.0,-86.0,-69.0,900.0
2022-03-11 07:00:00,15746.0,15,14398.0,-2567.0,-2259.0,-1790.0,900.0
2022-03-11 07:00:00,15747.0,15,14400.0,-210.0,-84.0,62.0,900.0
2022-03-11 07:15:00,15729.0,15,14400.0,-7.0,69.0,92.0,900.0
2022-03-11 07:15:00,15730.0,15,14237.0,1011.0,1204.0,1626.0,900.0
2022-03-11 07:15:00,15731.0,15,14400.0,-62.0,10.0,51.0,900.0
2022-03-11 07:15:00,15732.0,15,14398.0,255.0,365.0,433.0,900.0
2022-03-11 07:15:00,15733.0,15,14400.0,-46.0,-25.0,-14.0,900.0
2022-03-11 07:15:00,15734.0,15,14398.0,10.0,13.0,24.0,900.0
2022-03-11 07:15:00,15735.0,15,14400.0,505.0,728.0,832.0,900.0
2022-03-11 07:15:00,15736.0,15,14400.0,-104.0,-95.0,-76.0,900.0
2022-03-11 07:15:00,15737.0,15,14390.0,-157.0,-71.0,279.0,900.0
2022-03-11 07:15:00,15738.0,15,14400.0,-25.0,-13.0,22.0,900.0
2022-03-11 07:15:00,15739.0,15,14400.0,-11903.0,-11732.0,-10668.0,900.0
2022-03-11 07:15:00,15740.0,15,14400.0,276.0,336.0,382.0,900.0
2022-03-11 07:15:00,15741.0,15,14400.0,-72.0,-40.0,-7.0,900.0
2022-03-11 07:15:00,15742.0,15,14311.0,756.0,1368.0,1814.0,900.0
2022-03-11 07:15:00,15743.0,15,14397.0,-102.0,-11.0,55.0,900.0
2022-03-11 07:15:00,15744.0,15,14399.0,-92.0,-75.0,-52.0,900.0
2022-03-11 07:15:00,15745.0,15,14400.0,-116.0,-76.0,-56.0,900.0
2022-03-11 07:15:00,15746.0,15,14432.0,-1790.0,64.0,863.0,900.0
2022-03-11 07:15:00,15747.0,15,14400.0,-210.0,-146.0,-91.0,900.0
2022-03-11 07:30:00,15729.0,15,14398.0,-31.0,14.0,48.0,900.0
2022-03-11 07:30:00,15730.0,15,14279.0,311.0,490.0,1011.0,900.0
2022-03-11 07:30:00,15731.0,15,14400.0,-110.0,-94.0,-62.0,900.0
2022-03-11 07:30:00,15732.0,15,14400.0,110.0,156.0,255.0,900.0
2022-03-11 07:30:00,15733.0,15,14400.0,-53.0,-48.0,-46.0,900.0
2022-03-11 07:30:00,15734.0,15,14394.0,17.0,22.0,24.0,900.0
2022-03-11 07:30:00,15735.0,15,14400.0,364.0,417.0,505.0,900.0
2022-03-11 07:30:00,15736.0,15,14400.0,-77.0,-77.0,-76.0,900.0
2022-03-11 07:30:00,15737.0,15,14394.0,-23.0,-5.0,11.0,900.0
2022-03-11 07:30:00,15738.0,15,14398.0,14.0,19.0,22.0,900.0
2022-03-11 07:30:00,15739.0,15,14400.0,-12811.0,-12343.0,-11903.0,900.0
2022-03-11 07:30:00,15740.0,15,14400.0,125.0,199.0,276.0,900.0
2022-03-11 07:30:00,15741.0,15,14400.0,-70.0,-55.0,-7.0,900.0
2022-03-11 07:30:00,15742.0,15,14151.0,484.0,674.0,756.0,900.0
2022-03-11 07:30:00,15743.0,15,14397.0,-5.0,5.0,55.0,900.0
2022-03-11 07:30:00,15744.0,15,14400.0,-192.0,-112.0,-92.0,900.0
2022-03-11 07:30:00,15745.0,15,14400.0,-90.0,-76.0,-56.0,900.0
2022-03-11 07:30:00,15746.0,15,14368.0,485.0,497.0,524.0,900.0
2022-03-11 07:30:00,15747.0,15,14400.0,-286.0,-145.0,-91.0,900.0
2022-03-11 07:45:00,15729.0,15,14397.0,-173.0,-66.0,-31.0,900.0
2022-03-11 07:45:00,15730.0,15,14237.0,267.0,285.0,311.0,900.0
2022-03-11 07:45:00,15731.0,15,14400.0,-224.0,-190.0,-110.0,900.0
2022-03-11 07:45:00,15732.0,15,14397.0,110.0,228.0,481.0,900.0
2022-03-11 07:45:00,15733.0,15,14400.0,-53.0,-44.0,-38.0,900.0
2022-03-11 07:45:00,15734.0,15,14399.0,-10.0,-1.0,17.0,900.0
2022-03-11 07:45:00,15735.0,15,14400.0,364.0,602.0,842.0,900.0
2022-03-11 07:45:00,15736.0,15,14400.0,-77.0,-57.0,-53.0,900.0
2022-03-11 07:45:00,15737.0,15,14388.0,-23.0,1381.0,2815.0,900.0
2022-03-11 07:45:00,15738.0,15,14399.0,-37.0,-20.0,14.0,900.0
2022-03-11 07:45:00,15739.0,15,14400.0,-26339.0,-23033.0,-12811.0,900.0
2022-03-11 07:45:00,15740.0,15,14401.0,125.0,140.0,168.0,900.0
2022-03-11 07:45:00,15741.0,15,14399.0,-45.0,-45.0,-45.0,900.0
2022-03-11 07:45:00,15742.0,15,14103.0,484.0,1015.0,1386.0,900.0
2022-03-11 07:45:00,15743.0,15,14396.0,-49.0,-18.0,11.0,900.0
2022-03-11 07:45:00,15744.0,15,14400.0,-226.0,-208.0,-192.0,900.0
2022-03-11 07:45:00,15745.0,15,14400.0,-122.0,-108.0,-90.0,900.0
2022-03-11 07:45:00,15746.0,15,14400.0,174.0,312.0,524.0,900.0
2022-03-11 07:45:00,15747.0,15,14400.0,-286.0,-251.0,-207.0,900.0
2022-03-11 08:00:00,15729.0,15,14400.0,-173.0,-159.0,-132.0,900.0
2022-03-11 08:00:00,15730.0,15,14118.0,-10351.0,-1647.0,267.0,900.0
2022-03-11 08:00:00,15731.0,15,14400.0,-113.0,-47.0,2.0,900.0
2022-03-11 08:00:00,15732.0,15,14400.0,422.0,446.0,481.0,900.0
2022-03-11 08:00:00,15733.0,15,14400.0,-91.0,-67.0,-38.0,900.0
2022-03-11 08:00:00,15734.0,15,14398.0,-85.0,-70.0,-10.0,900.0
2022-03-11 08:00:00,15735.0,15,14400.0,663.0,747.0,842.0,900.0
2022-03-11 08:00:00,15736.0,15,14400.0,-63.0,-23.0,14.0,900.0
2022-03-11 08:00:00,15737.0,15,14387.0,2158.0,2562.0,2815.0,900.0
2022-03-11 08:00:00,15738.0,15,14399.0,-37.0,3.0,4.0,900.0
2022-03-11 08:00:00,15739.0,15,14399.0,-21611.0,-13563.0,-1093.0,900.0
2022-03-11 08:00:00,15740.0,15,14400.0,117.0,135.0,168.0,900.0
2022-03-11 08:00:00,15741.0,15,14400.0,-84.0,-72.0,-15.0,900.0
2022-03-11 08:00:00,15742.0,15,13996.0,665.0,854.0,1386.0,900.0
2022-03-11 08:00:00,15743.0,15,14395.0,-49.0,-28.0,-6.0,900.0
2022-03-11 08:00:00,15744.0,15,14398.0,-226.0,-88.0,-49.0,900.0
2022-03-11 08:00:00,15745.0,15,14400.0,-122.0,-77.0,-10.0,900.0
2022-03-11 08:00:00,15746.0,15,14399.0,-15.0,27.0,174.0,900.0
2022-03-11 08:00:00,15747.0,15,14400.0,-207.0,-153.0,-131.0,900.0
2022-03-11 08:15:00,15729.0,15,14390.0,-132.0,-120.0,-114.0,900.0
2022-03-11 08:15:00,15730.0,15,14155.0,-10351.0,-9997.0,-9546.0,900.0
2022-03-11 08:15:00,15731.0,15,14400.0,-21.0,-3.0,2.0,900.0
2022-03-11 08:15:00,15732.0,15,14400.0,322.0,354.0,422.0,900.0
2022-03-11 08:15:00,15733.0,15,14400.0,-91.0,-63.0,-39.0,900.0
2022-03-11 08:15:00,15734.0,15,14400.0,-85.0,-63.0,-47.0,900.0
