begintime,sk_object,duration,integrity,M8049C0,M8049C1,M8049C2,M8049C3
2022-03-17,2936.0,6.0,0.4166666666666667,87.0,0.0,0.0,0.0
2022-03-19,2938.0,16.0,1.1111111111111112,255.0,0.0,0.0,0.0
2022-03-11,2938.0,13.0,0.9027777777777778,509.0,0.0,0.0,0.0
2022-03-15,2938.0,2.0,0.1388888888888889,167.0,0.0,0.0,0.0
2022-03-12,2938.0,10.0,0.6944444444444444,207.0,0.0,0.0,0.0
2022-03-12,2936.0,5.0,0.3472222222222222,118.0,0.0,0.0,0.0
2022-03-18,2937.0,60.0,4.166666666666667,0.0,0.0,0.0,0.0
2022-03-17,2935.0,7.0,0.4861111111111111,169.0,0.0,0.0,0.0
2022-03-17,2931.0,6.0,0.4166666666666667,179.0,0.0,0.0,0.0
2022-03-17,2933.0,6.0,0.4166666666666667,15.0,0.0,0.0,0.0
2022-03-17,2932.0,6.0,0.4166666666666667,15.0,0.0,0.0,0.0
2022-03-17,2937.0,6.0,0.4166666666666667,45.0,0.0,0.0,0.0
2022-03-19,87626.0,4.0,0.2777777777777778,92.0,0.0,0.0,0.0
2022-03-17,2934.0,5.0,0.3472222222222222,105.0,0.0,0.0,0.0
