begintime,sk_object,duration,integrity,67189907,67189908,73394034,73394035,73394036,73394037,73394038,67183495,67183496,67183497,67183498,73394039
2022-03-14 10:00:00,7582709.0,3600.0,100.0,0.0,0.0,13.0,0.0,13.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0
2022-02-08 13:00:00,7587054.0,3600.0,100.0,0.0,0.0,10.0,0.0,10.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0
2022-02-05 16:00:00,7586043.0,3600.0,100.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0
2022-02-17 14:00:00,7586635.0,3600.0,100.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0
2022-02-11 22:00:00,8079582.0,3600.0,100.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-02-20 06:00:00,17706482.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-17 17:00:00,7590377.0,3600.0,100.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-02-12 08:00:00,9901188.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-06 19:00:00,11058542.0,3600.0,100.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-03-14 12:00:00,9595652.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-10 17:00:00,7582316.0,3600.0,100.0,0.0,0.0,11.0,0.0,11.0,11.0,0.0,11.0,11.0,1.0,1.0,0.0
2022-03-11 15:00:00,10782157.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-17 20:00:00,7586937.0,3600.0,100.0,0.0,0.0,26.0,0.0,26.0,26.0,0.0,26.0,26.0,0.0,0.0,0.0
2022-03-12 11:00:00,9315858.0,3600.0,100.0,0.0,0.0,12.0,0.0,12.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0
2022-03-03 22:00:00,7586192.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-02 21:00:00,7588570.0,3600.0,100.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0
2022-03-10 06:00:00,7583030.0,3600.0,100.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-03-14 13:00:00,7586969.0,3600.0,100.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-03-06 08:00:00,9899530.0,3600.0,100.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-02-19 22:00:00,7590849.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-07 11:00:00,10192639.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-04 16:00:00,12508000.0,3600.0,100.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
2022-03-13 08:00:00,7585925.0,3600.0,100.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-02-18 23:00:00,7586821.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-06 09:00:00,7587514.0,3600.0,100.0,0.0,0.0,27.0,0.0,27.0,26.0,0.0,26.0,26.0,1.0,1.0,0.0
2022-03-12 12:00:00,17710121.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-07 12:00:00,10192148.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-20 07:00:00,7583960.0,3600.0,100.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-02-10 22:00:00,7585413.0,3600.0,100.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-02-03 08:00:00,7586415.0,3600.0,100.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-02-11 16:00:00,7590756.0,3600.0,100.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0
2022-02-08 17:00:00,7589290.0,3600.0,100.0,0.0,0.0,35.0,0.0,35.0,35.0,0.0,35.0,34.0,0.0,0.0,0.0
2022-02-06 11:00:00,7584011.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-11 09:00:00,9600088.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-12 19:00:00,7592275.0,3600.0,100.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-02-17 22:00:00,7586415.0,3600.0,100.0,1.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0
2022-02-05 21:00:00,10196245.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-13 23:00:00,7845794.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-13 23:00:00,7847240.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-03 11:00:00,7582649.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-06 19:00:00,7583371.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-20 17:00:00,9896671.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-03 11:00:00,7590327.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-03 14:00:00,7586662.0,3600.0,100.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-02-20 19:00:00,9898954.0,3600.0,100.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-03-15 17:00:00,7589978.0,3600.0,100.0,0.0,0.0,34.0,0.0,34.0,34.0,0.0,34.0,34.0,0.0,0.0,0.0
2022-02-04 10:00:00,7584074.0,3600.0,100.0,1.0,0.0,43.0,0.0,43.0,42.0,0.0,42.0,41.0,0.0,0.0,0.0
2022-02-10 19:00:00,10193800.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-03 15:00:00,7590507.0,3600.0,100.0,0.0,0.0,24.0,0.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,0.0
2022-03-12 18:00:00,7587135.0,3600.0,100.0,0.0,0.0,7.0,0.0,7.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0
2022-02-08 12:00:00,7585186.0,3600.0,100.0,1.0,0.0,31.0,0.0,31.0,31.0,0.0,31.0,30.0,0.0,0.0,0.0
2022-02-13 08:00:00,7847915.0,3600.0,100.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-03-14 22:00:00,7590440.0,3600.0,100.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-03-07 14:00:00,7582371.0,3600.0,100.0,0.0,0.0,23.0,0.0,23.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0
2022-03-07 13:00:00,7588846.0,3600.0,100.0,1.0,0.0,7.0,0.0,7.0,7.0,0.0,7.0,6.0,0.0,0.0,0.0
2022-03-10 20:00:00,7591645.0,3600.0,100.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0
2022-02-19 23:00:00,7587963.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-08 16:00:00,7586237.0,3600.0,100.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0
2022-02-10 17:00:00,46434596.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-20 14:00:00,7591208.0,3600.0,100.0,0.0,0.0,13.0,0.0,13.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0
2022-03-07 19:00:00,7589354.0,3600.0,100.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-03-11 20:00:00,7588028.0,3600.0,100.0,2.0,0.0,113.0,0.0,113.0,113.0,0.0,113.0,111.0,0.0,0.0,0.0
2022-03-03 11:00:00,7589375.0,3600.0,100.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-03-12 07:00:00,13122502.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-03 12:00:00,7584452.0,3600.0,100.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0
2022-03-01 17:00:00,7583566.0,3600.0,100.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-03-11 13:00:00,7582541.0,3600.0,100.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0
2022-03-03 19:00:00,7587167.0,3600.0,100.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0
2022-02-03 22:00:00,7585986.0,3600.0,100.0,0.0,0.0,18.0,0.0,18.0,18.0,0.0,18.0,18.0,0.0,0.0,0.0
2022-02-19 09:00:00,7592269.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-20 18:00:00,7582225.0,3600.0,100.0,0.0,0.0,32.0,0.0,32.0,31.0,0.0,31.0,31.0,1.0,1.0,0.0
2022-03-02 14:00:00,10187023.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-02 19:00:00,12211533.0,3600.0,100.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-02-18 15:00:00,7590436.0,3600.0,100.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0
2022-02-10 18:00:00,7584171.0,3600.0,100.0,0.0,0.0,13.0,0.0,13.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0
2022-02-12 22:00:00,9605306.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-07 15:00:00,19256251.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-19 11:00:00,7591118.0,3600.0,100.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-02-20 20:00:00,7590387.0,3600.0,100.0,3.0,0.0,78.0,0.0,78.0,78.0,0.0,78.0,74.0,0.0,0.0,0.0
2022-02-10 15:00:00,7588142.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-04 08:00:00,7591233.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-06 13:00:00,7846069.0,3600.0,100.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-02-06 14:00:00,7848220.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-06 13:00:00,7591944.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-12 10:00:00,7588906.0,3600.0,100.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-03-06 11:00:00,7588332.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-18 23:00:00,8080659.0,3600.0,100.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-02-05 17:00:00,9903754.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-12 12:00:00,7582614.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-03 00:00:00,7592701.0,3600.0,100.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-02-11 15:00:00,7589397.0,3600.0,100.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0
2022-03-01 17:00:00,11353945.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-04 09:00:00,7587331.0,3600.0,100.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0
2022-02-08 23:00:00,7583445.0,3600.0,100.0,1.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0
2022-02-10 23:00:00,7583214.0,3600.0,100.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-03-02 13:00:00,11347308.0,3600.0,100.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-02-20 13:00:00,9596011.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-03 23:00:00,9318506.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-07 19:00:00,12217797.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-12 15:00:00,7847829.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-08 17:00:00,7583699.0,3600.0,100.0,1.0,0.0,62.0,0.0,62.0,62.0,0.0,62.0,61.0,0.0,0.0,0.0
2022-02-13 10:00:00,7586641.0,3600.0,100.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0
2022-03-13 19:00:00,10481882.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-19 18:00:00,7587327.0,3600.0,100.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0
2022-02-17 17:00:00,7591790.0,3600.0,100.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0
2022-02-18 15:00:00,7589972.0,3600.0,100.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0
2022-03-13 19:00:00,11917409.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-04 08:00:00,7585487.0,3600.0,100.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-02-06 15:00:00,10493283.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-15 17:00:00,7584130.0,3600.0,100.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-03-02 11:00:00,8851516.0,3600.0,100.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-02-11 19:00:00,7590794.0,3600.0,100.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-03-02 11:00:00,7587619.0,3600.0,100.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
2022-03-06 19:00:00,7588501.0,3600.0,100.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0
2022-02-10 14:00:00,7584901.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-17 10:00:00,7586656.0,3600.0,100.0,3.0,0.0,140.0,0.0,140.0,140.0,0.0,140.0,137.0,1.0,1.0,0.0
2022-02-17 09:00:00,9896035.0,3600.0,100.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-02-20 17:00:00,7585895.0,3600.0,100.0,0.0,0.0,12.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0
2022-02-04 18:00:00,7587414.0,3600.0,100.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0
2022-03-07 15:00:00,7588578.0,3600.0,100.0,0.0,0.0,12.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0
2022-03-02 13:00:00,7589066.0,3600.0,100.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-02-06 19:00:00,7583079.0,3600.0,100.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0
2022-02-05 21:00:00,7848795.0,3600.0,100.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0
2022-03-07 21:00:00,9597792.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-11 09:00:00,7592106.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-03-13 07:00:00,7591827.0,3600.0,100.0,0.0,0.0,15.0,0.0,15.0,15.0,0.0,15.0,15.0,0.0,0.0,0.0
2022-02-12 10:00:00,7587715.0,3600.0,100.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-02-17 16:00:00,7583043.0,3600.0,100.0,0.0,0.0,5.0,0.0,5.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-03-11 17:00:00,7585674.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-03 10:00:00,7588268.0,3600.0,100.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-02-04 19:00:00,7587064.0,3600.0,100.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-03-13 08:00:00,7849381.0,3600.0,100.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-03-13 06:00:00,7587625.0,3600.0,100.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-02-20 20:00:00,10775040.0,3600.0,100.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-03-10 19:00:00,9895276.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-02-13 18:00:00,9600678.0,3600.0,100.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-02-13 21:00:00,7586786.0,3600.0,100.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0
2022-02-17 14:00:00,12514010.0,3600.0,100.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
2022-03-02 16:00:00,7844485.0,3600.0,100.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-03-15 21:00:00,7589868.0,3600.0,100.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-02-11 10:00:00,7585777.0,3600.0,100.0,1.0,0.0,14.0,0.0,14.0,14.0,0.0,14.0,13.0,0.0,0.0,0.0
2022-02-17 10:00:00,7589680.0,3600.0,100.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-02-20 08:00:00,7586096.0,3600.0,100.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-03-03 07:00:00,7588196.0,3600.0,100.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0
2022-02-03 12:00:00,7588361.0,3600.0,100.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0
2022-02-03 14:00:00,10482482.0,3600.0,100.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
