begintime,sk_object,duration,integrity,67194090,67194091,67194092,67194093,67194094,67194095
2022-03-13,7668760.0,75600.0,87.5,147.981,0.0,20.79190476190476,236.717,0.0,25.234333333333332
2022-03-12,7668916.0,68400.0,79.16666666666667,61.466,1.882,26.510052631578947,92.531,1.805,33.98431578947368
2022-02-05,7668728.0,86400.0,100.0,271.603,0.0,76.93416666666667,336.186,0.0,92.71304166666667
2022-02-19,7668874.0,86400.0,100.0,456.128,0.0,19.5755,732.781,0.0,22.05225
2022-03-06,7668751.0,79200.0,91.66666666666667,467.059,16.55,142.62722727272728,325.427,17.158,139.11045454545456
2022-02-05,7668745.0,86400.0,100.0,262.854,0.0,15.917458333333334,132.602,0.0,12.435666666666666
2022-02-10,7668863.0,86400.0,100.0,423.546,0.0,159.95216666666667,516.602,0.0,197.00454166666665
2022-03-03,90076246.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,7668885.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,7668801.0,68400.0,79.16666666666667,267.923,37.498,160.90705263157895,333.786,46.093,194.41957894736842
2022-02-19,7668802.0,86400.0,100.0,7.539,2.163,3.3863333333333334,15.008,8.672,9.779333333333334
2022-03-10,7668970.0,79200.0,91.66666666666667,190.746,3.168,65.15595454545455,188.339,0.0,77.26913636363636
2022-02-12,7668840.0,86400.0,100.0,522.029,1.312,36.152166666666666,165.126,1.024,46.862
2022-02-05,7668926.0,86400.0,100.0,40.352,0.32,12.240208333333333,50.726,0.499,14.084791666666666
2022-03-15,7668929.0,82800.0,95.83333333333333,70.106,2.01,25.92230434782609,66.963,0.0,21.17386956521739
2022-02-11,7668966.0,86400.0,100.0,539.981,60.691,247.34970833333333,554.4,74.01,292.4765
2022-02-19,7668961.0,86400.0,100.0,164.8,30.989,94.44983333333333,123.514,57.03,88.35041666666666
2022-03-03,7668775.0,86400.0,100.0,470.522,78.413,226.93358333333333,532.378,97.306,274.5299166666667
2022-02-11,7668768.0,86400.0,100.0,141.83,19.443,58.63925,112.499,51.443,71.04683333333334
2022-02-11,7668982.0,86400.0,100.0,665.997,105.478,418.57175,675.475,102.515,414.5183333333333
2022-02-10,7668812.0,86400.0,100.0,127.795,27.277,69.71525,93.792,44.595,66.60408333333334
2022-02-05,7668891.0,86400.0,100.0,122.822,21.504,70.72391666666667,121.702,62.323,86.94175
2022-03-11,7668821.0,86400.0,100.0,384.813,59.251,219.957,463.302,71.789,266.5319166666667
2022-03-06,7668928.0,79200.0,91.66666666666667,226.016,7.002,37.675681818181815,96.224,26.438,42.261863636363636
2022-02-06,7668837.0,86400.0,100.0,150.97,30.438,90.70858333333334,135.642,67.341,97.44895833333334
2022-02-11,7668779.0,86400.0,100.0,243.949,0.0,123.64058333333334,289.242,38.221,147.72429166666666
2022-03-14,7668767.0,86400.0,100.0,122.01,6.406,55.202333333333335,146.483,8.128,64.83066666666667
2022-02-03,7668847.0,86400.0,100.0,227.757,53.613,129.46966666666665,177.344,90.88,126.51975
2022-03-07,7668938.0,82800.0,95.83333333333333,133.299,2.266,51.529347826086955,233.184,2.016,85.68573913043478
2022-03-10,7668758.0,79200.0,91.66666666666667,213.069,19.43,112.07868181818182,242.547,22.829,133.60636363636362
2022-03-10,7668858.0,79200.0,91.66666666666667,217.082,0.058,77.08254545454545,326.227,0.0,119.07527272727273
2022-02-20,7668894.0,86400.0,100.0,88.838,2.483,34.743541666666665,108.794,2.528,41.60933333333333
2022-02-03,7668964.0,86400.0,100.0,112.262,0.0,41.934875,154.298,0.0,49.70554166666667
2022-03-11,7668918.0,86400.0,100.0,206.278,47.347,124.939125,163.718,76.576,115.14766666666667
2022-02-19,7668726.0,86400.0,100.0,74.675,1.242,21.195833333333333,104.934,0.0,27.232333333333333
2022-02-11,7668756.0,86400.0,100.0,278.234,46.394,151.681375,234.138,86.394,138.99479166666666
2022-02-06,7668931.0,86400.0,100.0,354.47,56.352,164.41979166666667,474.925,68.922,200.741375
2022-02-13,7668844.0,86400.0,100.0,195.328,37.568,100.994375,150.714,70.81,103.256
2022-02-12,7668874.0,86400.0,100.0,72.915,0.755,20.714541666666666,83.302,0.0,23.426833333333335
2022-03-13,7668957.0,75600.0,87.5,153.933,27.302,82.05580952380953,199.379,0.0,103.7357619047619
2022-02-03,7668934.0,86400.0,100.0,319.725,29.043,130.39029166666666,373.338,35.533,155.022125
2022-03-13,7668756.0,75600.0,87.5,293.702,0.0,130.70833333333334,212.301,0.0,127.678
2022-02-08,7668813.0,86400.0,100.0,106.144,7.68,42.932291666666664,85.107,34.17,52.6015
2022-02-04,7668752.0,86400.0,100.0,113.414,0.0,44.245041666666665,89.146,0.0,52.738083333333336
2022-03-03,7668983.0,86400.0,100.0,193.747,0.0,82.80825,218.304,0.0,103.79833333333333
2022-02-11,7668923.0,86400.0,100.0,673.318,112.576,418.6987916666667,670.195,106.669,413.8120416666667
2022-03-07,7668744.0,82800.0,95.83333333333333,212.224,0.0,30.502260869565216,275.104,0.0,36.8794347826087
2022-03-10,7668745.0,79200.0,91.66666666666667,292.48,0.0,15.699181818181819,72.762,0.0,10.521363636363636
2022-02-04,7668744.0,86400.0,100.0,228.992,0.0,30.55216666666667,175.424,0.0,37.7885
2022-03-15,7668812.0,82800.0,95.83333333333333,121.03,22.272,63.88582608695652,90.675,42.618,63.596391304347826
2022-03-13,7668958.0,75600.0,87.5,222.419,28.742,129.75633333333334,266.963,32.979,154.0228095238095
2022-02-18,7668966.0,86400.0,100.0,408.685,65.958,241.40425,485.638,77.664,284.2961666666667
2022-03-15,7668772.0,82800.0,95.83333333333333,279.667,41.293,157.193,333.658,48.275,190.14452173913043
2022-02-04,7668855.0,86400.0,100.0,218.88,4.019,79.25358333333334,352.762,3.04,125.21345833333334
2022-03-14,7668816.0,86400.0,100.0,302.362,0.0,132.94141666666667,336.141,0.0,160.463125
2022-02-19,7668987.0,86400.0,100.0,300.243,67.213,187.61375,253.754,118.637,180.21295833333335
2022-02-10,7668795.0,86400.0,100.0,808.467,0.0,126.401875,366.56,0.0,121.97525
2022-03-13,7668781.0,75600.0,87.5,1297.19,526.074,908.3966666666666,1034.925,387.373,699.0650476190476
2022-03-12,7668981.0,68400.0,79.16666666666667,271.52,57.12,157.83205263157896,230.464,122.278,171.84552631578947
2022-03-03,7668728.0,86400.0,100.0,159.68,17.402,77.40645833333333,192.525,22.189,93.022125
2022-03-15,7668987.0,82800.0,95.83333333333333,311.904,0.0,157.21726086956522,331.098,0.0,162.7728260869565
2022-02-08,7668863.0,86400.0,100.0,320.832,42.598,156.43141666666668,397.664,53.459,192.2285
2022-03-14,7668744.0,86400.0,100.0,171.475,0.0,27.033333333333335,214.624,0.0,33.772333333333336
2022-03-12,7668841.0,68400.0,79.16666666666667,1254.362,530.08,1014.2081578947368,1009.485,383.808,787.4004210526316
2022-02-04,7668897.0,86400.0,100.0,139.456,31.437,83.794875,141.971,77.818,103.575625
2022-02-04,7668911.0,86400.0,100.0,261.062,0.0,112.28141666666667,196.205,0.0,117.69325
2022-02-08,7668890.0,86400.0,100.0,124.352,3.251,38.234208333333335,194.97,2.541,56.43270833333333
2022-02-12,57960750.0,14400.0,16.666666666666668,193.805,0.0,98.75975,286.912,0.102,141.18475
2022-02-20,7668756.0,86400.0,100.0,227.539,47.75,134.84833333333333,190.675,86.707,130.49595833333333
2022-02-05,7668885.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,7668974.0,86400.0,100.0,125.498,0.0,20.712333333333333,133.741,0.0,25.260833333333334
2022-02-19,7668729.0,86400.0,100.0,314.15,0.0,98.064375,355.654,0.0,117.93070833333333
2022-03-15,7668784.0,82800.0,95.83333333333333,186.291,26.432,98.20421739130435,160.506,75.283,111.11969565217392
2022-03-06,7668736.0,79200.0,91.66666666666667,121.869,28.454,75.77836363636364,115.827,56.237,80.13309090909091
2022-02-12,7668730.0,86400.0,100.0,337.165,47.546,170.48354166666667,406.304,57.952,205.823875
2022-03-11,7668868.0,86400.0,100.0,259.373,0.0,70.48179166666667,386.982,0.0,109.30554166666667
2022-02-03,7668892.0,86400.0,100.0,481.555,57.267,257.23229166666664,553.869,73.274,305.70704166666667
2022-03-06,7668844.0,79200.0,91.66666666666667,200.55,0.0,101.96277272727272,139.834,0.0,102.67781818181818
2022-02-06,7668914.0,86400.0,100.0,68.582,0.653,20.166541666666667,94.912,0.813,23.956666666666667
2022-02-20,7668736.0,86400.0,100.0,131.482,32.518,76.735375,114.067,59.014,80.474
2022-03-03,57960775.0,86400.0,100.0,300.506,0.0,89.91104166666666,453.728,0.0,131.47491666666667
2022-03-03,7668900.0,86400.0,100.0,299.936,30.336,151.748,352.563,35.597,182.19504166666667
2022-02-08,7668837.0,86400.0,100.0,183.36,30.925,98.89941666666667,144.006,67.155,101.666875
2022-02-03,7668885.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-06,7668849.0,86400.0,100.0,181.235,19.731,87.73141666666666,219.149,23.136,106.031625
2022-02-20,7668788.0,86400.0,100.0,152.838,0.0,68.73308333333334,99.654,43.962,66.26791666666666
2022-02-05,7668893.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,7668796.0,86400.0,100.0,89.997,1.562,38.95916666666667,80.262,2.022,40.866458333333334
2022-03-10,7668865.0,79200.0,91.66666666666667,133.971,6.387,53.17904545454545,164.762,7.546,63.1285
2022-02-11,7668912.0,86400.0,100.0,303.827,21.19,166.72579166666668,372.531,20.499,198.21604166666665
2022-03-14,7668918.0,86400.0,100.0,202.643,44.39,117.69445833333333,162.502,74.989,111.48945833333333
2022-02-19,7668822.0,86400.0,100.0,541.626,0.0,181.87616666666668,378.01,46.944,216.02608333333333
2022-02-13,7668979.0,86400.0,100.0,192.973,25.229,97.846,228.781,30.266,117.14845833333334
2022-02-19,7668939.0,86400.0,100.0,193.421,46.637,119.848,158.464,87.52,122.79854166666667
2022-02-17,7668765.0,75600.0,87.5,146.074,34.221,80.8217619047619,121.632,60.0,82.64909523809524
2022-02-06,7668799.0,86400.0,100.0,183.443,35.75,107.080625,232.39,39.424,128.73583333333335
2022-02-08,7668902.0,86400.0,100.0,216.256,38.189,119.50345833333333,254.95,45.926,141.42495833333334
2022-02-11,7668808.0,86400.0,100.0,346.278,38.637,197.765125,411.13,47.501,238.50716666666668
2022-03-03,7668787.0,86400.0,100.0,84.57,1.715,21.226541666666666,73.203,1.357,18.510083333333334
2022-02-10,7668939.0,86400.0,100.0,192.909,47.13,122.242375,174.323,86.125,123.912375
2022-03-06,7668783.0,79200.0,91.66666666666667,262.419,33.99,150.55186363636363,312.058,42.989,179.33845454545454
2022-03-03,7668938.0,86400.0,100.0,164.73,2.515,52.466,271.52,2.445,84.54645833333333
2022-02-19,7668877.0,86400.0,100.0,207.392,24.141,79.22133333333333,146.035,53.907,81.827625
2022-03-10,7668746.0,79200.0,91.66666666666667,108.742,3.488,36.07140909090909,180.621,2.554,53.091545454545454
2022-02-08,7668934.0,86400.0,100.0,224.474,28.243,128.38554166666665,274.758,33.92,152.54045833333333
2022-02-03,7668737.0,86400.0,100.0,295.379,0.0,116.41258333333333,420.045,0.0,121.50591666666666
2022-02-04,7668800.0,86400.0,100.0,255.283,14.81,117.40283333333333,250.605,16.013,119.022875
2022-03-14,90076008.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-06,7668734.0,79200.0,91.66666666666667,479.149,0.0,128.12731818181817,1357.011,0.0,145.22327272727273
2022-03-06,7668974.0,79200.0,91.66666666666667,113.926,1.344,22.198863636363637,93.312,1.062,26.01090909090909
2022-03-03,7668751.0,86400.0,100.0,267.456,13.946,127.76270833333334,270.336,10.227,125.15658333333333
2022-02-11,7668891.0,86400.0,100.0,127.974,21.754,73.6945,129.293,64.646,88.50691666666667
2022-02-13,7668823.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-10,7668805.0,79200.0,91.66666666666667,338.56,0.058,95.75040909090909,364.608,0.0,116.183
2022-02-03,7668855.0,86400.0,100.0,202.598,3.795,73.68554166666667,320.794,2.586,115.94641666666666
2022-03-06,7668902.0,79200.0,91.66666666666667,223.443,0.0,115.50590909090909,262.752,43.008,137.33145454545453
2022-02-19,7668730.0,86400.0,100.0,325.779,44.038,170.74591666666666,384.819,59.309,206.484
2022-02-18,7668982.0,86400.0,100.0,818.765,117.338,406.8205,808.787,112.173,401.85970833333334
2022-03-06,7668981.0,79200.0,91.66666666666667,242.752,59.341,154.7977272727273,235.334,123.494,170.66086363636364
2022-02-03,7668967.0,86400.0,100.0,141.152,0.0,26.391791666666666,170.016,0.0,29.45970833333333
2022-02-13,7668808.0,86400.0,100.0,312.461,39.629,163.06125,382.586,47.565,197.33525
2022-02-12,7668885.0,86400.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-13,7668870.0,86400.0,100.0,215.904,41.12,108.02745833333333,166.291,80.538,114.32633333333334
2022-03-03,7668981.0,86400.0,100.0,235.258,54.592,144.746625,268.48,121.235,165.19620833333335
2022-03-15,7668789.0,82800.0,95.83333333333333,158.842,20.723,92.38360869565217,123.322,53.472,88.78134782608696
2022-03-12,7668961.0,68400.0,79.16666666666667,175.181,0.0,94.52136842105263,134.726,0.0,88.0537894736842
