begintime,sk_object,duration,integrity,1277069417,1277069419,1277069420,1277069421,1277069422,1277069423,1282411682,1282411683,1282436789,1282436790,1282438921,1282459444,is_busy_hour
2022-03-03 09:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263512.0,0.0,0.0,,0
2022-02-04 18:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275638.0,0.0,0.0,,0
2022-03-11 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245977.0,0.0,0.0,,0
2022-03-03 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385329.0,0.0,0.0,,0
2022-03-10 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224076.0,0.0,0.0,,0
2022-02-12 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41363.0,0.0,0.0,,0
2022-02-20 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241738.0,0.0,0.0,,0
2022-02-06 09:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265913.0,0.0,0.0,,0
2022-02-20 17:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258785.0,0.0,0.0,,0
2022-03-13 16:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230475.0,0.0,0.0,,0
2022-02-12 03:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41105.0,0.0,0.0,,0
2022-02-04 12:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232749.0,0.0,0.0,,0
2022-02-12 02:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46897.0,0.0,0.0,,0
2022-02-03 16:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234742.0,0.0,0.0,,0
2022-03-13 17:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259191.0,0.0,0.0,,0
2022-03-11 15:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240740.0,0.0,0.0,,0
2022-02-17 18:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263151.0,0.0,0.0,,0
2022-03-01 08:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284476.0,0.0,0.0,,0
2022-02-05 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45600.0,0.0,0.0,,0
2022-03-03 08:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286793.0,0.0,0.0,,0
2022-02-03 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341988.0,0.0,0.0,,0
2022-02-10 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230649.0,0.0,0.0,,0
2022-02-11 09:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267508.0,0.0,0.0,,0
2022-03-01 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247557.0,0.0,0.0,,0
2022-03-12 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236198.0,0.0,0.0,,0
2022-02-20 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241222.0,0.0,0.0,,0
2022-03-01 12:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231013.0,0.0,0.0,,0
2022-03-14 08:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252376.0,0.0,0.0,,0
2022-02-20 23:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121861.0,0.0,0.0,,0
2022-03-11 10:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248226.0,0.0,0.0,,0
2022-03-13 15:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256122.0,0.0,0.0,,0
2022-02-12 23:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145573.0,0.0,0.0,,0
2022-02-10 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44775.0,0.0,0.0,,0
2022-03-14 23:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113085.0,0.0,0.0,,0
2022-02-06 21:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350131.0,1.0,0.0,,0
2022-02-18 09:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266239.0,0.0,0.0,,0
2022-03-06 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44251.0,0.0,0.0,,0
2022-03-03 06:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121592.0,0.0,0.0,,0
2022-02-19 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234216.0,0.0,0.0,,0
2022-02-04 08:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272030.0,0.0,0.0,,0
2022-03-07 01:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58589.0,0.0,0.0,,0
2022-02-13 03:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42624.0,0.0,0.0,,0
2022-02-04 15:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258036.0,0.0,0.0,,0
2022-02-03 18:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292323.0,0.0,0.0,,0
2022-03-07 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234148.0,0.0,0.0,,0
2022-02-12 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241436.0,0.0,0.0,,0
2022-02-11 23:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137263.0,0.0,0.0,,0
2022-03-15 09:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252110.0,2.0,0.0,,0
2022-03-11 16:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250991.0,0.0,0.0,,0
2022-03-01 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225213.0,0.0,0.0,,0
2022-03-14 17:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212682.0,0.0,0.0,,0
2022-03-06 02:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48349.0,0.0,0.0,,0
2022-02-13 07:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224651.0,0.0,0.0,,0
2022-02-12 08:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272632.0,0.0,0.0,,0
2022-03-12 15:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220819.0,0.0,0.0,,0
2022-03-03 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44483.0,0.0,0.0,,0
2022-03-03 23:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134908.0,0.0,0.0,,0
2022-02-03 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240073.0,0.0,0.0,,0
2022-02-20 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43399.0,0.0,0.0,,0
2022-03-07 07:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256249.0,0.0,0.0,,0
2022-03-01 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346586.0,0.0,0.0,,0
2022-03-12 21:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423953.0,0.0,0.0,,0
2022-02-08 09:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278462.0,0.0,0.0,,0
2022-03-07 17:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252035.0,0.0,0.0,,0
2022-03-12 23:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176471.0,0.0,0.0,,0
2022-03-10 16:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238628.0,0.0,0.0,,0
2022-02-06 18:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292690.0,0.0,0.0,,0
2022-02-03 01:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49179.0,0.0,0.0,,0
2022-02-13 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42431.0,0.0,0.0,,0
2022-02-12 22:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249334.0,0.0,0.0,,0
2022-03-10 21:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388291.0,0.0,0.0,,0
2022-02-13 05:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54654.0,0.0,0.0,,0
2022-02-12 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240836.0,0.0,0.0,,0
2022-02-06 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42343.0,0.0,0.0,,0
2022-02-04 09:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276211.0,0.0,0.0,,0
2022-03-07 00:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80090.0,0.0,0.0,,0
2022-03-11 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368468.0,0.0,0.0,,0
2022-02-13 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367242.0,0.0,0.0,,0
2022-03-15 06:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122984.0,0.0,0.0,,0
2022-03-02 09:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255379.0,0.0,0.0,,0
2022-02-18 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237381.0,0.0,0.0,,0
2022-03-13 00:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108604.0,0.0,0.0,,0
2022-03-03 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225507.0,0.0,0.0,,0
2022-02-06 01:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60220.0,0.0,0.0,,0
2022-02-17 07:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211831.0,0.0,0.0,,0
2022-03-02 00:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71609.0,0.0,0.0,,0
2022-03-11 18:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272238.0,0.0,0.0,,0
2022-03-01 00:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82656.0,0.0,0.0,,0
2022-02-06 22:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269570.0,0.0,0.0,,0
2022-03-11 23:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144879.0,0.0,0.0,,0
2022-02-03 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228981.0,0.0,0.0,,0
2022-03-02 22:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220400.0,0.0,0.0,,0
2022-02-11 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347869.0,1.0,0.0,,0
2022-02-05 06:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104017.0,0.0,0.0,,0
2022-02-13 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246293.0,0.0,0.0,,0
2022-03-02 10:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239301.0,0.0,0.0,,0
2022-03-10 23:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149990.0,0.0,0.0,,0
2022-03-13 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226874.0,0.0,0.0,,0
2022-03-02 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240368.0,0.0,0.0,,0
2022-02-12 07:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220168.0,0.0,0.0,,0
2022-02-19 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218402.0,0.0,0.0,,0
2022-02-11 06:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107307.0,0.0,0.0,,0
2022-02-19 09:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260299.0,0.0,0.0,,0
2022-02-17 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219703.0,0.0,0.0,,0
2022-02-20 18:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278972.0,0.0,0.0,,0
2022-03-12 17:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231272.0,0.0,0.0,,0
2022-03-14 22:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215601.0,0.0,0.0,,0
2022-02-18 07:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214613.0,0.0,0.0,,0
2022-02-19 15:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221820.0,0.0,0.0,,0
2022-03-01 01:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58117.0,0.0,0.0,,0
2022-02-06 07:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213590.0,0.0,0.0,,0
2022-02-03 03:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51254.0,0.0,0.0,,0
2022-02-17 21:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341174.0,0.0,0.0,,0
2022-03-07 03:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41992.0,0.0,0.0,,0
2022-02-20 09:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265462.0,0.0,0.0,,0
2022-02-19 07:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226215.0,0.0,0.0,,0
2022-02-06 15:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260354.0,0.0,0.0,,0
2022-02-19 02:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44474.0,0.0,0.0,,0
2022-02-08 12:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222768.0,0.0,0.0,,0
2022-02-11 02:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40415.0,0.0,0.0,,0
2022-02-20 05:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53794.0,0.0,0.0,,0
2022-02-11 21:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359967.0,0.0,0.0,,0
2022-02-04 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37907.0,0.0,0.0,,0
2022-03-06 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236033.0,0.0,0.0,,0
2022-02-19 17:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242717.0,0.0,0.0,,0
2022-03-14 03:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44488.0,0.0,0.0,,0
2022-02-12 21:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355999.0,0.0,0.0,,0
2022-02-19 23:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150944.0,0.0,0.0,,0
2022-02-20 03:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44403.0,0.0,0.0,,0
2022-02-06 16:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259618.0,0.0,0.0,,0
2022-02-13 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244264.0,0.0,0.0,,0
2022-03-03 12:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226571.0,0.0,0.0,,0
2022-03-15 05:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61431.0,0.0,0.0,,0
2022-03-07 23:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146434.0,0.0,0.0,,0
2022-03-11 09:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289375.0,0.0,0.0,,0
2022-02-03 21:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325533.0,0.0,0.0,,0
2022-03-02 12:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227401.0,0.0,0.0,,0
2022-02-10 03:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40829.0,0.0,0.0,,0
2022-02-04 00:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69141.0,0.0,0.0,,0
2022-03-07 02:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46187.0,0.0,0.0,,0
2022-03-12 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394098.0,0.0,0.0,,0
2022-02-11 05:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57215.0,0.0,0.0,,0
2022-03-10 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40828.0,0.0,0.0,,0
2022-03-03 03:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38592.0,0.0,0.0,,0
2022-02-18 01:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55669.0,0.0,0.0,,0
2022-02-20 11:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240801.0,0.0,0.0,,0
2022-03-01 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243580.0,0.0,0.0,,0
2022-02-13 10:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255619.0,0.0,0.0,,0
2022-02-08 07:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233184.0,0.0,0.0,,0
2022-02-08 02:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40570.0,0.0,0.0,,0
2022-03-15 02:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45096.0,0.0,0.0,,0
2022-03-11 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40068.0,0.0,0.0,,0
2022-03-06 09:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265456.0,1.0,0.0,,0
2022-02-11 00:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71848.0,0.0,0.0,,0
2022-03-10 18:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257382.0,1.0,0.0,,0
2022-03-15 17:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221807.0,0.0,0.0,,0
2022-03-14 19:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308899.0,0.0,0.0,,0
2022-03-03 10:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242708.0,0.0,0.0,,0
2022-03-07 15:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246212.0,0.0,0.0,,0
2022-02-11 12:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240639.0,0.0,0.0,,0
2022-03-12 13:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243990.0,0.0,0.0,,0
2022-02-08 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38776.0,0.0,0.0,,0
2022-02-06 02:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50915.0,0.0,0.0,,0
2022-03-03 05:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60332.0,0.0,0.0,,0
2022-02-18 06:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99750.0,0.0,0.0,,0
2022-02-05 09:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277191.0,0.0,0.0,,0
2022-02-05 05:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60644.0,0.0,0.0,,0
2022-03-03 07:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248281.0,0.0,0.0,,0
2022-02-10 06:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117729.0,0.0,0.0,,0
2022-02-11 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37843.0,0.0,0.0,,0
2022-02-08 01:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47479.0,0.0,0.0,,0
2022-03-15 22:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222697.0,0.0,0.0,,0
2022-03-06 07:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243435.0,0.0,0.0,,0
2022-02-04 16:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245788.0,0.0,0.0,,0
2022-02-20 12:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239216.0,1.0,0.0,,0
2022-02-19 10:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243491.0,0.0,0.0,,0
2022-02-13 14:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251659.0,0.0,0.0,,0
2022-02-03 04:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38355.0,0.0,0.0,,0
2022-02-17 15:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227384.0,0.0,0.0,,0
2022-02-17 05:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54129.0,0.0,0.0,,0
2022-03-10 15:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231845.0,0.0,0.0,,0
2022-02-03 10:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245884.0,0.0,0.0,,0
2022-03-02 15:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226478.0,1.0,0.0,,0
2022-03-13 21:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305151.0,0.0,0.0,,0
2022-03-06 23:00:00,326501.0,3600.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152187.0,0.0,0.0,,0
