measObjLdn,duration,begin_time,20012507.0,20012508.0,20012513.0,20012515.0,20012516.0,20012518.0,20012519.0,20012520.0,20012522.0,20012523.0
"ManagedElement=LTESite1234,Transport=1,Router=Inner_LTE,InterfaceIPv4=payload-int",900.0,2024-05-02 06:00:00,2420257683,2702161,403825413,1434179,0,0,0,0,0,0
"ManagedElement=LTESite1234,Transport=1,Router=OAM,InterfaceIPv4=OAM",900.0,2024-05-02 06:00:00,38809,187,162400,269,0,0,0,0,0,0
"ManagedElement=LTESite1234,Transport=1,Router=Outer_LTE,InterfaceIPv4=payload-ext",900.0,2024-05-02 06:00:00,2628131304,2882291,518425080,1558284,0,0,0,0,0,0
"ManagedElement=LTESite1234,Transport=1,Router=vr_Traffic3G,InterfaceIPv4=1",900.0,2024-05-02 06:00:00,0,0,1367848,17998,0,0,0,0,0,0
