begintime,sk_object,duration,integrity,M8069C0,M8069C1
2022-03-11,6236.0,13.0,0.9027777777777778,0.0,0.0
2022-03-17,6234.0,7.0,0.4861111111111111,0.0,0.0
2022-03-12,6236.0,10.0,0.6944444444444444,0.0,0.0
2022-03-17,6230.0,5.0,0.3472222222222222,0.0,0.0
2022-03-15,6236.0,2.0,0.1388888888888889,0.0,0.0
2022-03-17,6235.0,6.0,0.4166666666666667,0.0,0.0
2022-03-17,6231.0,6.0,0.4166666666666667,0.0,0.0
2022-03-12,6229.0,5.0,0.3472222222222222,0.0,0.0
2022-03-19,87700.0,4.0,0.2777777777777778,0.0,0.0
2022-03-19,6236.0,16.0,1.1111111111111112,0.0,0.0
2022-03-17,6233.0,6.0,0.4166666666666667,0.0,0.0
2022-03-17,6229.0,6.0,0.4166666666666667,0.0,0.0
2022-03-17,6232.0,6.0,0.4166666666666667,0.0,0.0
2022-03-18,6235.0,60.0,4.166666666666667,0.0,0.0
