begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL
2022-02-02,"4G_KINGTOM_II/Cell:eNodeB Function Name=4G_KINGTOM_II,Local Cell ID=2,Cell Name=4G_KINGTOM_II-2,eNodeB ID=5058,Cell FDD TDD indication=CELL_FDD",809139.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,344031762720.0
2022-02-03,"4G_KINGTOM_II/Cell:eNodeB Function Name=4G_KINGTOM_II,Local Cell ID=2,Cell Name=4G_KINGTOM_II-2,eNodeB ID=5058,Cell FDD TDD indication=CELL_FDD",809139.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,387616958936.0
2022-02-04,"4G_KINGTOM_II/Cell:eNodeB Function Name=4G_KINGTOM_II,Local Cell ID=2,Cell Name=4G_KINGTOM_II-2,eNodeB ID=5058,Cell FDD TDD indication=CELL_FDD",809139.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,352297996872.0
2022-02-05,"4G_KINGTOM_II/Cell:eNodeB Function Name=4G_KINGTOM_II,Local Cell ID=2,Cell Name=4G_KINGTOM_II-2,eNodeB ID=5058,Cell FDD TDD indication=CELL_FDD",809139.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,365992965328.0
2022-02-06,"4G_KINGTOM_II/Cell:eNodeB Function Name=4G_KINGTOM_II,Local Cell ID=2,Cell Name=4G_KINGTOM_II-2,eNodeB ID=5058,Cell FDD TDD indication=CELL_FDD",809139.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,297443146776.0
2022-02-10,"4G_KINGTOM_II/Cell:eNodeB Function Name=4G_KINGTOM_II,Local Cell ID=2,Cell Name=4G_KINGTOM_II-2,eNodeB ID=5058,Cell FDD TDD indication=CELL_FDD",809139.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,399239471664.0
2022-02-11,"4G_KINGTOM_II/Cell:eNodeB Function Name=4G_KINGTOM_II,Local Cell ID=2,Cell Name=4G_KINGTOM_II-2,eNodeB ID=5058,Cell FDD TDD indication=CELL_FDD",809139.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,313118905336.0
2022-02-12,"4G_KINGTOM_II/Cell:eNodeB Function Name=4G_KINGTOM_II,Local Cell ID=2,Cell Name=4G_KINGTOM_II-2,eNodeB ID=5058,Cell FDD TDD indication=CELL_FDD",809139.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,267399405504.0
2022-02-13,"4G_KINGTOM_II/Cell:eNodeB Function Name=4G_KINGTOM_II,Local Cell ID=2,Cell Name=4G_KINGTOM_II-2,eNodeB ID=5058,Cell FDD TDD indication=CELL_FDD",809139.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,267109113040.0
2022-02-17,"4G_KINGTOM_II/Cell:eNodeB Function Name=4G_KINGTOM_II,Local Cell ID=2,Cell Name=4G_KINGTOM_II-2,eNodeB ID=5058,Cell FDD TDD indication=CELL_FDD",809139.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,364359313368.0
2022-02-18,"4G_KINGTOM_II/Cell:eNodeB Function Name=4G_KINGTOM_II,Local Cell ID=2,Cell Name=4G_KINGTOM_II-2,eNodeB ID=5058,Cell FDD TDD indication=CELL_FDD",809139.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,304246774272.0
2022-02-19,"4G_KINGTOM_II/Cell:eNodeB Function Name=4G_KINGTOM_II,Local Cell ID=2,Cell Name=4G_KINGTOM_II-2,eNodeB ID=5058,Cell FDD TDD indication=CELL_FDD",809139.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,265325783496.0
2022-02-20,"4G_KINGTOM_II/Cell:eNodeB Function Name=4G_KINGTOM_II,Local Cell ID=2,Cell Name=4G_KINGTOM_II-2,eNodeB ID=5058,Cell FDD TDD indication=CELL_FDD",809139.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,243485732136.0
2022-03-01,"4G_KINGTOM_II/Cell:eNodeB Function Name=4G_KINGTOM_II,Local Cell ID=2,Cell Name=4G_KINGTOM_II-2,eNodeB ID=5058,Cell FDD TDD indication=CELL_FDD",809139.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,295904035696.0
