begintime,sk_object,duration,integrity,1542455881,1542455397,1542455401,1542455404,1542455405,1542455393,1542455396,1542455400,1542455392,1542455872,1542455873,1542455874,1542455875,1542455876,1542455877,1542455878,1542455879,1542455880
2022-02-06,7729785.0,86400.0,100.0,,0.0,195275.0,7.0,343.0,0.0,0.0,173.0,0.0,,,,,,,,,
2022-03-01,7730194.0,86400.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-03-01,7729759.0,86400.0,100.0,,0.0,235579.0,1.0,36.0,0.0,0.0,338.0,0.0,,,,,,,,,
2022-03-01,7730133.0,86400.0,100.0,,0.0,0.0,6700.0,4846932.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-03-01,7729446.0,86400.0,100.0,,0.0,2791.0,172.0,118863.0,0.0,0.0,27.0,0.0,,,,,,,,,
2022-02-03,7730730.0,86400.0,100.0,,0.0,12445685.0,16940.0,12627646.0,0.0,0.0,15506.0,0.0,,,,,,,,,
2022-03-01,7729435.0,86400.0,100.0,,0.0,8851781.0,16688.0,12346349.0,0.0,0.0,12144.0,0.0,,,,,,,,,
2022-02-03,7729683.0,86400.0,100.0,,0.0,2024.0,91.0,74303.0,0.0,0.0,7.0,0.0,,,,,,,,,
2022-02-03,7730351.0,86400.0,100.0,,0.0,17927795.0,23554.0,17494356.0,0.0,0.0,23785.0,0.0,,,,,,,,,
2022-02-03,7729420.0,86400.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-03-01,7729438.0,86400.0,100.0,,0.0,10230586.0,13721.0,9563637.0,0.0,0.0,15655.0,0.0,,,,,,,,,
2022-02-03,7730093.0,86400.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-03-01,7730750.0,86400.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-02-03,7729974.0,86400.0,100.0,,0.0,10255800176.0,53160425.0,59975362725.0,0.0,0.0,30725369.0,0.0,,,,,,,,,
2022-03-01,7730109.0,86400.0,100.0,,0.0,9274213.0,13205.0,8825926.0,0.0,0.0,12526.0,0.0,,,,,,,,,
2022-02-03,7730497.0,86400.0,100.0,,0.0,3696450.0,42251.0,31880921.0,0.0,0.0,5308.0,0.0,,,,,,,,,
2022-03-01,7730318.0,86400.0,100.0,,0.0,8621952.0,17926.0,12406174.0,0.0,0.0,12831.0,0.0,,,,,,,,,
2022-03-01,7730377.0,86400.0,100.0,,0.0,443738.0,165.0,72103.0,0.0,0.0,504.0,0.0,,,,,,,,,
2022-03-01,7729462.0,82800.0,95.83333333333333,,0.0,1173854.0,3294.0,2625737.0,0.0,0.0,1593.0,0.0,,,,,,,,,
2022-02-03,7729528.0,86400.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-02-06,7730157.0,86400.0,100.0,,0.0,10788409.0,27279.0,16371684.0,0.0,0.0,17729.0,0.0,,,,,,,,,
2022-03-01,7730186.0,86400.0,100.0,,0.0,587037.0,1036.0,812164.0,0.0,0.0,617.0,0.0,,,,,,,,,
2022-03-01,7730419.0,86400.0,100.0,,0.0,8856336.0,13447.0,9248686.0,0.0,0.0,11587.0,0.0,,,,,,,,,
2022-03-01,7730179.0,86400.0,100.0,,0.0,377298.0,298.0,207875.0,0.0,0.0,412.0,0.0,,,,,,,,,
2022-03-01,7729771.0,86400.0,100.0,,0.0,7283567719.0,63185218.0,75228583791.0,0.0,0.0,31360900.0,0.0,,,,,,,,,
2022-03-01,7730616.0,86400.0,100.0,,0.0,77614.0,143.0,109410.0,0.0,0.0,156.0,0.0,,,,,,,,,
2022-02-06,7730000.0,86400.0,100.0,,0.0,6665337.0,3450.0,2385433.0,0.0,0.0,6353.0,0.0,,,,,,,,,
2022-03-01,7730552.0,86400.0,100.0,,0.0,9691295347.0,69923228.0,83114597694.0,0.0,0.0,41053537.0,0.0,,,,,,,,,
2022-03-01,7730236.0,86400.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-03-01,7730255.0,86400.0,100.0,,0.0,14025500270.0,93738869.0,107625874852.0,0.0,0.0,50974053.0,0.0,,,,,,,,,
2022-02-03,7729731.0,86400.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-02-03,7730500.0,86400.0,100.0,,0.0,42225822118.0,266480739.0,315819456913.0,0.0,0.0,151891019.0,0.0,,,,,,,,,
2022-03-01,7729990.0,86400.0,100.0,,0.0,29273.0,5.0,284.0,0.0,0.0,72.0,0.0,,,,,,,,,
2022-02-03,7729580.0,82800.0,95.83333333333333,,0.0,439157.0,266.0,192123.0,0.0,0.0,630.0,0.0,,,,,,,,,
2022-03-01,7729381.0,86400.0,100.0,,0.0,35079134.0,43888.0,29304581.0,0.0,0.0,53865.0,0.0,,,,,,,,,
2022-03-01,7729862.0,86400.0,100.0,,0.0,680840.0,619.0,270539.0,0.0,0.0,1227.0,0.0,,,,,,,,,
2022-03-01,7730499.0,86400.0,100.0,,0.0,20265593641.0,155074793.0,183368741766.0,0.0,0.0,87403638.0,0.0,,,,,,,,,
2022-03-01,7729760.0,82800.0,95.83333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-03-01,7730764.0,86400.0,100.0,,0.0,17275.0,44.0,13232.0,0.0,0.0,66.0,0.0,,,,,,,,,
2022-03-01,7730115.0,86400.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-03-01,7730725.0,86400.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-02-06,7730536.0,86400.0,100.0,,0.0,13688227.0,16019.0,13094180.0,0.0,0.0,17777.0,0.0,,,,,,,,,
2022-02-03,7730751.0,86400.0,100.0,,0.0,31404593.0,88343.0,60841703.0,0.0,0.0,42151.0,0.0,,,,,,,,,
2022-03-01,7729578.0,86400.0,100.0,,0.0,2476504.0,10963.0,6443177.0,0.0,0.0,4919.0,0.0,,,,,,,,,
2022-03-01,7730488.0,86400.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-03-01,7730382.0,86400.0,100.0,,0.0,1516886.0,3878.0,2613705.0,0.0,0.0,2960.0,0.0,,,,,,,,,
2022-03-01,7729820.0,86400.0,100.0,,0.0,17128420475.0,98017317.0,108199944432.0,0.0,0.0,56814400.0,0.0,,,,,,,,,
2022-03-01,7729603.0,86400.0,100.0,,0.0,1528647.0,2104.0,1125170.0,0.0,0.0,2668.0,0.0,,,,,,,,,
2022-03-01,7730024.0,86400.0,100.0,,0.0,206926.0,158.0,27008.0,0.0,0.0,282.0,0.0,,,,,,,,,
2022-02-03,7729609.0,86400.0,100.0,,0.0,4247854.0,7486.0,5300710.0,0.0,0.0,6920.0,0.0,,,,,,,,,
2022-02-06,7729764.0,86400.0,100.0,,0.0,840919.0,1163.0,707060.0,0.0,0.0,1280.0,0.0,,,,,,,,,
2022-02-03,7730443.0,86400.0,100.0,,0.0,12014.0,23.0,5302.0,0.0,0.0,106.0,0.0,,,,,,,,,
2022-03-01,7729426.0,86400.0,100.0,,0.0,5879.0,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,,,,
2022-02-03,7730382.0,86400.0,100.0,,0.0,2642385.0,3962.0,3597180.0,0.0,0.0,3443.0,0.0,,,,,,,,,
2022-02-03,7730106.0,86400.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-02-03,7729373.0,86400.0,100.0,,0.0,24066744.0,24397.0,17063034.0,0.0,0.0,28343.0,0.0,,,,,,,,,
2022-03-01,7730045.0,86400.0,100.0,,0.0,17239040568.0,124439141.0,145050515468.0,0.0,0.0,71201690.0,0.0,,,,,,,,,
2022-02-03,7730087.0,86400.0,100.0,,0.0,11110333.0,10366.0,7734906.0,0.0,0.0,14872.0,0.0,,,,,,,,,
2022-02-03,7729402.0,86400.0,100.0,,0.0,8797833.0,55718.0,35996766.0,0.0,0.0,11802.0,0.0,,,,,,,,,
2022-02-03,7729469.0,86400.0,100.0,,0.0,6828884.0,38662.0,31364758.0,0.0,0.0,10878.0,0.0,,,,,,,,,
2022-03-01,7729669.0,86400.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-03-01,7730049.0,86400.0,100.0,,0.0,0.0,105.0,32515.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-03-01,7729391.0,86400.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-03-01,7730208.0,86400.0,100.0,,0.0,0.0,3.0,108.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-02-03,7730005.0,86400.0,100.0,,0.0,29282809.0,93243.0,60514854.0,0.0,0.0,42042.0,0.0,,,,,,,,,
2022-03-01,7729579.0,86400.0,100.0,,0.0,717.0,6.0,2443.0,0.0,0.0,12.0,0.0,,,,,,,,,
2022-02-03,7730075.0,86400.0,100.0,,0.0,10751.0,32.0,12500.0,0.0,0.0,15.0,0.0,,,,,,,,,
2022-03-01,7730054.0,86400.0,100.0,,0.0,139712.0,130.0,79863.0,0.0,0.0,153.0,0.0,,,,,,,,,
2022-02-03,7729493.0,86400.0,100.0,,0.0,1014402.0,1099.0,289797.0,0.0,0.0,1786.0,0.0,,,,,,,,,
2022-02-03,7729714.0,86400.0,100.0,,0.0,696007.0,1364.0,891295.0,0.0,0.0,958.0,0.0,,,,,,,,,
2022-02-04,7730119.0,86400.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-03-07,7730251.0,86400.0,100.0,,0.0,1914975.0,4890.0,2827879.0,0.0,0.0,3799.0,0.0,,,,,,,,,
2022-03-01,7729554.0,86400.0,100.0,,0.0,45503611073.0,274343247.0,319559657820.0,0.0,0.0,148330521.0,0.0,,,,,,,,,
2022-02-03,7729382.0,86400.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-02-03,7730354.0,86400.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
2022-02-03,7730326.0,86400.0,100.0,,0.0,117375.0,157.0,63610.0,0.0,0.0,193.0,0.0,,,,,,,,,
