begintime,sk_object,duration,M51302C0,M51302C1,M51302C2,M51302C3,M51302C4,M51302C5,M51302C6
2022-03-15 06:30:00,15452.0,15,450.0,16058.0,1511828.0,47.0,4976.0,0.0,0.0
2022-03-11 00:00:00,15399.0,15,450.0,16255.0,1528205.0,394.0,539482.0,0.0,0.0
2022-03-11 00:00:00,15400.0,15,450.0,28169.0,3119862.0,14926.0,1347428.0,0.0,0.0
2022-03-11 00:00:00,15401.0,15,450.0,16238.0,1526487.0,400.0,543899.0,0.0,0.0
2022-03-11 00:00:00,15402.0,15,450.0,68378.0,7703866.0,34605.0,2638790.0,0.0,0.0
2022-03-11 00:00:00,15403.0,15,450.0,543762.0,637394869.0,322019.0,101950915.0,0.0,0.0
2022-03-11 00:00:00,15404.0,15,450.0,16138.0,1519003.0,204.0,268468.0,0.0,0.0
2022-03-11 00:00:00,15405.0,15,450.0,91104.0,90448066.0,61105.0,13685134.0,0.0,0.0
2022-03-11 00:00:00,15406.0,15,450.0,80036.0,8892474.0,42543.0,3641070.0,0.0,0.0
2022-03-11 00:00:00,15407.0,15,450.0,16203.0,1525147.0,258.0,270154.0,0.0,0.0
2022-03-11 00:00:00,15408.0,15,448.0,16187.0,1522888.0,487.0,540915.0,0.0,0.0
2022-03-11 00:00:00,15409.0,15,450.0,16258.0,1528519.0,293.0,271604.0,0.0,0.0
2022-03-11 00:00:00,15410.0,15,450.0,16159.0,1520705.0,215.0,260080.0,0.0,0.0
2022-03-11 00:00:00,15411.0,15,450.0,3561729.0,4220269965.0,2623357.0,761049981.0,0.0,0.0
2022-03-11 00:00:00,15412.0,15,450.0,4123424.0,4762060687.0,2935453.0,667876229.0,0.0,0.0
2022-03-11 00:00:00,15413.0,15,450.0,16216.0,1525974.0,272.0,284450.0,0.0,0.0
2022-03-11 00:00:00,15414.0,15,450.0,47083.0,5143400.0,30259.0,3650230.0,0.0,0.0
2022-03-11 00:00:00,15415.0,15,450.0,16294.0,1531573.0,449.0,545992.0,0.0,0.0
2022-03-11 00:00:00,15416.0,15,450.0,2277547.0,2752646659.0,1256918.0,301268617.0,0.0,0.0
2022-03-11 00:00:00,15417.0,15,447.0,16107.0,1518673.0,561.0,572615.0,0.0,0.0
2022-03-11 00:00:00,15418.0,15,450.0,108442.0,124951724.0,82821.0,44722661.0,0.0,0.0
2022-03-11 00:00:00,15419.0,15,444.0,3450980.0,4280127983.0,2439227.0,554787024.0,0.0,0.0
2022-03-11 00:00:00,15420.0,15,450.0,16251.0,1527879.0,387.0,524103.0,0.0,0.0
2022-03-11 00:00:00,15421.0,15,450.0,2020088.0,2603472492.0,1386630.0,257578522.0,0.0,0.0
2022-03-11 00:00:00,15422.0,15,450.0,3339190.0,4012194133.0,2344076.0,473401196.0,0.0,0.0
2022-03-11 00:00:00,15423.0,15,450.0,75490.0,8497510.0,39617.0,3350650.0,0.0,0.0
2022-03-11 00:00:00,15424.0,15,450.0,16207.0,1523825.0,248.0,275088.0,0.0,0.0
2022-03-11 00:00:00,15425.0,15,449.0,16286.0,1530930.0,436.0,523934.0,0.0,0.0
2022-03-11 00:00:00,15426.0,15,450.0,16234.0,1526148.0,402.0,548984.0,0.0,0.0
2022-03-11 00:00:00,15427.0,15,449.0,1334024.0,1629607082.0,823049.0,174693318.0,0.0,0.0
2022-03-11 00:00:00,15428.0,15,450.0,16132.0,1518511.0,199.0,269248.0,0.0,0.0
2022-03-11 00:00:00,15429.0,15,450.0,523603.0,641961205.0,219257.0,37100806.0,0.0,0.0
2022-03-11 00:00:00,15430.0,15,450.0,123280.0,13791020.0,77464.0,8575184.0,0.0,0.0
2022-03-11 00:00:00,15431.0,15,450.0,16217.0,1524734.0,384.0,526089.0,0.0,0.0
2022-03-11 00:00:00,15432.0,15,450.0,116023.0,13075398.0,71289.0,7846274.0,0.0,0.0
2022-03-11 00:00:00,15433.0,15,450.0,63574.0,6939018.0,43547.0,5223358.0,0.0,0.0
2022-03-11 00:00:00,15434.0,15,450.0,1028749.0,1279257221.0,690501.0,115169923.0,0.0,0.0
2022-03-11 00:00:00,15435.0,15,450.0,16227.0,1525720.0,394.0,535390.0,0.0,0.0
2022-03-11 00:00:00,15436.0,15,450.0,138683.0,15324094.0,90889.0,10657330.0,0.0,0.0
2022-03-11 00:00:00,15437.0,15,450.0,78687.0,8772248.0,56735.0,6977558.0,0.0,0.0
2022-03-11 00:00:00,15438.0,15,449.0,38689.0,4215592.0,23109.0,2423678.0,0.0,0.0
2022-03-11 00:00:00,15439.0,15,450.0,1102303.0,1351071609.0,647473.0,118347875.0,0.0,0.0
2022-03-11 00:00:00,15440.0,15,450.0,99680.0,11220648.0,58760.0,5935092.0,0.0,0.0
2022-03-11 00:00:00,15441.0,15,449.0,41004.0,4478848.0,24690.0,2641636.0,0.0,0.0
2022-03-11 00:00:00,15442.0,15,441.0,77545.0,8783922.0,59878.0,7276024.0,0.0,0.0
2022-03-11 00:00:00,15443.0,15,450.0,57454.0,6277874.0,37970.0,4509072.0,0.0,0.0
2022-03-11 00:00:00,15444.0,15,451.0,123556.0,13915154.0,77715.0,8657118.0,0.0,0.0
2022-03-11 00:00:00,15445.0,15,450.0,71504.0,8030428.0,36821.0,2882438.0,0.0,0.0
2022-03-11 00:00:00,15446.0,15,450.0,2006078.0,2437996520.0,1210859.0,293768247.0,0.0,0.0
2022-03-11 00:00:00,15447.0,15,447.0,1667762.0,2022461032.0,1106174.0,270068916.0,0.0,0.0
2022-03-11 00:00:00,15448.0,15,450.0,16327.0,1533916.0,461.0,543476.0,0.0,0.0
2022-03-11 00:00:00,15449.0,15,450.0,79075.0,8864610.0,43201.0,3880854.0,0.0,0.0
2022-03-11 00:00:00,15450.0,15,450.0,67169.0,7617580.0,33411.0,2428598.0,0.0,0.0
2022-03-11 00:00:00,15451.0,15,450.0,2657243.0,3235924320.0,1514041.0,366756649.0,0.0,0.0
2022-03-11 00:00:00,15452.0,15,450.0,16223.0,1525146.0,392.0,532495.0,0.0,0.0
