begintime,sk_object,duration,integrity,M8007C8,M8007C9,M8007C0,M8007C1,M8007C2,M8007C4,M8007C7,M8007C10,M8007C11,M8007C12,M8007C14,M8007C15,M8007C16,M8007C17,M8007C18,M8007C19,M8007C20,M8007C21,M8007C22,M8007C23,M8007C24,M8007C25,M8007C26,M8007C27,M8007C28,M8007C29
2022-03-14 01:00:00,16414.0,60.0,100.0,678.0,0.0,353.0,353.0,0.0,0.0,678.0,353.0,353.0,0.0,48.0,1690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 12:00:00,16380.0,60.0,100.0,2247.0,0.0,1762.0,1760.0,2.0,5.0,2247.0,1603.0,1601.0,2.0,39.75,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 02:00:00,16385.0,60.0,100.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 04:00:00,16351.0,60.0,100.0,229.0,0.0,79.0,79.0,0.0,0.0,229.0,65.0,65.0,0.0,41.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 01:00:00,16331.0,60.0,100.0,303.0,0.0,247.0,247.0,0.0,0.0,303.0,246.0,246.0,0.0,44.0,677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 16:00:00,16346.0,60.0,100.0,1605.0,14.0,1359.0,1352.0,7.0,4.0,1619.0,1036.0,1036.0,0.0,55.5,2699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 18:00:00,16328.0,60.0,100.0,270.0,0.0,202.0,202.0,0.0,0.0,270.0,200.0,200.0,0.0,48.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 04:00:00,16362.0,60.0,100.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 00:00:00,16361.0,60.0,100.0,2569.0,15.0,1953.0,1953.0,0.0,3.0,2584.0,1878.0,1878.0,0.0,49.0,1384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 22:00:00,16342.0,60.0,100.0,7658.0,0.0,6419.0,6400.0,19.0,21.0,7658.0,5218.0,5212.0,6.0,57.0,2247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 04:00:00,16396.0,60.0,100.0,315.0,0.0,305.0,305.0,0.0,0.0,315.0,303.0,303.0,0.0,25.5,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,16413.0,60.0,100.0,7700.0,9.0,4650.0,4650.0,0.0,4.0,7709.0,4593.0,4593.0,0.0,41.5,964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,16378.0,60.0,100.0,769.0,1.0,551.0,550.0,1.0,0.0,770.0,506.0,505.0,1.0,51.0,2637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 01:00:00,16382.0,60.0,100.0,4789.0,9.0,3497.0,3492.0,5.0,9.0,4798.0,3272.0,3269.0,3.0,43.0,2468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 18:00:00,16364.0,60.0,100.0,2527.0,4.0,2639.0,2623.0,16.0,6.0,2531.0,2051.0,2047.0,4.0,41.5,924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 10:00:00,16357.0,60.0,100.0,15772.0,19.0,14559.0,14506.0,53.0,29.0,15790.0,9467.0,9448.0,20.0,58.25,4160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 16:00:00,16334.0,60.0,100.0,2475.0,21.0,1827.0,1827.0,0.0,0.0,2496.0,1739.0,1739.0,0.0,50.0,4604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 18:00:00,16398.0,60.0,100.0,1151.0,13.0,1017.0,1012.0,5.0,1.0,1164.0,791.0,789.0,2.0,54.75,1932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 19:00:00,16342.0,60.0,100.0,7124.0,0.0,6040.0,6007.0,33.0,16.0,7124.0,4824.0,4817.0,7.0,52.0,3111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 01:00:00,16400.0,60.0,100.0,3632.0,25.0,2460.0,2454.0,6.0,4.0,3657.0,2415.0,2409.0,6.0,86.5,2107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 02:00:00,16393.0,60.0,100.0,668.0,1.0,616.0,616.0,0.0,0.0,669.0,530.0,530.0,0.0,39.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 06:00:00,16367.0,60.0,100.0,6191.0,4.0,3840.0,3837.0,3.0,7.0,6195.0,3643.0,3640.0,3.0,44.75,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 10:00:00,16404.0,60.0,100.0,22172.0,18.0,19868.0,19818.0,50.0,31.0,22192.0,15990.0,15968.0,22.0,55.0,2635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 10:00:00,16413.0,60.0,100.0,8544.0,1.0,8082.0,8062.0,20.0,16.0,8545.0,5707.0,5704.0,3.0,49.75,1922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 07:00:00,16402.0,60.0,100.0,1439.0,2.0,1522.0,1521.0,1.0,9.0,1441.0,1086.0,1086.0,0.0,39.25,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 04:00:00,16394.0,60.0,100.0,775.0,0.0,595.0,594.0,1.0,0.0,775.0,586.0,585.0,1.0,42.5,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 17:00:00,16376.0,60.0,100.0,12239.0,7.0,11897.0,11876.0,21.0,16.0,12247.0,8202.0,8191.0,11.0,50.0,2935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 12:00:00,16371.0,60.0,100.0,3116.0,3.0,2695.0,2692.0,2.0,2.0,3119.0,2465.0,2462.0,2.0,38.25,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 05:00:00,16345.0,60.0,100.0,1922.0,25.0,1450.0,1450.0,0.0,1.0,1948.0,1433.0,1433.0,0.0,49.5,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 04:00:00,16349.0,60.0,100.0,839.0,14.0,652.0,652.0,0.0,2.0,853.0,640.0,640.0,0.0,45.0,1506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 21:00:00,16357.0,60.0,100.0,15591.0,36.0,16320.0,16196.0,126.0,44.0,15627.0,10372.0,10329.0,44.0,60.75,2948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 22:00:00,16404.0,60.0,100.0,15523.0,63.0,14683.0,14362.0,319.0,25.0,15586.0,11360.0,11329.0,29.0,66.0,8304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 18:00:00,16382.0,60.0,100.0,6922.0,3.0,6207.0,6191.0,16.0,58.0,6925.0,4856.0,4851.0,5.0,45.75,2189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 04:00:00,16362.0,60.0,100.0,55.0,0.0,8.0,8.0,0.0,0.0,55.0,8.0,8.0,0.0,20.75,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,16343.0,60.0,100.0,77.0,1.0,53.0,53.0,0.0,0.0,78.0,53.0,53.0,0.0,45.75,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 02:00:00,16373.0,60.0,100.0,219.0,0.0,125.0,125.0,0.0,0.0,219.0,124.0,124.0,0.0,36.75,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,16392.0,60.0,100.0,1164.0,2.0,934.0,934.0,0.0,0.0,1166.0,928.0,928.0,0.0,42.75,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 04:00:00,16345.0,60.0,100.0,1790.0,12.0,1375.0,1375.0,0.0,3.0,1802.0,1365.0,1365.0,0.0,47.25,1742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 00:00:00,16390.0,60.0,100.0,1091.0,7.0,979.0,978.0,1.0,3.0,1098.0,746.0,746.0,0.0,50.25,1142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 18:00:00,16347.0,60.0,100.0,1939.0,8.0,791.0,791.0,0.0,3.0,1947.0,679.0,679.0,0.0,68.5,3009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 21:00:00,16348.0,60.0,100.0,1559.0,5.0,1554.0,1546.0,8.0,8.0,1564.0,1089.0,1082.0,7.0,51.5,2498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 07:00:00,16391.0,60.0,100.0,405.0,1.0,315.0,311.0,4.0,0.0,406.0,209.0,209.0,0.0,56.5,1313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 04:00:00,16330.0,60.0,100.0,239.0,1.0,187.0,187.0,0.0,0.0,240.0,149.0,149.0,0.0,36.75,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 05:00:00,16367.0,60.0,100.0,4526.0,2.0,2975.0,2974.0,1.0,3.0,4528.0,2682.0,2681.0,1.0,46.75,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 02:00:00,16387.0,60.0,100.0,5286.0,31.0,3208.0,3163.0,46.0,1.0,5318.0,3032.0,3024.0,9.0,152.25,2128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 03:00:00,16418.0,60.0,100.0,206.0,1.0,141.0,141.0,0.0,0.0,207.0,141.0,141.0,0.0,32.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 06:00:00,16372.0,60.0,100.0,691.0,6.0,631.0,631.0,0.0,0.0,697.0,628.0,628.0,0.0,28.25,862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 10:00:00,16360.0,60.0,100.0,4643.0,2.0,2463.0,2463.0,0.0,8.0,4645.0,2354.0,2354.0,0.0,42.75,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 20:00:00,16364.0,60.0,100.0,3194.0,4.0,3774.0,3740.0,34.0,8.0,3198.0,2683.0,2675.0,8.0,52.75,2618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 10:00:00,16403.0,60.0,100.0,7629.0,3.0,5996.0,5984.0,12.0,11.0,7632.0,4821.0,4817.0,4.0,44.5,1702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
