begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,UL_PRB_UTIL_TTI_MEAN,UL_PRB_UTIL_TTI_LEVEL_10,PRB_USED_UL_TOTAL,HIGH_CELL_LOAD_LB,DL_CAC_EQUAL_ZERO,DL_CAC_ABOVE_20_BELOW_EQ_40,DL_AC_PDCCH_20_TO_40,DL_AC_GBR_40_TO_60,DL_AC_NON_GBR_60_TO_80,DL_AC_NON_GBR_80_TO_100,E_ICIC_DL_PRB_UTIL_LEVEL_3,E_ICIC_UL_PRB_UTIL_LEVEL_3,E_ICIC_UL_PRB_UTIL_LEVEL_7,DL_PRB_USAGE_SAEB_QOS_1,DL_PRB_USAGE_SAEB_QOS_10_255,PUCCH_BLOCK_RATE_FORMT_1BWCS,SENSI_AND_TTIB_UE_AVG,SENSI_NO_TTIB_RETENT_LONG,TTI_BUNDLING_SWITCH_ON_ATTS,DL_CA_SCELL_DECONFIG_ATT,LTEU_LAA_TX_DRS_SUCCESS,PRB_USED_DL_DRB_SCELL_UE,RBG_DL_MU_MIMO_6LAYER,UL_MUMIMO_2PAIR_PUSCH_PRB_AVG,UL_MUMIMO_4PAIR_PUSCH_PRB_AVG,UL_MUMIMO_5PAIR_PUSCH_PRB_AVG,UL_MUMIMO_6PAIR_PUSCH_PRB_AVG,UL_MUMIMO_7PAIR_PUSCH_PRB_AVG,UL_MUMIMO_8PAIR_PUSCH_PRB_AVG,UL_COMP_HLP_DATA_REQ_SUCC,RBG_DL_MU_MIMO_9LAYER,RBG_DL_MU_MIMO_10LAYER,RBG_DL_MU_MIMO_11LAYER,RBG_DL_MU_MIMO_12LAYER,RBG_DL_MU_MIMO_13LAYER,RBG_DL_MU_MIMO_14LAYER,RBG_DL_MU_MIMO_15LAYER,RBG_DL_MU_MIMO_16LAYER,PUCCH_CQI_REPORT_160MS,CA_UL_SCELL_DOWNGRADES,NUM_LD_CHK_SCEL,NUM_LD_BLK_TRAFFIC_SCEL,NUM_LD_BLK_RRC_SCEL,NUM_LD_CHK_PCEL,NUM_LD_BLK_TRAFFIC_PCEL,NUM_LD_BLK_RRC_PCEL,PRB_USED_UCI_ONLY_AVG,UCI_ONLY_UL_GRANTS,AVG_UMSF_UTIL_RATIO_4L_TM9,PRB_USED_DL_UMSF_TM9_CAPABLE,DL_CA_SCELL_DECONFIG_ATT_SCG,DL_CA_SCELL_DECONFIG_SUCC_SCG,DSS_USABLE_PRB_MAX,DSS_USABLE_PRB_SUM,DSS_USABLE_DURATION,NUM_DL_SCH_BL_PDCCH_RES,NUM_UL_SCH_BL_PDCCH_RES,PRB_USED_RAT1_DL_TOTAL,AGG1_USED_PDCCH,AGG4_USED_PDCCH,AGG2_USED_PDCCH,AGG4_BLOCKED_PDCCH,CCE_AVAIL_ACT_TTI,UL_PRB_UTIL_TTI_LEVEL_3,UL_PRB_UTIL_TTI_LEVEL_8,AGG8_BLOCKED_PDCCH,UL_PRB_UTIL_TTI_MAX,DL_PRB_UTIL_TTI_LEVEL_6,DL_PRB_UTIL_TTI_LEVEL_8,DL_PRB_UTIL_TTI_LEVEL_9,DL_PRB_UTIL_TTI_LEVEL_10,DL_PRB_UTIL_TTI_MIN,DL_PRB_UTIL_TTI_MAX,DL_PRB_UTIL_TTI_MEAN,AGG8_USED_PDCCH,AGG1_BLOCKED_PDCCH,AGG2_BLOCKED_PDCCH,PRB_USED_PUCCH,PRB_USED_PUSCH,PRB_USED_DL_TOTAL,PRB_USED_PDSCH,UE_PER_UL_TTI_AVG,UE_PER_UL_TTI_MAX,UE_PER_DL_TTI_AVG,UE_PER_DL_TTI_MAX,PDCCH_1_OFDM_SYMBOL,PDCCH_2_OFDM_SYMBOLS,PDCCH_3_OFDM_SYMBOLS,TTI_BUNDLING_MODE_UE_AVG,TTI_BUNDLING_GRANTS,TTI_BUNDL_RETENTION_SHORT,TTI_BUNDL_RETENTION_MEDIUM,TTI_BUNDL_RETENTION_LONG,CA_SCELL_CONFIG_ATT,CA_SCELL_CONFIG_SUCC,CRG_USED_TTI_UL_GRP_1,CRG_USED_TTI_UL_GRP_2,CRG_USED_TTI_UL_GRP_3,CRG_USED_TTI_UL_GRP_4,TTI_PUSCH_AVAILABLE,CRG_USED_TTI_DL_GRP_1,CRG_USED_TTI_DL_GRP_2,CRG_USED_TTI_DL_GRP_3,CRG_USED_TTI_DL_GRP_4,TTI_PDSCH_AVAILABLE,UL_MU_MIMO_SHA_PUSCH_PRB_AVG,DL_CAC_ABOVE_0_BELOW_EQ_20,E_ICIC_DL_PRB_UTIL_LEVEL_4,E_ICIC_DL_PRB_UTIL_LEVEL_6,DL_CAC_ABOVE_40_BELOW_EQ_60,DL_CAC_ABOVE_60_BELOW_EQ_80,DL_CAC_ABOVE_80_BELOW_EQ_100,DL_INTERFER_SHAP_USE,DL_INTERFER_SHAP_AMOUNT,DL_INTERFER_SHAP_CHANGE,DL_AC_PDCCH_EQ_ZERO,DL_AC_PDCCH_0_TO_20,E_ICIC_DL_PRB_UTIL_LEVEL_5,DL_AC_PDCCH_40_TO_60,DL_AC_PDCCH_60_TO_80,DL_AC_PDCCH_80_TO_100,DL_AC_GBR_EQ_ZERO,DL_AC_GBR_0_TO_20,DL_AC_GBR_20_TO_40,PUCCH_CQI_REPORT_80MS,DL_AC_GBR_60_TO_80,DL_AC_GBR_80_TO_100,DL_AC_NON_GBR_EQ_ZERO,DL_AC_NON_GBR_0_TO_20,DL_AC_NON_GBR_20_TO_40,DL_AC_NON_GBR_40_TO_60,UL_SPS_ACTIVATION_ATT,UL_SPS_ACTIVATION_SUCC,UL_SPS_UTIL,UL_SPS_PRB_ALLOC,E_ICIC_MUTING_PATTERN_1,E_ICIC_MUTING_PATTERN_2,E_ICIC_MUTING_PATTERN_3,E_ICIC_MUTING_PATTERN_4,E_ICIC_MUTING_PATTERN_5,E_ICIC_MUTING_PATTERN_6,E_ICIC_DL_PRB_UTIL_LEVEL_0,E_ICIC_DL_PRB_UTIL_LEVEL_1,E_ICIC_DL_PRB_UTIL_LEVEL_2,CA_SCELL_SWAP_A6,E_ICIC_DL_PRB_UTIL_LEVEL_7,E_ICIC_DL_PRB_UTIL_LEVEL_8,E_ICIC_DL_PRB_UTIL_LEVEL_9,E_ICIC_DL_PRB_UTIL_LEVEL_10,E_ICIC_UL_PRB_UTIL_LEVEL_0,E_ICIC_UL_PRB_UTIL_LEVEL_1,E_ICIC_UL_PRB_UTIL_LEVEL_2,E_ICIC_UL_PRB_UTIL_LEVEL_4,E_ICIC_UL_PRB_UTIL_LEVEL_5,E_ICIC_UL_PRB_UTIL_LEVEL_6,E_ICIC_MUTING_PATTERN_0,E_ICIC_UL_PRB_UTIL_LEVEL_8,E_ICIC_UL_PRB_UTIL_LEVEL_9,E_ICIC_UL_PRB_UTIL_LEVEL_10,UL_PRB_USAGE_SAEB_QOS_1,UL_PRB_USAGE_SAEB_QOS_2,UL_PRB_USAGE_SAEB_QOS_3,UL_PRB_USAGE_SAEB_QOS_4,UL_PRB_USAGE_SAEB_QOS_5,UL_PRB_USAGE_SAEB_QOS_6,UL_PRB_USAGE_SAEB_QOS_7,UL_PRB_USAGE_SAEB_QOS_8,UL_PRB_USAGE_SAEB_QOS_9,UL_PRB_USAGE_SAEB_QOS_10_255,UL_PRB_USAGE_SRB,DL_PRB_USAGE_SAEB_QOS_2,DL_PRB_USAGE_SAEB_QOS_3,DL_PRB_USAGE_SAEB_QOS_4,DL_PRB_USAGE_SAEB_QOS_5,DL_PRB_USAGE_SAEB_QOS_6,DL_PRB_USAGE_SAEB_QOS_7,DL_PRB_USAGE_SAEB_QOS_8,DL_PRB_USAGE_SAEB_QOS_9,DL_PRB_USAGE_SRB,HIGH_CELL_LOAD_UTRAN_LB,UL_SPS_TTI,PUCCH_BLOCK_RATE_FORMT_3,CA_SCELL_SWAP_BLIND_A6,CA_SCELL_SWAP_BLIND_NA6,MC_SUB_FRAME,CA_UL_SCELL_CONFIG_ATT,CA_UL_SCELL_CONFIG_SUCC,SENSI_NO_TTIB_UE_AVG,SENSI_AND_TTIB_RETENT_SHORT,SENSI_AND_TTIB_RETENT_MEDIUM,SENSI_AND_TTIB_RETENT_LONG,SENSI_NO_TTIB_RETENT_SHORT,SENSI_NO_TTIB_RETENT_MEDIUM,PUCCH_SR_REPORT_10MS,UE_CSBIA_DL_SUBFRAME_AVG,PUCCH_CQI_REPORT_40MS,PUCCH_SR_REPORT_20MS,PUCCH_SR_REPORT_40MS,PUCCH_LB_EXPAND,PUCCH_LB_COMPRESS,SCHDL_256QAM_PDSCH_QPSK,SCHDL_256QAM_PDSCH_16QAM,SCHDL_256QAM_PDSCH_64QAM,SCHDL_256QAM_PDSCH_256QAM,SCHDL_256QAM_PDSCH_NACK_QPSK,SCHDL_256QAM_PDSCH_NACK_16QAM,SCHDL_256QAM_PDSCH_NACK_64QAM,SCHDL_256QAM_PDSCH_NACK_256QAM,SCHDL_256QAM_PDSCH_FAIL_QPSK,SCHDL_256QAM_PDSCH_FAIL_16QAM,SCHDL_256QAM_PDSCH_FAIL_64QAM,SCHDL_256QAM_PDSCH_FAIL_256QAM,PRB_USED_UL_VOLTE,TTI_BUNDLING_SWITCH_ON_SUCCS,TTI_BUNDLING_SWITCH_OFF_ATTS,TTI_BUNDLING_SWITCH_OFF_SUCCS,DL_CA_SCELL_DECONFIG_SUCC,PRB_USED_UL_TTIB,LTEU_LAA_TX_DRS_FAIL,LTEU_LAA_TX_DATA_SUCCESS,LTEU_LAA_TX_DATA_DELAY,LTEU_LAA_TX_DATA_FAIL,LTEU_LAA_TX_DATA_BLOCK_MC,PRB_USED_DL_SRB_DRB_PCELL_UE,PRB_USED_UL_SRB_DRB_PCELL_UE,PRB_USED_UL_SRB_DRB_SCELL_UE,PRB_USED_DL_SRB_DRB_NON_CA_UE,PRB_USED_UL_SRB_DRB_NON_CA_UE,UL_COMP_HLP_DATA_ON_TIME,UL_COMP_HLP_DATA_TOO_LATE,UL_COMP_HLP_DATA_REQ_SENT,NUM_SUCC_CA_ACT_SCELL_DL,RBG_DL_MU_MIMO_2PAIR_UE,RBG_DL_MU_MIMO_3PAIR_UE,RBG_DL_MU_MIMO_4PAIR_UE,RBG_DL_MU_MIMO_5PAIR_UE,RBG_DL_MU_MIMO_6PAIR_UE,RBG_DL_MU_MIMO_7PAIR_UE,RBG_DL_MU_MIMO_8PAIR_UE,RBG_DL_SU_MIMO_1LAYER,RBG_DL_SU_MIMO_2LAYER,RBG_DL_MU_MIMO_2LAYER,RBG_DL_MU_MIMO_3LAYER,RBG_DL_MU_MIMO_4LAYER,RBG_DL_MU_MIMO_5LAYER,RBG_DL_MU_MIMO_7LAYER,RBG_DL_MU_MIMO_8LAYER,NUM_LAA_IDC_HW_ISSUE,TIME_LAA_IDC_HW_ISSUE,UL_MUMIMO_3PAIR_PUSCH_PRB_AVG,UL_COMP_HLP_DATA_REQ_RECV
2022-03,"MRBTS-5045,LNBTS-5045,LNCEL-21,MCC-619,MNC-05",783.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.4861111111111111,2.0,0.0,2406972.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,45723.0,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28540.0,8440.0,0.0,3665935.0,991.0,0.0,0.0,50.0,169.0,66.0,27.0,76.0,0.0,100.0,10.0,2012.0,0.0,0.0,2160222.0,30750.0,178754.0,56706.0,0.0,2.0,0.0,2.0,355988.0,3892.0,111.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,359991.0,0.0,0.0,0.0,0.0,359996.0,,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5504.0,0.0,0.0,5479.0,30750.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0
2022-03,"MRBTS-5090,LNBTS-5090,LNCEL-3,MCC-619,MNC-05",784.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.4166666666666667,93.0,1294.0,3379175.0,0.0,0.0,2.0,0.0,0.0,149.0,125.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,0.0,740.0,69775.0,95560.0,6.0,8551652.0,26816.0,997.0,8.0,100.0,2325.0,2141.0,4013.0,23866.0,0.0,100.0,129.0,121893.0,13.0,5.0,1985852.0,1213323.0,1938461.0,1825321.0,6.0,7.0,3.0,5.0,51758.0,155300.0,92937.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,0.0,0.0,0.0,0.0,299995.0,0.0,0.0,0.0,0.0,299991.0,,0.0,0.0,0.0,46.0,176.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,176.0,92.0,0.0,0.0,0.0,337.0,0.0,300.0,0.0,0.0,2.0,24.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.0,,1112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328324.0,0.0,0.0,1496997.0,1213130.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0
2022-03,"MRBTS-5084,LNBTS-5084,LNCEL-31,MCC-619,MNC-05",785.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.4166666666666667,4.0,0.0,2037676.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,2236.0,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24511.0,9960.0,0.0,3115482.0,1096.0,0.0,0.0,61.0,18.0,8.0,4.0,8.0,0.0,100.0,7.0,1721.0,0.0,0.0,1800404.0,57272.0,111540.0,9044.0,0.0,3.0,0.0,2.0,292994.0,6799.0,202.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,299995.0,0.0,0.0,0.0,0.0,299992.0,,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,6565.0,57144.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0
2022-03,"MRBTS-5084,LNBTS-5084,LNCEL-31,MCC-619,MNC-05",785.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.3472222222222222,69.0,7604.0,8040594.0,0.0,10.0,0.0,0.0,0.0,75.0,748.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3484050.0,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,71.0,107637.0,240655.0,0.0,10650195.0,10718.0,2552.0,0.0,100.0,1896.0,2172.0,6324.0,70907.0,0.0,100.0,124.0,74485.0,2.0,1.0,5024598.0,2516196.0,5157540.0,4868000.0,2.0,5.0,2.0,4.0,702178.0,117583.0,13299.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,833060.0,0.0,0.0,0.0,0.0,833050.0,,0.0,0.0,0.0,43.0,39.0,741.0,0.0,0.0,0.0,10.0,0.0,0.0,43.0,32.0,748.0,10.0,0.0,0.0,0.0,0.0,823.0,10.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,1383599.0,2514385.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0
2022-03,"MRBTS-5200,LNBTS-5200,LNCEL-31,MCC-619,MNC-05",786.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.9027777777777778,226.0,42094.0,14171731.0,35.0,60.0,248.0,64.0,0.0,79.0,12.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,655402.0,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,232.0,0.0,15322.0,285104.0,1211982.0,22.0,25233457.0,113882.0,10976.0,18.0,100.0,21556.0,11282.0,9221.0,25871.0,0.0,100.0,171.0,354275.0,366.0,40.0,5593356.0,8079775.0,7111341.0,6617721.0,13.0,9.0,8.0,7.0,95436.0,431235.0,304294.0,0.0,0.0,0.0,0.0,0.0,129.0,129.0,0.0,0.0,0.0,0.0,830965.0,0.0,0.0,0.0,0.0,830967.0,,169.0,0.0,0.0,277.0,65.0,12.0,0.0,0.0,0.0,0.0,48.0,0.0,318.0,376.0,25.0,0.0,0.0,0.0,14.0,0.0,831.0,60.0,144.0,251.0,285.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.0,,2268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845518.0,0.0,0.0,5116801.0,8109542.0,0.0,0.0,0.0,616.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0
2022-03,"MRBTS-5200,LNBTS-5200,LNCEL-31,MCC-619,MNC-05",786.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,1.1111111111111112,156.5,14046.0,11721997.0,0.0,0.0,19.0,16.0,0.0,371.0,440.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51977.0,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,115.0,0.0,4642.0,245457.0,551796.0,21.0,22482273.0,108900.0,3600.0,37.0,100.0,9690.0,8032.0,8659.0,49526.0,0.0,100.0,126.5,328206.0,100.0,22.0,5835554.0,5345855.0,5442358.0,4943058.0,9.5,8.0,3.5,6.0,287208.0,399870.0,214898.0,0.0,0.0,0.0,0.0,0.0,154.0,154.0,0.0,0.0,0.0,0.0,901976.0,0.0,0.0,0.0,0.0,901970.0,,0.0,0.0,0.0,200.0,461.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,410.0,334.0,0.0,0.0,0.0,0.0,0.0,901.0,0.0,0.0,3.0,87.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240.0,,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112921.0,0.0,0.0,3778160.0,5360465.0,0.0,0.0,0.0,725.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0
2022-03,"MRBTS-5200,LNBTS-5200,LNCEL-31,MCC-619,MNC-05",786.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.6944444444444444,72.0,2143.0,6281164.0,0.0,0.0,11.0,4.0,0.0,144.0,446.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,526396.0,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0,0.0,1551.0,112941.0,314743.0,2.0,10949172.0,41616.0,1453.0,2.0,100.0,7259.0,6741.0,8724.0,47391.0,0.0,100.0,146.0,101481.0,37.0,8.0,3890136.0,2011228.0,4629504.0,4322640.0,4.0,5.0,3.0,5.0,393249.0,193673.0,46083.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,633005.0,0.0,0.0,0.0,0.0,632998.0,,0.0,0.0,0.0,65.0,183.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,106.0,505.0,0.0,0.0,0.0,0.0,0.0,651.0,0.0,0.0,7.0,54.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.0,,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279273.0,0.0,0.0,3516971.0,2010042.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0
2022-03,"MRBTS-5200,LNBTS-5200,LNCEL-31,MCC-619,MNC-05",786.0,Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",dynamic,0.1388888888888889,66.0,364.0,988498.0,0.0,0.0,0.0,0.0,0.0,21.0,98.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,70923.0,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,251.0,17747.0,51321.0,0.0,1731465.0,6328.0,95.0,1.0,100.0,1046.0,680.0,765.0,3066.0,0.0,100.0,87.0,11268.0,6.0,1.0,626724.0,299974.0,443303.0,392579.0,4.0,5.0,2.0,5.0,63872.0,34763.0,4258.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,102893.0,0.0,0.0,0.0,0.0,102910.0,,0.0,0.0,0.0,1.0,23.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,104.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,320696.0,302288.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0
