begintime,sk_object,duration,integrity,1282423987,1282423988
2022-02-11 20:00:00,7525663.0,3600.0,100.0,16.159,17.278
2022-02-08 14:00:00,7525663.0,3600.0,100.0,9.676,9.96
2022-02-06 09:00:00,7525664.0,3600.0,100.0,9.929,10.479
2022-03-01 15:00:00,7525661.0,3600.0,100.0,9.917,10.21
2022-03-02 04:00:00,7525664.0,3600.0,100.0,1.334,1.26
2022-02-03 21:00:00,7525664.0,3600.0,100.0,13.126,13.833
2022-03-10 22:00:00,7525662.0,3600.0,100.0,9.559,10.031
2022-03-02 21:00:00,7525662.0,3600.0,100.0,12.951,13.598
2022-03-15 07:00:00,7525664.0,3600.0,100.0,7.904,8.312
2022-03-12 21:00:00,7525663.0,3600.0,100.0,13.634,14.371
2022-03-07 04:00:00,7525664.0,3600.0,100.0,1.353,1.273
2022-03-11 03:00:00,7525662.0,3600.0,100.0,1.337,1.214
2022-03-12 08:00:00,7525664.0,3600.0,100.0,10.45,11.147
2022-03-07 20:00:00,7525661.0,3600.0,100.0,16.446,17.415
2022-02-13 06:00:00,7525664.0,3600.0,100.0,2.817,2.772
2022-02-04 16:00:00,7525663.0,3600.0,100.0,10.481,10.85
2022-03-03 17:00:00,7525661.0,3600.0,100.0,10.341,10.756
2022-02-03 11:00:00,7525663.0,3600.0,100.0,10.382,10.789
2022-02-20 00:00:00,7525664.0,3600.0,100.0,3.29,3.233
2022-03-10 19:00:00,7525663.0,3600.0,100.0,14.367,15.133
2022-03-11 01:00:00,7525663.0,3600.0,100.0,1.84,1.732
2022-03-12 21:00:00,7525664.0,3600.0,100.0,13.63,14.352
2022-02-11 04:00:00,7525664.0,3600.0,100.0,1.409,1.34
2022-02-06 22:00:00,7525661.0,3600.0,100.0,9.578,9.939
2022-02-08 19:00:00,7525664.0,3600.0,100.0,14.902,15.723
2022-02-13 15:00:00,7525664.0,3600.0,100.0,9.626,9.911
2022-02-20 13:00:00,7525663.0,3600.0,100.0,9.593,9.936
2022-02-08 23:00:00,7525664.0,3600.0,100.0,4.779,4.786
2022-02-05 06:00:00,7525661.0,3600.0,100.0,2.999,3.004
2022-03-15 13:00:00,7525661.0,3600.0,100.0,9.115,9.441
2022-03-06 19:00:00,7525662.0,3600.0,100.0,14.828,15.593
2022-03-12 06:00:00,7525662.0,3600.0,100.0,3.43,3.473
2022-03-14 07:00:00,7525663.0,3600.0,100.0,7.603,7.953
2022-02-11 10:00:00,7525661.0,3600.0,100.0,11.207,11.776
2022-03-14 12:00:00,7525662.0,3600.0,100.0,9.146,9.47
2022-02-04 23:00:00,7525663.0,3600.0,100.0,5.037,5.054
2022-02-06 14:00:00,7525661.0,3600.0,100.0,9.517,9.85
2022-03-07 06:00:00,7525664.0,3600.0,100.0,3.546,3.541
2022-02-04 19:00:00,7525661.0,3600.0,100.0,15.218,16.046
2022-03-10 05:00:00,7525664.0,3600.0,100.0,1.847,1.769
2022-02-10 03:00:00,7525661.0,3600.0,100.0,1.357,1.249
2022-02-11 19:00:00,7525664.0,3600.0,100.0,13.931,14.789
2022-02-08 06:00:00,7525663.0,3600.0,100.0,3.36,3.342
2022-03-10 03:00:00,7525662.0,3600.0,100.0,1.366,1.241
2022-03-13 07:00:00,7525664.0,3600.0,100.0,7.107,7.37
2022-02-11 09:00:00,7525661.0,3600.0,100.0,11.491,12.154
2022-03-07 17:00:00,7525661.0,3600.0,100.0,10.334,10.687
2022-02-06 22:00:00,7525662.0,3600.0,100.0,9.58,9.945
2022-02-12 09:00:00,7525662.0,3600.0,100.0,11.255,11.972
2022-02-19 17:00:00,7525662.0,3600.0,100.0,10.14,10.489
2022-03-14 12:00:00,7525663.0,3600.0,100.0,9.146,9.459
2022-03-10 22:00:00,7525664.0,3600.0,100.0,9.567,10.034
2022-02-11 23:00:00,7525663.0,3600.0,100.0,5.303,5.31
2022-03-06 21:00:00,7525661.0,3600.0,100.0,13.61,14.338
2022-02-19 11:00:00,7525662.0,3600.0,100.0,10.603,10.968
2022-02-03 15:00:00,7525662.0,3600.0,100.0,9.969,10.316
2022-02-13 11:00:00,7525662.0,3600.0,100.0,9.742,10.122
2022-03-13 00:00:00,7525664.0,3600.0,100.0,3.059,2.964
2022-03-12 11:00:00,7525664.0,3600.0,100.0,10.25,10.697
2022-03-15 19:00:00,7525662.0,3600.0,100.0,14.465,15.291
2022-02-11 03:00:00,7525661.0,3600.0,100.0,1.348,1.24
2022-03-15 16:00:00,7525664.0,3600.0,100.0,9.351,9.722
2022-02-20 17:00:00,7525664.0,3600.0,100.0,10.22,10.52
2022-03-07 00:00:00,7525664.0,3600.0,100.0,2.59,2.506
2022-03-01 18:00:00,7525663.0,3600.0,100.0,10.834,11.298
2022-03-02 10:00:00,7525662.0,3600.0,100.0,10.754,11.279
2022-02-03 13:00:00,7525664.0,3600.0,100.0,9.398,9.683
2022-03-01 07:00:00,7525662.0,3600.0,100.0,8.021,8.425
2022-02-20 20:00:00,7525661.0,3600.0,100.0,15.787,16.736
2022-02-03 02:00:00,7525663.0,3600.0,100.0,1.503,1.366
2022-03-06 20:00:00,7525662.0,3600.0,100.0,15.892,16.876
2022-03-03 17:00:00,7525663.0,3600.0,100.0,10.344,10.745
2022-03-01 15:00:00,7525663.0,3600.0,100.0,9.913,10.212
2022-03-09 23:00:00,7525664.0,3600.0,100.0,5.31,5.371
2022-02-20 09:00:00,7525663.0,3600.0,100.0,9.989,10.482
2022-02-05 23:00:00,7525663.0,3600.0,100.0,5.056,5.06
2022-03-11 04:00:00,7525662.0,3600.0,100.0,1.348,1.266
2022-02-12 06:00:00,7525664.0,3600.0,100.0,3.02,2.982
2022-02-10 22:00:00,7525661.0,3600.0,100.0,9.336,9.705
2022-03-10 20:00:00,7525663.0,3600.0,100.0,16.061,17.046
2022-03-10 06:00:00,7525664.0,3600.0,100.0,3.645,3.671
2022-02-04 17:00:00,7525664.0,3600.0,100.0,10.744,11.192
2022-02-04 11:00:00,7525661.0,3600.0,100.0,10.903,11.375
2022-02-13 10:00:00,7525661.0,3600.0,100.0,9.903,10.369
2022-02-12 07:00:00,7525661.0,3600.0,100.0,7.141,7.452
2022-02-10 11:00:00,7525664.0,3600.0,100.0,10.174,10.57
2022-03-10 07:00:00,7525663.0,3600.0,100.0,8.195,8.579
2022-03-03 23:00:00,7525663.0,3600.0,100.0,5.028,5.028
2022-02-17 12:00:00,7525662.0,3600.0,100.0,10.121,10.48
2022-03-11 04:00:00,7525661.0,3600.0,100.0,1.347,1.266
2022-02-12 17:00:00,7525663.0,3600.0,100.0,10.175,10.506
2022-03-15 14:00:00,7525661.0,3600.0,100.0,9.13,9.485
2022-02-18 16:00:00,7525664.0,3600.0,100.0,10.35,10.668
2022-03-06 15:00:00,7525662.0,3600.0,100.0,9.391,9.727
2022-02-20 09:00:00,7525661.0,3600.0,100.0,9.991,10.486
2022-03-01 10:00:00,7525662.0,3600.0,100.0,10.937,11.374
2022-02-12 10:00:00,7525662.0,3600.0,100.0,11.137,11.688
2022-02-11 07:00:00,7525664.0,3600.0,100.0,7.553,7.877
2022-02-08 18:00:00,7525662.0,3600.0,100.0,11.304,11.717
2022-02-19 04:00:00,7525662.0,3600.0,100.0,1.505,1.43
2022-03-10 16:00:00,7525664.0,3600.0,100.0,9.582,9.934
2022-02-05 02:00:00,7525661.0,3600.0,100.0,1.559,1.421
2022-03-14 19:00:00,7525661.0,3600.0,100.0,13.474,14.27
2022-03-01 00:00:00,7525662.0,3600.0,100.0,2.691,2.601
2022-02-17 18:00:00,7525663.0,3600.0,100.0,11.257,11.694
2022-02-10 03:00:00,7525663.0,3600.0,100.0,1.356,1.25
2022-03-14 13:00:00,7525662.0,3600.0,100.0,8.872,9.131
2022-02-04 08:00:00,7525662.0,3600.0,100.0,10.63,11.217
2022-03-06 20:00:00,7525663.0,3600.0,100.0,15.893,16.877
2022-02-18 02:00:00,7525661.0,3600.0,100.0,1.598,1.448
2022-03-11 12:00:00,7525663.0,3600.0,100.0,9.926,10.27
2022-02-03 15:00:00,7525663.0,3600.0,100.0,9.973,10.312
2022-02-08 03:00:00,7525662.0,3600.0,100.0,1.298,1.195
2022-03-06 17:00:00,7525663.0,3600.0,100.0,10.157,10.506
2022-02-03 00:00:00,7525664.0,3600.0,100.0,2.376,2.278
2022-02-06 23:00:00,7525661.0,3600.0,100.0,5.076,5.107
2022-02-11 14:00:00,7525664.0,3600.0,100.0,10.303,10.709
2022-03-12 18:00:00,7525663.0,3600.0,100.0,10.565,10.915
2022-03-07 17:00:00,7525664.0,3600.0,100.0,10.329,10.686
2022-02-20 08:00:00,7525662.0,3600.0,100.0,9.305,9.802
2022-02-13 16:00:00,7525663.0,3600.0,100.0,9.76,10.05
2022-02-20 21:00:00,7525664.0,3600.0,100.0,13.113,13.767
2022-02-06 16:00:00,7525664.0,3600.0,100.0,9.747,10.05
2022-02-13 05:00:00,7525663.0,3600.0,100.0,1.725,1.653
2022-03-15 11:00:00,7525663.0,3600.0,100.0,9.726,10.101
2022-03-12 06:00:00,7525663.0,3600.0,100.0,3.432,3.473
2022-03-15 20:00:00,7525663.0,3600.0,100.0,15.52,16.556
2022-03-12 16:00:00,7525664.0,3600.0,100.0,9.236,9.5
2022-02-13 15:00:00,7525661.0,3600.0,100.0,9.628,9.913
2022-03-02 11:00:00,7525663.0,3600.0,100.0,10.116,10.557
2022-03-10 08:00:00,7525664.0,3600.0,100.0,10.838,11.435
2022-02-19 20:00:00,7525663.0,3600.0,100.0,16.057,17.071
2022-03-14 02:00:00,7525664.0,3600.0,100.0,1.523,1.383
2022-03-14 01:00:00,7525662.0,3600.0,100.0,1.602,1.496
2022-02-10 22:00:00,7525662.0,3600.0,100.0,9.337,9.704
2022-03-10 06:00:00,7525661.0,3600.0,100.0,3.649,3.671
2022-02-18 07:00:00,7525662.0,3600.0,100.0,7.281,7.572
2022-02-05 18:00:00,7525662.0,3600.0,100.0,11.461,11.937
2022-02-08 04:00:00,7525661.0,3600.0,100.0,1.376,1.313
2022-02-11 17:00:00,7525663.0,3600.0,100.0,10.512,10.882
2022-03-15 10:00:00,7525664.0,3600.0,100.0,10.508,10.995
2022-03-12 16:00:00,7525661.0,3600.0,100.0,9.235,9.507
2022-02-20 05:00:00,7525664.0,3600.0,100.0,1.718,1.658
2022-02-03 00:00:00,7525661.0,3600.0,100.0,2.375,2.279
2022-02-12 01:00:00,7525664.0,3600.0,100.0,2.185,2.018
2022-02-10 17:00:00,7525663.0,3600.0,100.0,10.592,10.946
2022-02-12 21:00:00,7525661.0,3600.0,100.0,14.001,14.74
2022-03-10 17:00:00,7525661.0,3600.0,100.0,10.085,10.429
2022-02-03 12:00:00,7525663.0,3600.0,100.0,9.863,10.181
2022-02-13 18:00:00,7525664.0,3600.0,100.0,11.293,11.709
2022-02-10 19:00:00,7525663.0,3600.0,100.0,14.655,15.457
2022-02-06 12:00:00,7525661.0,3600.0,100.0,9.453,9.789
2022-03-11 15:00:00,7525662.0,3600.0,100.0,10.701,11.066
2022-02-10 11:00:00,7525663.0,3600.0,100.0,10.18,10.572
2022-03-06 21:00:00,7525664.0,3600.0,100.0,13.626,14.327
2022-02-19 09:00:00,7525664.0,3600.0,100.0,11.358,11.92
2022-03-07 00:00:00,7525662.0,3600.0,100.0,2.593,2.506
2022-02-12 01:00:00,7525661.0,3600.0,100.0,2.183,2.021
2022-03-14 05:00:00,7525662.0,3600.0,100.0,1.868,1.764
2022-02-10 10:00:00,7525662.0,3600.0,100.0,10.562,11.004
2022-02-06 02:00:00,7525664.0,3600.0,100.0,1.671,1.525
2022-02-13 05:00:00,7525662.0,3600.0,100.0,1.726,1.654
2022-03-14 20:00:00,7525661.0,3600.0,100.0,12.008,13.112
2022-02-10 07:00:00,7525664.0,3600.0,100.0,7.557,7.851
2022-02-13 10:00:00,7525664.0,3600.0,100.0,9.906,10.378
2022-02-10 23:00:00,7525664.0,3600.0,100.0,4.98,5.009
2022-03-09 23:00:00,7525663.0,3600.0,100.0,5.309,5.372
2022-02-20 22:00:00,7525662.0,3600.0,100.0,8.493,8.748
2022-03-07 03:00:00,7525664.0,3600.0,100.0,1.281,1.167
2022-02-12 21:00:00,7525664.0,3600.0,100.0,13.998,14.737
2022-02-12 21:00:00,7525663.0,3600.0,100.0,14.004,14.739
2022-03-06 23:00:00,7525662.0,3600.0,100.0,4.84,4.84
2022-02-06 07:00:00,7525663.0,3600.0,100.0,6.516,6.778
2022-03-03 15:00:00,7525664.0,3600.0,100.0,10.119,10.427
2022-02-19 22:00:00,7525664.0,3600.0,100.0,9.768,10.145
2022-03-03 07:00:00,7525662.0,3600.0,100.0,8.407,8.807
2022-03-07 06:00:00,7525663.0,3600.0,100.0,3.553,3.542
2022-03-03 22:00:00,7525662.0,3600.0,100.0,9.26,9.546
2022-02-20 17:00:00,7525661.0,3600.0,100.0,10.22,10.52
2022-02-19 16:00:00,7525661.0,3600.0,100.0,9.75,10.031
2022-02-19 02:00:00,7525664.0,3600.0,100.0,1.711,1.56
2022-02-17 07:00:00,7525662.0,3600.0,100.0,7.669,7.938
2022-03-10 18:00:00,7525662.0,3600.0,100.0,11.023,11.407
2022-02-06 11:00:00,7525663.0,3600.0,100.0,9.271,9.651
2022-02-04 03:00:00,7525661.0,3600.0,100.0,1.362,1.258
2022-02-10 02:00:00,7525662.0,3600.0,100.0,1.496,1.356
2022-02-19 21:00:00,7525664.0,3600.0,100.0,13.911,14.65
2022-02-18 21:00:00,7525664.0,3600.0,100.0,13.594,14.288
2022-02-08 20:00:00,7525664.0,3600.0,100.0,16.166,17.197
2022-02-17 16:00:00,7525663.0,3600.0,100.0,9.812,10.109
2022-02-19 07:00:00,7525663.0,3600.0,100.0,7.187,7.49
2022-03-14 17:00:00,7525664.0,3600.0,100.0,9.586,9.941
2022-02-04 18:00:00,7525662.0,3600.0,100.0,11.964,12.445
2022-02-08 14:00:00,7525662.0,3600.0,100.0,9.672,9.956
2022-02-08 17:00:00,7525663.0,3600.0,100.0,10.155,10.535
2022-03-10 07:00:00,7525664.0,3600.0,100.0,8.196,8.582
2022-02-10 09:00:00,7525664.0,3600.0,100.0,10.934,11.44
2022-03-06 04:00:00,7525664.0,3600.0,100.0,1.492,1.406
2022-02-04 05:00:00,7525663.0,3600.0,100.0,1.901,1.821
2022-03-03 11:00:00,7525663.0,3600.0,100.0,10.377,10.889
2022-02-12 10:00:00,7525664.0,3600.0,100.0,11.13,11.676
2022-03-07 23:00:00,7525664.0,3600.0,100.0,5.251,5.335
2022-02-03 05:00:00,7525663.0,3600.0,100.0,2.028,1.944
2022-03-13 10:00:00,7525664.0,3600.0,100.0,9.357,9.763
2022-02-04 23:00:00,7525662.0,3600.0,100.0,5.04,5.042
2022-03-14 15:00:00,7525662.0,3600.0,100.0,9.017,9.328
2022-02-20 20:00:00,7525662.0,3600.0,100.0,15.798,16.713
2022-03-15 01:00:00,7525663.0,3600.0,100.0,1.698,1.588
2022-02-10 10:00:00,7525664.0,3600.0,100.0,10.559,11.005
2022-03-07 19:00:00,7525663.0,3600.0,100.0,15.139,15.899
2022-02-20 11:00:00,7525661.0,3600.0,100.0,9.342,9.686
2022-02-05 08:00:00,7525664.0,3600.0,100.0,10.268,10.858
2022-02-04 02:00:00,7525662.0,3600.0,100.0,1.489,1.348
2022-03-15 10:00:00,7525661.0,3600.0,100.0,10.51,10.995
2022-03-03 04:00:00,7525661.0,3600.0,100.0,1.52,1.435
2022-03-01 09:00:00,7525662.0,3600.0,100.0,11.28,11.799
2022-02-12 02:00:00,7525661.0,3600.0,100.0,1.7,1.547
2022-03-15 03:00:00,7525664.0,3600.0,100.0,1.284,1.164
2022-02-20 21:00:00,7525663.0,3600.0,100.0,13.112,13.777
2022-03-03 14:00:00,7525662.0,3600.0,100.0,9.85,10.132
2022-02-10 06:00:00,7525663.0,3600.0,100.0,3.306,3.293
2022-03-03 19:00:00,7525664.0,3600.0,100.0,14.833,15.686
2022-03-13 16:00:00,7525662.0,3600.0,100.0,9.713,9.982
2022-02-20 23:00:00,7525663.0,3600.0,100.0,4.475,4.486
2022-02-12 21:00:00,7525662.0,3600.0,100.0,14.0,14.739
2022-02-04 21:00:00,7525664.0,3600.0,100.0,13.311,14.072
2022-02-08 18:00:00,7525661.0,3600.0,100.0,11.308,11.702
2022-03-02 08:00:00,7525664.0,3600.0,100.0,10.422,11.024
2022-02-08 19:00:00,7525662.0,3600.0,100.0,14.909,15.734
2022-03-15 18:00:00,7525663.0,3600.0,100.0,10.977,11.405
2022-02-12 14:00:00,7525664.0,3600.0,100.0,9.702,9.988
2022-02-13 01:00:00,7525664.0,3600.0,100.0,2.219,2.062
2022-02-08 07:00:00,7525662.0,3600.0,100.0,7.502,7.807
2022-02-13 15:00:00,7525662.0,3600.0,100.0,9.627,9.915
2022-03-12 23:00:00,7525664.0,3600.0,100.0,5.241,5.273
2022-03-02 16:00:00,7525663.0,3600.0,100.0,9.866,10.165
2022-02-20 07:00:00,7525664.0,3600.0,100.0,6.66,6.918
2022-03-11 20:00:00,7525664.0,3600.0,100.0,16.12,17.25
2022-03-15 03:00:00,7525661.0,3600.0,100.0,1.282,1.164
2022-02-19 10:00:00,7525663.0,3600.0,100.0,11.136,11.635
2022-03-12 10:00:00,7525663.0,3600.0,100.0,10.766,11.304
2022-03-03 05:00:00,7525663.0,3600.0,100.0,1.932,1.849
2022-02-13 09:00:00,7525663.0,3600.0,100.0,10.077,10.602
2022-02-06 03:00:00,7525663.0,3600.0,100.0,1.425,1.326
2022-02-06 05:00:00,7525664.0,3600.0,100.0,1.703,1.632
2022-03-10 11:00:00,7525662.0,3600.0,100.0,10.325,10.678
2022-02-03 04:00:00,7525663.0,3600.0,100.0,1.397,1.334
2022-02-13 09:00:00,7525664.0,3600.0,100.0,10.08,10.615
2022-03-01 03:00:00,7525663.0,3600.0,100.0,1.536,1.403
2022-03-07 20:00:00,7525662.0,3600.0,100.0,16.45,17.406
2022-02-08 21:00:00,7525661.0,3600.0,100.0,13.733,14.503
2022-02-17 20:00:00,7525662.0,3600.0,100.0,16.237,17.282
2022-02-04 19:00:00,7525662.0,3600.0,100.0,15.218,16.024
2022-02-17 14:00:00,7525662.0,3600.0,100.0,9.669,10.016
2022-02-08 03:00:00,7525661.0,3600.0,100.0,1.297,1.197
2022-02-06 10:00:00,7525664.0,3600.0,100.0,9.672,10.185
2022-02-10 02:00:00,7525663.0,3600.0,100.0,1.497,1.36
2022-03-11 12:00:00,7525661.0,3600.0,100.0,9.927,10.273
2022-02-08 21:00:00,7525664.0,3600.0,100.0,13.725,14.513
2022-03-06 06:00:00,7525664.0,3600.0,100.0,3.129,3.097
2022-03-06 17:00:00,7525664.0,3600.0,100.0,10.159,10.499
2022-02-19 10:00:00,7525662.0,3600.0,100.0,11.136,11.62
2022-03-15 03:00:00,7525662.0,3600.0,100.0,1.284,1.167
2022-03-02 04:00:00,7525663.0,3600.0,100.0,1.33,1.261
2022-02-04 08:00:00,7525663.0,3600.0,100.0,10.634,11.207
2022-02-19 07:00:00,7525662.0,3600.0,100.0,7.186,7.484
2022-03-12 14:00:00,7525664.0,3600.0,100.0,9.147,9.422
2022-02-17 10:00:00,7525663.0,3600.0,100.0,10.816,11.299
2022-03-10 21:00:00,7525664.0,3600.0,100.0,13.938,14.777
2022-02-05 21:00:00,7525661.0,3600.0,100.0,13.462,14.195
2022-03-10 01:00:00,7525663.0,3600.0,100.0,2.02,1.894
2022-02-10 17:00:00,7525664.0,3600.0,100.0,10.597,10.948
2022-02-04 12:00:00,7525663.0,3600.0,100.0,10.14,10.49
2022-03-12 05:00:00,7525661.0,3600.0,100.0,1.986,1.88
2022-03-10 21:00:00,7525661.0,3600.0,100.0,13.929,14.758
2022-03-07 08:00:00,7525663.0,3600.0,100.0,10.958,11.582
2022-02-18 01:00:00,7525664.0,3600.0,100.0,2.015,1.877
2022-02-08 14:00:00,7525664.0,3600.0,100.0,9.668,9.962
2022-02-08 08:00:00,7525663.0,3600.0,100.0,10.467,11.005
2022-02-12 23:00:00,7525662.0,3600.0,100.0,5.37,5.363
2022-03-02 01:00:00,7525662.0,3600.0,100.0,1.787,1.672
2022-02-06 20:00:00,7525661.0,3600.0,100.0,14.647,15.594
2022-02-20 23:00:00,7525661.0,3600.0,100.0,4.472,4.482
2022-02-13 08:00:00,7525664.0,3600.0,100.0,9.527,9.976
2022-02-11 09:00:00,7525662.0,3600.0,100.0,11.492,12.15
2022-02-10 04:00:00,7525663.0,3600.0,100.0,1.435,1.367
2022-02-19 22:00:00,7525662.0,3600.0,100.0,9.771,10.143
2022-03-06 05:00:00,7525662.0,3600.0,100.0,1.808,1.728
2022-03-12 12:00:00,7525661.0,3600.0,100.0,9.796,10.151
2022-02-05 01:00:00,7525664.0,3600.0,100.0,2.049,1.897
2022-02-18 22:00:00,7525664.0,3600.0,100.0,9.138,9.43
2022-02-17 14:00:00,7525664.0,3600.0,100.0,9.666,10.024
2022-02-19 20:00:00,7525661.0,3600.0,100.0,16.058,17.074
2022-02-18 11:00:00,7525661.0,3600.0,100.0,10.873,11.32
2022-02-08 06:00:00,7525664.0,3600.0,100.0,3.357,3.346
2022-02-04 22:00:00,7525662.0,3600.0,100.0,8.756,9.055
2022-03-14 00:00:00,7525663.0,3600.0,100.0,2.089,2.013
2022-03-01 14:00:00,7525663.0,3600.0,100.0,10.229,10.475
2022-02-18 10:00:00,7525663.0,3600.0,100.0,11.382,11.948
2022-02-20 02:00:00,7525662.0,3600.0,100.0,1.73,1.588
2022-03-13 01:00:00,7525664.0,3600.0,100.0,2.108,1.992
2022-03-11 15:00:00,7525661.0,3600.0,100.0,10.699,11.058
2022-03-02 22:00:00,7525661.0,3600.0,100.0,8.14,8.348
2022-03-11 09:00:00,7525661.0,3600.0,100.0,11.609,12.173
2022-03-06 16:00:00,7525661.0,3600.0,100.0,9.644,9.966
2022-02-17 16:00:00,7525664.0,3600.0,100.0,9.812,10.098
2022-02-03 17:00:00,7525663.0,3600.0,100.0,10.435,10.812
2022-03-01 13:00:00,7525661.0,3600.0,100.0,9.571,9.848
2022-02-10 12:00:00,7525664.0,3600.0,100.0,10.126,10.426
2022-03-13 13:00:00,7525663.0,3600.0,100.0,9.403,9.711
2022-02-08 10:00:00,7525664.0,3600.0,100.0,10.736,11.196
2022-02-06 15:00:00,7525661.0,3600.0,100.0,9.511,9.814
2022-02-05 13:00:00,7525663.0,3600.0,100.0,10.005,10.388
2022-02-05 14:00:00,7525663.0,3600.0,100.0,9.821,10.18
2022-02-04 03:00:00,7525662.0,3600.0,100.0,1.362,1.259
2022-03-15 20:00:00,7525662.0,3600.0,100.0,15.528,16.543
2022-02-05 22:00:00,7525662.0,3600.0,100.0,9.034,9.373
2022-02-12 15:00:00,7525662.0,3600.0,100.0,9.503,9.785
2022-03-06 06:00:00,7525662.0,3600.0,100.0,3.129,3.105
2022-02-20 01:00:00,7525661.0,3600.0,100.0,2.234,2.092
2022-02-08 00:00:00,7525661.0,3600.0,100.0,2.354,2.268
2022-03-07 21:00:00,7525663.0,3600.0,100.0,14.386,15.255
2022-02-13 13:00:00,7525661.0,3600.0,100.0,9.902,10.184
2022-03-03 04:00:00,7525664.0,3600.0,100.0,1.523,1.435
2022-02-06 10:00:00,7525661.0,3600.0,100.0,9.666,10.182
2022-02-19 01:00:00,7525662.0,3600.0,100.0,2.166,2.017
