begintime,sk_object,duration,integrity,M40001C0
2022-03-12,15225.0,1340.0,93.05555555555556,12.0
2022-03-12,15292.0,1440.0,100.0,11.0
2022-03-18,15273.0,1440.0,100.0,12.0
2022-03-14,15197.0,1440.0,100.0,12.0
2022-03-12,15339.0,1440.0,100.0,11.0
2022-03-18,15157.0,1440.0,100.0,13.0
2022-03-15,15177.0,1363.0,94.65277777777777,12.0
2022-03-19,15214.0,1380.0,95.83333333333333,11.0
2022-03-13,15311.0,1440.0,100.0,11.0
2022-03-19,15208.0,1311.0,91.04166666666667,12.0
2022-03-11,15318.0,1440.0,100.0,10.958333333333334
2022-03-16,15211.0,1440.0,100.0,12.0
2022-03-11,15295.0,1440.0,100.0,12.0
2022-03-14,15301.0,1440.0,100.0,11.0
2022-03-12,15229.0,1440.0,100.0,11.0
2022-03-17,15224.0,1440.0,100.0,12.0
2022-03-11,15162.0,1440.0,100.0,12.0
2022-03-17,15214.0,1380.0,95.83333333333333,11.0
2022-03-13,15157.0,1440.0,100.0,13.0
2022-03-16,15341.0,1440.0,100.0,11.0
2022-03-15,15256.0,1440.0,100.0,11.0
2022-03-18,15274.0,1440.0,100.0,12.0
2022-03-18,15257.0,1440.0,100.0,11.083333333333334
2022-03-15,15282.0,1363.0,94.65277777777777,11.0
2022-03-12,15316.0,1440.0,100.0,11.0
2022-03-15,15319.0,1440.0,100.0,12.0
2022-03-13,15165.0,1440.0,100.0,11.0
2022-03-11,15290.0,1440.0,100.0,10.75
2022-03-14,15319.0,1440.0,100.0,12.0
2022-03-17,15288.0,1380.0,95.83333333333333,11.0
2022-03-14,15291.0,1440.0,100.0,11.916666666666666
2022-03-12,15182.0,1440.0,100.0,11.0
2022-03-17,15329.0,1440.0,100.0,10.416666666666666
2022-03-17,15193.0,1440.0,100.0,11.0
2022-03-11,15283.0,1440.0,100.0,12.0
2022-03-14,15241.0,1440.0,100.0,10.166666666666666
2022-03-18,15265.0,1440.0,100.0,11.0
2022-03-18,15208.0,1440.0,100.0,12.0
2022-03-16,15181.0,1440.0,100.0,12.0
2022-03-19,15166.0,1250.0,86.80555555555556,11.0
2022-03-12,15232.0,1440.0,100.0,11.0
2022-03-19,15295.0,1380.0,95.83333333333333,12.0
2022-03-13,15319.0,1440.0,100.0,12.0
2022-03-19,15306.0,1380.0,95.83333333333333,11.0
2022-03-13,15257.0,1440.0,100.0,11.0
2022-03-14,15320.0,1440.0,100.0,11.0
2022-03-11,15293.0,1440.0,100.0,11.0
2022-03-11,15175.0,1440.0,100.0,11.0
2022-03-13,15309.0,1404.0,97.5,11.0
2022-03-14,15295.0,1440.0,100.0,12.0
2022-03-13,15214.0,1440.0,100.0,11.0
2022-03-13,15252.0,1440.0,100.0,11.0
2022-03-11,15212.0,1440.0,100.0,11.0
2022-03-15,15291.0,1440.0,100.0,11.833333333333334
2022-03-17,15249.0,1380.0,95.83333333333333,11.0
2022-03-14,15279.0,1440.0,100.0,12.0
2022-03-17,15251.0,1375.0,95.48611111111111,11.0
2022-03-15,15173.0,1440.0,100.0,11.0
2022-03-19,15266.0,1380.0,95.83333333333333,11.0
2022-03-17,15232.0,1440.0,100.0,11.0
2022-03-14,15310.0,1440.0,100.0,11.0
2022-03-15,15303.0,1440.0,100.0,11.0
2022-03-12,15294.0,1440.0,100.0,11.0
2022-03-16,15306.0,1400.0,97.22222222222223,11.0
2022-03-17,15258.0,1440.0,100.0,12.0
2022-03-11,15209.0,1440.0,100.0,11.0
2022-03-14,15192.0,1440.0,100.0,11.0
2022-03-12,15173.0,1440.0,100.0,11.0
2022-03-19,15327.0,1380.0,95.83333333333333,12.0
2022-03-14,15254.0,1440.0,100.0,12.0
2022-03-15,15276.0,1440.0,100.0,11.0
2022-03-11,15227.0,1440.0,100.0,10.666666666666666
2022-03-13,15326.0,1440.0,100.0,11.0
2022-03-16,15272.0,1440.0,100.0,11.0
2022-03-19,15189.0,1380.0,95.83333333333333,10.0
2022-03-19,15256.0,1380.0,95.83333333333333,11.0
2022-03-19,15170.0,1311.0,91.04166666666667,11.0
2022-03-17,15183.0,1378.0,95.69444444444444,12.0
2022-03-17,15304.0,1380.0,95.83333333333333,11.0
2022-03-17,15175.0,1380.0,95.83333333333333,11.0
2022-03-11,15332.0,1440.0,100.0,12.0
2022-03-16,15275.0,1399.0,97.15277777777777,11.0
2022-03-12,15277.0,1440.0,100.0,11.0
2022-03-11,15289.0,1440.0,100.0,11.0
2022-03-16,15217.0,1440.0,100.0,10.833333333333334
2022-03-12,15307.0,1440.0,100.0,12.0
2022-03-12,15205.0,1440.0,100.0,13.0
2022-03-17,15274.0,1440.0,100.0,12.0
2022-03-11,15187.0,1440.0,100.0,11.0
2022-03-18,15184.0,1218.0,84.58333333333333,11.0
2022-03-13,15253.0,1440.0,100.0,12.0
2022-03-16,15228.0,1421.0,98.68055555555556,11.0
2022-03-11,15223.0,1440.0,100.0,10.0
2022-03-19,15157.0,1380.0,95.83333333333333,13.0
2022-03-15,15261.0,1380.0,95.83333333333333,11.0
2022-03-12,15212.0,1440.0,100.0,11.0
2022-03-19,15264.0,1320.0,91.66666666666667,11.818181818181818
2022-03-12,15286.0,1440.0,100.0,12.0
2022-03-13,15164.0,1440.0,100.0,11.0
2022-03-11,15324.0,1440.0,100.0,12.0
2022-03-11,15335.0,1440.0,100.0,11.0
2022-03-13,15227.0,1440.0,100.0,10.458333333333334
2022-03-19,15209.0,1320.0,91.66666666666667,11.0
2022-03-19,15278.0,1380.0,95.83333333333333,11.0
2022-03-14,15196.0,1422.0,98.75,12.0
2022-03-12,15268.0,1440.0,100.0,11.0
2022-03-11,15208.0,1440.0,100.0,12.0
2022-03-17,15292.0,1380.0,95.83333333333333,11.0
2022-03-12,15265.0,1440.0,100.0,11.0
2022-03-13,15189.0,1440.0,100.0,10.0
2022-03-12,15214.0,1440.0,100.0,11.0
2022-03-12,15301.0,1380.0,95.83333333333333,11.0
2022-03-14,15164.0,1440.0,100.0,11.0
2022-03-11,15213.0,1440.0,100.0,12.0
2022-03-18,15285.0,1440.0,100.0,11.0
2022-03-19,15218.0,1311.0,91.04166666666667,12.0
2022-03-19,15232.0,1310.0,90.97222222222223,11.0
2022-03-19,15182.0,1310.0,90.97222222222223,11.0
2022-03-15,15294.0,1440.0,100.0,11.0
2022-03-18,15306.0,1218.0,84.58333333333333,11.0
2022-03-12,15299.0,1440.0,100.0,11.0
2022-03-16,15212.0,1440.0,100.0,11.0
2022-03-11,15220.0,1440.0,100.0,11.0
2022-03-11,15296.0,1440.0,100.0,11.0
2022-03-11,15259.0,1440.0,100.0,11.25
2022-03-17,15189.0,1380.0,95.83333333333333,10.0
2022-03-13,15265.0,1440.0,100.0,11.0
2022-03-12,15313.0,1440.0,100.0,11.0
2022-03-13,15229.0,1440.0,100.0,11.0
2022-03-15,15253.0,1440.0,100.0,12.0
2022-03-14,15202.0,1440.0,100.0,12.0
2022-03-15,15239.0,1440.0,100.0,12.0
2022-03-16,15307.0,1440.0,100.0,12.0
2022-03-17,15223.0,1380.0,95.83333333333333,10.0
2022-03-11,15231.0,1440.0,100.0,11.0
2022-03-16,15337.0,1440.0,100.0,12.0
2022-03-16,15165.0,1440.0,100.0,11.0
2022-03-19,15329.0,1250.0,86.80555555555556,10.571428571428571
2022-03-12,15278.0,1402.0,97.36111111111111,11.0
2022-03-14,15233.0,1440.0,100.0,12.0
2022-03-14,15293.0,1440.0,100.0,11.0
2022-03-14,15262.0,1440.0,100.0,10.0
2022-03-15,15200.0,1440.0,100.0,13.0
2022-03-18,15166.0,1440.0,100.0,11.0
2022-03-11,15272.0,1440.0,100.0,11.0
2022-03-11,15327.0,1440.0,100.0,12.0
2022-03-16,15222.0,1400.0,97.22222222222223,11.0
2022-03-16,15206.0,1440.0,100.0,11.0
2022-03-18,15211.0,1440.0,100.0,12.0
2022-03-15,15259.0,1416.0,98.33333333333333,11.416666666666666
2022-03-13,15246.0,1440.0,100.0,11.0
2022-03-17,15311.0,1380.0,95.83333333333333,11.0
2022-03-17,15202.0,1440.0,100.0,12.0
2022-03-14,15334.0,1440.0,100.0,12.0
2022-03-19,15247.0,1311.0,91.04166666666667,11.0
2022-03-18,15320.0,1440.0,100.0,11.0
2022-03-18,15243.0,1440.0,100.0,12.0
2022-03-12,15261.0,1340.0,93.05555555555556,11.0
2022-03-12,15239.0,1440.0,100.0,12.0
2022-03-14,15199.0,1440.0,100.0,12.0
2022-03-16,15177.0,1399.0,97.15277777777777,12.0
2022-03-14,15335.0,1440.0,100.0,11.0
2022-03-11,15189.0,1440.0,100.0,10.0
2022-03-16,15276.0,1440.0,100.0,11.0
2022-03-16,15244.0,1440.0,100.0,12.0
2022-03-14,15281.0,1440.0,100.0,12.0
2022-03-18,15177.0,1440.0,100.0,12.0
2022-03-18,15219.0,1440.0,100.0,11.583333333333334
2022-03-19,15288.0,1380.0,95.83333333333333,11.0
2022-03-16,15257.0,1440.0,100.0,11.0
2022-03-14,15228.0,1422.0,98.75,11.0
2022-03-12,15287.0,1402.0,97.36111111111111,12.0
2022-03-16,15205.0,1440.0,100.0,13.0
2022-03-16,15328.0,1440.0,100.0,11.0
2022-03-13,15190.0,1440.0,100.0,11.0
2022-03-17,15244.0,1380.0,95.83333333333333,12.0
2022-03-15,15341.0,1416.0,98.33333333333333,11.0
2022-03-11,15182.0,1440.0,100.0,11.0
2022-03-15,15292.0,1440.0,100.0,11.0
2022-03-16,15326.0,1440.0,100.0,11.0
2022-03-13,15268.0,1440.0,100.0,11.0
2022-03-12,15291.0,1440.0,100.0,12.0
2022-03-13,15160.0,1440.0,100.0,10.791666666666666
2022-03-18,15268.0,1440.0,100.0,11.0
2022-03-17,15318.0,1440.0,100.0,11.0
2022-03-15,15184.0,1363.0,94.65277777777777,11.0
2022-03-15,15258.0,1440.0,100.0,12.0
2022-03-11,15338.0,1440.0,100.0,11.0
2022-03-13,15207.0,1440.0,100.0,11.0
2022-03-11,15247.0,1440.0,100.0,11.0
2022-03-14,15173.0,1440.0,100.0,11.0
2022-03-12,15208.0,1440.0,100.0,12.0
2022-03-12,15216.0,1440.0,100.0,12.0
2022-03-17,15160.0,1380.0,95.83333333333333,10.434782608695652
2022-03-19,15190.0,1310.0,90.97222222222223,11.0
2022-03-16,15208.0,1440.0,100.0,12.0
2022-03-11,15232.0,1440.0,100.0,11.0
2022-03-11,15166.0,1440.0,100.0,11.0
2022-03-17,15305.0,1440.0,100.0,12.0
2022-03-15,15284.0,1363.0,94.65277777777777,11.391304347826088
2022-03-11,15262.0,1440.0,100.0,10.458333333333334
2022-03-13,15274.0,1440.0,100.0,12.0
2022-03-16,15315.0,1378.0,95.69444444444444,11.0
2022-03-12,15338.0,1440.0,100.0,11.0
2022-03-18,15290.0,1440.0,100.0,10.75
2022-03-12,15309.0,1340.0,93.05555555555556,11.0
2022-03-15,15254.0,1440.0,100.0,12.0
2022-03-11,15206.0,1440.0,100.0,11.0
2022-03-14,15300.0,1440.0,100.0,11.0
2022-03-16,15241.0,1440.0,100.0,10.125
2022-03-18,15286.0,1440.0,100.0,12.0
2022-03-15,15235.0,1440.0,100.0,11.0
2022-03-17,15315.0,1440.0,100.0,11.0
2022-03-19,15196.0,1129.0,78.40277777777777,12.0
2022-03-13,15241.0,1440.0,100.0,10.083333333333334
2022-03-13,15302.0,1440.0,100.0,12.0
2022-03-19,15252.0,1380.0,95.83333333333333,11.0
2022-03-12,15256.0,1440.0,100.0,11.0
2022-03-15,15296.0,1440.0,100.0,11.0
2022-03-18,15276.0,1440.0,100.0,11.0
2022-03-18,15212.0,1440.0,100.0,11.0
2022-03-18,15213.0,1440.0,100.0,12.0
2022-03-19,15202.0,1311.0,91.04166666666667,12.0
2022-03-17,15174.0,1440.0,100.0,12.0
2022-03-18,15176.0,1440.0,100.0,12.0
2022-03-16,15280.0,1378.0,95.69444444444444,11.0
2022-03-19,15250.0,1380.0,95.83333333333333,11.0
2022-03-15,15245.0,1440.0,100.0,12.0
2022-03-13,15250.0,1440.0,100.0,11.0
2022-03-16,15175.0,1440.0,100.0,11.0
2022-03-12,15186.0,1440.0,100.0,11.0
2022-03-19,15316.0,1310.0,90.97222222222223,11.0
2022-03-11,15233.0,1440.0,100.0,12.0
2022-03-13,15269.0,1397.0,97.01388888888889,11.75
2022-03-16,15325.0,1421.0,98.68055555555556,11.958333333333334
2022-03-18,15309.0,1380.0,95.83333333333333,11.0
2022-03-14,15191.0,1440.0,100.0,11.0
2022-03-19,15222.0,1380.0,95.83333333333333,11.0
2022-03-12,15300.0,1440.0,100.0,11.0
2022-03-15,15280.0,1440.0,100.0,11.0
2022-03-14,15238.0,1440.0,100.0,11.0
2022-03-11,15170.0,1440.0,100.0,11.0
2022-03-13,15173.0,1440.0,100.0,11.0
2022-03-17,15200.0,1380.0,95.83333333333333,13.0
2022-03-15,15227.0,1363.0,94.65277777777777,10.826086956521738
2022-03-14,15264.0,1440.0,100.0,11.75
2022-03-19,15177.0,1320.0,91.66666666666667,12.0
2022-03-15,15164.0,1362.0,94.58333333333333,11.0
2022-03-15,15244.0,1362.0,94.58333333333333,12.0
2022-03-15,15213.0,1440.0,100.0,12.0
2022-03-11,15275.0,1440.0,100.0,11.0
2022-03-15,15219.0,1440.0,100.0,11.5
2022-03-18,15287.0,1218.0,84.58333333333333,12.0
2022-03-16,15331.0,1440.0,100.0,12.291666666666666
2022-03-18,15235.0,1440.0,100.0,11.0
2022-03-11,15256.0,1440.0,100.0,11.0
2022-03-16,15286.0,1399.0,97.15277777777777,12.0
2022-03-12,15270.0,1380.0,95.83333333333333,12.0
2022-03-13,15179.0,1440.0,100.0,12.0
2022-03-19,15340.0,1311.0,91.04166666666667,11.0
2022-03-14,15208.0,1440.0,100.0,12.0
2022-03-15,15272.0,1440.0,100.0,11.0
2022-03-18,15171.0,1440.0,100.0,11.0
2022-03-17,15272.0,1380.0,95.83333333333333,11.0
2022-03-19,15181.0,1310.0,90.97222222222223,12.0
2022-03-14,15270.0,1440.0,100.0,12.0
2022-03-19,15191.0,1380.0,95.83333333333333,11.0
2022-03-18,15196.0,1380.0,95.83333333333333,12.0
2022-03-18,15341.0,1440.0,100.0,11.0
2022-03-16,15176.0,1399.0,97.15277777777777,12.0
2022-03-17,15283.0,1378.0,95.69444444444444,12.0
2022-03-17,15228.0,1375.0,95.48611111111111,11.0
2022-03-11,15297.0,1440.0,100.0,11.0
2022-03-12,15159.0,1440.0,100.0,11.0
2022-03-13,15281.0,1440.0,100.0,12.0
2022-03-16,15204.0,1440.0,100.0,10.0
2022-03-14,15268.0,1440.0,100.0,11.0
2022-03-18,15253.0,1440.0,100.0,12.0
2022-03-18,15269.0,1440.0,100.0,11.541666666666666
2022-03-13,15244.0,1440.0,100.0,12.0
2022-03-16,15167.0,1440.0,100.0,12.0
2022-03-13,15216.0,1440.0,100.0,12.0
2022-03-19,15251.0,1129.0,78.40277777777777,11.0
2022-03-18,15220.0,1440.0,100.0,11.0
2022-03-15,15218.0,1440.0,100.0,12.0
2022-03-13,15266.0,1440.0,100.0,11.0
2022-03-18,15210.0,1440.0,100.0,11.0
2022-03-19,15234.0,1380.0,95.83333333333333,11.0
2022-03-13,15161.0,1440.0,100.0,11.0
2022-03-14,15247.0,1440.0,100.0,11.0
2022-03-11,15274.0,1440.0,100.0,12.0
2022-03-15,15199.0,1440.0,100.0,12.0
2022-03-17,15285.0,1440.0,100.0,11.0
2022-03-16,15247.0,1440.0,100.0,11.0
2022-03-14,15210.0,1440.0,100.0,11.0
2022-03-12,15242.0,1440.0,100.0,11.0
2022-03-19,15174.0,1310.0,90.97222222222223,12.0
2022-03-18,15194.0,1440.0,100.0,11.0
2022-03-17,15330.0,1440.0,100.0,11.0
2022-03-13,15272.0,1440.0,100.0,11.0
2022-03-14,15207.0,1440.0,100.0,11.0
2022-03-12,15327.0,1380.0,95.83333333333333,12.0
2022-03-16,15304.0,1440.0,100.0,11.0
2022-03-14,15269.0,1440.0,100.0,11.625
2022-03-17,15216.0,1380.0,95.83333333333333,12.0
2022-03-15,15217.0,1440.0,100.0,10.833333333333334
2022-03-17,15247.0,1440.0,100.0,11.0
2022-03-12,15189.0,1440.0,100.0,10.0
2022-03-15,15192.0,1363.0,94.65277777777777,11.0
2022-03-14,15311.0,1440.0,100.0,11.0
2022-03-16,15207.0,1440.0,100.0,11.0
2022-03-13,15310.0,1397.0,97.01388888888889,11.125
2022-03-14,15235.0,1440.0,100.0,11.0
2022-03-16,15185.0,1378.0,95.69444444444444,11.0
2022-03-18,15241.0,1440.0,100.0,10.0
2022-03-16,15308.0,1400.0,97.22222222222223,11.0
2022-03-15,15232.0,1440.0,100.0,11.0
2022-03-15,15285.0,1440.0,100.0,11.0
2022-03-14,15203.0,1440.0,100.0,11.0
2022-03-19,15246.0,1310.0,90.97222222222223,11.0
2022-03-15,15229.0,1440.0,100.0,11.0
2022-03-16,15168.0,1421.0,98.68055555555556,11.0
2022-03-17,15317.0,1440.0,100.0,11.0
2022-03-16,15240.0,1400.0,97.22222222222223,11.0
2022-03-19,15178.0,1310.0,90.97222222222223,12.0
2022-03-19,15312.0,1310.0,90.97222222222223,12.590909090909092
2022-03-12,15326.0,1440.0,100.0,11.0
2022-03-11,15330.0,1440.0,100.0,11.0
2022-03-18,15258.0,1440.0,100.0,12.0
2022-03-18,15222.0,1218.0,84.58333333333333,11.0
2022-03-11,15174.0,1440.0,100.0,12.0
2022-03-14,15185.0,1440.0,100.0,11.0
2022-03-14,15166.0,1440.0,100.0,11.0
2022-03-15,15162.0,1440.0,100.0,12.0
2022-03-13,15304.0,1440.0,100.0,11.0
2022-03-17,15277.0,1380.0,95.83333333333333,11.0
2022-03-15,15189.0,1440.0,100.0,10.0
2022-03-13,15166.0,1440.0,100.0,11.041666666666666
2022-03-18,15270.0,1440.0,100.0,12.0
2022-03-12,15323.0,1440.0,100.0,11.0
2022-03-13,15197.0,1440.0,100.0,12.0
2022-03-19,15315.0,1250.0,86.80555555555556,11.0
2022-03-15,15338.0,1440.0,100.0,11.0
2022-03-12,15303.0,1440.0,100.0,11.0
2022-03-17,15266.0,1380.0,95.83333333333333,11.0
2022-03-13,15203.0,1440.0,100.0,11.0
2022-03-18,15338.0,1440.0,100.0,11.0
2022-03-15,15212.0,1440.0,100.0,11.0
2022-03-14,15180.0,1422.0,98.75,12.0
2022-03-11,15229.0,1440.0,100.0,11.0
2022-03-17,15192.0,1380.0,95.83333333333333,11.0
2022-03-14,15287.0,1440.0,100.0,12.0
2022-03-13,15298.0,1440.0,100.0,11.0
2022-03-13,15315.0,1440.0,100.0,11.0
2022-03-11,15303.0,1440.0,100.0,11.0
2022-03-16,15273.0,1440.0,100.0,12.0
2022-03-13,15248.0,1440.0,100.0,11.0
2022-03-19,15213.0,1380.0,95.83333333333333,12.0
2022-03-16,15264.0,1399.0,97.15277777777777,11.791666666666666
2022-03-12,15224.0,1440.0,100.0,12.0
2022-03-16,15340.0,1440.0,100.0,11.0
2022-03-11,15271.0,1440.0,100.0,10.791666666666666
2022-03-18,15179.0,1440.0,100.0,12.0
2022-03-18,15200.0,1440.0,100.0,13.0
2022-03-14,15290.0,1440.0,100.0,10.708333333333334
2022-03-19,15259.0,1380.0,95.83333333333333,11.391304347826088
2022-03-16,15184.0,1400.0,97.22222222222223,11.0
2022-03-11,15314.0,1440.0,100.0,10.833333333333334
2022-03-16,15334.0,1440.0,100.0,12.0
2022-03-12,15318.0,1440.0,100.0,10.958333333333334
2022-03-15,15277.0,1416.0,98.33333333333333,11.0
2022-03-11,15248.0,1440.0,100.0,11.0
2022-03-18,15294.0,1440.0,100.0,11.0
2022-03-12,15281.0,1380.0,95.83333333333333,12.0
2022-03-13,15312.0,1440.0,100.0,12.5
2022-03-13,15286.0,1440.0,100.0,12.0
2022-03-17,15295.0,1380.0,95.83333333333333,12.0
2022-03-17,15186.0,1380.0,95.83333333333333,11.0
2022-03-15,15176.0,1363.0,94.65277777777777,12.0
2022-03-17,15278.0,1380.0,95.83333333333333,11.0
2022-03-11,15308.0,1440.0,100.0,11.0
2022-03-12,15235.0,1440.0,100.0,11.0
2022-03-13,15224.0,1440.0,100.0,12.0
2022-03-19,15317.0,1311.0,91.04166666666667,11.0
2022-03-12,15282.0,1402.0,97.36111111111111,11.0
2022-03-18,15255.0,1440.0,100.0,11.083333333333334
2022-03-15,15221.0,1440.0,100.0,11.0
2022-03-12,15337.0,1440.0,100.0,12.0
2022-03-11,15304.0,1440.0,100.0,11.0
2022-03-16,15289.0,1378.0,95.69444444444444,11.0
2022-03-11,15163.0,1440.0,100.0,12.0
2022-03-19,15243.0,1310.0,90.97222222222223,12.0
2022-03-12,15295.0,1440.0,100.0,12.0
2022-03-15,15260.0,1440.0,100.0,11.0
2022-03-13,15177.0,1440.0,100.0,12.0
2022-03-19,15199.0,1311.0,91.04166666666667,12.0
2022-03-14,15324.0,1440.0,100.0,12.0
2022-03-18,15319.0,1440.0,100.0,12.0
2022-03-19,15192.0,1320.0,91.66666666666667,11.0
2022-03-16,15203.0,1399.0,97.15277777777777,11.0
2022-03-16,15260.0,1440.0,100.0,11.0
2022-03-17,15299.0,1380.0,95.83333333333333,11.0
2022-03-18,15233.0,1440.0,100.0,12.0
2022-03-19,15297.0,1380.0,95.83333333333333,11.0
2022-03-19,15319.0,1311.0,91.04166666666667,12.0
2022-03-12,15330.0,1440.0,100.0,11.0
2022-03-18,15215.0,1440.0,100.0,11.0
2022-03-19,15262.0,1311.0,91.04166666666667,10.181818181818182
2022-03-14,15260.0,1440.0,100.0,11.0
2022-03-17,15241.0,1380.0,95.83333333333333,10.173913043478262
2022-03-18,15288.0,1218.0,84.58333333333333,11.0
2022-03-13,15208.0,1440.0,100.0,12.0
2022-03-17,15261.0,1375.0,95.48611111111111,11.0
2022-03-14,15232.0,1440.0,100.0,11.0
2022-03-19,15296.0,1250.0,86.80555555555556,11.0
2022-03-15,15181.0,1440.0,100.0,12.0
2022-03-17,15198.0,1440.0,100.0,11.0
2022-03-17,15220.0,1380.0,95.83333333333333,11.0
2022-03-15,15180.0,1380.0,95.83333333333333,12.0
2022-03-11,15317.0,1440.0,100.0,11.0
2022-03-12,15289.0,1440.0,100.0,11.0
2022-03-11,15186.0,1440.0,100.0,11.0
2022-03-15,15312.0,1440.0,100.0,12.666666666666666
2022-03-18,15175.0,1440.0,100.0,11.0
2022-03-17,15301.0,1380.0,95.83333333333333,11.0
2022-03-19,15180.0,1129.0,78.40277777777777,12.0
2022-03-18,15315.0,1440.0,100.0,11.0
