begintime,sk_object,duration,M51373C0,M51373C1,M51373C2,M51373C3,M51373C4,M51373C5,M51373C6,M51373C7,M51373C8,M51373C9,M51373C10,M51373C11,M51373C12
2022-03-17 02:54:00,383.0,6,93.0,7256.0,0.0,0.0,93.0,7256.0,4685.0,4028573.0,4526.0,931697.0,0.0,0.0,0.0
2022-03-17 02:54:00,386.0,6,94.0,7336.0,0.0,0.0,94.0,7336.0,1963.0,143166.0,29.0,2230.0,0.0,0.0,0.0
2022-03-17 02:54:00,387.0,6,285.0,22202.0,0.0,0.0,285.0,22202.0,6778.0,496436.0,1038.0,1218637.0,0.0,0.0,0.0
2022-03-17 02:54:00,390.0,6,292.0,22716.0,0.0,0.0,292.0,22716.0,7247.0,640532.0,4120.0,322356.0,0.0,0.0,0.0
2022-03-17 02:54:00,393.0,6,109.0,8490.0,0.0,0.0,109.0,8490.0,1475.0,401821.0,1488.0,397600.0,0.0,0.0,0.0
2022-03-17 02:54:00,394.0,6,84.0,6536.0,0.0,0.0,84.0,6536.0,1587.0,115786.0,20.0,1546.0,0.0,0.0,0.0
2022-03-17 02:54:00,397.0,6,109.0,8490.0,0.0,0.0,109.0,8490.0,2801.0,210987.0,774.0,870973.0,0.0,0.0,0.0
2022-03-17 02:54:00,399.0,6,286.0,22282.0,0.0,0.0,286.0,22282.0,27723.0,2320006.0,21597.0,2342080.0,0.0,0.0,0.0
2022-03-17 02:54:00,400.0,6,85.0,6616.0,0.0,0.0,85.0,6616.0,3413.0,285200.0,2230.0,204388.0,0.0,0.0,0.0
2022-03-17 02:55:00,388.0,5,270.0,21002.0,0.0,0.0,270.0,21002.0,21526.0,1802650.0,16078.0,1708952.0,0.0,0.0,0.0
2022-03-17 02:55:00,391.0,5,269.0,20922.0,0.0,0.0,269.0,20922.0,39687.0,2295022.0,55287.0,81819395.0,0.0,0.0,0.0
2022-03-17 02:55:00,396.0,5,268.0,20842.0,0.0,0.0,268.0,20842.0,318327.0,416801803.0,191106.0,43260135.0,0.0,0.0,0.0
2022-03-18 18:00:00,379.0,15,691.0,53716.0,0.0,0.0,691.0,53716.0,721.0,54916.0,30.0,1260.0,0.0,0.0,0.0
2022-03-18 18:00:00,394.0,15,693.0,53922.0,0.0,0.0,693.0,53922.0,15620.0,1135574.0,284.0,384655.0,0.0,0.0,0.0
2022-03-18 18:00:00,400.0,15,696.0,54162.0,0.0,0.0,696.0,54162.0,33101.0,3036374.0,16514.0,799136.0,0.0,0.0,0.0
2022-03-18 18:15:00,379.0,15,689.0,53648.0,0.0,0.0,689.0,53648.0,719.0,54848.0,30.0,1260.0,0.0,0.0,0.0
2022-03-18 18:15:00,394.0,15,684.0,53248.0,0.0,0.0,684.0,53248.0,15307.0,1115754.0,22.0,3736.0,0.0,0.0,0.0
2022-03-18 18:15:00,400.0,15,683.0,53168.0,0.0,0.0,683.0,53168.0,31847.0,2922460.0,16265.0,791988.0,0.0,0.0,0.0
2022-03-18 18:30:00,379.0,15,675.0,52528.0,0.0,0.0,675.0,52528.0,705.0,53728.0,30.0,1260.0,0.0,0.0,0.0
2022-03-18 18:30:00,394.0,15,687.0,53488.0,0.0,0.0,687.0,53488.0,15298.0,1115130.0,22.0,3736.0,0.0,0.0,0.0
2022-03-18 18:30:00,400.0,15,688.0,53476.0,0.0,0.0,688.0,53476.0,32034.0,2940764.0,16344.0,794612.0,0.0,0.0,0.0
2022-03-18 18:45:00,379.0,15,692.0,53796.0,0.0,0.0,692.0,53796.0,708.0,54436.0,16.0,672.0,0.0,0.0,0.0
2022-03-18 18:45:00,394.0,15,689.0,53602.0,0.0,0.0,689.0,53602.0,15319.0,1116548.0,20.0,3572.0,0.0,0.0,0.0
2022-03-18 18:45:00,400.0,15,689.0,53648.0,0.0,0.0,689.0,53648.0,32669.0,2997984.0,16711.0,812596.0,0.0,0.0,0.0
2022-03-19 06:56:00,86712.0,4,114.0,8844.0,0.0,0.0,114.0,8844.0,3129.0,225347.0,986.0,1276773.0,0.0,0.0,0.0
2022-03-19 06:56:00,86713.0,4,114.0,8890.0,0.0,0.0,114.0,8890.0,13955.0,1269378.0,8058.0,642316.0,0.0,0.0,0.0
2022-03-19 06:56:00,86714.0,4,112.0,8730.0,0.0,0.0,112.0,8730.0,176404.0,213791292.0,108073.0,29932282.0,0.0,0.0,0.0
2022-03-19 13:46:00,389.0,14,435.0,33834.0,0.0,0.0,435.0,33834.0,33369.0,1971144.0,47599.0,68316196.0,0.0,0.0,0.0
2022-03-19 13:46:00,392.0,14,435.0,33880.0,0.0,0.0,435.0,33880.0,100148.0,9025192.0,63321.0,5795500.0,0.0,0.0,0.0
2022-03-19 13:46:00,398.0,14,434.0,33754.0,0.0,0.0,434.0,33754.0,1541005.0,1808419705.0,976387.0,231198908.0,0.0,0.0,0.0
2022-03-19 16:58:00,389.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 16:58:00,392.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 16:58:00,398.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11 21:47:00,389.0,13,667.0,51888.0,0.0,0.0,667.0,51888.0,15564.0,1149435.0,1940.0,2055860.0,0.0,0.0,0.0
2022-03-11 21:47:00,392.0,13,669.0,52048.0,0.0,0.0,669.0,52048.0,186884.0,17149400.0,144079.0,12381232.0,0.0,0.0,0.0
2022-03-11 21:47:00,398.0,13,666.0,51762.0,0.0,0.0,666.0,51762.0,5420848.0,5183580054.0,3902755.0,973888938.0,0.0,0.0,0.0
2022-03-12 05:55:00,381.0,5,439.0,34200.0,0.0,0.0,439.0,34200.0,24656.0,2271736.0,17904.0,2227960.0,0.0,0.0,0.0
2022-03-12 05:55:00,383.0,5,442.0,34394.0,0.0,0.0,442.0,34394.0,826422.0,1033171342.0,447330.0,88597401.0,0.0,0.0,0.0
2022-03-12 05:55:00,386.0,5,443.0,34474.0,0.0,0.0,443.0,34474.0,10000.0,734556.0,164.0,52405.0,0.0,0.0,0.0
2022-03-12 06:50:00,389.0,10,276.0,21528.0,0.0,0.0,276.0,21528.0,6935.0,501051.0,1401.0,1800142.0,0.0,0.0,0.0
2022-03-12 06:50:00,392.0,10,276.0,21436.0,0.0,0.0,276.0,21436.0,50211.0,4420464.0,33152.0,3277760.0,0.0,0.0,0.0
2022-03-12 06:50:00,398.0,10,274.0,21322.0,0.0,0.0,274.0,21322.0,1112148.0,1164384822.0,768912.0,515171152.0,0.0,0.0,0.0
