begintime,sk_object,duration,integrity,1593835836
2022-03-03,884637.0,86400.0,100.0,4.6803375
2022-02-17,884886.0,75600.0,87.5,2.931477505
2022-03-12,885597.0,68400.0,79.16666666666667,7.9740975
2022-02-13,884752.0,86400.0,100.0,5.31851087
2022-03-10,884952.0,82800.0,95.83333333333333,3.61080335
2022-03-15,884859.0,82800.0,95.83333333333333,5.56304586
2022-03-07,884768.0,86400.0,100.0,5.70151089
2022-03-14,884721.0,86400.0,100.0,5.37149002
2022-02-10,885074.0,86400.0,100.0,1.87103831
2022-03-11,885253.0,86400.0,100.0,6.92146001
2022-02-04,885421.0,86400.0,100.0,5.58245833
2022-02-20,885362.0,86400.0,100.0,1.575909989
2022-02-20,885128.0,86400.0,100.0,3.41678834
2022-02-08,884778.0,86400.0,100.0,5.49256918
2022-03-15,884666.0,86400.0,100.0,6.2186459
2022-02-11,885593.0,86400.0,100.0,6.6581659
2022-02-03,885556.0,82800.0,95.83333333333333,3.83676162
2022-02-08,885332.0,86400.0,100.0,5.75850749
2022-02-11,884781.0,86400.0,100.0,3.73185414
2022-03-12,885283.0,68400.0,79.16666666666667,3.79813253
2022-02-12,884487.0,86400.0,100.0,5.51955166
2022-02-08,884918.0,86400.0,100.0,4.64912239
2022-02-13,884649.0,86400.0,100.0,4.67167496
2022-03-07,885621.0,86400.0,100.0,3.75632751
2022-02-05,884750.0,82800.0,95.83333333333333,5.44792081
2022-03-14,885441.0,86400.0,100.0,4.04539422
2022-02-08,885093.0,86400.0,100.0,3.93880752
2022-02-06,884906.0,86400.0,100.0,5.87274323
2022-02-03,884817.0,86400.0,100.0,5.74344911
2022-03-13,884564.0,79200.0,91.66666666666667,4.73248171
2022-02-18,884807.0,86400.0,100.0,5.58145582
2022-03-07,885655.0,86400.0,100.0,3.26682832
2022-02-05,884846.0,86400.0,100.0,4.05137333
2022-03-12,884820.0,68400.0,79.16666666666667,4.75016082
2022-02-17,884499.0,75600.0,87.5,4.26935833
2022-02-10,885419.0,86400.0,100.0,3.9065109
2022-03-15,885678.0,86400.0,100.0,4.83477005
2022-02-10,884654.0,86400.0,100.0,7.31821247
2022-02-17,885570.0,75600.0,87.5,3.47683504
2022-02-06,885133.0,86400.0,100.0,3.06053496
2022-03-15,885641.0,86400.0,100.0,7.09976919
2022-03-03,884712.0,86400.0,100.0,2.22900915
2022-02-20,884766.0,86400.0,100.0,4.91333079
2022-02-08,885197.0,86400.0,100.0,5.34878415
2022-03-03,884762.0,86400.0,100.0,5.62724253
2022-03-07,884557.0,86400.0,100.0,4.25673413
2022-02-05,884576.0,86400.0,100.0,5.38162572
2022-02-20,885522.0,86400.0,100.0,5.58946502
2022-03-10,885294.0,82800.0,95.83333333333333,5.98199501
2022-03-13,885213.0,79200.0,91.66666666666667,4.46711835
2022-03-15,885669.0,86400.0,100.0,6.417075898
2022-02-13,885564.0,75600.0,87.5,3.82439085
2022-03-03,885643.0,86400.0,100.0,3.89010164
2022-03-13,885382.0,79200.0,91.66666666666667,3.43252498
2022-03-07,885348.0,86400.0,100.0,4.85521998
2022-02-19,885031.0,86400.0,100.0,5.42123574
2022-03-11,884938.0,86400.0,100.0,4.1895375
2022-03-07,884686.0,86400.0,100.0,5.19576338
2022-02-18,885409.0,86400.0,100.0,3.75429002
2022-02-08,885159.0,86400.0,100.0,3.89089924
2022-02-10,885341.0,86400.0,100.0,5.81074254
2022-03-06,885003.0,79200.0,91.66666666666667,4.24074496
2022-02-20,885537.0,86400.0,100.0,2.19328582
2022-02-17,885621.0,75600.0,87.5,3.29298915
2022-03-12,885549.0,68400.0,79.16666666666667,5.18418846
2022-03-13,884790.0,79200.0,91.66666666666667,5.59071496
2022-03-14,885387.0,86400.0,100.0,4.53544251
2022-03-13,885625.0,79200.0,91.66666666666667,4.32105677
2022-02-18,885622.0,86400.0,100.0,1.510820003
2022-02-04,885244.0,86400.0,100.0,5.32249584
2022-02-05,885343.0,82800.0,95.83333333333333,2.780535007
2022-02-12,884812.0,86400.0,100.0,5.03497252
2022-03-15,75705496.0,86400.0,100.0,2.79572001
2022-02-13,885541.0,86400.0,100.0,2.90937497
2022-03-15,885504.0,82800.0,95.83333333333333,3.6860859
2022-03-10,884860.0,75600.0,87.5,4.565323321
2022-03-10,885140.0,82800.0,95.83333333333333,4.68811079
2022-02-19,885585.0,86400.0,100.0,4.41743089
2022-03-12,885659.0,68400.0,79.16666666666667,3.74158242
2022-03-12,885629.0,68400.0,79.16666666666667,3.04232167
2022-02-10,885622.0,86400.0,100.0,1.505815865
2022-02-06,885215.0,86400.0,100.0,4.70312503
2022-02-06,885389.0,86400.0,100.0,0.885599976
