begintime,ne_name,ne_type,vendor,integrity,L.Thrp.bits.DL,4G traffic,id
2022-02-02,Cell Name=4G_KINGTOM_II-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,333879685856.0,333879685856.0,185
2022-02-02,Cell Name=4G_KINGTOM_II-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,563118255536.0,563118255536.0,186
2022-02-02,Cell Name=4G_KISSY_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,219201653936.0,219201653936.0,187
2022-02-02,Cell Name=4G_KISSY_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,550235178368.0,550235178368.0,188
2022-02-02,Cell Name=4G_KISSY_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1120674746480.0,1120674746480.0,189
2022-02-02,Cell Name=4G_KISSY_II-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,441398918064.0,441398918064.0,190
2022-02-02,Cell Name=4G_KISSYBARRACKS-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,623241755720.0,623241755720.0,191
2022-02-02,Cell Name=4G_KISSYBARRACKS-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,834376240592.0,834376240592.0,192
2022-02-02,Cell Name=4G_KISSYBARRACKS-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,439556981440.0,439556981440.0,193
2022-02-02,Cell Name=4G_KISSYBARRACKS-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,792442796856.0,792442796856.0,194
2022-02-02,Cell Name=4G_KISSYBARRACKS-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,441500222688.0,441500222688.0,195
2022-02-02,Cell Name=4G_KISSYBARRACKS-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,486411096456.0,486411096456.0,196
2022-02-02,Cell Name=4G_KISSYHOUSE-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,718357017584.0,718357017584.0,197
2022-02-02,Cell Name=4G_KISSYHOUSE-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,413547549096.0,413547549096.0,198
2022-02-02,Cell Name=4G_KISSYHOUSE-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,449865488936.0,449865488936.0,199
2022-02-02,Cell Name=4G_KISSYHOUSE-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,415338453264.0,415338453264.0,200
2022-02-02,Cell Name=4G_KISSYHOUSE-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1207126081184.0,1207126081184.0,201
2022-02-02,Cell Name=4G_KISSYHOUSE-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,245111558432.0,245111558432.0,202
2022-02-02,Cell Name=4G_KISSYROAD-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1354473112032.0,1354473112032.0,203
2022-02-02,Cell Name=4G_KISSYROAD-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,801108775296.0,801108775296.0,204
2022-02-02,Cell Name=4G_KISSYROAD-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,884677727160.0,884677727160.0,205
2022-02-02,Cell Name=4G_KISSYROAD-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1033107707520.0,1033107707520.0,206
2022-02-02,Cell Name=4G_KISSYROAD-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,397225455088.0,397225455088.0,207
2022-02-02,Cell Name=4G_KISSYROAD-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,734717904368.0,734717904368.0,208
2022-02-02,Cell Name=4G_KISSYSHELL_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1200764803480.0,1200764803480.0,209
2022-02-02,Cell Name=4G_KISSYSHELL_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,546859707704.0,546859707704.0,210
2022-02-02,Cell Name=4G_KISSYSHELL_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1006928541016.0,1006928541016.0,211
2022-02-02,Cell Name=4G_KISSYSHELL_II-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,361164209904.0,361164209904.0,212
2022-02-02,Cell Name=4G_KISSYSHELL_II-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,334581534128.0,334581534128.0,213
2022-02-02,Cell Name=4G_KISSYSHELL_II-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,531326977176.0,531326977176.0,214
2022-02-02,Cell Name=4G_KOSSOHTOWN_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,950574741088.0,950574741088.0,215
2022-02-02,Cell Name=4G_KOSSOHTOWN_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,817257716200.0,817257716200.0,216
2022-02-02,Cell Name=4G_KOSSOHTOWN_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,941651312832.0,941651312832.0,217
2022-02-02,Cell Name=4G_KOSSOHTOWN_II-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,562988809080.0,562988809080.0,218
2022-02-02,Cell Name=4G_KOSSOHTOWN_II-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,302309834120.0,302309834120.0,219
2022-02-02,Cell Name=4G_KOSSOHTOWN_II-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,386631664256.0,386631664256.0,220
2022-02-02,Cell Name=4G_KROOTOWNROAD-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,369122219960.0,369122219960.0,221
2022-02-02,Cell Name=4G_KROOTOWNROAD-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,402144862672.0,402144862672.0,222
2022-02-02,Cell Name=4G_KROOTOWNROAD-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1042484226008.0,1042484226008.0,223
2022-02-02,Cell Name=4G_KROOTOWNROAD-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,309153271592.0,309153271592.0,224
2022-02-02,Cell Name=4G_LAKKA_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,179539412760.0,179539412760.0,225
2022-02-02,Cell Name=4G_LAKKA_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,733154489968.0,733154489968.0,226
2022-02-02,Cell Name=4G_LAKKA_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1223232015416.0,1223232015416.0,227
2022-02-02,Cell Name=4G_LESTERPEAK_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,316851913368.0,316851913368.0,228
2022-02-02,Cell Name=4G_LESTERPEAK_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,391780633808.0,391780633808.0,229
2022-02-02,Cell Name=4G_LESTERPEAK_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,688555327944.0,688555327944.0,230
2022-02-02,Cell Name=4G_LESTERPEAK_II-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,486973735552.0,486973735552.0,231
2022-02-02,Cell Name=4G_LESTERPEAK_II-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,365544652240.0,365544652240.0,232
2022-02-02,Cell Name=4G_LESTERPEAK_II-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1242176762072.0,1242176762072.0,233
2022-02-02,Cell Name=4G_LOKKOHTOWN-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,759380520024.0,759380520024.0,234
2022-02-02,Cell Name=4G_LOKKOHTOWN-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,961193550632.0,961193550632.0,235
2022-02-02,Cell Name=4G_LOKKOHTOWN-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,805869876056.0,805869876056.0,236
2022-02-02,Cell Name=4G_LOKKOHTOWN-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,378299692096.0,378299692096.0,237
2022-02-02,Cell Name=4G_LOKKOHTOWN-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,869340348176.0,869340348176.0,238
2022-02-02,Cell Name=4G_LOKKOHTOWN-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,633808366232.0,633808366232.0,239
2022-02-02,Cell Name=4G_LUNGIAIRPORT-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,435421614904.0,435421614904.0,240
2022-02-02,Cell Name=4G_LUNGIAIRPORT-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,794462964368.0,794462964368.0,241
2022-02-02,Cell Name=4G_LUNGIAIRPORT-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,265411720624.0,265411720624.0,242
2022-02-02,Cell Name=4G_LUNGIAIRPORT-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,322695094048.0,322695094048.0,243
2022-02-02,Cell Name=4G_LUNGIAIRPORT-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,343613143688.0,343613143688.0,244
2022-02-02,Cell Name=4G_LUNGIROTIFUNK-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,731301191296.0,731301191296.0,245
2022-02-02,Cell Name=4G_LUNGIROTIFUNK-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,452945434880.0,452945434880.0,246
2022-02-02,Cell Name=4G_LUNGIROTIFUNK-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,749893573904.0,749893573904.0,247
2022-02-02,Cell Name=4G_LUNGITOWN-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,114685118792.0,114685118792.0,248
2022-02-02,Cell Name=4G_LUNGITOWN-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,220296395960.0,220296395960.0,249
2022-02-02,Cell Name=4G_LUNGITOWN-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,270785374032.0,270785374032.0,250
2022-02-02,Cell Name=4G_LUNSAR_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,300493497248.0,300493497248.0,251
2022-02-02,Cell Name=4G_LUNSAR_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,149924717248.0,149924717248.0,252
2022-02-02,Cell Name=4G_LUNSAR_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,442057586664.0,442057586664.0,253
2022-02-02,Cell Name=4G_MAGBURAKA_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,910250708184.0,910250708184.0,254
2022-02-02,Cell Name=4G_MAKENISOS_RELIEF-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,58.33,59429530984.0,59429530984.0,255
2022-02-02,Cell Name=4G_MAKENISOS_RELIEF-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,58.33,28178573072.0,28178573072.0,256
2022-02-02,Cell Name=4G_MAKENISOS_RELIEF-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,58.33,64604185608.0,64604185608.0,257
2022-02-02,Cell Name=4G_MALAMA_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,884546103264.0,884546103264.0,258
2022-02-02,Cell Name=4G_MALAMA_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,486879145016.0,486879145016.0,259
2022-02-02,Cell Name=4G_MALAMA_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,481750306944.0,481750306944.0,260
2022-02-02,Cell Name=4G_MALAMA_II-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,360440031904.0,360440031904.0,261
2022-02-02,Cell Name=4G_MALAMA_II-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,572582695456.0,572582695456.0,262
2022-02-02,Cell Name=4G_MALAMA_II-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,399633025672.0,399633025672.0,263
2022-02-02,Cell Name=4G_MAMBO-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,487178038304.0,487178038304.0,264
2022-02-02,Cell Name=4G_MAMBO-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,840184461072.0,840184461072.0,265
2022-02-02,Cell Name=4G_MAMBO-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,808284273248.0,808284273248.0,266
2022-02-02,Cell Name=4G_MARAMPA-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,11672591856.0,11672591856.0,267
2022-02-02,Cell Name=4G_MARAMPA-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,426427632616.0,426427632616.0,268
2022-02-02,Cell Name=4G_MARAMPA-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,120571023208.0,120571023208.0,269
2022-02-02,Cell Name=4G_MARJAYTOWN_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,826511757056.0,826511757056.0,270
2022-02-02,Cell Name=4G_MARJAYTOWN_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,958774950824.0,958774950824.0,271
2022-02-02,Cell Name=4G_MARJAYTOWN_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,223504554552.0,223504554552.0,272
2022-02-02,Cell Name=4G_MARJAYTOWN_II-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,747888730280.0,747888730280.0,273
2022-02-02,Cell Name=4G_MARJAYTOWN_II-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,462016273096.0,462016273096.0,274
2022-02-02,Cell Name=4G_MARJAYTOWN_II-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,487531284272.0,487531284272.0,275
2022-02-02,Cell Name=4G_MMCE-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,561761745848.0,561761745848.0,276
2022-02-02,Cell Name=4G_MMCE-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,811970392088.0,811970392088.0,277
2022-02-02,Cell Name=4G_MMCE-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,515596441352.0,515596441352.0,278
2022-02-02,Cell Name=4G_MMCE-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,881126471064.0,881126471064.0,279
2022-02-02,Cell Name=4G_MOBIMBI-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,120955259152.0,120955259152.0,280
2022-02-02,Cell Name=4G_MOBIMBI-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,160164127176.0,160164127176.0,281
2022-02-02,Cell Name=4G_MOBIMBI-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,94992988808.0,94992988808.0,282
2022-02-02,Cell Name=4G_MOKABA-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,26571434208.0,26571434208.0,283
2022-02-06,Cell Name=4G_MMCE-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,100.0,494370483536.0,494370483536.0,1886
2022-02-02,Cell Name=4G_MOKABA-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,187203571856.0,187203571856.0,284
2022-02-02,Cell Name=4G_MOKABA-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,23240558816.0,23240558816.0,285
2022-02-02,Cell Name=4G_MURRAYTOWNBARRACKS-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,475926715608.0,475926715608.0,286
2022-02-02,Cell Name=4G_MURRAYTOWNBARRACKS-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,159073649656.0,159073649656.0,287
2022-02-02,Cell Name=4G_MURRAYTOWNBARRACKS-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,295710429296.0,295710429296.0,288
2022-02-02,Cell Name=4G_MURRAYTOWNBARRACKS-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,273573944144.0,273573944144.0,289
2022-02-02,Cell Name=4G_MURRAYTOWNBARRACKS-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,966368244120.0,966368244120.0,290
2022-02-02,Cell Name=4G_MURRAYTOWNBARRACKS-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,325273669168.0,325273669168.0,291
2022-02-02,Cell Name=4G_OAU_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,209675643008.0,209675643008.0,292
2022-02-02,Cell Name=4G_OAU_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,640158563200.0,640158563200.0,293
2022-02-02,Cell Name=4G_OAU_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,131044599080.0,131044599080.0,294
2022-02-02,Cell Name=4G_OAU_II-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,244381229760.0,244381229760.0,295
2022-02-02,Cell Name=4G_OAU_II-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,155770894224.0,155770894224.0,296
2022-02-02,Cell Name=4G_OCTEA-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,933498664632.0,933498664632.0,297
2022-02-02,Cell Name=4G_OCTEA-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,631876357008.0,631876357008.0,298
2022-02-02,Cell Name=4G_OCTEA-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,712970928744.0,712970928744.0,299
2022-02-02,Cell Name=4G_OFF_LEICESTERROAD-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,454119376544.0,454119376544.0,300
2022-02-02,Cell Name=4G_OFF_LEICESTERROAD-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,593143877568.0,593143877568.0,301
2022-02-02,Cell Name=4G_PALMRESORT-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,664931720096.0,664931720096.0,302
2022-02-02,Cell Name=4G_PALMRESORT-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,288689060008.0,288689060008.0,303
2022-02-02,Cell Name=4G_PALMRESORT-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,715232022040.0,715232022040.0,304
2022-02-02,Cell Name=4G_PALMRESORT-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,92656728680.0,92656728680.0,305
2022-02-02,Cell Name=4G_PENDUMA_DOVEFACTORY-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,163899924248.0,163899924248.0,306
2022-02-02,Cell Name=4G_PENDUMA_DOVEFACTORY-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,78635279912.0,78635279912.0,307
2022-02-02,Cell Name=4G_PENDUMA_DOVEFACTORY-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,4160114264.0,4160114264.0,308
2022-02-02,Cell Name=4G_PORTLOKO_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,231623493744.0,231623493744.0,309
2022-02-02,Cell Name=4G_PORTLOKO_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,67986479104.0,67986479104.0,310
2022-02-02,Cell Name=4G_PORTLOKO_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,379554169344.0,379554169344.0,311
2022-02-02,Cell Name=4G_PORTLOKO_SLMINING-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,141736160624.0,141736160624.0,312
2022-02-02,Cell Name=4G_PORTLOKO_SLMINING-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,138418345696.0,138418345696.0,313
2022-02-02,Cell Name=4G_REGENT-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,76715108160.0,76715108160.0,314
2022-02-02,Cell Name=4G_REGENT-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,398833362816.0,398833362816.0,315
2022-02-02,Cell Name=4G_REGENT-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,274979941432.0,274979941432.0,316
2022-02-02,Cell Name=4G_ROCKELBANK-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1082107699360.0,1082107699360.0,317
2022-02-02,Cell Name=4G_ROCKELBANK-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,377851217656.0,377851217656.0,318
2022-02-02,Cell Name=4G_ROCKELBANK-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,765463042744.0,765463042744.0,319
2022-02-02,Cell Name=4G_ROCKELBANK-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,624566830688.0,624566830688.0,320
2022-02-02,Cell Name=4G_ROCKELBANK-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,566084526192.0,566084526192.0,321
2022-02-02,Cell Name=4G_ROCKELBANK-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,675374114360.0,675374114360.0,322
2022-02-02,Cell Name=4G_RUTILE_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,196917920560.0,196917920560.0,323
2022-02-02,Cell Name=4G_RUTILE_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,463848932160.0,463848932160.0,324
2022-02-02,Cell Name=4G_RUTILE_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,31112463720.0,31112463720.0,325
2022-02-02,Cell Name=4G_SEFADUCENTRAL-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,746211167672.0,746211167672.0,326
2022-02-02,Cell Name=4G_SEFADUCENTRAL-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,844908891216.0,844908891216.0,327
2022-02-02,Cell Name=4G_SEFADUCENTRAL-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,78180758512.0,78180758512.0,328
2022-02-02,Cell Name=4G_SLCB_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,404413127328.0,404413127328.0,329
2022-02-02,Cell Name=4G_SLCB_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,335614163072.0,335614163072.0,330
2022-02-02,Cell Name=4G_SLCB_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,687794296448.0,687794296448.0,331
2022-02-02,Cell Name=4G_SLCB_II-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1149205885544.0,1149205885544.0,332
2022-02-02,Cell Name=4G_SLCB_II-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,378407974424.0,378407974424.0,333
2022-02-02,Cell Name=4G_SLCB_II-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1366980611504.0,1366980611504.0,334
2022-02-02,Cell Name=4G_SPURLOOP_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,738408742576.0,738408742576.0,335
2022-02-02,Cell Name=4G_SPURLOOP_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,126919685848.0,126919685848.0,336
2022-02-02,Cell Name=4G_SPURLOOP_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1066257062712.0,1066257062712.0,337
2022-02-02,Cell Name=4G_SPURLOOP_II-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,197458881552.0,197458881552.0,338
2022-02-02,Cell Name=4G_SPURLOOP_II-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1062271980920.0,1062271980920.0,339
2022-02-02,Cell Name=4G_SPURROAD_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,576927752048.0,576927752048.0,340
2022-02-02,Cell Name=4G_SPURROAD_II-11,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,123267429616.0,123267429616.0,341
2022-02-02,Cell Name=4G_SPURROAD_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,230776470096.0,230776470096.0,342
2022-02-02,Cell Name=4G_SPURROAD_II-21,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,506889414832.0,506889414832.0,343
2022-02-02,Cell Name=4G_SPURROAD_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,469672034232.0,469672034232.0,344
2022-02-02,Cell Name=4G_SPURROAD_II-31,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,392687561144.0,392687561144.0,345
2022-02-02,Cell Name=4G_SPURROAD_II-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,138491351504.0,138491351504.0,346
2022-02-02,Cell Name=4G_SPURROAD_II-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,20277391552.0,20277391552.0,347
2022-02-02,Cell Name=4G_SPURROAD_II-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,357660159080.0,357660159080.0,348
2022-02-02,Cell Name=4G_SPURROADMILITARY-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,68653047104.0,68653047104.0,349
2022-02-02,Cell Name=4G_SPURROADMILITARY-11,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,260331506648.0,260331506648.0,350
2022-02-02,Cell Name=4G_SPURROADMILITARY-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,566085572112.0,566085572112.0,351
2022-02-02,Cell Name=4G_SPURROADMILITARY-21,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,37752809648.0,37752809648.0,352
2022-02-02,Cell Name=4G_SPURROADMILITARY-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,504799613576.0,504799613576.0,353
2022-02-02,Cell Name=4G_SPURROADMILITARY-31,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,99314795104.0,99314795104.0,354
2022-02-02,Cell Name=4G_SPURROADMILITARY-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,69781573288.0,69781573288.0,355
2022-02-02,Cell Name=4G_SPURROADMILITARY-7,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,263930838496.0,263930838496.0,356
2022-02-02,Cell Name=4G_SPURROADMILITARY-8,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,665228941048.0,665228941048.0,357
2022-02-02,Cell Name=4G_SS_CAMP-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,748281560432.0,748281560432.0,358
2022-02-02,Cell Name=4G_SS_CAMP-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,756172605832.0,756172605832.0,359
2022-02-02,Cell Name=4G_SS_CAMP-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,473386252616.0,473386252616.0,360
2022-02-02,Cell Name=4G_SUMBUYA-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1200169928.0,1200169928.0,361
2022-02-02,Cell Name=4G_SUMBUYA-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,1088530408.0,1088530408.0,362
2022-02-02,Cell Name=4G_SUMBUYA-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,46284392760.0,46284392760.0,363
2022-02-02,Cell Name=4G_SUSSEX_II-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,127150860024.0,127150860024.0,364
2022-02-02,Cell Name=4G_SUSSEX_II-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,26728223048.0,26728223048.0,365
2022-02-02,Cell Name=4G_SUSSEX_II-3,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,186045610328.0,186045610328.0,366
2022-02-02,Cell Name=4G_SWISS_RELIEF-1,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,717725632800.0,717725632800.0,367
2022-02-02,Cell Name=4G_SWISS_RELIEF-2,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,289733900240.0,289733900240.0,368
2022-02-02,Cell Name=4G_SWISS_RELIEF-6,eNodeB(4G) : Measurement of Cell Performance,Huawei,95.83,319951307960.0,319951307960.0,369
