begintime,sk_object,duration,integrity,1282423593,1282423595,1282423596
2022-02-20,501459.0,86400.0,100.0,0.0,30467.067708333332,3804.9322916666665
2022-02-13,501459.0,86400.0,100.0,0.0,30318.2365,3953.7635
2022-02-18,501459.0,86400.0,100.0,0.0,30257.869333333332,4014.1306666666665
2022-03-14,501459.0,86400.0,100.0,0.0,30714.160625,3557.839375
2022-02-06,501459.0,86400.0,100.0,0.0,30475.03025,3796.96975
2022-03-10,501459.0,79200.0,91.66666666666667,0.0,30162.454772727273,4109.545227272727
2022-03-15,501459.0,82800.0,95.83333333333333,0.0,30465.560739130437,3806.4392608695653
2022-03-13,501459.0,75600.0,87.5,0.0,30399.418904761904,3872.5810952380953
2022-02-04,501459.0,86400.0,100.0,0.0,30216.84575,4055.15425
2022-03-09,501459.0,3600.0,4.166666666666667,0.0,32225.914,2046.086
2022-02-19,501459.0,86400.0,100.0,0.0,30270.8035,4001.1965
2022-03-12,501459.0,68400.0,79.16666666666667,0.0,29483.593105263157,4788.406894736842
2022-02-11,501459.0,86400.0,100.0,0.0,30224.455458333334,4047.5445416666666
2022-03-11,501459.0,86400.0,100.0,0.0,30177.707958333332,4094.2920416666666
2022-03-06,501459.0,79200.0,91.66666666666667,0.0,30047.154227272727,4224.845772727273
2022-02-10,501459.0,86400.0,100.0,0.0,30286.334458333335,3985.6655416666667
2022-02-12,501459.0,86400.0,100.0,0.0,30180.941583333333,4091.0584166666667
2022-03-01,501459.0,86400.0,100.0,0.0,30221.578333333335,4050.4216666666666
2022-03-03,501459.0,86400.0,100.0,0.0,30238.786583333334,4033.2134166666665
2022-02-03,501459.0,86400.0,100.0,0.0,30308.191375,3963.808625
2022-02-17,501459.0,75600.0,87.5,0.0,29620.98980952381,4651.0101904761905
2022-02-05,501459.0,86400.0,100.0,0.0,30222.88941666667,4049.110583333333
2022-03-07,501459.0,82800.0,95.83333333333333,0.0,30124.854,4147.146
2022-02-08,501459.0,86400.0,100.0,0.0,30248.799,4023.201
2022-03-02,501459.0,86400.0,100.0,0.0,30293.026208333333,3978.973791666667
