begintime,sk_object,duration,integrity,M51361C0,M51361C1,M51361C2,M51361C3,M51361C4
2022-03-11 22:00:00,15740.0,60.0,100.0,50388.0,0.0,8168.75,14374.0,3600.0
2022-03-11 10:00:00,15736.0,60.0,100.0,57599.0,61.0,174.5,313.0,3600.0
2022-03-11 09:00:00,15737.0,60.0,100.0,57441.0,-4022.0,-1766.0,936.0,3600.0
2022-03-11 00:00:00,15739.0,60.0,100.0,57600.0,-673.0,-517.0,-401.0,3600.0
2022-03-12 01:00:00,15746.0,60.0,100.0,27479.0,-8165.0,-3672.25,917.0,3574.0
2022-03-12 09:00:00,15743.0,60.0,100.0,57591.0,207.0,281.5,346.0,3600.0
2022-03-11 14:00:00,15732.0,60.0,100.0,57600.0,-597.0,-148.5,185.0,3600.0
2022-03-11 09:00:00,15741.0,60.0,100.0,57600.0,61.0,86.25,176.0,3600.0
2022-03-12 08:00:00,15736.0,60.0,100.0,57600.0,-656.0,-124.25,79.0,3600.0
2022-03-11 20:00:00,15746.0,60.0,100.0,57315.0,-9478.0,-7225.25,-1966.0,3600.0
2022-03-12 04:00:00,15742.0,60.0,100.0,57600.0,-1503.0,-616.25,92.0,3600.0
2022-03-11 22:00:00,15745.0,60.0,100.0,57589.0,-1542.0,360.75,889.0,3600.0
2022-03-11 15:00:00,15732.0,60.0,100.0,52930.0,-597.0,209.75,559.0,3596.0
2022-03-12 08:00:00,15744.0,60.0,100.0,57593.0,-101.0,-5.75,88.0,3600.0
2022-03-11 00:00:00,15729.0,60.0,100.0,57593.0,-178.0,-142.25,-37.0,3600.0
2022-03-12 08:00:00,15746.0,60.0,100.0,37546.0,-27565.0,-10898.75,21243.0,3395.0
2022-03-12 07:00:00,15745.0,60.0,100.0,57600.0,-44.0,-17.75,8.0,3600.0
2022-03-11 13:00:00,15739.0,60.0,100.0,57600.0,-93.0,382.5,857.0,3600.0
2022-03-11 01:00:00,15739.0,60.0,100.0,57600.0,-569.0,-256.75,-47.0,3600.0
2022-03-11 02:00:00,15729.0,60.0,100.0,57601.0,-99.0,-53.0,-20.0,3600.0
2022-03-11 05:00:00,15743.0,60.0,100.0,57600.0,-110.0,-37.25,84.0,3600.0
2022-03-11 18:00:00,15733.0,60.0,100.0,57593.0,-272.0,-233.25,-195.0,3600.0
2022-03-12 06:00:00,15729.0,60.0,100.0,57600.0,-68.0,-4.25,39.0,3600.0
2022-03-11 04:00:00,15738.0,60.0,100.0,57600.0,-61.0,-11.75,9.0,3600.0
2022-03-11 16:00:00,15736.0,60.0,100.0,57600.0,-30.0,11.25,44.0,3600.0
2022-03-11 00:00:00,15734.0,60.0,100.0,57598.0,-2733.0,-776.5,1551.0,3600.0
2022-03-12 06:00:00,15738.0,60.0,100.0,57635.0,-12.0,17.25,40.0,3600.0
2022-03-11 18:00:00,15747.0,60.0,100.0,57598.0,40.0,85.5,119.0,3600.0
2022-03-11 11:00:00,15730.0,60.0,100.0,56705.0,-7518.0,159.25,8196.0,3600.0
2022-03-12 03:00:00,15730.0,60.0,100.0,57600.0,-9853.0,-4519.5,-353.0,3600.0
2022-03-12 00:00:00,15732.0,60.0,100.0,54086.0,-15724.0,-6354.75,19413.0,3584.0
2022-03-12 10:00:00,15747.0,60.0,100.0,57600.0,-4.0,22.0,59.0,3600.0
2022-03-12 10:00:00,15732.0,60.0,100.0,52620.0,-41235.0,-7251.75,17933.0,3600.0
2022-03-11 13:00:00,15744.0,60.0,100.0,57596.0,-490.0,56.5,386.0,3600.0
2022-03-11 16:00:00,15738.0,60.0,100.0,57598.0,-43.0,8.0,29.0,3600.0
2022-03-11 22:00:00,15732.0,60.0,100.0,41216.0,0.0,21952.25,65358.0,3302.0
2022-03-12 07:00:00,15736.0,60.0,100.0,57600.0,-5009.0,-2296.5,-656.0,3600.0
2022-03-12 02:00:00,15742.0,60.0,100.0,57600.0,-5675.0,-1937.25,-552.0,3600.0
2022-03-11 23:00:00,15745.0,60.0,100.0,57589.0,-987.0,363.75,2729.0,3600.0
2022-03-12 03:00:00,15731.0,60.0,100.0,57600.0,-182.0,-91.0,13.0,3600.0
2022-03-12 00:00:00,15736.0,60.0,100.0,57600.0,-1800.0,-783.75,-228.0,3600.0
2022-03-12 06:00:00,15730.0,60.0,100.0,57552.0,-17455.0,-7097.0,-2512.0,3600.0
2022-03-11 23:00:00,15739.0,60.0,100.0,57600.0,-527.0,-1.25,750.0,3600.0
2022-03-11 08:00:00,15734.0,60.0,100.0,57598.0,-85.0,-45.75,-4.0,3600.0
2022-03-12 00:00:00,15734.0,60.0,100.0,57591.0,-1436.0,-626.25,-257.0,3600.0
2022-03-12 08:00:00,15729.0,60.0,100.0,57596.0,-4.0,11.5,24.0,3600.0
2022-03-12 04:00:00,15747.0,60.0,100.0,57598.0,-103.0,52.75,155.0,3600.0
2022-03-11 15:00:00,15745.0,60.0,100.0,57595.0,-58.0,-8.0,43.0,3600.0
2022-03-12 08:00:00,15731.0,60.0,100.0,57598.0,-45.0,6.25,38.0,3600.0
2022-03-11 07:00:00,15746.0,60.0,100.0,57598.0,-2567.0,-346.5,863.0,3600.0
2022-03-12 04:00:00,15739.0,60.0,100.0,57599.0,-21893.0,3922.25,16359.0,3600.0
2022-03-11 00:00:00,15742.0,60.0,100.0,56567.0,-1681.0,-195.25,1501.0,3600.0
2022-03-12 09:00:00,15744.0,60.0,100.0,57597.0,86.0,203.25,306.0,3600.0
2022-03-11 07:00:00,15737.0,60.0,100.0,48496.0,-157.0,377.5,2815.0,3599.0
2022-03-12 08:00:00,15741.0,60.0,100.0,57600.0,17.0,89.5,162.0,3600.0
2022-03-11 10:00:00,15730.0,60.0,100.0,56724.0,-8595.0,-2181.25,7607.0,3600.0
2022-03-11 11:00:00,15734.0,60.0,100.0,57567.0,-18.0,28.75,75.0,3600.0
2022-03-11 10:00:00,15746.0,60.0,100.0,57598.0,-2598.0,174.0,1532.0,3600.0
2022-03-12 06:00:00,15735.0,60.0,100.0,57564.0,-13688.0,-1344.25,2464.0,3600.0
2022-03-11 19:00:00,15737.0,60.0,100.0,46807.0,-4561.0,108.75,6199.0,3598.0
2022-03-11 23:00:00,15747.0,60.0,100.0,57600.0,-99.0,-64.0,-7.0,3600.0
2022-03-11 07:00:00,15744.0,60.0,100.0,57599.0,-226.0,-105.75,-17.0,3600.0
2022-03-11 23:00:00,15736.0,32.0,53.333333333333336,31151.0,-3524.0,-1516.3333333333333,0.0,1955.0
2022-03-11 11:00:00,15743.0,60.0,100.0,57572.0,272.0,433.25,648.0,3600.0
2022-03-11 15:00:00,15737.0,60.0,100.0,49472.0,-4290.0,1952.5,8262.0,3380.0
2022-03-11 13:00:00,15747.0,60.0,100.0,57600.0,-95.0,-24.5,43.0,3600.0
2022-03-11 21:00:00,15744.0,60.0,100.0,57589.0,152.0,851.5,1901.0,3600.0
2022-03-11 19:00:00,15733.0,60.0,100.0,57507.0,-227.0,-173.75,-124.0,3600.0
2022-03-11 10:00:00,15737.0,60.0,100.0,57600.0,-316.0,53.5,262.0,3600.0
2022-03-11 00:00:00,15741.0,60.0,100.0,57599.0,-2047.0,12388.5,74124.0,3600.0
2022-03-11 11:00:00,15739.0,60.0,100.0,57599.0,267.0,1305.75,1977.0,3600.0
2022-03-12 01:00:00,15741.0,60.0,100.0,57599.0,-7793.0,-3704.25,-1168.0,3600.0
2022-03-11 03:00:00,15734.0,60.0,100.0,57600.0,-88.0,-43.5,-4.0,3600.0
2022-03-11 01:00:00,15736.0,60.0,100.0,57600.0,-1462.0,-682.0,-209.0,3600.0
2022-03-11 09:00:00,15740.0,60.0,100.0,57599.0,-808.0,243.75,1338.0,3600.0
2022-03-11 07:00:00,15738.0,60.0,100.0,57597.0,-37.0,-6.75,22.0,3600.0
2022-03-11 19:00:00,15742.0,60.0,100.0,56118.0,-2429.0,-1381.75,-266.0,3600.0
2022-03-12 07:00:00,15730.0,60.0,100.0,30910.0,-38013.0,-9116.5,0.0,3153.0
2022-03-11 02:00:00,15744.0,60.0,100.0,57600.0,-176.0,-138.5,-106.0,3600.0
2022-03-11 21:00:00,15734.0,60.0,100.0,57576.0,-622.0,-189.25,27.0,3600.0
2022-03-11 23:00:00,15737.0,60.0,100.0,57545.0,-1439.0,-287.25,568.0,3600.0
2022-03-11 04:00:00,15730.0,60.0,100.0,57597.0,-1024.0,732.75,1752.0,3600.0
2022-03-11 18:00:00,15730.0,60.0,100.0,56684.0,-7828.0,-5453.25,-4035.0,3600.0
2022-03-11 14:00:00,15734.0,60.0,100.0,57592.0,80.0,100.0,124.0,3600.0
2022-03-11 23:00:00,15729.0,60.0,100.0,57594.0,-885.0,306.5,2012.0,3600.0
2022-03-11 03:00:00,15735.0,60.0,100.0,57600.0,-539.0,85.5,639.0,3600.0
2022-03-11 12:00:00,15742.0,60.0,100.0,56784.0,40.0,115.75,272.0,3600.0
2022-03-12 03:00:00,15745.0,60.0,100.0,57600.0,-201.0,-146.0,-70.0,3600.0
2022-03-11 17:00:00,15731.0,60.0,100.0,57597.0,-141.0,-22.0,81.0,3600.0
2022-03-11 13:00:00,15733.0,60.0,100.0,57600.0,144.0,169.5,225.0,3600.0
2022-03-11 14:00:00,15747.0,60.0,100.0,57601.0,-81.0,-63.0,-43.0,3600.0
2022-03-11 18:00:00,15734.0,60.0,100.0,57596.0,-97.0,-39.5,-7.0,3600.0
2022-03-12 02:00:00,15732.0,60.0,100.0,57600.0,-5209.0,-1369.0,-359.0,3600.0
2022-03-11 10:00:00,15745.0,60.0,100.0,57596.0,100.0,132.75,164.0,3600.0
2022-03-12 08:00:00,15735.0,60.0,100.0,34066.0,-39834.0,-4724.5,11266.0,3287.0
2022-03-11 14:00:00,15740.0,60.0,100.0,57600.0,-47.0,766.0,1395.0,3600.0
2022-03-11 13:00:00,15736.0,60.0,100.0,57600.0,118.0,173.75,219.0,3600.0
2022-03-11 21:00:00,15743.0,60.0,100.0,57505.0,-415.0,-209.25,-172.0,3600.0
2022-03-11 18:00:00,15732.0,60.0,100.0,57597.0,-594.0,-150.25,256.0,3600.0
2022-03-12 00:00:00,15738.0,60.0,100.0,57600.0,-204.0,-54.0,98.0,3600.0
2022-03-12 10:00:00,15738.0,60.0,100.0,57600.0,-29.0,9.5,39.0,3600.0
2022-03-12 09:00:00,15733.0,60.0,100.0,57600.0,-8.0,55.5,110.0,3600.0
2022-03-11 19:00:00,15746.0,60.0,100.0,57519.0,-4027.0,-1754.25,-812.0,3600.0
2022-03-11 01:00:00,15731.0,60.0,100.0,57601.0,-1139.0,-638.25,-172.0,3600.0
2022-03-12 04:00:00,15729.0,60.0,100.0,57600.0,-103.0,-8.5,19.0,3600.0
2022-03-11 04:00:00,15743.0,60.0,100.0,57600.0,51.0,94.0,144.0,3600.0
2022-03-12 04:00:00,15734.0,60.0,100.0,57600.0,-66.0,-26.25,22.0,3600.0
2022-03-11 15:00:00,15738.0,60.0,100.0,57598.0,-43.0,-1.0,43.0,3600.0
2022-03-11 20:00:00,15742.0,60.0,100.0,50952.0,-20438.0,-10622.75,0.0,3600.0
2022-03-11 14:00:00,15730.0,60.0,100.0,56880.0,-4010.0,-2013.0,-1317.0,3600.0
2022-03-11 09:00:00,15734.0,60.0,100.0,57600.0,-112.0,-27.5,0.0,3600.0
2022-03-11 06:00:00,15745.0,60.0,100.0,57600.0,-69.0,-48.75,-27.0,3600.0
2022-03-12 06:00:00,15746.0,60.0,100.0,34684.0,-6298.0,-1486.5,3009.0,3588.0
2022-03-11 19:00:00,15743.0,60.0,100.0,57545.0,-555.0,-478.75,-327.0,3600.0
2022-03-12 08:00:00,15747.0,60.0,100.0,57600.0,-223.0,-103.25,103.0,3600.0
2022-03-11 12:00:00,15739.0,60.0,100.0,57600.0,-1668.0,-567.25,267.0,3600.0
2022-03-11 01:00:00,15743.0,60.0,100.0,57597.0,-186.0,37.25,99.0,3600.0
2022-03-11 20:00:00,15738.0,60.0,100.0,57579.0,-172.0,-115.25,-41.0,3600.0
2022-03-11 13:00:00,15735.0,60.0,100.0,57600.0,102.0,155.5,226.0,3600.0
2022-03-12 11:00:00,15729.0,60.0,100.0,57595.0,-62.0,-40.75,-13.0,3600.0
2022-03-11 00:00:00,15736.0,60.0,100.0,57597.0,-6508.0,2267.5,23433.0,3600.0
2022-03-11 17:00:00,15736.0,18.0,30.0,17882.0,-2801.0,-765.5,0.0,1121.0
2022-03-11 07:00:00,15731.0,60.0,100.0,57600.0,-224.0,-52.75,94.0,3600.0
2022-03-12 10:00:00,15742.0,60.0,100.0,52612.0,-5519.0,-673.75,17251.0,3600.0
2022-03-11 16:00:00,15741.0,60.0,100.0,57600.0,20.0,73.25,108.0,3600.0
2022-03-12 07:00:00,15729.0,60.0,100.0,57599.0,-68.0,-29.0,13.0,3600.0
2022-03-12 10:00:00,15734.0,60.0,100.0,57593.0,-47.0,17.0,45.0,3600.0
2022-03-11 23:00:00,15731.0,60.0,100.0,57352.0,7478.0,19211.0,43455.0,3600.0
2022-03-11 05:00:00,15746.0,60.0,100.0,57557.0,-3012.0,458.25,2651.0,3600.0
2022-03-12 00:00:00,15740.0,60.0,100.0,54095.0,-7512.0,-3477.75,3076.0,3586.0
2022-03-12 07:00:00,15735.0,60.0,100.0,30487.0,-39834.0,-5703.5,849.0,3094.0
2022-03-11 00:00:00,15737.0,60.0,100.0,57595.0,-18452.0,-13632.75,-9279.0,3600.0
2022-03-11 08:00:00,15743.0,60.0,100.0,57576.0,-49.0,39.25,165.0,3600.0
2022-03-11 14:00:00,15738.0,60.0,100.0,57595.0,16.0,34.25,51.0,3600.0
2022-03-12 01:00:00,15739.0,60.0,100.0,57600.0,-277.0,1196.5,16934.0,3600.0
2022-03-11 01:00:00,15733.0,60.0,100.0,57600.0,-4367.0,-1869.0,-995.0,3600.0
2022-03-11 15:00:00,15734.0,60.0,100.0,57589.0,61.0,85.5,114.0,3600.0
2022-03-11 09:00:00,15747.0,60.0,100.0,57600.0,-49.0,-8.0,54.0,3600.0
2022-03-11 01:00:00,15740.0,60.0,100.0,57600.0,-4071.0,-1332.75,-236.0,3600.0
2022-03-12 09:00:00,15738.0,60.0,100.0,57598.0,-41.0,1.0,17.0,3600.0
2022-03-11 17:00:00,15733.0,60.0,100.0,57599.0,-225.0,-149.75,-81.0,3600.0
2022-03-11 08:00:00,15742.0,60.0,100.0,56356.0,-989.0,393.75,1386.0,3600.0
2022-03-11 19:00:00,15740.0,60.0,100.0,57434.0,-570.0,-197.75,52.0,3600.0
2022-03-11 05:00:00,15732.0,60.0,100.0,57600.0,-688.0,-155.5,346.0,3600.0
2022-03-11 02:00:00,15732.0,60.0,100.0,57600.0,-2049.0,-764.0,543.0,3600.0
2022-03-11 03:00:00,15742.0,60.0,100.0,57598.0,-218.0,409.5,960.0,3600.0
2022-03-12 03:00:00,15743.0,60.0,100.0,57600.0,-74.0,28.75,87.0,3600.0
2022-03-11 01:00:00,15734.0,60.0,100.0,57599.0,-974.0,-317.75,-12.0,3600.0
2022-03-11 06:00:00,15738.0,60.0,100.0,57601.0,-34.0,2.5,34.0,3600.0
2022-03-11 01:00:00,15746.0,60.0,100.0,57600.0,-11672.0,-4302.5,-16.0,3600.0
2022-03-11 22:00:00,15729.0,60.0,100.0,57583.0,587.0,842.0,1398.0,3600.0
2022-03-11 06:00:00,15746.0,60.0,100.0,57600.0,-4229.0,-1034.25,1944.0,3600.0
2022-03-11 08:00:00,15737.0,60.0,100.0,57540.0,936.0,1836.25,2815.0,3600.0
2022-03-12 09:00:00,15735.0,60.0,100.0,28384.0,-48561.0,5306.25,92253.0,3142.0
2022-03-11 23:00:00,15744.0,60.0,100.0,57589.0,-19.0,32.25,134.0,3600.0
2022-03-11 22:00:00,15736.0,46.0,76.66666666666667,43092.0,-2994.0,316642.75,1669888.0,2743.0
2022-03-12 01:00:00,15732.0,60.0,100.0,57600.0,-13657.0,-9631.0,-5209.0,3600.0
2022-03-11 08:00:00,15736.0,60.0,100.0,57600.0,-63.0,47.0,151.0,3600.0
2022-03-12 03:00:00,15732.0,60.0,100.0,57600.0,-359.0,217.25,944.0,3600.0
2022-03-11 07:00:00,15741.0,60.0,100.0,57599.0,-72.0,-46.25,-7.0,3600.0
2022-03-12 09:00:00,15729.0,60.0,100.0,57591.0,-32.0,-11.75,24.0,3600.0
2022-03-11 06:00:00,15739.0,60.0,100.0,57595.0,-8686.0,12808.5,17016.0,3600.0
2022-03-11 19:00:00,15738.0,60.0,100.0,57596.0,-84.0,-57.25,-23.0,3600.0
2022-03-11 07:00:00,15742.0,60.0,100.0,56892.0,-276.0,908.25,1814.0,3600.0
2022-03-11 21:00:00,15731.0,60.0,100.0,54994.0,-75242.0,-25350.75,447.0,3600.0
2022-03-11 16:00:00,15743.0,60.0,100.0,57581.0,-238.0,-201.75,-137.0,3600.0
2022-03-12 02:00:00,15739.0,60.0,100.0,57599.0,-2554.0,14783.0,19083.0,3600.0
2022-03-11 09:00:00,15730.0,60.0,100.0,56917.0,-1814.0,6175.75,11231.0,3600.0
2022-03-11 06:00:00,15740.0,60.0,100.0,57596.0,-2162.0,-323.75,1799.0,3600.0
2022-03-11 01:00:00,15732.0,60.0,100.0,57600.0,-7386.0,-1840.75,543.0,3600.0
2022-03-12 04:00:00,15743.0,60.0,100.0,57600.0,69.0,138.25,174.0,3600.0
2022-03-11 17:00:00,15732.0,60.0,100.0,57061.0,-602.0,-306.25,-101.0,3597.0
2022-03-12 10:00:00,15731.0,60.0,100.0,57598.0,-59.0,19.75,89.0,3600.0
2022-03-12 00:00:00,15743.0,60.0,100.0,57591.0,-201.0,-97.5,34.0,3600.0
2022-03-12 09:00:00,15746.0,60.0,100.0,54618.0,-3416552.0,-616462.25,34678.0,3600.0
2022-03-11 16:00:00,15739.0,60.0,100.0,57600.0,-40.0,238.5,492.0,3600.0
2022-03-12 09:00:00,15739.0,60.0,100.0,57600.0,-26314.0,-18451.0,-199.0,3600.0
2022-03-11 20:00:00,15731.0,60.0,100.0,55490.0,-7229.0,-3484.5,-87.0,3599.0
2022-03-11 05:00:00,15747.0,60.0,100.0,57600.0,13.0,32.25,57.0,3600.0
2022-03-11 14:00:00,15735.0,60.0,100.0,57601.0,101.0,151.25,198.0,3600.0
2022-03-11 23:00:00,15732.0,60.0,100.0,56963.0,19413.0,29979.25,34585.0,3600.0
2022-03-11 15:00:00,15735.0,60.0,100.0,52896.0,-53.0,116.75,198.0,3596.0
2022-03-11 00:00:00,15732.0,60.0,100.0,57600.0,-9464.0,-3372.0,13350.0,3600.0
2022-03-12 06:00:00,15747.0,60.0,100.0,57599.0,-60.0,9.25,218.0,3600.0
2022-03-11 23:00:00,15735.0,60.0,100.0,57027.0,9948.0,15057.0,18246.0,3600.0
2022-03-12 05:00:00,15744.0,60.0,100.0,57600.0,-14.0,12.5,65.0,3600.0
2022-03-11 20:00:00,15733.0,60.0,100.0,55621.0,-15668.0,-3730.75,-124.0,3600.0
2022-03-11 13:00:00,15742.0,60.0,100.0,57228.0,-79.0,-32.0,47.0,3600.0
2022-03-11 10:00:00,15740.0,60.0,100.0,57598.0,75.0,254.0,868.0,3600.0
2022-03-12 05:00:00,15746.0,60.0,100.0,49387.0,-3709.0,946.5,5193.0,3594.0
2022-03-11 15:00:00,15743.0,60.0,100.0,57588.0,-293.0,-178.25,108.0,3600.0
2022-03-11 19:00:00,15741.0,60.0,100.0,57514.0,-250.0,-164.0,-112.0,3600.0
2022-03-12 09:00:00,15741.0,60.0,100.0,57599.0,135.0,170.75,208.0,3600.0
2022-03-12 04:00:00,15744.0,60.0,100.0,57600.0,-71.0,3.5,81.0,3600.0
2022-03-12 07:00:00,15732.0,60.0,100.0,30159.0,-7434.0,1440.75,32667.0,3077.0
2022-03-12 02:00:00,15730.0,60.0,100.0,57584.0,-21321.0,-15814.25,-9853.0,3600.0
2022-03-11 21:00:00,15739.0,60.0,100.0,57338.0,-899.0,-380.0,-91.0,3600.0
2022-03-11 11:00:00,15733.0,60.0,100.0,57600.0,181.0,204.75,225.0,3600.0
2022-03-12 05:00:00,15736.0,60.0,100.0,57600.0,-468.0,-170.5,-79.0,3600.0
2022-03-11 02:00:00,15737.0,60.0,100.0,57600.0,-54804.0,-42093.25,307.0,3600.0
2022-03-12 00:00:00,15737.0,60.0,100.0,34524.0,-328.0,-5.0,102.0,3137.0
2022-03-12 04:00:00,15737.0,60.0,100.0,57600.0,-2437.0,-1012.0,-131.0,3600.0
2022-03-11 07:00:00,15747.0,60.0,100.0,57600.0,-286.0,-156.5,62.0,3600.0
2022-03-11 04:00:00,15733.0,60.0,100.0,57600.0,-101.0,7.25,103.0,3600.0
2022-03-11 18:00:00,15736.0,60.0,100.0,57590.0,-2801.0,-863.25,-177.0,3600.0
2022-03-11 04:00:00,15737.0,60.0,100.0,57597.0,-64193.0,30455.75,59763.0,3600.0
2022-03-11 05:00:00,15745.0,60.0,100.0,57600.0,-71.0,-49.25,-31.0,3600.0
2022-03-11 05:00:00,15740.0,60.0,100.0,57599.0,-5126.0,-930.75,2279.0,3600.0
2022-03-11 10:00:00,15729.0,60.0,100.0,57590.0,18.0,35.25,62.0,3600.0
2022-03-11 12:00:00,15737.0,60.0,100.0,41110.0,-5298.0,-309.0,1785.0,3552.0
2022-03-11 23:00:00,15742.0,60.0,100.0,56132.0,22289.0,24716.25,27534.0,3600.0
2022-03-11 17:00:00,15740.0,60.0,100.0,57062.0,45.0,543.75,973.0,3596.0
2022-03-12 02:00:00,15745.0,60.0,100.0,57600.0,-143.0,-58.0,-8.0,3600.0
2022-03-11 17:00:00,15735.0,60.0,100.0,57022.0,200.0,367.0,626.0,3596.0
2022-03-11 09:00:00,15744.0,60.0,100.0,57598.0,-742.0,801.5,1955.0,3600.0
2022-03-11 22:00:00,15742.0,60.0,100.0,50481.0,0.0,26261.75,33293.0,3600.0
2022-03-11 11:00:00,15744.0,60.0,100.0,57589.0,264.0,763.5,2092.0,3600.0
2022-03-11 14:00:00,15744.0,60.0,100.0,57590.0,94.0,217.75,318.0,3600.0
2022-03-11 20:00:00,15744.0,60.0,100.0,57570.0,-2993.0,-1316.75,152.0,3600.0
2022-03-11 18:00:00,15743.0,60.0,100.0,57580.0,-349.0,-299.0,-242.0,3600.0
2022-03-11 02:00:00,15741.0,60.0,100.0,57600.0,-755.0,-461.75,-250.0,3600.0
2022-03-11 23:00:00,15746.0,60.0,100.0,57454.0,-350.0,5099.5,9589.0,3600.0
2022-03-11 01:00:00,15745.0,60.0,100.0,57600.0,-303.0,-108.25,-4.0,3600.0
2022-03-12 00:00:00,15730.0,60.0,100.0,53753.0,23855.0,34048.0,47426.0,3585.0
2022-03-11 01:00:00,15730.0,60.0,100.0,57600.0,-18822.0,2393.5,29028.0,3600.0
2022-03-11 11:00:00,15731.0,60.0,100.0,57594.0,-15.0,35.0,90.0,3601.0
2022-03-11 05:00:00,15738.0,60.0,100.0,57599.0,-61.0,7.75,32.0,3600.0
2022-03-12 04:00:00,15731.0,60.0,100.0,57600.0,-30.0,-0.25,34.0,3600.0
2022-03-11 13:00:00,15732.0,60.0,100.0,57600.0,21.0,110.0,185.0,3600.0
2022-03-12 08:00:00,15732.0,60.0,100.0,35494.0,-26484.0,9931.0,68194.0,3358.0
2022-03-12 02:00:00,15729.0,60.0,100.0,57599.0,-49.0,-23.5,1.0,3600.0
2022-03-11 22:00:00,15731.0,60.0,100.0,56401.0,-4782.0,44151.0,147075.0,3600.0
2022-03-11 19:00:00,15729.0,60.0,100.0,57577.0,-99.0,-24.0,10.0,3600.0
2022-03-11 20:00:00,15740.0,60.0,100.0,51561.0,-14559.0,-5500.0,0.0,3600.0
2022-03-12 02:00:00,15737.0,60.0,100.0,57600.0,-141.0,-32.0,33.0,3600.0
2022-03-11 05:00:00,15741.0,60.0,100.0,57600.0,-57.0,-35.75,14.0,3600.0
2022-03-12 07:00:00,15739.0,60.0,100.0,57601.0,-22680.0,-14463.0,8685.0,3600.0
2022-03-11 05:00:00,15744.0,60.0,100.0,57600.0,-131.0,-29.5,45.0,3600.0
2022-03-11 07:00:00,15740.0,60.0,100.0,57601.0,-756.0,68.75,382.0,3600.0
2022-03-11 06:00:00,15734.0,60.0,100.0,57594.0,-118.0,-11.5,48.0,3600.0
2022-03-12 10:00:00,15737.0,60.0,100.0,54623.0,262.0,375.5,417.0,3600.0
2022-03-12 06:00:00,15739.0,60.0,100.0,57599.0,-22680.0,-4718.25,-1572.0,3600.0
2022-03-11 12:00:00,15735.0,60.0,100.0,57600.0,200.0,248.5,289.0,3600.0
2022-03-12 07:00:00,15737.0,60.0,100.0,30063.0,0.0,1538.25,16751.0,3058.0
2022-03-11 19:00:00,15731.0,60.0,100.0,57482.0,-128.0,-46.75,105.0,3600.0
2022-03-11 20:00:00,15735.0,60.0,100.0,31666.0,-38203.0,-2020.75,0.0,3142.0
2022-03-12 10:00:00,15736.0,60.0,100.0,57600.0,152.0,192.75,245.0,3600.0
2022-03-11 11:00:00,15737.0,60.0,100.0,57600.0,219.0,283.75,353.0,3600.0
2022-03-11 02:00:00,15730.0,60.0,100.0,57597.0,-18822.0,-15007.5,-7846.0,3600.0
2022-03-12 04:00:00,15745.0,60.0,100.0,57600.0,-149.0,-88.25,-32.0,3600.0
2022-03-12 04:00:00,15740.0,60.0,100.0,57600.0,-374.0,-142.75,27.0,3600.0
2022-03-11 20:00:00,15745.0,60.0,100.0,57556.0,-280.0,-177.25,-46.0,3600.0
2022-03-11 15:00:00,15733.0,60.0,100.0,57600.0,23.0,54.5,102.0,3600.0
2022-03-11 18:00:00,15742.0,60.0,100.0,56616.0,-1158.0,-656.25,487.0,3600.0
2022-03-11 19:00:00,15736.0,60.0,100.0,57503.0,-374.0,-151.75,-76.0,3600.0
2022-03-12 00:00:00,15747.0,60.0,100.0,57600.0,-24.0,-6.75,2.0,3600.0
2022-03-11 12:00:00,15733.0,60.0,100.0,57598.0,144.0,196.75,237.0,3600.0
2022-03-15 22:00:00,15742.0,60.0,100.0,1517.0,0.0,0.0,0.0,1921.0
2022-03-11 23:00:00,15734.0,60.0,100.0,57597.0,-2023.0,586.0,2753.0,3600.0
2022-03-11 12:00:00,15729.0,60.0,100.0,57399.0,-57.0,-27.75,0.0,3600.0
2022-03-11 09:00:00,15729.0,60.0,100.0,57564.0,-105.0,-12.0,51.0,3600.0
2022-03-11 16:00:00,15745.0,60.0,100.0,57595.0,17.0,54.75,76.0,3600.0
2022-03-12 02:00:00,15736.0,60.0,100.0,57600.0,-193.0,-100.5,-56.0,3600.0
2022-03-12 04:00:00,15732.0,60.0,100.0,57600.0,-1312.0,-151.0,615.0,3600.0
2022-03-12 01:00:00,15734.0,60.0,100.0,57598.0,-257.0,-146.75,-59.0,3600.0
2022-03-12 01:00:00,15731.0,60.0,100.0,57600.0,-3307.0,-1556.75,-413.0,3600.0
2022-03-12 06:00:00,15732.0,60.0,100.0,57552.0,0.0,1226.75,2128.0,3600.0
2022-03-11 12:00:00,15740.0,60.0,100.0,57600.0,-36.0,0.5,28.0,3600.0
2022-03-11 17:00:00,15729.0,60.0,100.0,57590.0,-53.0,3.75,30.0,3600.0
2022-03-11 00:00:00,15735.0,60.0,100.0,57600.0,-9981.0,-7344.25,390.0,3600.0
2022-03-11 11:00:00,15732.0,60.0,100.0,57590.0,401.0,479.75,553.0,3600.0
2022-03-12 02:00:00,15735.0,60.0,100.0,57600.0,-2065.0,-401.5,-46.0,3600.0
2022-03-12 00:00:00,15741.0,60.0,100.0,57601.0,-7793.0,825.75,4508.0,3600.0
2022-03-11 11:00:00,15745.0,60.0,100.0,57591.0,105.0,148.25,176.0,3600.0
2022-03-12 03:00:00,15736.0,20.0,33.333333333333336,20240.0,-4371.0,-1547.5,0.0,1269.0
