begintime,sk_object,duration,integrity,1593835652,1593835653,1593835654,1593835655,1593835656,1593835657,1593835658,1593835659,1593835660,1593835661,1593835662,1593835663,1593835664,1593835665,1593835666,1593835667,1593835668,1593835669,1593835670,1593835671,1593835675,1593835676,1593835767,1593835870,1593835871,1593835872,1593835873,1593835874,1593835875,1593835876,1593835877,1593835878,1593835879,1593835880,1593835881,1593835882,1593835883,1593835884,1593835885,1593835886,1593835887,1593835888,1593835889,1593835895,1593835896,1593835897
2022-02-03,883169.0,86400.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,77045.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883170.0,86400.0,100.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883171.0,86400.0,100.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,250.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883172.0,86400.0,100.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,45.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883173.0,86400.0,100.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,84785.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883174.0,86400.0,100.0,0.0,0.0,0.0,205.0,0.0,1552.0,186.0,143.0,0.0,1144598.0,,,,,,,,,,,,,86395.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883175.0,86400.0,100.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86395.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883176.0,86400.0,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883177.0,86400.0,100.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,215.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883178.0,86400.0,100.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,883179.0,86400.0,100.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,86400.0,,,,,,,,,,,,,,,,,,,,,,,
