begintime,sk_object,duration,integrity,M8036C3,M8036C4,M8036C5,M8036C6,M8036C0,M8036C1,M8036C2
2022-03-17,2811.0,5.0,0.3472222222222222,0.0,0.0,0.0,0.0,104.0,103.0,1.0
2022-03-17,2834.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-15,2831.0,2.0,0.1388888888888889,0.0,0.0,0.0,0.0,42.0,43.0,0.0
2022-03-17,2846.0,5.0,0.3472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,2823.0,16.0,1.1111111111111112,0.0,0.0,0.0,0.0,443.0,487.0,0.0
2022-03-11,2807.0,13.0,0.9027777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17,2833.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,17.0,19.0,1.0
2022-03-11,2817.0,13.0,0.9027777777777778,0.0,0.0,0.0,0.0,193.0,274.0,5.0
2022-03-11,2805.0,13.0,0.9027777777777778,0.0,0.0,0.0,0.0,145.0,177.0,0.0
2022-03-12,2821.0,10.0,0.6944444444444444,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-19,87585.0,4.0,0.2777777777777778,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-15,2819.0,2.0,0.1388888888888889,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-17,2812.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-17,2827.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,19.0,18.0,0.0
2022-03-12,2805.0,10.0,0.6944444444444444,0.0,0.0,0.0,0.0,25.0,25.0,0.0
2022-03-12,2837.0,10.0,0.6944444444444444,0.0,0.0,0.0,0.0,18.0,19.0,0.0
2022-03-11,2831.0,13.0,0.9027777777777778,0.0,0.0,0.0,0.0,515.0,455.0,5.0
2022-03-12,2807.0,10.0,0.6944444444444444,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-12,2831.0,10.0,0.6944444444444444,0.0,0.0,0.0,0.0,112.0,110.0,0.0
2022-03-11,2823.0,13.0,0.9027777777777778,0.0,0.0,0.0,0.0,206.0,219.0,7.0
2022-03-17,2818.0,7.0,0.4861111111111111,0.0,0.0,0.0,0.0,38.0,38.0,0.0
2022-03-17,2814.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,3.0,3.0,0.0
2022-03-17,2845.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-12,2826.0,10.0,0.6944444444444444,0.0,0.0,0.0,0.0,25.0,25.0,0.0
2022-03-15,2807.0,2.0,0.1388888888888889,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-17,2825.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,104.0,105.0,1.0
2022-03-12,2835.0,10.0,0.6944444444444444,0.0,0.0,0.0,0.0,12.0,12.0,0.0
2022-03-12,2822.0,5.0,0.3472222222222222,0.0,0.0,0.0,0.0,308.0,304.0,1.0
2022-03-11,2826.0,13.0,0.9027777777777778,0.0,0.0,0.0,0.0,209.0,199.0,4.0
2022-03-19,2819.0,16.0,1.1111111111111112,0.0,0.0,0.0,0.0,18.0,23.0,0.0
2022-03-17,2843.0,7.0,0.4861111111111111,0.0,0.0,0.0,0.0,55.0,51.0,1.0
2022-03-19,2807.0,16.0,1.1111111111111112,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-12,2817.0,10.0,0.6944444444444444,0.0,0.0,0.0,0.0,77.0,80.0,0.0
2022-03-15,2817.0,2.0,0.1388888888888889,0.0,0.0,0.0,0.0,38.0,40.0,0.0
2022-03-17,2804.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,18.0,9.0,0.0
2022-03-19,2839.0,2.0,0.1388888888888889,0.0,0.0,0.0,0.0,123.0,139.0,0.0
2022-03-17,2841.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,110.0,140.0,0.0
2022-03-17,2810.0,6.0,0.4166666666666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2022-03-15,2826.0,2.0,0.1388888888888889,0.0,0.0,0.0,0.0,9.0,10.0,0.0
2022-03-17,2816.0,7.0,0.4861111111111111,0.0,0.0,0.0,0.0,37.0,37.0,0.0
