begintime,sk_object,duration,integrity,1526728950,1526728951,1526729258,1526733179,1526729257,1526729497,1526735560,1526735561,1526729498,1526728156,1526728157,1526732887,1526733183,1526729477,1526733180,1526733181,1526735562,1526733182,1526728946,1526728947,1526728948,1526728949,1526735563,1526729256,1526735564,1526729476,1526729475,1526729478,1526745965,1526729661,1526729662,1526729663,1526729664,1526729903,1526729904,1526729905,1526729906,1526729907,1526729908,1526733176,1526733177,1526732885,1526745966,1526732886,1526733178,1526732878,1526732879,1526732880,1526732881,1526732882,1526732883,1526732884,1526735557,1526735558,1526735559,1526735565,1526735566,1526735567,1526736788,1526745967,1526742010,1526745961,1526737750,1526737822,1526737823,1526742011,1526737855,1526742012,1526745968,1526745969,1526746670,1526746671,1526746672,1526745962,1526745960,1526746673,1526745963,1526746674,1526745964,1526745958,1526745959,1526746669,1526746675,1526746676,1526746677,1526746678,1526746679,1526746680,1526746682,1526749456,1526749457,1526749458,1526749459,1526749460,1526749461,1526758987,1526758984,1526758985,1526758986
2022-02-03 00:00:00,811488.0,3600.0,100.0,0.0,0.0,53745368.0,283605.0,33816368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31902299.0,0.0,173929.0,14374809.0,0.0,520853.0,0.0,0.0,3.0,0.0,0.0,52660992.0,0.0,0.0,0.0,0.0,31885675.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78268306.0,234384194.0,0.0,0.0,0.0,180210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5018920.0,3822.0,8265.0,169765.0,0.0,11152.0,14369894.0,21894.0,509353.0,76394638.0,229209082.0,1720452.0,30557.0,54943.0,148449.0,227453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234085695.0,0.0,228210.0,0.0
2022-02-03 01:00:00,811539.0,3600.0,100.0,0.0,0.0,23722016.0,153737.0,453760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6945720.0,0.0,15726.0,232630.0,0.0,87224.0,0.0,0.0,1.0,0.0,0.0,23490136.0,0.0,0.0,0.0,0.0,6915272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7077200.0,39251009.0,0.0,0.0,0.0,101521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,11717524.0,7396.0,10473.0,7665.0,0.0,26038.0,224153.0,34662.0,60540.0,3449596.0,27243433.0,3328780.0,65848.0,127884.0,33292.0,23575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27667783.0,0.0,23575.0,0.0
2022-02-03 01:00:00,817694.0,3600.0,100.0,0.0,0.0,0.0,133433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34275.0,0.0,7877.0,10192.0,0.0,27511.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3545224.0,12380528.0,0.0,0.0,0.0,68473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12073804.0,7196.0,9577.0,0.0,0.0,26830.0,0.0,33763.0,0.0,0.0,0.0,3238504.0,66069.0,131026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-03 02:00:00,10288530.0,3600.0,100.0,0.0,0.0,0.0,39767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11750.0,0.0,2401.0,3212.0,0.0,8186.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080932.0,3684332.0,0.0,0.0,0.0,21500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3684332.0,2401.0,3212.0,0.0,0.0,8186.0,0.0,11750.0,0.0,0.0,0.0,1080932.0,21500.0,39767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-03 05:00:00,811488.0,3600.0,100.0,0.0,0.0,27534920.0,700904.0,10824840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8699907.0,0.0,634690.0,9169520.0,0.0,1265501.0,0.0,0.0,0.0,0.0,0.0,26737880.0,0.0,0.0,0.0,0.0,8689174.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285610799.0,569475629.0,0.0,0.0,0.0,423589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4515692.0,3408.0,6179.0,630941.0,0.0,10034.0,9163366.0,16704.0,1255125.0,283923635.0,564806593.0,1533820.0,27721.0,49335.0,394669.0,650368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578996684.0,0.0,652778.0,0.0
2022-02-03 06:00:00,817691.0,3600.0,100.0,0.0,0.0,16513632.0,345906.0,1573944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9328364.0,0.0,399117.0,878471.0,0.0,282650.0,0.0,0.0,4.0,0.0,0.0,15611744.0,0.0,0.0,0.0,0.0,9286866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179602983.0,127193004.0,0.0,0.0,0.0,328135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,17582696.0,11548.0,16304.0,386887.0,0.0,39072.0,866647.0,47468.0,242897.0,174099595.0,109303968.0,5196876.0,98903.0,192191.0,226851.0,151341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112028106.0,0.0,151341.0,0.0
2022-02-03 08:00:00,10288530.0,3600.0,100.0,0.0,0.0,0.0,101713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25507.0,0.0,5580.0,6745.0,0.0,20854.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511400.0,9384700.0,0.0,0.0,0.0,51300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,9384792.0,5580.0,6745.0,0.0,0.0,20854.0,0.0,25507.0,0.0,0.0,0.0,2511400.0,51301.0,101715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-03 09:00:00,811536.0,3600.0,100.0,0.0,0.0,95528352.0,4689764.0,26197072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37333600.0,0.0,2820377.0,11596571.0,0.0,10770827.0,0.0,0.0,30.0,0.0,0.0,92608864.0,0.0,0.0,0.0,0.0,37294741.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269170052.0,4846872687.0,0.0,0.0,0.0,2910284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,18788944.0,29596.0,40758.0,2790143.0,0.0,41752.0,11568363.0,54195.0,10728485.0,1255564724.0,4827818579.0,13318808.0,168845.0,216347.0,2739098.0,4471334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4901749363.0,0.0,4466340.0,0.0
2022-02-03 09:00:00,811537.0,3600.0,100.0,0.0,0.0,57467264.0,3488195.0,28249192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31379524.0,0.0,1235493.0,7252648.0,0.0,9241362.0,0.0,0.0,0.0,0.0,0.0,55845288.0,0.0,0.0,0.0,0.0,31354842.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555972447.0,4158613460.0,0.0,0.0,0.0,1952044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,12554300.0,12565.0,24323.0,1222927.0,0.0,27898.0,7239560.0,34803.0,9213470.0,550317655.0,4146062124.0,5654792.0,86483.0,141019.0,1865559.0,3347178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4197740391.0,0.0,3341330.0,0.0
