begintime,sk_object,duration,integrity,1526729562,1526729563,1526729564
2022-03-12 23:00:00,839276.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 14:00:00,839982.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 17:00:00,845916.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 14:00:00,835283.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 21:00:00,836381.0,3600.0,100.0,0.0,0.0,0.0
2022-03-14 00:00:00,851306.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 11:00:00,838594.0,3600.0,100.0,0.0,0.0,0.0
2022-02-12 01:00:00,843070.0,3600.0,100.0,0.0,0.0,0.0
2022-03-07 18:00:00,840995.0,3600.0,100.0,0.0,0.0,0.0
2022-02-19 07:00:00,834497.0,3600.0,100.0,0.0,0.0,0.0
2022-02-18 19:00:00,836020.0,3600.0,100.0,0.0,0.0,0.0
2022-02-05 17:00:00,841626.0,3600.0,100.0,0.0,0.0,0.0
2022-02-20 07:00:00,848355.0,3600.0,100.0,0.0,0.0,0.0
2022-03-15 02:00:00,838131.0,3600.0,100.0,0.0,0.0,0.0
2022-02-05 05:00:00,836992.0,3600.0,100.0,0.0,0.0,0.0
2022-03-06 20:00:00,842600.0,3600.0,100.0,0.0,0.0,0.0
2022-02-12 14:00:00,851971.0,3600.0,100.0,0.0,0.0,0.0
2022-02-19 17:00:00,842911.0,3600.0,100.0,0.0,0.0,0.0
2022-02-13 21:00:00,836176.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 18:00:00,843164.0,3600.0,100.0,0.0,0.0,0.0
2022-02-18 16:00:00,847569.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 16:00:00,833784.0,3600.0,100.0,0.0,0.0,0.0
2022-03-02 21:00:00,837832.0,3600.0,100.0,0.0,0.0,0.0
2022-02-17 20:00:00,845345.0,3600.0,100.0,0.0,0.0,0.0
2022-02-12 07:00:00,845585.0,3600.0,100.0,0.0,0.0,0.0
2022-03-03 01:00:00,851220.0,3600.0,100.0,0.0,0.0,0.0
2022-02-17 04:00:00,837625.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 19:00:00,841567.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 21:00:00,841363.0,3600.0,100.0,0.0,0.0,0.0
2022-02-03 05:00:00,845061.0,3600.0,100.0,0.0,0.0,0.0
2022-02-11 22:00:00,844030.0,3600.0,100.0,0.0,0.0,0.0
2022-02-03 04:00:00,840077.0,3600.0,100.0,0.0,0.0,0.0
2022-02-13 07:00:00,815810.0,3600.0,100.0,0.0,0.0,0.0
2022-03-06 06:00:00,845546.0,3600.0,100.0,0.0,0.0,0.0
2022-02-10 23:00:00,836204.0,3600.0,100.0,0.0,0.0,0.0
2022-02-06 13:00:00,838521.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 00:00:00,844717.0,3600.0,100.0,0.0,0.0,0.0
2022-02-20 00:00:00,848991.0,3600.0,100.0,0.0,0.0,0.0
2022-02-10 07:00:00,840149.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 04:00:00,837308.0,3600.0,100.0,0.0,0.0,0.0
2022-03-07 23:00:00,849320.0,3600.0,100.0,0.0,0.0,0.0
2022-02-18 14:00:00,850480.0,3600.0,100.0,0.0,0.0,0.0
2022-02-17 21:00:00,837617.0,3600.0,100.0,0.0,0.0,0.0
2022-02-05 23:00:00,851171.0,3600.0,100.0,0.0,0.0,0.0
2022-03-07 12:00:00,834596.0,3600.0,100.0,0.0,0.0,0.0
2022-02-05 22:00:00,846297.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 07:00:00,846148.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 07:00:00,848289.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 19:00:00,846206.0,3600.0,100.0,0.0,0.0,0.0
2022-03-06 19:00:00,834059.0,3600.0,100.0,0.0,0.0,0.0
2022-02-17 10:00:00,833747.0,3600.0,100.0,0.0,0.0,0.0
2022-02-11 07:00:00,849921.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 04:00:00,851700.0,3600.0,100.0,0.0,0.0,0.0
2022-02-10 15:00:00,842388.0,3600.0,100.0,0.0,0.0,0.0
2022-02-03 05:00:00,837601.0,3600.0,100.0,0.0,0.0,0.0
2022-03-15 00:00:00,842657.0,3600.0,100.0,0.0,0.0,0.0
2022-03-03 22:00:00,835452.0,3600.0,100.0,0.0,0.0,0.0
2022-02-12 02:00:00,846636.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 11:00:00,836807.0,3600.0,100.0,0.0,0.0,0.0
2022-02-10 23:00:00,834059.0,3600.0,100.0,0.0,0.0,0.0
2022-02-13 17:00:00,851293.0,3600.0,100.0,0.0,0.0,0.0
2022-02-03 03:00:00,841032.0,3600.0,100.0,0.0,0.0,0.0
2022-03-02 11:00:00,836547.0,3600.0,100.0,0.0,0.0,0.0
2022-02-17 03:00:00,845579.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 08:00:00,843392.0,3600.0,100.0,0.0,0.0,0.0
2022-03-14 15:00:00,850029.0,3600.0,100.0,0.0,0.0,0.0
2022-03-07 04:00:00,850662.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 22:00:00,838797.0,3600.0,100.0,0.0,0.0,0.0
2022-02-12 13:00:00,847260.0,3600.0,100.0,0.0,0.0,0.0
2022-03-07 04:00:00,845193.0,3600.0,100.0,0.0,0.0,0.0
2022-02-13 23:00:00,838348.0,3600.0,100.0,0.0,0.0,0.0
2022-02-03 03:00:00,851241.0,3600.0,100.0,0.0,0.0,0.0
2022-03-02 17:00:00,849803.0,3600.0,100.0,0.0,0.0,0.0
2022-03-14 15:00:00,850459.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 16:00:00,849983.0,3600.0,100.0,0.0,0.0,0.0
2022-02-13 21:00:00,837665.0,3600.0,100.0,0.0,0.0,0.0
2022-02-08 23:00:00,840142.0,3600.0,100.0,0.0,0.0,0.0
2022-03-06 21:00:00,843823.0,3600.0,100.0,0.0,0.0,0.0
2022-02-06 01:00:00,844307.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 03:00:00,52511592.0,3600.0,100.0,0.0,0.0,0.0
2022-02-19 11:00:00,17873827.0,3600.0,100.0,0.0,0.0,0.0
2022-03-10 11:00:00,835124.0,3600.0,100.0,0.0,0.0,0.0
2022-02-17 13:00:00,834793.0,3600.0,100.0,0.0,0.0,0.0
2022-03-03 22:00:00,844174.0,3600.0,100.0,0.0,0.0,0.0
2022-02-05 14:00:00,847325.0,3600.0,100.0,0.0,0.0,0.0
2022-03-15 10:00:00,846359.0,3600.0,100.0,0.0,0.0,0.0
2022-03-10 07:00:00,838600.0,3600.0,100.0,0.0,0.0,0.0
2022-02-19 18:00:00,838657.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 22:00:00,12330425.0,3600.0,100.0,0.0,0.0,0.0
2022-02-20 21:00:00,847201.0,3600.0,100.0,0.0,0.0,0.0
2022-02-10 12:00:00,844532.0,3600.0,100.0,0.0,0.0,0.0
2022-02-12 10:00:00,835889.0,3600.0,100.0,0.0,0.0,0.0
2022-02-12 23:00:00,833718.0,3600.0,100.0,0.0,0.0,0.0
2022-03-15 13:00:00,841511.0,3600.0,100.0,0.0,0.0,0.0
2022-02-08 18:00:00,839095.0,3600.0,100.0,0.0,0.0,0.0
2022-02-03 20:00:00,835721.0,3600.0,100.0,0.0,0.0,0.0
2022-03-02 20:00:00,846834.0,3600.0,100.0,0.0,0.0,0.0
2022-02-03 14:00:00,838055.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 22:00:00,849885.0,3600.0,100.0,0.0,0.0,0.0
2022-02-13 07:00:00,851488.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 10:00:00,849090.0,3600.0,100.0,0.0,0.0,0.0
2022-03-06 22:00:00,842928.0,3600.0,100.0,0.0,0.0,0.0
2022-03-01 23:00:00,838322.0,3600.0,100.0,0.0,0.0,0.0
2022-02-05 07:00:00,843508.0,3600.0,100.0,0.0,0.0,0.0
2022-02-06 14:00:00,850390.0,3600.0,100.0,0.0,0.0,0.0
2022-02-20 07:00:00,845454.0,3600.0,100.0,0.0,0.0,0.0
2022-03-03 12:00:00,841497.0,3600.0,100.0,0.0,0.0,0.0
2022-03-15 23:00:00,834307.0,3600.0,100.0,0.0,0.0,0.0
2022-03-10 13:00:00,843868.0,3600.0,100.0,0.0,0.0,0.0
2022-02-18 10:00:00,833865.0,3600.0,100.0,0.0,0.0,0.0
2022-03-02 17:00:00,12330440.0,3600.0,100.0,0.0,0.0,0.0
2022-02-03 19:00:00,836308.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 14:00:00,835940.0,3600.0,100.0,0.0,0.0,0.0
2022-02-06 10:00:00,838432.0,3600.0,100.0,0.0,0.0,0.0
2022-03-14 00:00:00,843490.0,3600.0,100.0,0.0,0.0,0.0
2022-02-06 22:00:00,839553.0,3600.0,100.0,0.0,0.0,0.0
2022-03-14 20:00:00,835620.0,3600.0,100.0,0.0,0.0,0.0
2022-02-05 04:00:00,853851.0,3600.0,100.0,0.0,0.0,0.0
2022-03-14 21:00:00,849455.0,3600.0,100.0,0.0,0.0,0.0
2022-03-10 05:00:00,839981.0,3600.0,100.0,0.0,0.0,0.0
2022-02-20 06:00:00,847678.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 13:00:00,838654.0,3600.0,100.0,0.0,0.0,0.0
2022-02-03 22:00:00,835047.0,3600.0,100.0,0.0,0.0,0.0
2022-02-12 12:00:00,842308.0,3600.0,100.0,0.0,0.0,0.0
2022-03-07 11:00:00,847425.0,3600.0,100.0,0.0,0.0,0.0
2022-02-12 13:00:00,851800.0,3600.0,100.0,0.0,0.0,0.0
2022-02-08 15:00:00,847049.0,3600.0,100.0,0.0,0.0,0.0
2022-02-08 17:00:00,849862.0,3600.0,100.0,0.0,0.0,0.0
2022-03-02 11:00:00,839534.0,3600.0,100.0,0.0,0.0,0.0
2022-03-15 03:00:00,851399.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 22:00:00,834477.0,3600.0,100.0,0.0,0.0,0.0
2022-03-03 05:00:00,836104.0,3600.0,100.0,0.0,0.0,0.0
2022-02-18 08:00:00,850485.0,3600.0,100.0,0.0,0.0,0.0
2022-02-05 14:00:00,10609308.0,3600.0,100.0,0.0,0.0,0.0
2022-02-06 10:00:00,833953.0,3600.0,100.0,0.0,0.0,0.0
2022-02-03 15:00:00,836489.0,3600.0,100.0,0.0,0.0,0.0
2022-03-10 19:00:00,849502.0,3600.0,100.0,0.0,0.0,0.0
2022-03-10 17:00:00,847967.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 12:00:00,841751.0,3600.0,100.0,0.0,0.0,0.0
2022-02-17 21:00:00,834690.0,3600.0,100.0,0.0,0.0,0.0
2022-02-20 11:00:00,840069.0,3600.0,100.0,0.0,0.0,0.0
2022-03-02 17:00:00,845881.0,3600.0,100.0,0.0,0.0,0.0
2022-03-10 17:00:00,845562.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 19:00:00,848905.0,3600.0,100.0,0.0,0.0,0.0
2022-03-02 22:00:00,840308.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 14:00:00,841395.0,3600.0,100.0,0.0,0.0,0.0
2022-03-02 21:00:00,843121.0,3600.0,100.0,0.0,0.0,0.0
2022-02-03 08:00:00,843470.0,3600.0,100.0,0.0,0.0,0.0
2022-03-02 08:00:00,846025.0,3600.0,100.0,0.0,0.0,0.0
2022-03-02 13:00:00,844515.0,3600.0,100.0,0.0,0.0,0.0
2022-02-03 07:00:00,838612.0,3600.0,100.0,0.0,0.0,0.0
2022-03-15 19:00:00,841459.0,3600.0,100.0,0.0,0.0,0.0
2022-02-18 04:00:00,849831.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 20:00:00,836718.0,3600.0,100.0,0.0,0.0,0.0
2022-02-12 01:00:00,850021.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 11:00:00,839871.0,3600.0,100.0,0.0,0.0,0.0
2022-03-12 10:00:00,839506.0,3600.0,100.0,0.0,0.0,0.0
2022-03-03 21:00:00,844085.0,3600.0,100.0,0.0,0.0,0.0
2022-02-05 05:00:00,847329.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 07:00:00,843800.0,3600.0,100.0,0.0,0.0,0.0
2022-03-03 05:00:00,850898.0,3600.0,100.0,0.0,0.0,0.0
2022-02-03 02:00:00,834494.0,3600.0,100.0,0.0,0.0,0.0
2022-03-03 12:00:00,850381.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 12:00:00,844092.0,3600.0,100.0,0.0,0.0,0.0
2022-03-03 06:00:00,847361.0,3600.0,100.0,0.0,0.0,0.0
2022-02-18 11:00:00,845771.0,3600.0,100.0,0.0,0.0,0.0
2022-03-06 22:00:00,843903.0,3600.0,100.0,0.0,0.0,0.0
2022-03-02 07:00:00,839473.0,3600.0,100.0,0.0,0.0,0.0
2022-02-06 16:00:00,849017.0,3600.0,100.0,0.0,0.0,0.0
2022-02-06 10:00:00,845727.0,3600.0,100.0,0.0,0.0,0.0
2022-02-10 16:00:00,850936.0,3600.0,100.0,0.0,0.0,0.0
2022-02-13 11:00:00,845418.0,3600.0,100.0,0.0,0.0,0.0
2022-02-03 12:00:00,851970.0,3600.0,100.0,0.0,0.0,0.0
2022-02-17 05:00:00,836396.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 07:00:00,833781.0,3600.0,100.0,0.0,0.0,0.0
2022-02-20 21:00:00,840922.0,3600.0,100.0,0.0,0.0,0.0
2022-02-11 01:00:00,845873.0,3600.0,100.0,0.0,0.0,0.0
2022-02-19 18:00:00,839142.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 17:00:00,843792.0,3600.0,100.0,0.0,0.0,0.0
2022-03-15 12:00:00,841235.0,3600.0,100.0,0.0,0.0,0.0
2022-03-14 23:00:00,837782.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 21:00:00,834984.0,3600.0,100.0,0.0,0.0,0.0
2022-03-15 20:00:00,837785.0,3600.0,100.0,0.0,0.0,0.0
2022-02-08 11:00:00,847093.0,3600.0,100.0,0.0,0.0,0.0
2022-02-13 13:00:00,848891.0,3600.0,100.0,0.0,0.0,0.0
2022-02-06 05:00:00,846626.0,3600.0,100.0,0.0,0.0,0.0
2022-02-03 14:00:00,841553.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 13:00:00,839371.0,3600.0,100.0,0.0,0.0,0.0
2022-03-12 05:00:00,848416.0,3600.0,100.0,0.0,0.0,0.0
2022-03-15 10:00:00,842295.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 15:00:00,848613.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 21:00:00,838468.0,3600.0,100.0,0.0,0.0,0.0
2022-03-07 23:00:00,846367.0,3600.0,100.0,0.0,0.0,0.0
2022-02-06 22:00:00,848644.0,3600.0,100.0,0.0,0.0,0.0
2022-02-20 20:00:00,845872.0,3600.0,100.0,0.0,0.0,0.0
2022-03-02 11:00:00,835992.0,3600.0,100.0,0.0,0.0,0.0
2022-02-05 11:00:00,848788.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 10:00:00,838883.0,3600.0,100.0,0.0,0.0,0.0
2022-02-05 20:00:00,835907.0,3600.0,100.0,0.0,0.0,0.0
2022-02-18 00:00:00,842177.0,3600.0,100.0,0.0,0.0,0.0
2022-02-11 13:00:00,842290.0,3600.0,100.0,0.0,0.0,0.0
2022-03-06 15:00:00,849253.0,3600.0,100.0,0.0,0.0,0.0
2022-02-18 13:00:00,842096.0,3600.0,100.0,0.0,0.0,0.0
2022-02-20 23:00:00,851833.0,3600.0,100.0,0.0,0.0,0.0
2022-02-19 14:00:00,838264.0,3600.0,100.0,0.0,0.0,0.0
2022-02-05 17:00:00,840521.0,3600.0,100.0,0.0,0.0,0.0
2022-02-08 21:00:00,837464.0,3600.0,100.0,0.0,0.0,0.0
2022-02-05 02:00:00,842538.0,3600.0,100.0,0.0,0.0,0.0
2022-02-08 11:00:00,844421.0,3600.0,100.0,0.0,0.0,0.0
2022-03-12 20:00:00,847146.0,3600.0,100.0,0.0,0.0,0.0
2022-02-13 14:00:00,839169.0,3600.0,100.0,0.0,0.0,0.0
2022-03-14 20:00:00,840084.0,3600.0,100.0,0.0,0.0,0.0
2022-02-12 14:00:00,844126.0,3600.0,100.0,0.0,0.0,0.0
2022-02-08 04:00:00,842062.0,3600.0,100.0,0.0,0.0,0.0
2022-02-19 01:00:00,837751.0,3600.0,100.0,0.0,0.0,0.0
2022-03-12 05:00:00,846253.0,3600.0,100.0,0.0,0.0,0.0
2022-03-07 15:00:00,849240.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 12:00:00,837106.0,3600.0,100.0,0.0,0.0,0.0
2022-03-12 08:00:00,835044.0,3600.0,100.0,0.0,0.0,0.0
2022-02-08 00:00:00,851032.0,3600.0,100.0,0.0,0.0,0.0
2022-03-07 05:00:00,851039.0,3600.0,100.0,0.0,0.0,0.0
2022-02-18 14:00:00,834957.0,3600.0,100.0,0.0,0.0,0.0
2022-02-10 13:00:00,851307.0,3600.0,100.0,0.0,0.0,0.0
2022-03-15 06:00:00,838792.0,3600.0,100.0,0.0,0.0,0.0
2022-03-11 14:00:00,848462.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 06:00:00,847744.0,3600.0,100.0,0.0,0.0,0.0
2022-02-06 16:00:00,846825.0,3600.0,100.0,0.0,0.0,0.0
2022-03-06 22:00:00,840178.0,3600.0,100.0,0.0,0.0,0.0
2022-03-14 03:00:00,847132.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 13:00:00,850413.0,3600.0,100.0,0.0,0.0,0.0
2022-02-12 17:00:00,836235.0,3600.0,100.0,0.0,0.0,0.0
2022-03-14 02:00:00,10609360.0,3600.0,100.0,0.0,0.0,0.0
2022-02-13 00:00:00,846200.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 08:00:00,847736.0,3600.0,100.0,0.0,0.0,0.0
2022-03-14 20:00:00,834455.0,3600.0,100.0,0.0,0.0,0.0
2022-03-14 05:00:00,834023.0,3600.0,100.0,0.0,0.0,0.0
2022-02-20 00:00:00,834851.0,3600.0,100.0,0.0,0.0,0.0
2022-02-11 08:00:00,837653.0,3600.0,100.0,0.0,0.0,0.0
2022-03-14 12:00:00,848529.0,3600.0,100.0,0.0,0.0,0.0
2022-02-11 22:00:00,847168.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 08:00:00,846378.0,3600.0,100.0,0.0,0.0,0.0
2022-02-11 02:00:00,850718.0,3600.0,100.0,0.0,0.0,0.0
2022-02-18 23:00:00,848639.0,3600.0,100.0,0.0,0.0,0.0
2022-02-17 13:00:00,840787.0,3600.0,100.0,0.0,0.0,0.0
2022-03-02 21:00:00,842666.0,3600.0,100.0,0.0,0.0,0.0
2022-03-01 11:00:00,842453.0,3600.0,100.0,0.0,0.0,0.0
2022-03-01 07:00:00,842054.0,3600.0,100.0,0.0,0.0,0.0
2022-02-13 04:00:00,843117.0,3600.0,100.0,0.0,0.0,0.0
2022-02-03 11:00:00,844553.0,3600.0,100.0,0.0,0.0,0.0
2022-02-20 19:00:00,850267.0,3600.0,100.0,0.0,0.0,0.0
2022-03-01 17:00:00,841095.0,3600.0,100.0,0.0,0.0,0.0
2022-03-10 23:00:00,838105.0,3600.0,100.0,0.0,0.0,0.0
2022-03-12 06:00:00,840154.0,3600.0,100.0,0.0,0.0,0.0
2022-02-05 15:00:00,851631.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 01:00:00,841131.0,3600.0,100.0,0.0,0.0,0.0
2022-02-10 07:00:00,846971.0,3600.0,100.0,0.0,0.0,0.0
2022-03-14 08:00:00,852072.0,3600.0,100.0,0.0,0.0,0.0
2022-03-07 19:00:00,833848.0,3600.0,100.0,0.0,0.0,0.0
2022-02-19 02:00:00,842307.0,3600.0,100.0,0.0,0.0,0.0
2022-02-17 16:00:00,850608.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 09:00:00,838878.0,3600.0,100.0,0.0,0.0,0.0
2022-02-10 14:00:00,838662.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 05:00:00,834135.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 04:00:00,849104.0,3600.0,100.0,0.0,0.0,0.0
2022-02-12 04:00:00,849673.0,3600.0,100.0,0.0,0.0,0.0
2022-02-08 13:00:00,839611.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 20:00:00,849614.0,3600.0,100.0,0.0,0.0,0.0
2022-03-01 21:00:00,841889.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 06:00:00,843247.0,3600.0,100.0,0.0,0.0,0.0
2022-02-17 06:00:00,850719.0,3600.0,100.0,0.0,0.0,0.0
2022-02-20 13:00:00,851439.0,3600.0,100.0,0.0,0.0,0.0
2022-03-07 10:00:00,847663.0,3600.0,100.0,0.0,0.0,0.0
2022-03-12 10:00:00,835708.0,3600.0,100.0,0.0,0.0,0.0
2022-02-19 12:00:00,842570.0,3600.0,100.0,0.0,0.0,0.0
2022-03-01 04:00:00,843488.0,3600.0,100.0,0.0,0.0,0.0
2022-03-03 17:00:00,846773.0,3600.0,100.0,0.0,0.0,0.0
2022-02-06 04:00:00,839032.0,3600.0,100.0,0.0,0.0,0.0
2022-03-10 05:00:00,840659.0,3600.0,100.0,0.0,0.0,0.0
2022-02-08 14:00:00,847484.0,3600.0,100.0,0.0,0.0,0.0
2022-03-14 00:00:00,845933.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 07:00:00,38990784.0,3600.0,100.0,0.0,0.0,0.0
2022-02-06 02:00:00,851767.0,3600.0,100.0,0.0,0.0,0.0
2022-03-10 09:00:00,836667.0,3600.0,100.0,0.0,0.0,0.0
2022-02-17 22:00:00,849098.0,3600.0,100.0,0.0,0.0,0.0
2022-03-03 12:00:00,842910.0,3600.0,100.0,0.0,0.0,0.0
2022-03-15 06:00:00,839148.0,3600.0,100.0,0.0,0.0,0.0
2022-03-12 15:00:00,840312.0,3600.0,100.0,0.0,0.0,0.0
2022-03-06 14:00:00,844439.0,3600.0,100.0,0.0,0.0,0.0
2022-03-06 20:00:00,844642.0,3600.0,100.0,0.0,0.0,0.0
2022-02-13 06:00:00,842236.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 08:00:00,836074.0,3600.0,100.0,0.0,0.0,0.0
2022-02-18 11:00:00,848500.0,3600.0,100.0,0.0,0.0,0.0
2022-02-17 04:00:00,851503.0,3600.0,100.0,0.0,0.0,0.0
2022-03-01 12:00:00,837472.0,3600.0,100.0,0.0,0.0,0.0
2022-02-13 04:00:00,848649.0,3600.0,100.0,0.0,0.0,0.0
2022-02-12 15:00:00,835171.0,3600.0,100.0,0.0,0.0,0.0
2022-02-05 16:00:00,847810.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 08:00:00,836109.0,3600.0,100.0,0.0,0.0,0.0
2022-02-17 08:00:00,850784.0,3600.0,100.0,0.0,0.0,0.0
2022-03-10 06:00:00,840156.0,3600.0,100.0,0.0,0.0,0.0
2022-03-14 08:00:00,851037.0,3600.0,100.0,0.0,0.0,0.0
2022-03-02 10:00:00,844473.0,3600.0,100.0,0.0,0.0,0.0
2022-03-13 01:00:00,837925.0,3600.0,100.0,0.0,0.0,0.0
2022-02-05 18:00:00,844828.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 14:00:00,850065.0,3600.0,100.0,0.0,0.0,0.0
2022-03-07 03:00:00,848960.0,3600.0,100.0,0.0,0.0,0.0
2022-02-19 02:00:00,842753.0,3600.0,100.0,0.0,0.0,0.0
2022-03-03 08:00:00,850206.0,3600.0,100.0,0.0,0.0,0.0
2022-03-15 16:00:00,849590.0,3600.0,100.0,0.0,0.0,0.0
2022-03-02 23:00:00,848813.0,3600.0,100.0,0.0,0.0,0.0
2022-03-10 05:00:00,834538.0,3600.0,100.0,0.0,0.0,0.0
2022-02-19 03:00:00,848320.0,3600.0,100.0,0.0,0.0,0.0
2022-02-20 13:00:00,850631.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 21:00:00,838782.0,3600.0,100.0,0.0,0.0,0.0
2022-03-12 18:00:00,852070.0,3600.0,100.0,0.0,0.0,0.0
2022-03-10 22:00:00,838368.0,3600.0,100.0,0.0,0.0,0.0
2022-02-04 13:00:00,845827.0,3600.0,100.0,0.0,0.0,0.0
2022-02-12 12:00:00,834566.0,3600.0,100.0,0.0,0.0,0.0
2022-03-15 03:00:00,845576.0,3600.0,100.0,0.0,0.0,0.0
2022-02-13 07:00:00,833766.0,3600.0,100.0,0.0,0.0,0.0
2022-02-06 02:00:00,851599.0,3600.0,100.0,0.0,0.0,0.0
2022-02-11 11:00:00,833685.0,3600.0,100.0,0.0,0.0,0.0
2022-02-08 04:00:00,846886.0,3600.0,100.0,0.0,0.0,0.0
