begintime,sk_object,duration,integrity,M51375C0,M51375C1,M51375C2,M51375C3,M51375C4,M51375C5,M51375C6,M51375C7,M51375C8,M51375C9,M51375C10,M51375C11,M51375C12,M51375C13,M51375C14,M51375C15
2022-03-12 16:00:00,15923.0,60.0,100.0,33035580.0,345277.0,395252.0,4246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 11:00:00,15930.0,60.0,100.0,0.0,0.0,220458.0,2835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4336682.0,59694.0
2022-03-19 03:00:00,15897.0,60.0,100.0,24644784.0,280806.0,216842.0,2787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 03:00:00,15941.0,60.0,100.0,0.0,0.0,232222.0,2985.0,0.0,0.0,0.0,0.0,653158.0,501.0,0.0,0.0,0.0,0.0,582171625.0,527362.0
2022-03-11 22:00:00,15922.0,60.0,100.0,18548796.0,207881.0,188468.0,2426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 00:00:00,15918.0,60.0,100.0,19672388.0,214337.0,216614.0,2783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 03:00:00,15932.0,60.0,100.0,9427084.0,108840.0,300944.0,3474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,15.0
2022-03-18 02:00:00,15928.0,60.0,100.0,0.0,0.0,216248.0,2779.0,0.0,0.0,2943021.0,5512.0,1695491.0,1770.0,0.0,0.0,0.0,0.0,9181701044.0,7895803.0
2022-03-14 19:00:00,15908.0,60.0,100.0,0.0,0.0,210190.0,2702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4130994.0,56902.0
2022-03-12 23:00:00,15942.0,60.0,100.0,0.0,0.0,234782.0,3017.0,0.0,0.0,0.0,0.0,4381323.0,5537.0,0.0,0.0,0.0,0.0,14695970453.0,12235355.0
2022-03-11 22:00:00,15934.0,60.0,100.0,0.0,0.0,216656.0,2796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3882962.0,52793.0
2022-03-12 03:00:00,15903.0,60.0,100.0,14117912.0,156092.0,216396.0,2782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 06:00:00,15908.0,60.0,100.0,0.0,0.0,218680.0,2811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4323874.0,59536.0
2022-03-17 10:00:00,15918.0,60.0,100.0,30011556.0,327323.0,198788.0,2555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-18 09:00:00,15949.0,60.0,100.0,0.0,0.0,224486.0,2888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4321446.0,59507.0
2022-03-16 04:00:00,15900.0,60.0,100.0,14923716.0,167356.0,316810.0,3550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19 09:00:00,15901.0,60.0,100.0,40350008.0,443205.0,216442.0,2782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 11:00:00,15937.0,60.0,100.0,68456408.0,766422.0,1563924.0,10708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6480.0,162.0
2022-03-14 16:00:00,15928.0,60.0,100.0,0.0,0.0,216522.0,2783.0,0.0,0.0,6001941.0,6599.0,11322045.0,16246.0,0.0,0.0,0.0,0.0,13410270921.0,11460946.0
2022-03-11 22:00:00,15931.0,60.0,100.0,66132260.0,691311.0,216728.0,2785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 12:00:00,15934.0,60.0,100.0,0.0,0.0,226422.0,2913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3959184.0,54391.0
2022-03-16 12:00:00,15946.0,60.0,100.0,0.0,0.0,238272.0,3064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4686310.0,64559.0
2022-03-13 23:00:00,15937.0,60.0,100.0,44504448.0,506073.0,813058.0,6649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2760.0,69.0
2022-03-11 09:00:00,15908.0,60.0,100.0,0.0,0.0,215012.0,2764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4275074.0,58893.0
2022-03-12 13:00:00,15916.0,60.0,100.0,0.0,0.0,230396.0,2967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4222230.0,58024.0
2022-03-16 23:00:00,15921.0,60.0,100.0,0.0,0.0,216636.0,2785.0,0.0,0.0,0.0,0.0,6240728.0,10455.0,0.0,0.0,0.0,0.0,17054710486.0,15053640.0
2022-03-13 11:00:00,15903.0,60.0,100.0,32799492.0,356650.0,198182.0,2548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17 03:00:00,15915.0,60.0,100.0,0.0,0.0,218186.0,2805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4327126.0,59609.0
2022-03-16 20:00:00,15906.0,60.0,100.0,0.0,0.0,199816.0,2569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3907206.0,53800.0
