begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,L.Thrp.bits.DL
2022-02-02,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,95.83333333333333,141736160624.0
2022-02-03,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,189674624208.0
2022-02-04,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,122484828912.0
2022-02-05,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,92954095040.0
2022-02-06,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,114271795728.0
2022-02-08,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,200299538808.0
2022-02-10,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,295895421376.0
2022-02-11,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,192473214280.0
2022-02-12,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,111303960440.0
2022-02-13,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,75536778040.0
2022-02-17,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,87.5,64818926624.0
2022-02-18,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,77234943600.0
2022-02-19,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,70265283720.0
2022-02-20,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,121867427136.0
2022-03-01,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,128447272976.0
2022-03-02,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,117973225888.0
2022-03-03,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,123374518584.0
2022-03-06,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,91.66666666666667,91328071928.0
2022-03-07,"4G_PORTLOKO_SLMINING/Cell:eNodeB Function Name=4G_PORTLOKO_SLMINING,Local Cell ID=1,Cell Name=4G_PORTLOKO_SLMINING-1",809032.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,dynamic,100.0,184276251488.0
