begintime,sk_object,1277269417,1277269418,1277269419,1277269420,1277269421,1277269422,1277269423,1277269424,1277269425,1277269426,1277269427,1277269428,1277269429,1277269430,1277269431,1277269432,1277269433,1277269434,1277269435,1277269436,1277269437,1277269438,1277269439,1277269440,1277269441,1277269442,1277269443,1277269447,1277269449,1277869417,1277869418,1277869419,1278069417,1278069418,1278069419,1278069420,1278069421,1278069422,1279869417,1279869420,1279869421,1279869422,1279869423,1279869424,1279869425,1279869427,1279869429,1279869430,1279870418,1279870419,1279870420,1279870421,1279870422,1279870423,1282411392,1282411393,1282411394,1282411395,1282411396,1282411397,1282412159,1282412160,1282423788,1282423789,1282432498,1282432598,1282435898,duration
2022-03-01 00:00:00,7478707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,54729.0,0.0,56763.0,1242156.0,1609694.0,47300.0,36747.0,26.261,43.805,4801.0,3946.454,99003.0,5017.0,0.0,4801.0,5934.0,5859.619,0.0,6653.0,2700741.0,3754013.0,4583.0,6794.0,3751.0,5213.0,1041.0,1035.0,259.0,257.0,2900.0,2888.0,6579.0,48150.0,99.614,99.584,0.0,0.0,0.0,PT3600S
2022-03-01 01:00:00,7478707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,24823.0,0.0,47167.0,425634.0,547976.0,16787.0,12936.0,25.355,42.361,3255.0,2678.09,55067.0,1036.0,0.0,3255.0,4387.0,4565.763,0.0,5224.0,2117485.0,2402043.0,3510.0,4253.0,2940.0,3336.0,1041.0,968.0,259.0,238.0,2900.0,2708.0,3622.0,21201.0,93.4,91.908,0.0,0.0,0.0,PT3600S
2022-03-01 02:00:00,7478707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,14606.0,0.0,37822.0,262254.0,329535.0,10306.0,7891.0,25.447,41.761,2429.0,2146.454,34119.0,778.0,0.0,2429.0,3509.0,4083.814,0.0,4239.0,1883441.0,1926989.0,2772.0,3060.0,2615.0,2676.0,1041.0,982.0,259.0,242.0,2900.0,2744.0,1956.0,12650.0,94.646,93.763,0.0,0.0,0.0,PT3600S
2022-03-01 03:00:00,7478707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,10557.0,0.0,42278.0,242098.0,285902.0,9228.0,7111.0,26.235,40.206,3035.0,2068.969,44465.0,1944.0,0.0,3035.0,4042.0,4047.231,0.0,4993.0,1844577.0,2016215.0,7704.0,10798.0,2561.0,2800.0,1041.0,995.0,259.0,247.0,2900.0,2783.0,1092.0,9465.0,95.967,95.427,0.0,0.0,0.0,PT3600S
2022-03-01 04:00:00,7478707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,17852.0,0.0,34281.0,256198.0,315910.0,10118.0,8137.0,25.321,38.824,2079.0,1863.101,27650.0,694.0,0.0,2079.0,3174.0,3884.213,0.0,4044.0,1707336.0,1694741.0,2537.0,2615.0,2371.0,2353.0,1041.0,1035.0,259.0,258.0,2900.0,2886.0,1515.0,16337.0,99.551,99.614,0.0,0.0,0.0,PT3600S
2022-03-01 05:00:00,7478707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,30425.0,0.0,35285.0,580570.0,710757.0,22593.0,17768.0,25.697,40.002,2512.0,2023.172,36648.0,852.0,0.0,2512.0,3574.0,4065.561,0.0,4451.0,1816013.0,1841230.0,2789.0,3138.0,2522.0,2557.0,1041.0,1033.0,259.0,257.0,2900.0,2883.0,2578.0,27847.0,99.422,99.528,0.0,0.0,0.0,PT3600S
2022-03-01 06:00:00,7478707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,95602.0,0.0,43270.0,2521046.0,3022782.0,98675.0,76276.0,25.549,39.63,3936.0,3073.507,72672.0,679.0,0.0,3936.0,5108.0,5181.892,0.0,5968.0,2338430.0,2745260.0,4235.0,5398.0,3247.0,3812.0,1041.0,1035.0,259.0,258.0,2900.0,2886.0,7579.0,88023.0,99.53,99.614,0.0,0.0,0.0,PT3600S
2022-03-01 07:00:00,7478707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,339173.0,0.0,62329.0,9810229.0,12759800.0,373010.0,295281.0,26.3,43.212,4677.0,4334.8,89023.0,1721.0,0.0,4677.0,5731.0,6268.957,0.0,6487.0,3775156.0,5012366.0,6492.0,8687.0,5243.0,6961.0,1041.0,1035.0,259.0,258.0,2900.0,2885.0,28179.0,310994.0,99.517,99.614,0.0,0.0,0.0,PT3600S
2022-03-01 08:00:00,7478707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,477605.0,0.0,80824.0,14197820.0,19395046.0,530175.0,426757.0,26.779,45.448,4939.0,4686.651,96792.0,11055.0,0.0,4939.0,5904.0,6441.157,0.0,6577.0,5122434.0,7213143.0,7842.0,11382.0,7114.0,10018.0,1041.0,1033.0,259.0,257.0,2900.0,2882.0,41002.0,436603.0,99.406,99.544,0.0,0.0,0.0,PT3600S
