begintime,sk_object,duration,integrity,1282423987,1282423988
2022-03-13 09:00:00,630581.0,3600.0,100.0,11.842,11.452
2022-03-01 22:00:00,630566.0,3600.0,100.0,10.996,10.565
2022-03-12 08:00:00,630581.0,3600.0,100.0,12.202,11.889
2022-03-11 18:00:00,630582.0,3600.0,100.0,13.652,13.021
2022-03-01 05:00:00,630566.0,3600.0,100.0,2.061,1.847
2022-02-12 13:00:00,630582.0,3600.0,100.0,12.509,11.852
2022-02-10 12:00:00,630582.0,3600.0,100.0,12.721,12.119
2022-02-10 09:00:00,630582.0,3600.0,100.0,13.498,12.991
2022-03-10 05:00:00,630566.0,3600.0,100.0,1.983,1.772
2022-03-01 15:00:00,630582.0,3600.0,100.0,12.908,12.194
2022-02-10 01:00:00,630567.0,3600.0,100.0,2.106,1.814
2022-03-13 12:00:00,630581.0,3600.0,100.0,10.995,10.491
2022-03-01 08:00:00,630581.0,3600.0,100.0,13.272,12.777
2022-02-11 22:00:00,630582.0,3600.0,100.0,11.32,10.855
2022-02-20 13:00:00,630582.0,3600.0,100.0,12.227,11.644
2022-02-10 16:00:00,630582.0,3600.0,100.0,12.609,11.929
2022-02-13 17:00:00,630581.0,3600.0,100.0,13.351,12.676
2022-03-01 19:00:00,630566.0,3600.0,100.0,17.037,16.48
2022-02-03 13:00:00,630582.0,3600.0,100.0,12.32,11.69
2022-02-20 12:00:00,630566.0,3600.0,100.0,12.021,11.458
2022-02-05 20:00:00,630567.0,3600.0,100.0,19.109,18.746
2022-03-15 02:00:00,630566.0,3600.0,100.0,1.562,1.328
2022-03-02 19:00:00,630566.0,3600.0,100.0,17.6,16.988
2022-02-18 07:00:00,630582.0,3600.0,100.0,8.212,7.871
2022-02-13 06:00:00,630582.0,3600.0,100.0,3.014,2.761
2022-02-04 15:00:00,630567.0,3600.0,100.0,13.302,12.676
2022-02-13 01:00:00,630582.0,3600.0,100.0,2.494,2.167
2022-02-04 18:00:00,630566.0,3600.0,100.0,14.621,13.982
2022-02-20 11:00:00,630581.0,3600.0,100.0,12.022,11.481
2022-02-19 07:00:00,630582.0,3600.0,100.0,8.28,7.918
2022-02-17 15:00:00,630581.0,3600.0,100.0,12.322,11.716
2022-02-20 11:00:00,630567.0,3600.0,100.0,12.027,11.487
2022-02-12 20:00:00,630581.0,3600.0,100.0,19.509,19.107
2022-03-13 06:00:00,630582.0,3600.0,100.0,3.431,3.129
2022-03-15 23:00:00,630581.0,3600.0,100.0,5.816,5.407
2022-03-13 20:00:00,630566.0,3600.0,100.0,17.328,16.899
2022-03-06 23:00:00,630566.0,3600.0,100.0,5.773,5.349
2022-02-17 15:00:00,630567.0,3600.0,100.0,12.333,11.713
2022-02-06 09:00:00,630581.0,3600.0,100.0,12.548,12.148
2022-02-10 14:00:00,630581.0,3600.0,100.0,11.932,11.345
2022-02-03 21:00:00,630567.0,3600.0,100.0,16.147,15.717
2022-02-13 03:00:00,630581.0,3600.0,100.0,1.539,1.326
2022-02-03 06:00:00,630567.0,3600.0,100.0,3.725,3.422
2022-03-06 12:00:00,630566.0,3600.0,100.0,12.387,11.813
2022-03-13 19:00:00,630566.0,3600.0,100.0,16.864,16.274
2022-03-14 13:00:00,630567.0,3600.0,100.0,10.167,9.686
2022-03-02 03:00:00,630566.0,3600.0,100.0,1.355,1.151
2022-03-06 19:00:00,630581.0,3600.0,100.0,17.866,17.36
2022-02-12 21:00:00,630566.0,3600.0,100.0,17.118,16.703
2022-03-07 09:00:00,630582.0,3600.0,100.0,14.007,13.577
2022-02-03 01:00:00,630581.0,3600.0,100.0,2.126,1.82
2022-03-14 14:00:00,630581.0,3600.0,100.0,10.408,9.935
2022-02-05 15:00:00,630582.0,3600.0,100.0,12.184,11.581
2022-02-05 13:00:00,630567.0,3600.0,100.0,12.275,11.716
2022-02-04 08:00:00,630582.0,3600.0,100.0,12.724,12.29
2022-03-03 02:00:00,630582.0,3600.0,100.0,1.474,1.259
2022-03-07 10:00:00,630581.0,3600.0,100.0,14.045,13.526
2022-03-10 03:00:00,630582.0,3600.0,100.0,1.356,1.15
2022-02-19 18:00:00,630567.0,3600.0,100.0,13.665,13.022
2022-02-17 17:00:00,630566.0,3600.0,100.0,13.074,12.391
2022-02-05 05:00:00,630567.0,3600.0,100.0,1.951,1.75
2022-02-13 19:00:00,630566.0,3600.0,100.0,17.517,16.951
2022-02-03 18:00:00,630582.0,3600.0,100.0,14.489,13.8
2022-02-18 11:00:00,630581.0,3600.0,100.0,13.291,12.7
2022-02-05 14:00:00,630567.0,3600.0,100.0,12.274,11.706
2022-03-12 20:00:00,630582.0,3600.0,100.0,18.915,18.495
2022-03-12 10:00:00,630567.0,3600.0,100.0,12.954,12.472
2022-03-13 21:00:00,630567.0,3600.0,100.0,14.79,14.36
2022-02-05 04:00:00,630566.0,3600.0,100.0,1.481,1.318
2022-03-11 09:00:00,630582.0,3600.0,100.0,14.076,13.53
2022-02-12 21:00:00,630582.0,3600.0,100.0,17.114,16.708
2022-02-06 19:00:00,630567.0,3600.0,100.0,16.933,16.414
2022-02-11 22:00:00,630581.0,3600.0,100.0,11.335,10.859
2022-02-18 05:00:00,630582.0,3600.0,100.0,1.943,1.74
2022-02-08 23:00:00,630567.0,3600.0,100.0,5.73,5.324
2022-02-12 03:00:00,630566.0,3600.0,100.0,1.55,1.327
2022-03-12 06:00:00,630581.0,3600.0,100.0,3.628,3.376
2022-03-10 17:00:00,630566.0,3600.0,100.0,12.687,12.048
2022-03-02 23:00:00,630567.0,3600.0,100.0,5.758,5.294
2022-03-11 18:00:00,630566.0,3600.0,100.0,13.648,13.024
2022-03-11 11:00:00,630567.0,3600.0,100.0,13.155,12.588
2022-02-06 08:00:00,630566.0,3600.0,100.0,11.362,11.055
2022-02-08 20:00:00,630566.0,3600.0,100.0,19.361,18.994
2022-02-11 20:00:00,630581.0,3600.0,100.0,19.383,19.097
2022-02-20 19:00:00,630566.0,3600.0,100.0,17.168,16.576
2022-02-05 18:00:00,630581.0,3600.0,100.0,14.008,13.397
2022-02-04 01:00:00,630566.0,3600.0,100.0,2.068,1.766
2022-03-12 07:00:00,630582.0,3600.0,100.0,9.041,8.833
2022-02-11 05:00:00,630581.0,3600.0,100.0,1.957,1.757
2022-02-12 05:00:00,630567.0,3600.0,100.0,2.026,1.809
2022-03-14 11:00:00,630566.0,3600.0,100.0,11.394,10.922
2022-03-07 19:00:00,630567.0,3600.0,100.0,18.156,17.548
2022-02-19 14:00:00,630581.0,3600.0,100.0,11.746,11.206
2022-03-10 21:00:00,630582.0,3600.0,100.0,16.561,16.254
2022-02-11 05:00:00,630566.0,3600.0,100.0,1.957,1.762
2022-02-12 14:00:00,630567.0,3600.0,100.0,12.451,11.82
2022-03-03 15:00:00,630567.0,3600.0,100.0,12.212,11.586
2022-03-14 05:00:00,630582.0,3600.0,100.0,1.996,1.757
2022-02-03 23:00:00,630582.0,3600.0,100.0,5.701,5.265
2022-02-03 18:00:00,630567.0,3600.0,100.0,14.482,13.792
2022-02-03 21:00:00,630581.0,3600.0,100.0,16.141,15.716
2022-03-11 04:00:00,630566.0,3600.0,100.0,1.316,1.162
2022-02-11 09:00:00,630582.0,3600.0,100.0,13.577,13.18
2022-03-01 18:00:00,630566.0,3600.0,100.0,13.714,13.099
2022-03-10 13:00:00,630582.0,3600.0,100.0,11.81,11.186
2022-02-13 18:00:00,630567.0,3600.0,100.0,14.377,13.711
2022-03-14 15:00:00,630567.0,3600.0,100.0,10.418,9.95
2022-02-17 11:00:00,630582.0,3600.0,100.0,13.152,12.598
2022-02-05 13:00:00,630582.0,3600.0,100.0,12.275,11.725
2022-02-20 03:00:00,630581.0,3600.0,100.0,1.55,1.333
2022-02-18 19:00:00,630566.0,3600.0,100.0,17.511,16.909
2022-03-13 12:00:00,630582.0,3600.0,100.0,10.999,10.486
2022-02-03 22:00:00,630566.0,3600.0,100.0,10.892,10.41
2022-02-10 05:00:00,630582.0,3600.0,100.0,1.991,1.791
2022-02-13 17:00:00,630567.0,3600.0,100.0,13.344,12.67
2022-02-05 10:00:00,630582.0,3600.0,100.0,13.338,12.908
2022-02-03 03:00:00,630566.0,3600.0,100.0,1.523,1.324
2022-02-17 13:00:00,630567.0,3600.0,100.0,12.159,11.569
2022-03-15 14:00:00,630582.0,3600.0,100.0,11.098,10.622
2022-03-12 19:00:00,630581.0,3600.0,100.0,16.805,16.249
2022-03-10 10:00:00,630566.0,3600.0,100.0,13.727,13.155
2022-02-10 06:00:00,630582.0,3600.0,100.0,3.638,3.352
2022-03-07 01:00:00,630566.0,3600.0,100.0,1.964,1.72
2022-03-06 03:00:00,630582.0,3600.0,100.0,1.589,1.359
2022-03-14 01:00:00,630581.0,3600.0,100.0,1.646,1.443
2022-03-07 00:00:00,630582.0,3600.0,100.0,3.079,2.763
2022-03-14 15:00:00,630566.0,3600.0,100.0,10.414,9.95
2022-02-10 23:00:00,630567.0,3600.0,100.0,5.859,5.461
2022-02-06 17:00:00,630566.0,3600.0,100.0,13.397,12.778
2022-02-05 20:00:00,630581.0,3600.0,100.0,19.11,18.747
2022-03-10 01:00:00,630566.0,3600.0,100.0,2.196,1.91
2022-02-17 15:00:00,630566.0,3600.0,100.0,12.333,11.727
2022-02-13 04:00:00,630567.0,3600.0,100.0,1.508,1.341
2022-02-18 01:00:00,630566.0,3600.0,100.0,2.455,2.125
2022-02-06 21:00:00,630581.0,3600.0,100.0,15.082,14.724
2022-02-04 14:00:00,630582.0,3600.0,100.0,12.57,11.984
2022-02-20 23:00:00,630566.0,3600.0,100.0,5.39,4.978
2022-02-10 11:00:00,630566.0,3600.0,100.0,12.95,12.363
2022-03-10 23:00:00,630567.0,3600.0,100.0,6.212,5.833
2022-03-12 17:00:00,630566.0,3600.0,100.0,11.842,11.215
2022-02-18 09:00:00,630566.0,3600.0,100.0,13.706,13.221
2022-03-14 12:00:00,630582.0,3600.0,100.0,10.817,10.325
2022-03-02 03:00:00,630581.0,3600.0,100.0,1.355,1.155
2022-02-11 18:00:00,630567.0,3600.0,100.0,14.124,13.491
2022-02-05 12:00:00,630566.0,3600.0,100.0,12.552,12.02
2022-02-11 19:00:00,630582.0,3600.0,100.0,17.368,16.86
2022-03-15 01:00:00,630581.0,3600.0,100.0,1.948,1.701
2022-02-12 08:00:00,630567.0,3600.0,100.0,12.425,12.108
2022-02-13 04:00:00,630581.0,3600.0,100.0,1.507,1.342
2022-03-14 03:00:00,630581.0,3600.0,100.0,1.319,1.12
2022-02-03 15:00:00,630566.0,3600.0,100.0,12.659,12.06
2022-03-06 07:00:00,630582.0,3600.0,100.0,8.576,8.227
2022-03-10 06:00:00,630567.0,3600.0,100.0,3.972,3.673
2022-03-01 13:00:00,630567.0,3600.0,100.0,12.473,11.798
2022-03-07 05:00:00,630566.0,3600.0,100.0,1.977,1.771
2022-03-10 18:00:00,630581.0,3600.0,100.0,13.665,12.986
2022-02-10 16:00:00,630567.0,3600.0,100.0,12.609,11.924
2022-03-15 22:00:00,630581.0,3600.0,100.0,10.911,10.478
2022-03-14 17:00:00,630566.0,3600.0,100.0,11.091,10.578
2022-02-12 16:00:00,630582.0,3600.0,100.0,12.169,11.529
2022-02-19 07:00:00,630567.0,3600.0,100.0,8.282,7.922
2022-02-06 22:00:00,630566.0,3600.0,100.0,11.784,11.325
2022-02-03 04:00:00,630566.0,3600.0,100.0,1.422,1.271
2022-02-18 06:00:00,630567.0,3600.0,100.0,3.336,3.055
2022-03-11 14:00:00,630566.0,3600.0,100.0,12.65,12.037
2022-03-07 16:00:00,630582.0,3600.0,100.0,12.903,12.241
2022-03-13 23:00:00,630566.0,3600.0,100.0,4.389,4.054
2022-03-12 15:00:00,630566.0,3600.0,100.0,11.436,10.818
2022-02-11 06:00:00,630567.0,3600.0,100.0,3.589,3.294
2022-02-05 06:00:00,630567.0,3600.0,100.0,3.234,2.994
2022-02-17 20:00:00,630582.0,3600.0,100.0,19.549,19.178
2022-02-10 22:00:00,630581.0,3600.0,100.0,11.089,10.705
2022-03-06 13:00:00,630582.0,3600.0,100.0,12.414,11.783
2022-03-06 09:00:00,630581.0,3600.0,100.0,13.11,12.661
2022-02-05 15:00:00,630566.0,3600.0,100.0,12.185,11.58
2022-02-20 04:00:00,630566.0,3600.0,100.0,1.463,1.304
2022-03-10 20:00:00,630582.0,3600.0,100.0,18.989,18.583
2022-03-07 18:00:00,630567.0,3600.0,100.0,14.434,13.761
2022-02-11 18:00:00,630582.0,3600.0,100.0,14.131,13.48
2022-03-14 17:00:00,630567.0,3600.0,100.0,11.086,10.586
2022-03-13 11:00:00,630582.0,3600.0,100.0,11.028,10.559
2022-03-01 07:00:00,630581.0,3600.0,100.0,9.421,9.052
2022-02-18 13:00:00,630566.0,3600.0,100.0,10.268,9.676
2022-02-03 20:00:00,630581.0,3600.0,100.0,18.387,18.01
2022-03-13 01:00:00,630581.0,3600.0,100.0,2.526,2.231
2022-02-20 11:00:00,630582.0,3600.0,100.0,12.027,11.491
2022-03-13 18:00:00,630566.0,3600.0,100.0,14.857,14.101
2022-03-01 06:00:00,630582.0,3600.0,100.0,4.034,3.712
2022-02-20 09:00:00,630566.0,3600.0,100.0,12.372,11.947
2022-03-14 17:00:00,630582.0,3600.0,100.0,11.096,10.583
2022-03-06 18:00:00,630567.0,3600.0,100.0,14.505,13.869
2022-03-14 18:00:00,630566.0,3600.0,100.0,11.958,11.437
2022-02-20 15:00:00,630581.0,3600.0,100.0,12.143,11.53
2022-02-03 09:00:00,630566.0,3600.0,100.0,13.534,13.051
2022-02-03 16:00:00,630567.0,3600.0,100.0,12.567,11.944
2022-03-10 19:00:00,630581.0,3600.0,100.0,16.992,16.431
2022-02-04 17:00:00,630567.0,3600.0,100.0,13.393,12.796
2022-03-11 03:00:00,630581.0,3600.0,100.0,1.289,1.093
2022-02-04 00:00:00,630582.0,3600.0,100.0,3.144,2.801
2022-02-17 03:00:00,630582.0,3600.0,100.0,1.405,1.199
2022-02-08 20:00:00,630567.0,3600.0,100.0,19.371,19.018
2022-02-06 01:00:00,630582.0,3600.0,100.0,2.444,2.114
2022-03-12 05:00:00,630567.0,3600.0,100.0,1.941,1.721
2022-03-10 13:00:00,630567.0,3600.0,100.0,11.805,11.18
2022-02-12 13:00:00,630566.0,3600.0,100.0,12.517,11.848
2022-02-08 22:00:00,630581.0,3600.0,100.0,11.111,10.647
2022-02-03 18:00:00,630581.0,3600.0,100.0,14.493,13.789
2022-03-10 14:00:00,630581.0,3600.0,100.0,12.107,11.454
2022-02-11 23:00:00,630566.0,3600.0,100.0,6.395,5.927
2022-02-05 17:00:00,630566.0,3600.0,100.0,12.756,12.138
2022-03-10 04:00:00,630567.0,3600.0,100.0,1.419,1.248
2022-02-17 17:00:00,630581.0,3600.0,100.0,13.071,12.39
2022-02-12 23:00:00,630581.0,3600.0,100.0,6.645,6.183
2022-02-11 09:00:00,630566.0,3600.0,100.0,13.573,13.175
2022-03-15 16:00:00,630581.0,3600.0,100.0,11.183,10.703
2022-03-14 06:00:00,630582.0,3600.0,100.0,3.799,3.49
2022-03-12 12:00:00,630582.0,3600.0,100.0,12.11,11.533
2022-02-08 15:00:00,630581.0,3600.0,100.0,12.446,11.861
2022-02-18 11:00:00,630567.0,3600.0,100.0,13.29,12.699
2022-02-20 16:00:00,630582.0,3600.0,100.0,12.44,11.779
2022-03-03 06:00:00,630567.0,3600.0,100.0,3.846,3.539
2022-02-10 07:00:00,630566.0,3600.0,100.0,8.603,8.246
2022-02-08 22:00:00,630566.0,3600.0,100.0,11.107,10.649
2022-02-20 16:00:00,630581.0,3600.0,100.0,12.452,11.785
2022-02-12 14:00:00,630581.0,3600.0,100.0,12.452,11.814
2022-03-02 13:00:00,630566.0,3600.0,100.0,12.179,11.538
2022-02-20 01:00:00,630566.0,3600.0,100.0,2.555,2.242
2022-03-07 01:00:00,630567.0,3600.0,100.0,1.965,1.718
2022-02-20 13:00:00,630567.0,3600.0,100.0,12.239,11.65
2022-02-18 17:00:00,630567.0,3600.0,100.0,13.184,12.504
2022-03-15 02:00:00,630567.0,3600.0,100.0,1.559,1.326
2022-03-02 06:00:00,630566.0,3600.0,100.0,3.745,3.455
2022-03-02 14:00:00,630566.0,3600.0,100.0,12.297,11.67
2022-03-07 22:00:00,630582.0,3600.0,100.0,11.383,10.986
2022-03-06 15:00:00,630566.0,3600.0,100.0,12.719,12.075
2022-02-20 06:00:00,630581.0,3600.0,100.0,3.004,2.77
2022-03-15 12:00:00,630582.0,3600.0,100.0,11.546,11.041
2022-02-20 00:00:00,630582.0,3600.0,100.0,4.005,3.673
2022-02-18 10:00:00,630567.0,3600.0,100.0,13.88,13.368
2022-02-03 23:00:00,630581.0,3600.0,100.0,5.708,5.268
2022-03-03 11:00:00,630566.0,3600.0,100.0,13.418,12.863
2022-03-02 03:00:00,630567.0,3600.0,100.0,1.354,1.154
2022-03-15 10:00:00,630567.0,3600.0,100.0,12.542,12.071
2022-03-06 22:00:00,630566.0,3600.0,100.0,10.66,10.206
2022-02-20 01:00:00,630582.0,3600.0,100.0,2.554,2.24
2022-02-19 15:00:00,630567.0,3600.0,100.0,11.821,11.228
2022-02-06 16:00:00,630567.0,3600.0,100.0,12.707,12.054
2022-02-03 00:00:00,630582.0,3600.0,100.0,3.007,2.701
2022-03-13 20:00:00,630567.0,3600.0,100.0,17.335,16.896
2022-02-03 08:00:00,630567.0,3600.0,100.0,12.383,11.951
2022-03-14 02:00:00,630582.0,3600.0,100.0,1.414,1.202
2022-02-19 23:00:00,630581.0,3600.0,100.0,6.776,6.406
2022-02-13 14:00:00,630566.0,3600.0,100.0,12.601,11.949
2022-02-05 03:00:00,630566.0,3600.0,100.0,1.398,1.211
2022-02-10 17:00:00,630582.0,3600.0,100.0,12.713,12.097
2022-03-13 18:00:00,630567.0,3600.0,100.0,14.863,14.093
2022-02-05 11:00:00,630582.0,3600.0,100.0,12.954,12.454
2022-02-08 10:00:00,630582.0,3600.0,100.0,13.373,12.816
2022-03-12 06:00:00,630582.0,3600.0,100.0,3.632,3.375
2022-02-05 02:00:00,630582.0,3600.0,100.0,1.63,1.386
2022-02-19 08:00:00,630581.0,3600.0,100.0,12.608,12.176
2022-03-03 08:00:00,630566.0,3600.0,100.0,13.324,12.854
2022-03-07 04:00:00,630582.0,3600.0,100.0,1.373,1.216
2022-03-02 16:00:00,630581.0,3600.0,100.0,12.324,11.675
2022-03-12 16:00:00,630567.0,3600.0,100.0,11.46,10.837
2022-02-19 01:00:00,630582.0,3600.0,100.0,2.374,2.06
2022-02-13 20:00:00,630567.0,3600.0,100.0,19.087,18.671
2022-03-02 17:00:00,630582.0,3600.0,100.0,13.085,12.374
2022-03-11 13:00:00,630581.0,3600.0,100.0,10.366,9.791
2022-02-10 04:00:00,630581.0,3600.0,100.0,1.431,1.279
2022-03-15 02:00:00,630582.0,3600.0,100.0,1.559,1.326
2022-02-19 16:00:00,630582.0,3600.0,100.0,12.046,11.412
2022-03-06 18:00:00,630581.0,3600.0,100.0,14.506,13.874
2022-02-20 04:00:00,630582.0,3600.0,100.0,1.466,1.308
2022-02-13 22:00:00,630581.0,3600.0,100.0,11.284,10.81
2022-03-15 06:00:00,630581.0,3600.0,100.0,3.826,3.555
2022-02-17 12:00:00,630567.0,3600.0,100.0,12.668,12.062
2022-02-12 18:00:00,630567.0,3600.0,100.0,14.039,13.311
2022-02-10 19:00:00,630582.0,3600.0,100.0,17.024,16.541
2022-03-11 03:00:00,630566.0,3600.0,100.0,1.29,1.097
2022-02-06 06:00:00,630582.0,3600.0,100.0,3.011,2.759
2022-03-02 08:00:00,630567.0,3600.0,100.0,12.746,12.272
2022-02-20 07:00:00,630567.0,3600.0,100.0,7.499,7.19
2022-02-10 19:00:00,630581.0,3600.0,100.0,17.033,16.545
2022-02-20 02:00:00,630582.0,3600.0,100.0,1.904,1.627
2022-03-13 15:00:00,630566.0,3600.0,100.0,11.35,10.843
2022-02-18 13:00:00,630567.0,3600.0,100.0,10.268,9.67
2022-02-12 00:00:00,630582.0,3600.0,100.0,3.701,3.318
2022-03-02 01:00:00,630567.0,3600.0,100.0,2.036,1.765
2022-02-04 13:00:00,630582.0,3600.0,100.0,10.621,10.032
2022-03-06 14:00:00,630567.0,3600.0,100.0,12.73,12.109
2022-03-01 00:00:00,630582.0,3600.0,100.0,3.234,2.917
2022-03-14 21:00:00,630567.0,3600.0,100.0,15.306,15.057
2022-03-11 12:00:00,630566.0,3600.0,100.0,12.293,11.695
2022-02-04 15:00:00,630566.0,3600.0,100.0,13.294,12.676
2022-03-15 15:00:00,630581.0,3600.0,100.0,11.027,10.574
2022-03-12 07:00:00,630566.0,3600.0,100.0,9.045,8.819
2022-03-02 06:00:00,630567.0,3600.0,100.0,3.744,3.454
2022-03-13 16:00:00,630581.0,3600.0,100.0,11.539,10.935
2022-02-17 03:00:00,630581.0,3600.0,100.0,1.406,1.2
2022-02-11 15:00:00,630566.0,3600.0,100.0,13.085,12.461
2022-03-07 07:00:00,630582.0,3600.0,100.0,9.351,9.014
2022-03-13 06:00:00,630581.0,3600.0,100.0,3.429,3.13
2022-02-11 12:00:00,630582.0,3600.0,100.0,12.463,11.881
2022-02-06 12:00:00,630581.0,3600.0,100.0,12.107,11.525
2022-02-04 09:00:00,630581.0,3600.0,100.0,14.065,13.629
2022-02-11 17:00:00,630566.0,3600.0,100.0,13.132,12.497
2022-03-14 15:00:00,630582.0,3600.0,100.0,10.415,9.948
2022-03-12 23:00:00,630567.0,3600.0,100.0,6.373,5.932
2022-03-12 21:00:00,630581.0,3600.0,100.0,16.499,16.096
2022-02-20 02:00:00,630567.0,3600.0,100.0,1.902,1.628
2022-02-04 06:00:00,630581.0,3600.0,100.0,3.704,3.395
2022-03-01 12:00:00,630567.0,3600.0,100.0,12.782,12.179
2022-02-05 19:00:00,630566.0,3600.0,100.0,17.546,17.031
2022-03-10 11:00:00,630582.0,3600.0,100.0,12.883,12.28
2022-03-12 10:00:00,630566.0,3600.0,100.0,12.946,12.475
2022-02-20 19:00:00,630567.0,3600.0,100.0,17.172,16.569
2022-02-13 08:00:00,630581.0,3600.0,100.0,11.555,11.17
2022-02-03 10:00:00,630582.0,3600.0,100.0,13.201,12.719
2022-03-02 02:00:00,630581.0,3600.0,100.0,1.571,1.337
2022-02-20 14:00:00,630567.0,3600.0,100.0,12.276,11.68
2022-02-06 09:00:00,630567.0,3600.0,100.0,12.545,12.159
2022-03-01 14:00:00,630567.0,3600.0,100.0,13.162,12.452
2022-02-05 21:00:00,630582.0,3600.0,100.0,16.531,16.148
2022-03-01 06:00:00,630566.0,3600.0,100.0,4.032,3.712
2022-02-12 12:00:00,630567.0,3600.0,100.0,12.992,12.335
2022-02-06 05:00:00,630582.0,3600.0,100.0,1.845,1.654
2022-02-18 23:00:00,630581.0,3600.0,100.0,5.921,5.462
2022-03-07 10:00:00,630566.0,3600.0,100.0,14.048,13.539
2022-03-03 12:00:00,630567.0,3600.0,100.0,12.803,12.231
2022-03-11 11:00:00,630582.0,3600.0,100.0,13.157,12.568
2022-03-03 15:00:00,630566.0,3600.0,100.0,12.223,11.593
2022-03-12 21:00:00,630567.0,3600.0,100.0,16.51,16.1
2022-02-10 15:00:00,630581.0,3600.0,100.0,12.75,12.07
2022-02-03 10:00:00,630566.0,3600.0,100.0,13.187,12.716
2022-03-11 22:00:00,630581.0,3600.0,100.0,11.262,10.787
2022-02-06 12:00:00,630566.0,3600.0,100.0,12.106,11.535
2022-02-17 10:00:00,630566.0,3600.0,100.0,13.535,13.018
2022-02-03 18:00:00,630566.0,3600.0,100.0,14.489,13.788
2022-02-11 18:00:00,630566.0,3600.0,100.0,14.114,13.491
2022-03-02 18:00:00,630582.0,3600.0,100.0,14.177,13.46
2022-03-03 04:00:00,630582.0,3600.0,100.0,1.402,1.242
2022-03-12 05:00:00,630566.0,3600.0,100.0,1.938,1.721
2022-02-04 19:00:00,630581.0,3600.0,100.0,17.869,17.34
2022-03-14 12:00:00,630581.0,3600.0,100.0,10.806,10.329
2022-03-11 06:00:00,630567.0,3600.0,100.0,4.111,3.81
2022-03-07 20:00:00,630581.0,3600.0,100.0,19.771,19.333
2022-03-01 05:00:00,630581.0,3600.0,100.0,2.059,1.847
2022-02-19 08:00:00,630582.0,3600.0,100.0,12.607,12.179
2022-02-11 21:00:00,630567.0,3600.0,100.0,16.846,16.506
2022-02-13 17:00:00,630566.0,3600.0,100.0,13.355,12.688
2022-02-20 22:00:00,630582.0,3600.0,100.0,10.118,9.63
2022-02-20 06:00:00,630566.0,3600.0,100.0,3.005,2.769
2022-03-07 07:00:00,630581.0,3600.0,100.0,9.359,9.007
2022-02-18 15:00:00,630566.0,3600.0,100.0,12.718,12.09
2022-02-18 04:00:00,630566.0,3600.0,100.0,1.531,1.353
2022-03-09 23:00:00,630567.0,3600.0,100.0,6.731,6.233
2022-03-11 16:00:00,630581.0,3600.0,100.0,12.653,12.01
2022-03-09 23:00:00,630582.0,3600.0,100.0,6.732,6.244
2022-03-06 10:00:00,630581.0,3600.0,100.0,13.051,12.589
2022-02-17 13:00:00,630581.0,3600.0,100.0,12.159,11.558
2022-02-10 14:00:00,630566.0,3600.0,100.0,11.935,11.336
2022-02-17 06:00:00,630581.0,3600.0,100.0,3.535,3.229
2022-02-05 04:00:00,630582.0,3600.0,100.0,1.479,1.319
2022-03-01 19:00:00,630567.0,3600.0,100.0,17.028,16.469
2022-03-01 07:00:00,630566.0,3600.0,100.0,9.424,9.058
2022-03-11 11:00:00,630581.0,3600.0,100.0,13.162,12.588
2022-02-18 21:00:00,630566.0,3600.0,100.0,16.015,15.567
2022-02-08 13:00:00,630581.0,3600.0,100.0,12.018,11.371
2022-03-03 10:00:00,630581.0,3600.0,100.0,13.734,13.21
2022-02-13 08:00:00,630567.0,3600.0,100.0,11.557,11.179
2022-03-07 17:00:00,630582.0,3600.0,100.0,13.424,12.756
2022-03-11 07:00:00,630566.0,3600.0,100.0,9.629,9.232
2022-02-06 02:00:00,630567.0,3600.0,100.0,1.85,1.574
2022-03-01 03:00:00,630581.0,3600.0,100.0,1.446,1.241
2022-03-15 19:00:00,630567.0,3600.0,100.0,16.403,15.971
2022-03-12 08:00:00,630566.0,3600.0,100.0,12.204,11.902
2022-03-12 06:00:00,630567.0,3600.0,100.0,3.631,3.369
2022-02-18 08:00:00,630581.0,3600.0,100.0,12.369,11.991
2022-03-10 21:00:00,630566.0,3600.0,100.0,16.566,16.247
2022-02-10 06:00:00,630581.0,3600.0,100.0,3.64,3.348
2022-02-05 16:00:00,630582.0,3600.0,100.0,12.102,11.501
2022-02-20 18:00:00,630566.0,3600.0,100.0,14.005,13.311
2022-03-02 09:00:00,630582.0,3600.0,100.0,13.477,12.959
2022-03-14 19:00:00,630581.0,3600.0,100.0,15.187,14.798
2022-03-07 11:00:00,630566.0,3600.0,100.0,13.675,13.103
2022-03-06 08:00:00,630581.0,3600.0,100.0,12.064,11.738
2022-03-10 06:00:00,630582.0,3600.0,100.0,3.964,3.667
2022-03-02 21:00:00,630566.0,3600.0,100.0,16.278,15.798
2022-02-17 04:00:00,630567.0,3600.0,100.0,1.424,1.265
2022-03-13 09:00:00,630567.0,3600.0,100.0,11.834,11.443
2022-03-11 23:00:00,630582.0,3600.0,100.0,6.042,5.635
2022-03-02 21:00:00,630567.0,3600.0,100.0,16.292,15.808
2022-02-20 00:00:00,630581.0,3600.0,100.0,4.007,3.666
2022-02-20 15:00:00,630566.0,3600.0,100.0,12.136,11.531
2022-02-10 02:00:00,630567.0,3600.0,100.0,1.563,1.321
2022-02-18 22:00:00,630581.0,3600.0,100.0,10.502,9.988
2022-03-01 22:00:00,630567.0,3600.0,100.0,11.001,10.572
2022-03-07 15:00:00,630566.0,3600.0,100.0,12.921,12.259
