begintime,sk_object,1278074430,1278074417,1278074418,1278074419,1278074420,1278074425,1278074426,1278074427,1278074428,1278074429,1278074431,1278074432,1278270437,1278270438,1278270439,1278270440,1278270441,1278270442,1278270443,1278270444,1278270445,1278270446,1278270447,1278270448,1278270449,1278270450,1278270451,1278275417,1278275418,1278275419,1278275420,1278275421,1278275422,1278275423,1278275424,1278275425,1278275426,1278275427,1278275428,1278275429,1278275430,1278275431,1278275432,1278275433,1278275434,1278275435,1278275436,1278275437,1278275438,1278275439,1278275440,1278275441,1278275442,1278275443,1278275444,1278275445,1278275446,1278275447,1278275448,1278278423,1278278424,1278278425,1278278426,1278278427,1278278428,1278278435,1278278436,1278278437,1278278438,1278278439,1278278440,1278278444,1278278445,1278278446,1278280497,1278280498,1278280499,1278280500,1278280501,1278280502,1278280503,1278280504,1278280505,1278280506,1278280507,1278280508,1278280509,1278280510,1278280511,1278280512,1278280513,1278280514,1278280515,1278280516,1278280517,1278280518,1278280519,1278280520,1278280521,1278280522,1278280523,1278280524,1278280525,1278280526,1278280527,1278280528,1278280529,1278280530,1278280531,1278280532,1278280533,1278280534,1278280535,1278280536,1278475417,1278475418,1278475419,1278475420,1278475421,1278475422,1278475423,1278475424,1278475425,1278475426,1278475427,1278475428,1278475429,1278475430,1278475431,1278475432,1278475433,1278475434,1282429888,1282429889,duration
2022-03-01 17:00:00,340474.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,18.0,0.0,21.0,18.0,0.383,0.0,0.0,0.0,0.0,4.415,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10669.0,144.0,339.0,194.0,121.0,105.0,109.0,70.0,10545.0,199.0,186.0,172.0,203.0,181.0,134.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,,,,,6.0,7.0,,,,31.0,,40.903,34.708,38.725,40.285,37.267,41.333,36.273,,27.333,38.856,31.863,,,,,,,,,33.938,39.667,31.795,29.055,22.687,29.786,23.667,32.057,28.813,35.27,27.09,20.234,22.059,24.676,18.591,16.464,,,,,,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,316.0,0.0,316.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,340479.0,4029.0,4091.0,0.0,4029.0,0.0,0.0,112.0,0.0,106.0,4091.0,112.0,106.0,26.451,0.064,0.005,0.003,0.005,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,1653.0,59.0,79.0,77.0,47.0,37.0,45.0,157.0,1700.0,61.0,74.0,103.0,64.0,70.0,58.0,24.0,3660.0,151.0,148.0,179.0,117.0,114.0,235.0,11.0,4036.0,96.0,116.0,113.0,120.0,95.0,36.0,3.0,21.867,33.133,26.0,34.0,,,1.533,3.2,0.0,0.0,,,4.867,2.0,,42.636,38.55,41.579,39.346,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4091.0,0.0,0.0,92.0,143.0,0.0,0.0,0.0,0.0,25.0,42.0,0.0,20.0,25.0,4091.0,137.0,210.0,347.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,340483.0,1848.0,1993.0,0.0,1848.0,0.0,0.0,4.0,0.0,4.0,1993.0,4.0,4.0,9.345,0.0,0.0,0.0,0.0,0.864,0.0,0.0,0.0,0.0,5.631,0.0,0.0,0.0,0.0,576.0,11.0,5.0,16.0,13.0,3.0,3.0,3.0,448.0,8.0,20.0,30.0,46.0,49.0,25.0,4.0,1411.0,19.0,27.0,38.0,15.0,10.0,78.0,44.0,1479.0,38.0,20.0,37.0,26.0,28.0,14.0,0.0,15.25,29.75,,,,,1.5,1.625,,,,,10.875,,,42.648,40.957,35.816,19.595,42.508,,,34.972,26.556,4.062,,,,30.6,25.857,0.0,43.75,,,,,10.375,29.091,33.292,,,,,,,,38.25,0.0,,,,,,,,1993.0,0.0,0.0,15.0,47.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1993.0,16.0,50.0,66.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,340490.0,1729.0,1743.0,0.0,1729.0,0.0,0.0,91.0,0.0,90.0,1743.0,91.0,90.0,17.778,0.029,0.0,0.0,0.003,0.115,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,14678.0,123.0,212.0,139.0,101.0,43.0,61.0,293.0,14867.0,167.0,157.0,144.0,134.0,98.0,59.0,24.0,169.0,3.0,2.0,6.0,1.0,0.0,0.0,1.0,181.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,34.75,9.0,33.0,,,2.625,2.625,0.0,7.0,,,1.375,6.0,,43.08,43.13,43.51,42.303,44.5,44.895,29.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.0,0.0,0.0,396.0,2.0,0.0,2.0,0.0,0.0,41.0,0.0,0.0,48.0,0.0,1743.0,487.0,2.0,489.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,340517.0,40.0,40.0,0.0,40.0,0.0,0.0,301.0,0.0,294.0,40.0,301.0,294.0,15.85,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.251,0.005,0.0,0.0,0.0,10984.0,255.0,690.0,274.0,214.0,93.0,68.0,340.0,12024.0,130.0,117.0,133.0,193.0,144.0,115.0,62.0,3211.0,106.0,93.0,104.0,35.0,25.0,62.0,24.0,3235.0,50.0,50.0,79.0,88.0,84.0,63.0,11.0,11.0,14.0,38.0,50.0,,,6.0,7.0,0.0,0.0,,,2.0,1.0,,39.884,39.647,34.727,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.0,0.0,538.0,159.0,0.0,1.0,0.0,0.0,57.0,27.0,0.0,179.0,37.0,40.0,775.0,223.0,998.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,340520.0,136.0,141.0,0.0,136.0,0.0,0.0,248.0,0.0,241.0,141.0,248.0,241.0,31.369,0.0,0.0,0.0,0.0,0.714,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,15274.0,1058.0,1280.0,1382.0,1019.0,501.0,274.0,205.0,17548.0,577.0,746.0,708.0,660.0,446.0,213.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.5,42.5,,,,,3.0,4.5,,,,2.0,,44.288,41.415,38.522,27.24,35.0,18.443,35.397,42.117,32.717,37.114,30.571,36.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,40.0,0.0,141.0,352.0,0.0,352.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,340522.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,27.0,0.0,32.0,27.0,5.884,2.095,0.021,0.0,0.0,0.632,0.151,0.0,0.0,0.0,0.201,0.016,0.0,0.0,0.0,1335.0,38.0,55.0,72.0,65.0,92.0,132.0,103.0,1480.0,55.0,47.0,75.0,68.0,68.0,51.0,48.0,176.0,5.0,8.0,14.0,6.0,9.0,18.0,2.0,193.0,7.0,2.0,8.0,7.0,11.0,7.0,3.0,,,,,,,,,,,,,,,,36.222,40.184,28.665,33.296,34.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,35.0,11.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,14.0,3.0,0.0,60.0,18.0,78.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,340523.0,76.0,219.0,0.0,76.0,0.0,0.0,74.0,0.0,70.0,219.0,74.0,70.0,14.178,0.058,0.0,0.0,0.0,1.106,0.006,0.0,0.0,0.0,0.301,0.0,0.0,0.0,0.0,10310.0,282.0,565.0,393.0,331.0,282.0,204.0,249.0,11558.0,172.0,164.0,149.0,177.0,137.0,125.0,134.0,817.0,19.0,33.0,26.0,24.0,20.0,30.0,16.0,945.0,7.0,12.0,4.0,5.0,7.0,4.0,1.0,5.5,31.5,12.889,8.444,,,3.0,3.5,1.111,5.333,,,9.5,11.0,,45.548,42.047,42.646,41.525,42.33,38.328,27.771,25.6,29.603,31.955,34.723,16.12,9.333,24.975,20.532,19.058,,,34.729,30.889,14.5,9.533,17.034,,,16.778,13.5,14.912,,0.0,11.397,,,26.78,,,,,,,450.0,0.0,0.0,247.0,27.0,0.0,5.0,0.0,0.0,50.0,2.0,0.0,22.0,2.0,450.0,324.0,31.0,355.0,0.0,0.0,PT3600S
2022-03-01 17:00:00,340524.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,26.0,0.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,3.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10798.0,251.0,569.0,301.0,164.0,109.0,36.0,45.0,10767.0,278.0,283.0,297.0,287.0,217.0,104.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,43.824,39.759,45.942,43.504,45.3,,28.221,35.712,28.905,27.154,35.358,32.925,37.225,27.78,34.487,30.75,30.0,27.166,,32.839,24.136,0.0,25.091,,,19.6,27.643,42.0,,,26.285,,,,,,,,,,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3.0,0.0,0.0,234.0,0.0,234.0,0.0,0.0,PT3600S
