begintime,sk_object,50332573,50332574,50342574,50342575,50342635,50342636,duration
2022-03-01 00:00:00,889314.0,1024.0,104.975,73.0,150.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,889315.0,1024.0,103.454,85.0,132.5,0.0,0.0,PT3600S
2022-03-01 00:00:00,889316.0,1024.0,91.296,58.5,142.5,0.0,0.0,PT3600S
2022-03-01 00:00:00,889317.0,1024.0,45.662,27.5,71.5,0.0,0.0,PT3600S
2022-03-01 00:00:00,889318.0,768.0,97.646,70.5,136.5,0.0,0.0,PT3600S
2022-03-01 00:00:00,889319.0,512.0,9.846,1.5,18.5,0.0,0.0,PT3600S
2022-03-01 00:00:00,889320.0,1024.0,2.583,0.0,8.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,889321.0,512.0,27.317,15.0,44.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,889322.0,256.0,23.442,3.5,67.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,889323.0,1024.0,85.542,59.5,130.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,889324.0,512.0,20.371,11.0,36.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,889325.0,1024.0,140.788,109.0,205.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,889326.0,512.0,45.674,30.5,82.5,0.0,0.0,PT3600S
2022-03-01 00:00:00,889327.0,512.0,19.108,9.0,46.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,889328.0,1024.0,118.45,78.5,165.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,889329.0,512.0,17.754,10.0,30.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,889330.0,1024.0,106.283,70.5,170.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,889331.0,512.0,59.688,33.0,94.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,889332.0,1024.0,46.817,29.5,97.5,0.0,0.0,PT3600S
2022-03-01 00:00:00,889333.0,512.0,45.7,21.0,69.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,889334.0,512.0,28.342,14.0,62.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,889335.0,512.0,14.7,7.0,28.5,0.0,0.0,PT3600S
2022-03-01 00:00:00,889336.0,1024.0,121.008,81.0,203.5,0.0,0.0,PT3600S
2022-03-01 00:00:00,889337.0,1024.0,73.296,46.5,139.5,0.0,0.0,PT3600S
2022-03-01 00:00:00,889338.0,1024.0,117.488,89.0,163.5,0.0,0.0,PT3600S
2022-03-01 00:00:00,889339.0,256.0,15.675,6.0,45.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,889340.0,512.0,0.979,0.0,5.5,0.0,0.0,PT3600S
2022-03-01 00:00:00,889342.0,1024.0,25.646,16.0,50.0,0.0,0.0,PT3600S
2022-03-01 00:00:00,889343.0,1024.0,97.554,60.5,153.0,0.0,0.0,PT3600S
