begintime,sk_object,duration,integrity,M51328C0,M51328C1,M51328C2,M51328C7,M51328C8,M51328C11,M51328C12,M51328C13,M51328C9,M51328C5
2022-03-11 03:00:00,22.0,60.0,100.0,0.0,68609.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-12 22:00:00,34.0,60.0,100.0,0.0,71325.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-17 06:00:00,27.0,60.0,100.0,0.0,64035.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-13 14:00:00,25.0,60.0,100.0,0.0,162152.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-15 17:00:00,22.0,60.0,100.0,0.0,79159.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-12 03:00:00,25.0,60.0,100.0,3.0,156481.0,0.0,0.0,3.0,0.0,0.0,0.0,,
2022-03-16 19:00:00,24.0,60.0,100.0,0.0,64331.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-16 16:00:00,19.0,60.0,100.0,0.0,168316.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-11 13:00:00,31.0,60.0,100.0,0.0,163157.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-13 08:00:00,20.0,60.0,100.0,0.0,145004.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-11 08:00:00,34.0,60.0,100.0,0.0,69698.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-11 15:00:00,26.0,60.0,100.0,10.0,156353.0,0.0,0.0,0.0,0.0,0.0,10.0,,
2022-03-16 01:00:00,33.0,60.0,100.0,0.0,155401.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-13 10:00:00,22.0,60.0,100.0,0.0,73154.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-12 20:00:00,18.0,60.0,100.0,0.0,68595.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-11 18:00:00,29.0,60.0,100.0,0.0,68484.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-12 01:00:00,23.0,60.0,100.0,0.0,156426.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-15 15:00:00,30.0,60.0,100.0,0.0,68610.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-18 00:00:00,31.0,60.0,100.0,0.0,161773.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-17 09:00:00,33.0,60.0,100.0,0.0,144619.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-11 02:00:00,28.0,60.0,100.0,1.0,154582.0,0.0,0.0,0.0,1.0,0.0,0.0,,
2022-03-17 19:00:00,28.0,60.0,100.0,0.0,157923.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-13 05:00:00,32.0,60.0,100.0,0.0,147738.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-12 22:00:00,21.0,60.0,100.0,0.0,158404.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-13 11:00:00,17.0,60.0,100.0,0.0,147779.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-16 12:00:00,20.0,60.0,100.0,0.0,158959.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-11 06:00:00,21.0,60.0,100.0,0.0,153095.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-16 18:00:00,24.0,60.0,100.0,0.0,69570.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-13 06:00:00,29.0,60.0,100.0,0.0,61499.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-17 21:00:00,32.0,60.0,100.0,35.0,155642.0,0.0,0.0,0.0,0.0,0.0,35.0,,
2022-03-12 03:00:00,34.0,60.0,100.0,0.0,68377.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-11 14:00:00,29.0,60.0,100.0,0.0,68555.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-15 06:00:00,20.0,60.0,100.0,0.0,153766.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-16 09:00:00,32.0,60.0,100.0,0.0,157409.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-11 20:00:00,20.0,60.0,100.0,0.0,146514.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-17 14:00:00,26.0,60.0,100.0,0.0,154488.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-12 05:00:00,19.0,60.0,100.0,0.0,149804.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-11 16:00:00,23.0,60.0,100.0,0.0,157484.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-17 12:00:00,21.0,60.0,100.0,0.0,156421.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-17 05:00:00,32.0,60.0,100.0,0.0,147957.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-12 17:00:00,19.0,60.0,100.0,0.0,157906.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-15 11:00:00,33.0,60.0,100.0,0.0,157922.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-15 15:00:00,34.0,60.0,100.0,0.0,70670.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-16 17:00:00,24.0,60.0,100.0,0.0,69278.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-18 02:00:00,16.0,60.0,100.0,0.0,159277.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-11 15:00:00,21.0,60.0,100.0,0.0,157553.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-17 09:00:00,23.0,60.0,100.0,0.0,142795.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-12 21:00:00,30.0,60.0,100.0,0.0,78404.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-18 02:00:00,33.0,60.0,100.0,0.0,153487.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-15 05:00:00,25.0,60.0,100.0,0.0,157862.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-11 12:00:00,30.0,60.0,100.0,0.0,71505.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-11 03:00:00,17.0,60.0,100.0,0.0,156751.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-12 21:00:00,19.0,60.0,100.0,0.0,145515.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-13 04:00:00,34.0,60.0,100.0,0.0,67468.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-12 16:00:00,26.0,60.0,100.0,0.0,155750.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-16 19:00:00,29.0,60.0,100.0,0.0,69159.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-13 06:00:00,31.0,60.0,100.0,0.0,156925.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-12 17:00:00,20.0,60.0,100.0,0.0,157718.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-16 05:00:00,23.0,60.0,100.0,0.0,150764.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-16 19:00:00,19.0,60.0,100.0,0.0,155929.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-17 06:00:00,24.0,60.0,100.0,0.0,74911.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-15 21:00:00,18.0,60.0,100.0,0.0,68298.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-13 04:00:00,20.0,60.0,100.0,0.0,154478.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-13 06:00:00,32.0,60.0,100.0,0.0,147963.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-15 13:00:00,29.0,60.0,100.0,0.0,69791.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-16 04:00:00,34.0,60.0,100.0,0.0,69216.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-18 01:00:00,18.0,60.0,100.0,0.0,62810.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-12 05:00:00,18.0,60.0,100.0,0.0,65668.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-11 19:00:00,34.0,60.0,100.0,0.0,72382.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-11 02:00:00,27.0,60.0,100.0,0.0,66965.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-13 08:00:00,24.0,60.0,100.0,0.0,69390.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-12 09:00:00,32.0,60.0,100.0,0.0,155068.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-16 20:00:00,26.0,60.0,100.0,0.0,156311.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-15 22:00:00,21.0,60.0,100.0,0.0,157257.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-12 16:00:00,24.0,60.0,100.0,0.0,69580.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-12 01:00:00,24.0,60.0,100.0,0.0,66198.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-15 03:00:00,26.0,60.0,100.0,0.0,151653.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-16 21:00:00,16.0,60.0,100.0,0.0,159892.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-13 07:00:00,25.0,60.0,100.0,255.0,146173.0,0.0,0.0,0.0,0.0,0.0,255.0,,
2022-03-15 10:00:00,25.0,60.0,100.0,0.0,160529.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-11 21:00:00,18.0,60.0,100.0,0.0,67563.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-16 22:00:00,19.0,60.0,100.0,0.0,157703.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-11 09:00:00,31.0,60.0,100.0,0.0,162710.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-11 22:00:00,18.0,60.0,100.0,0.0,66785.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-03-16 20:00:00,16.0,60.0,100.0,0.0,160348.0,0.0,0.0,0.0,0.0,0.0,0.0,,
