begintime,sk_object,duration,integrity,M8008C0,M8008C1,M8008C2,M8008C3,M8008C4,M8008C5,M8008C6,M8008C7,M8008C8,M8008C9,M8008C10,M8008C11,M8008C12,M8008C13,M8008C14,M8008C15,M8008C16,M8008C17,M8008C18,M8008C19,M8008C20,M8008C21,M8008C22,M8008C23,M8008C24,M8008C25,M8008C26,M8008C27,M8008C28,M8008C29,M8008C30,M8008C31,M8008C32,M8008C33,M8008C34,M8008C35,M8008C36,M8008C37,M8008C38,M8008C39,M8008C40,M8008C41,M8008C42
2022-03-11,16436.0,1440.0,100.0,16.0,7129231.0,6.0,2022760.0,28.0,11.0,2.0,1.0,26.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,50.9375,2787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16437.0,1440.0,100.0,896.0,2502161.0,0.0,1429142.0,2241.0,1293.0,219.0,190.0,2007.0,1103.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,31.25,2994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16438.0,1440.0,100.0,33.0,2465746.0,554.0,1402646.0,72.0,33.0,13.0,13.0,58.0,20.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,61.697916666666664,3002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16439.0,1440.0,100.0,833.0,1958987.0,0.0,1242034.0,1522.0,676.0,92.0,39.0,1422.0,637.0,68.0,31.0,0.0,0.0,0.0,0.0,0.0,29.052083333333332,2875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16440.0,1440.0,100.0,12.0,2502165.0,0.0,1428052.0,17.0,5.0,1.0,1.0,16.0,4.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,27.03125,2463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16441.0,1440.0,100.0,4184.0,7129234.0,12.0,2023237.0,14490.0,10122.0,517.0,467.0,12842.0,9655.0,30.0,28.0,0.0,0.0,0.0,0.0,0.0,50.6875,3002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16442.0,1440.0,100.0,2546.0,7129233.0,12.0,2022798.0,4665.0,2070.0,96.0,73.0,3580.0,1997.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,35.354166666666664,2927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16443.0,1296.0,90.0,104.0,6226431.0,8.0,1811357.0,305.0,193.0,52.0,51.0,253.0,142.0,29.0,25.0,0.0,0.0,0.0,0.0,0.0,32.655797101449274,2968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16444.0,1440.0,100.0,952.0,7129244.0,0.0,2022772.0,1368.0,400.0,57.0,39.0,1000.0,361.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,29.572916666666668,3012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16445.0,1440.0,100.0,285.0,2502164.0,0.0,1427705.0,647.0,355.0,4.0,3.0,643.0,352.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,29.416666666666668,2904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16446.0,1440.0,100.0,189.0,2502165.0,0.0,1428052.0,392.0,193.0,13.0,13.0,379.0,180.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,30.541666666666668,2969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16447.0,1440.0,100.0,353.0,7129244.0,0.0,2022772.0,647.0,282.0,63.0,55.0,537.0,227.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,28.427083333333332,2974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16448.0,1440.0,100.0,1538.0,2502160.0,0.0,1429638.0,3199.0,1634.0,511.0,473.0,2645.0,1161.0,36.0,30.0,0.0,0.0,0.0,0.0,0.0,32.03125,2986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16449.0,1440.0,100.0,222.0,2502165.0,0.0,1428052.0,430.0,199.0,1.0,1.0,429.0,198.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,45.302083333333336,3008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16450.0,1440.0,100.0,102.0,7129244.0,0.0,2022772.0,194.0,83.0,41.0,33.0,143.0,50.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,41.416666666666664,3001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16451.0,1440.0,100.0,239.0,2502164.0,0.0,1427705.0,881.0,630.0,530.0,487.0,351.0,143.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,42.385416666666664,2897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16452.0,1440.0,100.0,181.0,7129244.0,0.0,2022772.0,300.0,114.0,26.0,26.0,171.0,88.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,33.1875,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16453.0,1440.0,100.0,114.0,7129231.0,6.0,2022760.0,152.0,33.0,4.0,3.0,148.0,30.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,28.3125,2816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16454.0,1440.0,100.0,1541.0,2502160.0,0.0,1429638.0,2833.0,1217.0,224.0,201.0,2609.0,1016.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,34.989583333333336,2970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16455.0,1440.0,100.0,207.0,7129228.0,13.0,2023267.0,369.0,160.0,10.0,3.0,346.0,157.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,35.927083333333336,2945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16456.0,1440.0,100.0,118.0,7129228.0,13.0,2023267.0,194.0,75.0,6.0,4.0,188.0,71.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,24.5625,2998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16457.0,1440.0,100.0,1552.0,7129234.0,12.0,2023237.0,4205.0,2583.0,514.0,461.0,3522.0,2122.0,37.0,36.0,0.0,0.0,0.0,0.0,0.0,39.03125,2999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16458.0,1440.0,100.0,2638.0,7129244.0,0.0,2022772.0,5460.0,2737.0,213.0,169.0,5024.0,2568.0,146.0,31.0,0.0,0.0,0.0,0.0,0.0,42.5625,2942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16459.0,1440.0,100.0,2139.0,2502164.0,0.0,1427705.0,4583.0,2352.0,245.0,198.0,4207.0,2154.0,32.0,31.0,0.0,0.0,0.0,0.0,0.0,44.6875,3006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16460.0,1296.0,90.0,552.0,6226431.0,8.0,1811357.0,2453.0,1756.0,545.0,514.0,1903.0,1242.0,189.0,176.0,0.0,0.0,0.0,0.0,0.0,41.19927536231884,2992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16461.0,1440.0,100.0,111.0,2502161.0,1.0,1428433.0,187.0,63.0,5.0,2.0,182.0,61.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,58.822916666666664,2998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16462.0,1440.0,100.0,586.0,7129227.0,7.0,2022680.0,1199.0,591.0,31.0,19.0,1155.0,572.0,49.0,17.0,0.0,0.0,0.0,0.0,0.0,26.677083333333332,2932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16463.0,1296.0,90.0,417.0,6226431.0,8.0,1811357.0,1558.0,1130.0,97.0,81.0,1460.0,1049.0,57.0,55.0,0.0,0.0,0.0,0.0,0.0,27.344202898550723,2739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16464.0,1440.0,100.0,2418.0,2502164.0,0.0,1430428.0,11585.0,8672.0,351.0,281.0,11147.0,8391.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,152.36458333333334,2967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16465.0,1296.0,90.0,717.0,6226431.0,8.0,1811357.0,2971.0,2196.0,83.0,66.0,2886.0,2130.0,62.0,61.0,0.0,0.0,0.0,0.0,0.0,37.52173913043478,2972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16466.0,1440.0,100.0,1529.0,2502164.0,0.0,1430428.0,4812.0,2853.0,90.0,70.0,4404.0,2783.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,90.14583333333333,3009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16467.0,1440.0,100.0,796.0,7129228.0,4.0,2022933.0,1787.0,948.0,423.0,337.0,1358.0,611.0,91.0,86.0,0.0,0.0,0.0,0.0,0.0,59.104166666666664,2989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16468.0,1440.0,100.0,108.0,7129239.0,5.0,2022793.0,274.0,159.0,7.0,7.0,267.0,152.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,46.15625,2985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16469.0,1440.0,100.0,268.0,7129228.0,4.0,2022933.0,626.0,347.0,68.0,63.0,511.0,284.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,47.6875,2999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16470.0,1440.0,100.0,207.0,7129235.0,11.0,2022519.0,508.0,291.0,3.0,3.0,505.0,288.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,28.854166666666668,2982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16471.0,1440.0,100.0,16.0,2465746.0,554.0,1402646.0,53.0,34.0,14.0,14.0,39.0,20.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,41.9375,2926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16472.0,1440.0,100.0,614.0,2465746.0,554.0,1402646.0,1154.0,522.0,79.0,56.0,1074.0,466.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,33.322916666666664,2976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16473.0,1440.0,100.0,55.0,7129223.0,15.0,2022797.0,120.0,55.0,22.0,15.0,98.0,40.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,62.9375,2972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16474.0,1440.0,100.0,1459.0,2502164.0,0.0,1430428.0,3412.0,1895.0,634.0,516.0,2773.0,1379.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,46.53125,2997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16475.0,1440.0,100.0,152.0,7129231.0,6.0,2022760.0,227.0,73.0,18.0,17.0,209.0,56.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,27.739583333333332,2729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16476.0,1440.0,100.0,52.0,7129227.0,7.0,2022680.0,134.0,81.0,38.0,26.0,96.0,55.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,35.84375,2845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16477.0,1440.0,100.0,118.0,2465746.0,554.0,1402646.0,263.0,145.0,10.0,10.0,253.0,135.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,23.90625,2723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16478.0,1440.0,100.0,39.0,2465747.0,554.0,1402646.0,59.0,16.0,1.0,1.0,58.0,15.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,34.958333333333336,2942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16479.0,1440.0,100.0,774.0,2502164.0,0.0,1427705.0,1435.0,609.0,280.0,207.0,1110.0,402.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,56.5,3004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16480.0,1440.0,100.0,1189.0,1958987.0,0.0,1242034.0,2147.0,939.0,163.0,110.0,1828.0,829.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,31.333333333333332,2993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16481.0,1440.0,100.0,335.0,7129233.0,12.0,2022798.0,701.0,356.0,60.0,56.0,534.0,300.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,25.822916666666668,2911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16482.0,1440.0,100.0,788.0,7129239.0,5.0,2022793.0,2414.0,1592.0,941.0,912.0,1434.0,680.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,41.927083333333336,2996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16483.0,1440.0,100.0,453.0,2502161.0,0.0,1429142.0,649.0,178.0,9.0,9.0,640.0,169.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,39.614583333333336,2984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16484.0,1440.0,100.0,395.0,2502160.0,0.0,1429638.0,758.0,350.0,151.0,123.0,605.0,227.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,29.854166666666668,2858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16485.0,1440.0,100.0,196.0,7129239.0,5.0,2022793.0,537.0,291.0,14.0,6.0,511.0,285.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,89.52083333333333,2987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
2022-03-11,16486.0,1440.0,100.0,334.0,7129233.0,12.0,2022798.0,573.0,218.0,62.0,47.0,416.0,171.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,34.708333333333336,2969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
