begintime,sk_object,duration,integrity,M8022C0,M8022C1
2022-03-17,2371.0,6.0,0.4166666666666667,1.0,0.0
2022-03-17,2374.0,6.0,0.4166666666666667,0.0,0.0
2022-03-12,2368.0,10.0,0.6944444444444444,5.0,0.0
2022-03-17,2369.0,5.0,0.3472222222222222,0.0,0.0
2022-03-11,2368.0,13.0,0.9027777777777778,0.0,0.0
2022-03-18,2375.0,60.0,4.166666666666667,0.0,0.0
2022-03-17,2370.0,6.0,0.4166666666666667,0.0,0.0
2022-03-19,87458.0,4.0,0.2777777777777778,1.0,0.0
2022-03-15,2368.0,2.0,0.1388888888888889,5.0,0.0
2022-03-12,2373.0,5.0,0.3472222222222222,0.0,0.0
2022-03-17,2373.0,6.0,0.4166666666666667,0.0,0.0
2022-03-17,2375.0,6.0,0.4166666666666667,0.0,0.0
2022-03-17,2372.0,7.0,0.4861111111111111,1.0,0.0
2022-03-19,2368.0,16.0,1.1111111111111112,5.0,0.0
