measObjLdn,duration,begin_time,20013910.0,20013911.0,20013912.0,20013913.0,20013914.0,20013915.0,20013916.0,20013917.0,20013920.0
"ManagedElement=LTESite1234,Transport=1,VlanPort=3G_TRAFFIC_BB2",900.0,2024-05-02 06:00:00,0,0,87886238,922774,0,0,194264816,1082792,0
"ManagedElement=LTESite1234,Transport=1,VlanPort=3G_TRAFFIC_TN",900.0,2024-05-02 06:00:00,0,0,194265235,1082798,0,0,89650593,940780,0
"ManagedElement=LTESite1234,Transport=1,VlanPort=ABIS_BB2",900.0,2024-05-02 06:00:00,0,0,28854217,360380,0,0,26974842,271688,0
"ManagedElement=LTESite1234,Transport=1,VlanPort=ABIS_TN",900.0,2024-05-02 06:00:00,0,0,26974842,271688,0,0,28854217,360380,0
"ManagedElement=LTESite1234,Transport=1,VlanPort=LTE_TRAFFIC_TN",900.0,2024-05-02 06:00:00,0,0,2691525434,2882283,0,0,552704906,1558274,0
"ManagedElement=LTESite1234,Transport=1,VlanPort=OAM_BB2",900.0,2024-05-02 06:00:00,0,0,218737,683,0,0,213827,534,0
"ManagedElement=LTESite1234,Transport=1,VlanPort=OAM_TN",900.0,2024-05-02 06:00:00,0,0,256836,722,0,0,387139,953,0
