begintime,sk_object,duration,integrity,M8038C0,M8038C1,M8038C2,M8038C3,M8038C4,M8038C5,M8038C6,M8038C7,M8038C8,M8038C9,M8038C10,M8038C11,M8038C12,M8038C13,M8038C14,M8038C15,M8038C16,M8038C17,M8038C18,M8038C19,M8038C20,M8038C21,M8038C22,M8038C23,M8038C24,M8038C25,M8038C26,M8038C27,M8038C28,M8038C29,M8038C30,M8038C31,M8038C32,M8038C33,M8038C34,M8038C35,M8038C36,M8038C37,M8038C38,M8038C39,M8038C40,M8038C41,M8038C42,M8038C43,M8038C44,M8038C45,M8038C46,M8038C47,M8038C48,M8038C49,M8038C50,M8038C51,M8038C52,M8038C53,M8038C54,M8038C55,M8038C56,M8038C57,M8038C58,M8038C59,M8038C60,M8038C61,M8038C62,M8038C63,M8038C64,M8038C65,M8038C66
2022-03-17,2869.0,5.0,0.3472222222222222,112.0,287.0,62634.0,4754.0,28952.0,5735.0,122.0,239995.0,2131.0,239992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188848.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309320.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13833.0,123519.0,0.0,,0.0,284.0,0.0,100.0,293.0,,,,,,,,,
2022-03-11,2885.0,13.0,0.9027777777777778,16022.0,831.0,124505458.0,79733.0,32446751.0,56965.0,537960.0,830971.0,617926.0,830963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128392384.0,367410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242334960.0,52611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2104574.0,4682548.0,0.0,,29.0,831.0,0.0,136.0,831.0,,,,,,,,,
2022-03-18,2847.0,60.0,4.166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,3600.0,,,,,,,,,
2022-03-18,2862.0,60.0,4.166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,3600.0,,,,,,,,,
2022-03-17,2870.0,7.0,0.4861111111111111,760.0,360.0,400628.0,14593.0,251602.0,21729.0,7802.0,359995.0,2502.0,359998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19928.0,47.0,1598120.0,2450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,22.0,1446768.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23445.0,7967.0,0.0,,0.0,394.0,0.0,100.0,413.0,,,,,,,,,
2022-03-15,2885.0,2.0,0.1388888888888889,107.0,119.0,277751.0,5949.0,28464.0,7244.0,882.0,102866.0,6678.0,102853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129240.0,3669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1635464.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26221.0,20709.0,0.0,,1.0,115.0,0.0,100.0,129.0,,,,,,,,,
2022-03-19,87605.0,4.0,0.2777777777777778,6955.0,262.0,146420392.0,51082.0,23429062.0,42295.0,278636.0,218993.0,159497.0,218996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173661784.0,140612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995603976.0,106939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820084.0,3395867.0,0.0,,5.0,259.0,0.0,141.0,271.0,,,,,,,,,
2022-03-17,2872.0,6.0,0.4166666666666667,493.0,79.0,451037.0,10402.0,228422.0,10905.0,5948.0,79139.0,2253.0,79152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360880.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321848.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17573.0,10905.0,0.0,,0.0,189.0,0.0,101.0,353.0,,,,,,,,,
2022-03-12,2866.0,5.0,0.3472222222222222,277.0,834.0,3226592.0,4430.0,165980.0,4523.0,4222.0,833110.0,47484.0,833130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040712.0,32695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367816.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208104.0,188325.0,0.0,,0.0,831.0,0.0,100.0,832.0,,,,,,,,,
2022-03-17,2862.0,6.0,0.4166666666666667,397.0,300.0,443873.0,12033.0,186221.0,10076.0,5526.0,299992.0,3371.0,299997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,2.0,890592.0,1226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1671824.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12838.0,19687.0,0.0,,0.0,308.0,0.0,100.0,353.0,,,,,,,,,
2022-03-17,2853.0,6.0,0.4166666666666667,300.0,81.0,845582.0,6283.0,45284.0,7159.0,1817.0,81289.0,1262.0,81302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276616.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6347600.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7848.0,19143.0,0.0,,0.0,192.0,0.0,100.0,353.0,,,,,,,,,
2022-03-17,2849.0,5.0,0.3472222222222222,6652.0,287.0,64547568.0,78406.0,5244214.0,124206.0,133223.0,239995.0,74684.0,239992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0,2.0,21925912.0,45166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168038368.0,26295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297365.0,1338337.0,0.0,,1.0,283.0,0.0,113.0,293.0,,,,,,,,,
2022-03-19,2878.0,16.0,1.1111111111111112,35803.0,780.0,538221185.0,260880.0,122464357.0,419100.0,2524504.0,779994.0,2228665.0,779997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307960.0,4710.0,878074224.0,1704365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81544.0,288.0,3702310768.0,1438947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11337109.0,25947681.0,0.0,,1.0,805.0,0.0,305.0,1011.0,,,,,,,,,
2022-03-17,2856.0,5.0,0.3472222222222222,451.0,287.0,22552.0,9608.0,39503.0,8208.0,280.0,239997.0,2669.0,239980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,1.0,194816.0,7754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126344.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13027.0,28087.0,0.0,,0.0,283.0,0.0,100.0,293.0,,,,,,,,,
2022-03-19,87609.0,4.0,0.2777777777777778,7853.0,262.0,182287065.0,49671.0,9814589.0,39446.0,331740.0,218990.0,208236.0,218998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58745392.0,158560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191753512.0,128626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560631.0,4183494.0,0.0,,1.0,259.0,0.0,150.0,271.0,,,,,,,,,
2022-03-17,2848.0,6.0,0.4166666666666667,3037.0,300.0,16708169.0,35358.0,2038264.0,40071.0,57199.0,299990.0,28979.0,299993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,13.0,8834528.0,12841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81447208.0,3880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143467.0,209943.0,0.0,,0.0,304.0,0.0,105.0,352.0,,,,,,,,,
2022-03-17,2887.0,6.0,0.4166666666666667,355.0,300.0,6856770.0,3804.0,664169.0,3718.0,15963.0,299990.0,32732.0,299998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5163728.0,41756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53613560.0,13655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123660.0,520455.0,0.0,,1.0,315.0,0.0,100.0,353.0,,,,,,,,,
2022-03-17,2863.0,5.0,0.3472222222222222,170.0,284.0,44006.0,2577.0,25394.0,1633.0,180.0,239998.0,895.0,239993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151752.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84928.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,1464.0,0.0,,0.0,282.0,0.0,100.0,293.0,,,,,,,,,
2022-03-17,2876.0,6.0,0.4166666666666667,1619.0,81.0,4249365.0,19696.0,577643.0,16948.0,18737.0,81762.0,13889.0,81774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2836504.0,5803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9029496.0,1538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55063.0,124123.0,0.0,,0.0,192.0,0.0,106.0,353.0,,,,,,,,,
2022-03-19,2884.0,16.0,1.1111111111111112,75618.0,780.0,1422432901.0,555807.0,188605858.0,742866.0,7194981.0,779992.0,4571268.0,779999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3216232.0,8283.0,1202558696.0,3354264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45019240.0,44535.0,9898558624.0,4880089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14196383.0,33059938.0,0.0,,46.0,807.0,0.0,590.0,1011.0,,,,,,,,,
2022-03-17,2858.0,6.0,0.4166666666666667,2259.0,300.0,78317635.0,20246.0,2745446.0,44833.0,82786.0,299994.0,42720.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14946176.0,26682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545619904.0,18679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151850.0,842849.0,0.0,,1.0,314.0,0.0,103.0,353.0,,,,,,,,,
2022-03-17,2866.0,6.0,0.4166666666666667,578.0,300.0,566144.0,9785.0,230335.0,11684.0,9044.0,299993.0,3186.0,299998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574408.0,275.0,703168.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81376.0,23.0,2093488.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19010.0,7220.0,0.0,,0.0,321.0,0.0,101.0,353.0,,,,,,,,,
2022-03-12,2884.0,10.0,0.6944444444444444,54933.0,652.0,918960798.0,401342.0,99741587.0,574195.0,2460269.0,632998.0,1595459.0,633005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57664208.0,34197.0,548703520.0,991537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13695072.0,3502.0,5965268448.0,970169.0,0.0,0.0,21016.0,37.0,0.0,0.0,0.0,5739235.0,18649676.0,0.0,,139.0,649.0,0.0,277.0,659.0,,,,,,,,,
2022-03-17,2881.0,7.0,0.4861111111111111,320.0,360.0,1208424.0,9251.0,165097.0,16991.0,3945.0,359996.0,2374.0,359991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055272.0,1568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246440.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7964.0,54741.0,0.0,,1.0,391.0,0.0,100.0,413.0,,,,,,,,,
2022-03-19,2883.0,16.0,1.1111111111111112,21943.0,902.0,349924433.0,195476.0,32536899.0,197558.0,726797.0,883835.0,665043.0,883838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194776.0,1189.0,204764072.0,466144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698448.0,99.0,2040071256.0,179544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2405820.0,12043314.0,0.0,,3.0,927.0,0.0,226.0,1011.0,,,,,,,,,
2022-03-12,2876.0,5.0,0.3472222222222222,19717.0,834.0,405314913.0,145865.0,25915282.0,200107.0,903861.0,833050.0,427783.0,833060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,1.0,179340576.0,239186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014536736.0,264870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644598.0,9440250.0,0.0,,134.0,831.0,0.0,124.0,832.0,,,,,,,,,
2022-03-15,2878.0,2.0,0.1388888888888889,3816.0,119.0,50130007.0,52959.0,7628155.0,56506.0,165294.0,102903.0,102197.0,102897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52637504.0,84489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333851936.0,70438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445801.0,1798819.0,0.0,,52.0,117.0,0.0,165.0,129.0,,,,,,,,,
2022-03-15,2854.0,2.0,0.1388888888888889,1550.0,119.0,23793010.0,30157.0,1176823.0,32886.0,36687.0,102910.0,64622.0,102893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8153304.0,49571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110591584.0,8221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202046.0,384747.0,0.0,,0.0,118.0,0.0,142.0,129.0,,,,,,,,,
2022-03-17,2865.0,6.0,0.4166666666666667,326.0,300.0,23515985.0,4245.0,1218471.0,3283.0,16776.0,299992.0,13324.0,299996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775224.0,3167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10819936.0,1229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91790.0,207663.0,0.0,,59.0,316.0,0.0,100.0,353.0,,,,,,,,,
2022-03-19,2879.0,16.0,1.1111111111111112,18119.0,780.0,191768994.0,148402.0,24035301.0,178640.0,994268.0,779995.0,446258.0,779989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268144.0,116.0,159211488.0,279682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21424.0,25.0,1227080168.0,370774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739492.0,13134111.0,0.0,,134.0,808.0,0.0,132.0,1011.0,,,,,,,,,
2022-03-19,87608.0,4.0,0.2777777777777778,384.0,261.0,8008654.0,3140.0,461028.0,2855.0,16131.0,218993.0,4147.0,218996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2654440.0,2876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49172184.0,1499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14270.0,117466.0,0.0,,0.0,258.0,0.0,100.0,271.0,,,,,,,,,
2022-03-11,2854.0,13.0,0.9027777777777778,34267.0,831.0,396367791.0,299572.0,63016666.0,328352.0,1633898.0,830967.0,2274439.0,830965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181312.0,762.0,350549568.0,1383034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417264.0,400.0,801122152.0,158573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7010787.0,6540187.0,0.0,,984.0,831.0,0.0,291.0,831.0,,,,,,,,,
2022-03-17,2852.0,6.0,0.4166666666666667,594.0,300.0,109489.0,12303.0,76508.0,24572.0,1341.0,299992.0,27519.0,299995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,1.0,487080.0,4838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173728.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34379.0,6700.0,0.0,,1.0,320.0,0.0,104.0,353.0,,,,,,,,,
2022-03-17,2857.0,6.0,0.4166666666666667,1190.0,348.0,337810.0,11697.0,189703.0,11352.0,4413.0,299991.0,2676.0,299999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628704.0,1390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565776.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21640.0,9544.0,0.0,,0.0,344.0,0.0,100.0,352.0,,,,,,,,,
2022-03-17,2859.0,7.0,0.4861111111111111,1040.0,360.0,3547276.0,18880.0,3064834.0,23026.0,7030.0,359993.0,38472.0,359990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21956912.0,39412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4016904.0,1055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012023.0,37243.0,0.0,,0.0,393.0,0.0,100.0,413.0,,,,,,,,,
2022-03-12,2872.0,5.0,0.3472222222222222,18314.0,834.0,352047837.0,120306.0,15431809.0,190491.0,801266.0,833110.0,508351.0,833130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67864.0,172.0,89182776.0,358471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224224.0,130.0,2436710408.0,406943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591825.0,13213289.0,0.0,,1.0,831.0,0.0,132.0,832.0,,,,,,,,,
2022-03-12,2883.0,10.0,0.6944444444444444,6976.0,652.0,102210479.0,43343.0,5636374.0,61447.0,150361.0,633085.0,92568.0,633075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33888.0,43.0,31291512.0,56984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79752.0,15.0,380090344.0,18371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338676.0,3057335.0,0.0,,1.0,648.0,0.0,108.0,659.0,,,,,,,,,
2022-03-12,2854.0,10.0,0.6944444444444444,9922.0,652.0,351241641.0,119574.0,14205640.0,160556.0,339994.0,632998.0,430768.0,633005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243008.0,322.0,95686912.0,362755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111752.0,15.0,1904888504.0,101294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1561243.0,4292276.0,0.0,,155.0,646.0,0.0,142.0,659.0,,,,,,,,,
