begintime,sk_object,duration,integrity,50332555,50332556,50332557,50332558,50332559,50332560,50332561,50332562,50332563,50332564,50332591,50332592,50332593,50332594,50332595,50332596,50332597,50342555,50342556,50342561,50342562,50342563,50342564,50342567,50342568,50342569,50342570,50342571,50342572,50342618,50342619,50342621,50342622,50342624,50342625,50342627,50342628
2022-02-08,889044.0,82800.0,95.83333333333333,0.0,0.0,0.0,0.0,128.0,256.0,17.546260869565216,2.1149565217391304,0.0,16.26213043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,26.0,0.0,90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,889064.0,86400.0,100.0,0.0,0.0,0.0,0.0,96.0,96.0,3.57925,1.0030416666666666,0.0,2.6226666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,10.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14,889082.0,86400.0,100.0,0.0,0.0,0.0,0.0,512.0,256.0,52.00454166666667,13.881875,0.0,39.717375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.5,74.0,0.0,145.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,888989.0,86400.0,100.0,0.0,0.0,0.0,0.0,640.0,736.0,185.14079166666667,24.729375,0.0,165.26091666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.5,221.0,0.0,414.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,888953.0,86400.0,100.0,0.0,0.0,0.0,0.0,96.0,96.0,12.69125,2.4892916666666665,0.0,10.37125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,15.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-11,888992.0,86400.0,100.0,0.0,0.0,0.0,0.0,96.0,96.0,18.448833333333333,4.446375,0.0,14.977583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,20.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-06,889016.0,86400.0,100.0,0.0,0.0,0.0,0.0,1280.0,512.0,170.68154166666667,22.258166666666668,0.0,152.1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,55.0,0.0,398.5,0.0,19.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-13,889062.0,86400.0,100.0,0.0,0.0,0.0,0.0,768.0,384.0,172.38679166666665,28.35825,0.0,152.75208333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.5,62.0,0.0,344.5,1.0,27.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13,888984.0,75600.0,87.5,0.0,0.0,0.0,0.0,768.0,512.0,129.81166666666667,25.994857142857143,0.0,112.4887619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,109.0,0.0,319.0,2.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-20,889036.0,86400.0,100.0,0.0,0.0,0.0,0.0,512.0,256.0,39.498125,5.169208333333334,0.0,33.899458333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.5,47.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-07,889004.0,86400.0,100.0,0.0,0.0,0.0,0.0,768.0,384.0,57.778125,9.288083333333333,0.0,51.612791666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.5,51.0,0.0,181.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,888967.0,86400.0,100.0,0.0,0.0,0.0,0.0,1280.0,640.0,235.67725,39.40275,0.0,207.02195833333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.5,99.0,0.0,529.0,8.0,72.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-11,888932.0,86400.0,100.0,0.0,0.0,0.0,0.0,512.0,256.0,74.17929166666667,12.469166666666666,0.0,65.03554166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.5,118.0,0.0,202.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
