begintime,sk_object,duration,integrity,M8038C0,M8038C1,M8038C2,M8038C3,M8038C4,M8038C5,M8038C6,M8038C7,M8038C8,M8038C9,M8038C10,M8038C11,M8038C12,M8038C13,M8038C14,M8038C15,M8038C16,M8038C17,M8038C18,M8038C19,M8038C20,M8038C21,M8038C22,M8038C23,M8038C24,M8038C25,M8038C26,M8038C27,M8038C28,M8038C29,M8038C30,M8038C31,M8038C32,M8038C33,M8038C34,M8038C35,M8038C36,M8038C37,M8038C38,M8038C39,M8038C40,M8038C41,M8038C42,M8038C43,M8038C44,M8038C45,M8038C46,M8038C47,M8038C48,M8038C49,M8038C50,M8038C51,M8038C52,M8038C53,M8038C54,M8038C55,M8038C56,M8038C57,M8038C58,M8038C59,M8038C60,M8038C61,M8038C62,M8038C63,M8038C64,M8038C65,M8038C66
2022-03-14 03:00:00,21697.0,60.0,100.0,288.0,3600.0,574791.0,10294.0,205843.0,9292.0,9970.0,3600000.0,4243.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303776.0,2735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3541640.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25383.0,36129.0,0.0,,0.0,3600.0,0.0,100.0,3600.0,,,,,,,,,
2022-03-11 06:00:00,21637.0,60.0,100.0,103927.0,3600.0,1990755843.0,743610.0,124271251.0,1071771.0,3982768.0,3600000.0,4617141.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181176.0,31000.0,831383096.0,3526381.0,0.0,0.0,280.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846824.0,1158.0,9869094432.0,981081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22327343.0,38637815.0,0.0,,142.0,3600.0,0.0,182.75,3600.0,,,,,,,,,
2022-03-11 10:00:00,21653.0,60.0,100.0,149545.0,3600.0,2925088694.0,860556.0,296833911.0,1120452.0,9084478.0,3600000.0,5445621.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290784.0,10418.0,1933749088.0,3580680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8398800.0,3212.0,21900948760.0,4660840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26450073.0,103375290.0,0.0,,113.0,3600.0,0.0,196.5,3600.0,,,,,,,,,
2022-03-11 04:00:00,21690.0,60.0,100.0,31836.0,3600.0,971038801.0,294166.0,47931645.0,351221.0,1221752.0,3600000.0,1091532.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4264.0,14.0,271620840.0,730115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13904.0,1.0,4823775312.0,361947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3899418.0,17565762.0,0.0,,770.0,3600.0,0.0,114.0,3600.0,,,,,,,,,
2022-03-11 13:00:00,21719.0,60.0,100.0,216211.0,3600.0,2981548116.0,1361215.0,602765484.0,1604426.0,11867499.0,3600000.0,18438170.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37339960.0,20002.0,3901185392.0,4408787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13192064.0,7948.0,15312954672.0,4388003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27104434.0,104819173.0,0.0,,72.0,3600.0,0.0,239.0,3600.0,,,,,,,,,
2022-03-11 11:00:00,21682.0,60.0,100.0,138400.0,3600.0,2161554128.0,805431.0,317562569.0,922596.0,6454786.0,3600000.0,6169073.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253680.0,325.0,1985313552.0,3968629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102384.0,43.0,10643666288.0,2206925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25624180.0,76956428.0,0.0,,181.0,3600.0,0.0,208.5,3600.0,,,,,,,,,
2022-03-11 11:00:00,21692.0,60.0,100.0,562899.0,3600.0,4544856888.0,3006123.0,1154953620.0,3489734.0,91038343.0,3600000.0,54904340.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11219256.0,55962.0,7385864144.0,35986404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67400432.0,97941.0,29643689240.0,66355154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89786320.0,145729161.0,0.0,,268.0,3600.0,0.0,1425.0,3600.0,,,,,,,,,
2022-03-11 13:00:00,21673.0,60.0,100.0,16301.0,3600.0,111407570.0,150005.0,11911482.0,315145.0,344751.0,3600000.0,272009.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40008.0,20.0,64496064.0,140570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245230344.0,25761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923475.0,4712829.0,0.0,,159.0,3600.0,0.0,103.25,3600.0,,,,,,,,,
2022-03-11 02:00:00,21695.0,60.0,100.0,28383.0,3600.0,786650226.0,235140.0,54070144.0,250034.0,1102385.0,3600000.0,991364.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164866824.0,579896.0,0.0,0.0,1008.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404688040.0,94626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3356878.0,10858469.0,0.0,,1.0,3600.0,0.0,109.0,3600.0,,,,,,,,,
2022-03-11 06:00:00,21725.0,60.0,100.0,2790.0,3600.0,169744423.0,24592.0,229292438.0,27601.0,214678.0,3600000.0,427667.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696330216.0,354901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440611624.0,49999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4964917.0,1927066.0,0.0,,1.0,3600.0,0.0,100.0,3600.0,,,,,,,,,
2022-03-11 16:00:00,21683.0,60.0,100.0,249038.0,3600.0,3552146838.0,1427269.0,827487928.0,1762332.0,21443232.0,3600000.0,13404838.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3939888.0,26520.0,5447706976.0,8481806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12652488.0,13097.0,20814636944.0,11703979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48930422.0,138353078.0,0.0,,471.0,3600.0,0.0,380.5,3600.0,,,,,,,,,
2022-03-11 22:00:00,21652.0,60.0,100.0,5019.0,3600.0,28049339.0,33227.0,3980601.0,24895.0,189703.0,3600000.0,90405.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22171096.0,37864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143188144.0,13360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287934.0,640556.0,0.0,,1.0,3600.0,0.0,100.5,3600.0,,,,,,,,,
2022-03-11 11:00:00,21695.0,60.0,100.0,64839.0,3600.0,675289119.0,460140.0,117424801.0,505871.0,1669901.0,3600000.0,1675546.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118112.0,178.0,730337408.0,1044805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46568.0,32.0,1592475688.0,168118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8862311.0,9509382.0,0.0,,1.0,3600.0,0.0,120.25,3600.0,,,,,,,,,
2022-03-11 22:00:00,21710.0,46.0,76.66666666666667,111289.0,2733.0,1061452092.0,469553.0,208185650.0,614805.0,6792650.0,2732998.0,5980729.0,2733020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34016.0,59.0,1116631568.0,3249865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6888.0,5.0,4114937592.0,2059952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19040402.0,58979301.0,0.0,,1952.0,2738.0,0.0,220.75,2793.0,,,,,,,,,
2022-03-11 20:00:00,21707.0,60.0,100.0,53764.0,3600.0,962034037.0,243038.0,98678470.0,240818.0,2975400.0,3600000.0,2597653.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268576.0,1679.0,586023040.0,1604901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870728.0,923.0,6873906752.0,1037958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10207158.0,41112918.0,0.0,,310.0,3600.0,0.0,136.25,3600.0,,,,,,,,,
2022-03-11 18:00:00,21725.0,60.0,100.0,4580.0,3600.0,53227647.0,36959.0,4567276.0,38455.0,169197.0,3600000.0,89599.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256.0,4.0,24978976.0,65175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153834272.0,16159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329874.0,1233779.0,0.0,,1.0,3600.0,0.0,101.0,3600.0,,,,,,,,,
2022-03-11 05:00:00,21685.0,60.0,100.0,219.0,3600.0,86776.0,11360.0,33245.0,8757.0,2189.0,3600000.0,706.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163016.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153544.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25916.0,1744817.0,0.0,,0.0,3600.0,0.0,50.0,3600.0,,,,,,,,,
2022-03-11 10:00:00,21689.0,60.0,100.0,173675.0,3600.0,3600609470.0,859250.0,388746605.0,869396.0,11825126.0,3600000.0,10039605.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150666360.0,167075.0,2489909568.0,7062110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76416136.0,22638.0,25489378976.0,6126393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40394764.0,113685840.0,0.0,,220.0,3600.0,0.0,299.5,3600.0,,,,,,,,,
2022-03-11 02:00:00,21653.0,60.0,100.0,60805.0,3600.0,1774501470.0,361155.0,153173981.0,542067.0,2913354.0,3600000.0,2328291.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791916728.0,1377215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9091912616.0,1445849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11467039.0,51864305.0,0.0,,2.0,3600.0,0.0,125.25,3600.0,,,,,,,,,
2022-03-11 07:00:00,21684.0,60.0,100.0,22936.0,3600.0,292618548.0,207852.0,206664685.0,211042.0,625075.0,3600000.0,1472956.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112224.0,90.0,1600564312.0,1311433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576261120.0,76846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20814280.0,10265965.0,0.0,,211.0,3600.0,0.0,109.0,3600.0,,,,,,,,,
2022-03-11 20:00:00,21658.0,60.0,100.0,63570.0,3600.0,1048359509.0,338847.0,185663472.0,312060.0,2604596.0,3600000.0,3333423.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9851432.0,13036.0,1231066640.0,2105464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954352.0,273.0,2764570760.0,238623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11258831.0,13393036.0,0.0,,158.0,3600.0,0.0,147.75,3600.0,,,,,,,,,
2022-03-14 01:00:00,21726.0,60.0,100.0,12348.0,3600.0,77829452.0,97448.0,5762357.0,93662.0,323770.0,3600000.0,141606.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34317824.0,88615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568647384.0,135447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724999.0,5376166.0,0.0,,6.0,3600.0,0.0,101.0,3600.0,,,,,,,,,
2022-03-11 13:00:00,21695.0,60.0,100.0,63553.0,3600.0,642757459.0,442443.0,60131252.0,483077.0,1747135.0,3600000.0,1245223.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13751024.0,35733.0,318131232.0,701851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4673056.0,1166.0,2396189960.0,170209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4372682.0,9147514.0,0.0,,1.0,3600.0,0.0,118.25,3600.0,,,,,,,,,
2022-03-11 05:00:00,21725.0,60.0,100.0,949.0,3600.0,938826.0,17883.0,314038.0,22780.0,12793.0,3600000.0,5162.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650288.0,2476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3426688.0,926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27390.0,57976.0,0.0,,0.0,3600.0,0.0,100.0,3600.0,,,,,,,,,
2022-03-11 10:00:00,21638.0,60.0,100.0,342769.0,3600.0,3264231679.0,2125120.0,606612408.0,2320874.0,41214685.0,3600000.0,20238370.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515888.0,1311.0,3590398184.0,12556489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797184.0,1559.0,20796359368.0,28383914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51923969.0,143891839.0,0.0,,399.0,3600.0,0.0,564.0,3600.0,,,,,,,,,
