begintime,sk_object,67194787,67194788,67194793,67194794,67194795,67194796,67196162,73442016,73442017,duration
2022-03-01 00:00:00,7669044.0,144955.0,144955.0,143931.0,143931.0,2121.0,1847.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669045.0,331.0,331.0,331.0,331.0,1305.0,1305.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669046.0,1686.0,1684.0,1686.0,1684.0,7133.0,3595.0,2.0,,,PT3600S
2022-03-01 00:00:00,7669047.0,272.0,272.0,272.0,272.0,1087.0,1087.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669048.0,90333.0,90333.0,90009.0,90009.0,1106.0,858.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669049.0,1245.0,1215.0,1245.0,1215.0,17130.0,6471.0,30.0,,,PT3600S
2022-03-01 00:00:00,7669050.0,115.0,115.0,115.0,115.0,720.0,720.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669051.0,99.0,99.0,99.0,99.0,910.0,910.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669052.0,271.0,271.0,271.0,271.0,1494.0,1494.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669053.0,209308.0,209308.0,206299.0,206299.0,2722.0,2093.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669054.0,1550.0,1550.0,1550.0,1550.0,1294.0,1294.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669055.0,151451.0,151451.0,149967.0,149967.0,2705.0,2439.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669056.0,298503.0,298503.0,0.0,0.0,0.0,0.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669057.0,229928.0,229928.0,225733.0,225733.0,4578.0,4305.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669058.0,2.0,2.0,2.0,2.0,172.0,172.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669059.0,229383.0,229383.0,228045.0,228041.0,2868.0,2354.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669060.0,106.0,106.0,106.0,106.0,839.0,839.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669061.0,1130.0,1130.0,1130.0,1130.0,2423.0,2423.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669063.0,228106.0,228106.0,223789.0,223785.0,2758.0,2442.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669064.0,39.0,39.0,39.0,39.0,342.0,342.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669065.0,241108.0,241108.0,238181.0,238185.0,1888.0,1784.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669066.0,2018.0,2018.0,2018.0,2018.0,1601.0,1601.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669067.0,13.0,13.0,13.0,13.0,27.0,27.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669068.0,101875.0,101875.0,101480.0,101480.0,904.0,809.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669069.0,167.0,167.0,167.0,167.0,1092.0,1092.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669070.0,82543.0,82543.0,82194.0,82194.0,927.0,648.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669071.0,1112.0,1112.0,1112.0,1112.0,1598.0,1598.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669072.0,214.0,214.0,214.0,214.0,1322.0,1322.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669073.0,165.0,165.0,165.0,165.0,913.0,913.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669074.0,164924.0,164924.0,163749.0,163745.0,1577.0,1274.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669075.0,255.0,255.0,255.0,255.0,754.0,754.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669076.0,1188.0,1188.0,1188.0,1188.0,950.0,950.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669077.0,263123.0,263123.0,259625.0,259625.0,2830.0,2519.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669078.0,264.0,264.0,264.0,264.0,1108.0,1108.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669079.0,45669.0,45669.0,43782.0,43785.0,876.0,846.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669080.0,119.0,119.0,119.0,119.0,988.0,988.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669081.0,203370.0,203370.0,199310.0,199310.0,3097.0,2804.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669082.0,278.0,278.0,278.0,278.0,747.0,747.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669083.0,112600.0,112600.0,111653.0,111653.0,1688.0,1322.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669084.0,1270.0,1270.0,1270.0,1270.0,1459.0,1433.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669085.0,487.0,487.0,487.0,487.0,1310.0,1310.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669086.0,141451.0,141451.0,140148.0,140148.0,1605.0,1245.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669087.0,600.0,600.0,600.0,600.0,1058.0,1058.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669088.0,684.0,684.0,684.0,684.0,1420.0,1420.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669089.0,902.0,902.0,902.0,902.0,2107.0,2107.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669090.0,149.0,149.0,149.0,149.0,1058.0,1058.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669091.0,311.0,311.0,311.0,311.0,582.0,582.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669092.0,156238.0,156238.0,154887.0,154887.0,1880.0,1526.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669093.0,297221.0,297221.0,304394.0,304394.0,13312.0,11940.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669094.0,540.0,540.0,540.0,540.0,649.0,649.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669095.0,476.0,476.0,476.0,476.0,1599.0,1599.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669096.0,201.0,201.0,201.0,201.0,1573.0,1573.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669097.0,201.0,201.0,201.0,201.0,948.0,948.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669098.0,153.0,153.0,153.0,153.0,1005.0,1005.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669099.0,203703.0,203703.0,202036.0,202032.0,3167.0,2564.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669100.0,109.0,109.0,109.0,109.0,1074.0,1074.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669101.0,42316.0,42316.0,42332.0,42332.0,353.0,305.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669102.0,219.0,219.0,219.0,219.0,1163.0,1163.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669103.0,105202.0,105202.0,104407.0,104407.0,1380.0,1020.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669104.0,848.0,848.0,848.0,848.0,1612.0,1612.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669105.0,358.0,358.0,358.0,358.0,954.0,954.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669106.0,103679.0,103679.0,103358.0,103358.0,1370.0,1139.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669107.0,31581.0,31581.0,31401.0,31401.0,350.0,311.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669108.0,725.0,725.0,725.0,725.0,2900.0,2900.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669109.0,328.0,328.0,328.0,328.0,748.0,748.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669110.0,108966.0,108966.0,107463.0,107463.0,1440.0,1173.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669111.0,326.0,326.0,326.0,326.0,933.0,933.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669112.0,1267.0,963.0,1267.0,963.0,204792.0,26073.0,304.0,,,PT3600S
2022-03-01 00:00:00,7669113.0,143243.0,143243.0,144151.0,144151.0,1727.0,1481.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669114.0,125.0,125.0,125.0,125.0,1101.0,1101.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669115.0,1923.0,1923.0,1923.0,1923.0,1969.0,1701.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669116.0,583.0,583.0,583.0,583.0,1579.0,1579.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669117.0,42266.0,42266.0,42419.0,42419.0,653.0,596.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669118.0,167581.0,167581.0,167482.0,167478.0,2192.0,1844.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669119.0,91778.0,91778.0,90207.0,90207.0,969.0,848.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669120.0,86102.0,86102.0,85922.0,85926.0,1489.0,1210.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669121.0,89532.0,89532.0,88818.0,88818.0,2092.0,1991.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669122.0,335.0,335.0,335.0,335.0,1533.0,1533.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669123.0,295.0,295.0,295.0,295.0,1585.0,1585.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669124.0,111.0,111.0,111.0,111.0,1803.0,1803.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669125.0,128.0,128.0,128.0,128.0,875.0,875.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669126.0,47.0,47.0,47.0,47.0,432.0,432.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669127.0,212757.0,212757.0,213257.0,213250.0,3656.0,3099.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669128.0,188.0,188.0,188.0,188.0,676.0,676.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669129.0,173.0,173.0,173.0,173.0,438.0,438.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669130.0,40489.0,40489.0,40253.0,40253.0,393.0,358.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669131.0,718.0,718.0,718.0,718.0,1564.0,1564.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669132.0,98.0,98.0,98.0,98.0,670.0,670.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669133.0,215162.0,215162.0,213092.0,213092.0,3986.0,3335.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669134.0,546.0,546.0,558.0,558.0,14.0,5.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669135.0,36353.0,36353.0,36284.0,36284.0,293.0,265.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669136.0,413.0,413.0,413.0,413.0,1059.0,1059.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669137.0,549.0,549.0,549.0,549.0,1238.0,1238.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669138.0,40586.0,40586.0,40368.0,40368.0,312.0,304.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669139.0,109802.0,109802.0,108840.0,108840.0,1350.0,1129.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669140.0,130458.0,130458.0,130320.0,130316.0,1897.0,1704.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669141.0,4.0,4.0,4.0,4.0,31.0,31.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669142.0,155119.0,155119.0,153806.0,153806.0,2531.0,2237.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669143.0,549.0,549.0,549.0,549.0,2391.0,2391.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669144.0,2649.0,540.0,2649.0,540.0,4597.0,4299.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669145.0,265.0,265.0,265.0,265.0,1128.0,1128.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669146.0,137030.0,137030.0,135657.0,135657.0,1872.0,1557.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669147.0,38.0,38.0,38.0,38.0,173.0,173.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669148.0,79.0,79.0,79.0,79.0,782.0,782.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669149.0,1301.0,1301.0,1301.0,1301.0,2745.0,2441.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669150.0,191552.0,191552.0,190484.0,190484.0,1945.0,1566.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669151.0,1794.0,1794.0,1794.0,1794.0,2263.0,1991.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669152.0,188015.0,188015.0,186553.0,186553.0,1996.0,1640.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669153.0,288.0,288.0,288.0,288.0,1271.0,1271.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669154.0,168913.0,168913.0,167439.0,167435.0,1940.0,1715.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669155.0,384.0,384.0,384.0,384.0,1468.0,1455.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669156.0,815.0,815.0,815.0,815.0,1217.0,1217.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669157.0,156.0,156.0,156.0,156.0,1565.0,1565.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669158.0,170.0,170.0,170.0,170.0,548.0,548.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669159.0,993.0,993.0,993.0,993.0,1213.0,1213.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669160.0,80029.0,80029.0,79452.0,79452.0,810.0,660.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669161.0,40134.0,40134.0,39677.0,39677.0,195.0,177.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669162.0,212.0,212.0,212.0,212.0,524.0,524.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669163.0,274.0,274.0,274.0,274.0,1338.0,1338.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669164.0,202.0,202.0,202.0,202.0,867.0,867.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669165.0,62.0,62.0,62.0,62.0,661.0,661.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669166.0,30578.0,30578.0,30383.0,30383.0,318.0,290.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669167.0,233136.0,233136.0,233389.0,233389.0,3688.0,2914.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669168.0,320.0,320.0,320.0,320.0,1499.0,1499.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669169.0,423.0,423.0,423.0,423.0,891.0,891.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669170.0,85412.0,85412.0,84676.0,84676.0,795.0,670.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669171.0,498.0,495.0,498.0,495.0,1089.0,977.0,3.0,,,PT3600S
2022-03-01 00:00:00,7669172.0,22182.0,22182.0,21924.0,21924.0,225.0,197.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669173.0,60250.0,60250.0,61489.0,61489.0,3142.0,3002.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669174.0,283216.0,283216.0,281232.0,281232.0,2329.0,2202.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669175.0,7023.0,7023.0,7051.0,7051.0,46.0,46.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669176.0,573.0,573.0,573.0,573.0,1770.0,1770.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669177.0,101.0,101.0,101.0,101.0,294.0,294.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669178.0,247.0,247.0,247.0,247.0,743.0,743.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669179.0,25063.0,25063.0,25063.0,25047.0,0.0,0.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669180.0,993.0,993.0,993.0,993.0,830.0,830.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669181.0,894.0,894.0,894.0,894.0,1277.0,1277.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669182.0,787.0,787.0,787.0,787.0,2303.0,2303.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669183.0,87.0,87.0,87.0,87.0,126.0,126.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669184.0,198279.0,198279.0,197251.0,197251.0,2693.0,2158.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669185.0,164.0,164.0,164.0,164.0,747.0,747.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669186.0,173.0,173.0,173.0,173.0,1621.0,1621.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669188.0,81218.0,81218.0,81419.0,81419.0,959.0,785.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669189.0,587.0,587.0,587.0,587.0,1433.0,1433.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669190.0,17140.0,17140.0,16984.0,16984.0,230.0,178.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669191.0,104.0,104.0,104.0,104.0,861.0,861.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669192.0,193.0,193.0,193.0,193.0,622.0,622.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669193.0,1213.0,1213.0,1213.0,1213.0,981.0,981.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669194.0,830.0,830.0,830.0,830.0,897.0,865.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669195.0,46678.0,46678.0,46379.0,46379.0,546.0,461.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669197.0,174826.0,174826.0,173667.0,173667.0,2381.0,1962.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669198.0,66.0,66.0,66.0,66.0,305.0,305.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669199.0,188829.0,188829.0,186900.0,186900.0,1674.0,1453.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669200.0,37818.0,37818.0,37275.0,37275.0,625.0,486.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669201.0,162475.0,162475.0,159634.0,159637.0,2105.0,1901.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669202.0,968.0,968.0,968.0,968.0,1219.0,1179.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669203.0,83291.0,83291.0,81677.0,81677.0,1589.0,1460.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669204.0,387.0,387.0,387.0,387.0,1025.0,1025.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669205.0,162912.0,162912.0,161498.0,161498.0,2123.0,1814.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669206.0,1032.0,1032.0,1032.0,1032.0,1964.0,1964.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669207.0,114.0,114.0,114.0,114.0,850.0,850.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669208.0,119.0,119.0,119.0,119.0,369.0,369.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669209.0,1715.0,1715.0,1715.0,1715.0,1854.0,1854.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669210.0,396.0,396.0,396.0,396.0,674.0,674.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669211.0,93416.0,93416.0,92785.0,92785.0,2085.0,1993.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669212.0,113786.0,113786.0,114165.0,114165.0,5535.0,5273.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669213.0,128366.0,128366.0,127788.0,127788.0,1382.0,1154.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669214.0,40.0,40.0,40.0,40.0,308.0,308.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669215.0,13168.0,13168.0,12986.0,12986.0,152.0,144.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669216.0,1357.0,1357.0,1357.0,1357.0,1248.0,1248.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669217.0,186.0,186.0,186.0,186.0,1157.0,1157.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669218.0,1243.0,1234.0,1243.0,1234.0,6298.0,2998.0,9.0,,,PT3600S
2022-03-01 00:00:00,7669220.0,379147.0,379147.0,375155.0,375149.0,18216.0,17851.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669221.0,1667.0,1667.0,1667.0,1667.0,2248.0,2248.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669222.0,45.0,45.0,45.0,45.0,688.0,688.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669223.0,29110.0,29110.0,27837.0,27837.0,312.0,259.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669224.0,637.0,637.0,637.0,637.0,1604.0,1604.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669225.0,226832.0,226832.0,223898.0,223898.0,1962.0,1710.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669226.0,740.0,740.0,740.0,740.0,2683.0,2683.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669227.0,617.0,617.0,617.0,617.0,1774.0,1774.0,0.0,,,PT3600S
2022-03-01 00:00:00,7669228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,PT3600S
