begintime,sk_object,duration,integrity,M8910C0,M8910C1,M8910C2,M8910C3,M8910C4,M8910C5,M8910C6,M8910C7,M8910C8,M8910C9,M8910C10,M8910C11,M8910C12,M8910C13,M8910C14,M8910C15,M8910C16,M8910C17,M8910C18,M8910C19,M8910C20,M8910C21,M8910C22,M8910C23,M8910C24,M8910C25,M8910C26,M8910C27,M8910C28,M8910C29
2022-03-11,23185.0,1440.0,100.0,0.0,0.0,0.0,0.0,7087344376.0,723858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23186.0,1440.0,100.0,0.0,0.0,15658184.0,3208.0,31082371720.0,3571337.0,57008.0,6.0,952.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23187.0,1440.0,100.0,0.0,0.0,660120.0,128.0,4703966376.0,507737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23188.0,1296.0,90.0,0.0,0.0,32348048.0,49898.0,48490083744.0,12776046.0,35164904.0,6284.0,6088.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23189.0,1440.0,100.0,0.0,0.0,4952256.0,16920.0,46113786824.0,10501564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23190.0,1440.0,100.0,0.0,0.0,1388955072.0,105808.0,92347625056.0,13002764.0,0.0,0.0,14208.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23191.0,1440.0,100.0,0.0,0.0,76480.0,26.0,12227706352.0,595952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23192.0,1440.0,100.0,0.0,0.0,3882112.0,389.0,10472045712.0,1715769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23193.0,1440.0,100.0,0.0,0.0,74531904.0,215445.0,183495851576.0,39033953.0,0.0,0.0,9440.0,8233.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23194.0,1440.0,100.0,0.0,0.0,324665032.0,167489.0,221309953824.0,69915851.0,230416.0,121152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23195.0,1440.0,100.0,0.0,0.0,4057920.0,338.0,13194705432.0,908223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23196.0,1440.0,100.0,0.0,0.0,14425848.0,37012.0,239898458320.0,115431459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23197.0,1440.0,100.0,0.0,0.0,256264.0,40.0,1688385848.0,198808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23198.0,1440.0,100.0,0.0,0.0,732435608.0,2507166.0,293777173112.0,1272077249.0,9288.0,38.0,6448.0,1840.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23199.0,1440.0,100.0,0.0,0.0,705695352.0,591901.0,189907607784.0,218277871.0,7512.0,123.0,24920.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23200.0,1440.0,100.0,0.0,0.0,338091544.0,104457.0,101830423792.0,26062941.0,4915872.0,1700.0,4528.0,3982.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23201.0,1440.0,100.0,0.0,0.0,129224.0,21.0,12149728304.0,2597346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23202.0,1296.0,90.0,0.0,0.0,324496824.0,125934.0,39422423088.0,16936329.0,0.0,0.0,2016.0,3181.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23203.0,1440.0,100.0,0.0,0.0,1185071384.0,616252.0,387975728280.0,311684171.0,9496.0,1621.0,31976.0,4725.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23204.0,1440.0,100.0,0.0,0.0,19912840.0,29375.0,46549216784.0,15048825.0,1352464.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23205.0,1440.0,100.0,0.0,0.0,35168.0,15.0,4571410208.0,514156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23206.0,1440.0,100.0,0.0,0.0,90072.0,9.0,25522376136.0,4175730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23207.0,1440.0,100.0,0.0,0.0,65601040.0,47592.0,51952605096.0,5971253.0,0.0,0.0,7480.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23208.0,1440.0,100.0,0.0,0.0,170664.0,1531.0,7057572048.0,421670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23209.0,1440.0,100.0,0.0,0.0,321768.0,19539.0,12460288344.0,3959211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23210.0,1440.0,100.0,0.0,0.0,350696.0,61.0,15448827688.0,1289203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23211.0,1440.0,100.0,0.0,0.0,443648.0,10284.0,2983380624.0,384727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23212.0,1440.0,100.0,0.0,0.0,85760176.0,12349.0,54505659120.0,7219304.0,0.0,0.0,13024.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23213.0,1296.0,90.0,0.0,0.0,237406328.0,100843.0,125795136352.0,35269334.0,785024.0,8823.0,3040.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23214.0,1296.0,90.0,0.0,0.0,2028516064.0,534152.0,246475185040.0,138456148.0,0.0,4255.0,54432.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23215.0,1440.0,100.0,0.0,0.0,73224.0,29.0,12714786912.0,2064864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23216.0,1440.0,100.0,0.0,0.0,117978400.0,42968.0,162758370512.0,59057398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23217.0,1440.0,100.0,0.0,0.0,167400.0,29.0,975966200.0,366200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23218.0,1440.0,100.0,0.0,0.0,87374232.0,177007.0,246803867584.0,154485849.0,0.0,0.0,0.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23219.0,1440.0,100.0,0.0,0.0,134296.0,2271.0,27620627288.0,4804047.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23220.0,1440.0,100.0,0.0,0.0,17394512.0,40775.0,43172868336.0,13287833.0,0.0,0.0,416.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23221.0,1440.0,100.0,0.0,0.0,62890392.0,79163.0,309254663808.0,201139804.0,871664.0,120118.0,10272.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23222.0,1440.0,100.0,0.0,0.0,98467048.0,26209.0,133966193496.0,9446328.0,0.0,0.0,22928.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23223.0,1440.0,100.0,0.0,0.0,4453568.0,1007.0,51313808384.0,5049350.0,0.0,0.0,4768.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23224.0,1296.0,90.0,0.0,0.0,1105308208.0,1492023.0,541255875968.0,638302575.0,98568.0,144.0,86744.0,1873.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23225.0,1440.0,100.0,0.0,0.0,26025336.0,19648.0,176258930304.0,129611653.0,15936.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23226.0,1440.0,100.0,0.0,0.0,149970576.0,42191.0,130051171480.0,38603139.0,0.0,0.0,79272.0,4841.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23227.0,1440.0,100.0,0.0,0.0,7424.0,5.0,1661971136.0,482158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23228.0,1440.0,100.0,0.0,0.0,7231848.0,17678.0,93378765368.0,10198691.0,896.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23229.0,1440.0,100.0,0.0,0.0,1751544.0,21977.0,16675478216.0,3134481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23230.0,1440.0,100.0,0.0,0.0,107818736.0,22681.0,342435164448.0,117804693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23231.0,1440.0,100.0,0.0,0.0,25248.0,2.0,17130448456.0,3578504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23232.0,1440.0,100.0,0.0,0.0,198624.0,175.0,31932390184.0,8763662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23233.0,1440.0,100.0,0.0,0.0,100313944.0,81383.0,14743774280.0,6850053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23257.0,1440.0,100.0,0.0,0.0,1046896.0,5708.0,84485843208.0,7555552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23234.0,1440.0,100.0,0.0,0.0,464800.0,5033.0,2752252888.0,1686030.0,0.0,0.0,30328.0,2527.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23235.0,1440.0,100.0,0.0,0.0,3492464.0,696.0,42774136192.0,4000161.0,0.0,0.0,1048.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23236.0,1440.0,100.0,0.0,0.0,98087384.0,68394.0,386580152624.0,163557450.0,91936.0,4254.0,16952.0,5629.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23237.0,1440.0,100.0,0.0,0.0,143979912.0,80645.0,126342723944.0,67898167.0,4288.0,2416.0,800.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23238.0,1440.0,100.0,0.0,0.0,209653496.0,115461.0,270665184432.0,77622202.0,0.0,0.0,18816.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23239.0,1440.0,100.0,0.0,0.0,111463928.0,71298.0,309142185800.0,89259463.0,880.0,16361.0,104.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23240.0,1440.0,100.0,0.0,0.0,4413440.0,14752.0,30057330096.0,8775640.0,2171792.0,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23241.0,1440.0,100.0,0.0,0.0,287336.0,85.0,3621942896.0,360866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23242.0,1440.0,100.0,0.0,0.0,16242480.0,9361.0,35912569704.0,17748292.0,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23243.0,1440.0,100.0,0.0,0.0,206581384.0,96930.0,198502653896.0,73657531.0,0.0,0.0,2616.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23244.0,1440.0,100.0,0.0,0.0,469287064.0,234907.0,319899389120.0,364040056.0,51136.0,1761.0,54120.0,6632.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23245.0,1440.0,100.0,0.0,0.0,478936.0,222.0,10803519128.0,993838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23246.0,1440.0,100.0,0.0,0.0,110912.0,16.0,27072403240.0,8078356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23247.0,1440.0,100.0,0.0,0.0,12486072.0,1884.0,27241690096.0,2646517.0,0.0,0.0,43592.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23248.0,1440.0,100.0,0.0,0.0,797208.0,245.0,5588701504.0,595432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23249.0,1440.0,100.0,0.0,0.0,3183824.0,590.0,3778995512.0,504675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23250.0,1440.0,100.0,0.0,0.0,50100816.0,20739.0,45633468952.0,14246111.0,1624.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23251.0,1440.0,100.0,0.0,0.0,103905664.0,363441.0,238282846712.0,304986348.0,6166464.0,23377.0,8824.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23252.0,1440.0,100.0,0.0,0.0,130003920.0,46831.0,55178697112.0,17455572.0,7088.0,2.0,18584.0,21985.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23253.0,1440.0,100.0,0.0,0.0,421973784.0,1168970.0,306579370568.0,603253488.0,10816.0,450.0,21920.0,7062.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23254.0,1440.0,100.0,0.0,0.0,182144.0,33.0,52513022432.0,5298427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23255.0,1440.0,100.0,0.0,0.0,20510136.0,34227.0,39995815712.0,16231543.0,0.0,0.0,736.0,4173.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23256.0,1440.0,100.0,0.0,0.0,285253216.0,106097.0,190752291704.0,60062020.0,0.0,0.0,26312.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-13,23197.0,1440.0,100.0,0.0,0.0,0.0,0.0,14912653056.0,1021512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23258.0,1440.0,100.0,0.0,0.0,1306984.0,3445.0,10999932072.0,6496856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23169.0,1440.0,100.0,0.0,0.0,102070192.0,43319.0,154271407800.0,26154312.0,0.0,1326.0,21800.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23170.0,1440.0,100.0,0.0,0.0,15825808.0,10483.0,30899216136.0,4652054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23171.0,1440.0,100.0,0.0,0.0,73565672.0,47599.0,53860633632.0,14820159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23172.0,1340.0,93.05555555555556,0.0,0.0,25435704.0,16599.0,18769558616.0,9594684.0,21457392.0,11702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23173.0,1440.0,100.0,0.0,0.0,137455896.0,22756.0,183953536616.0,26220334.0,0.0,0.0,288.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23174.0,1440.0,100.0,0.0,0.0,10192632.0,2516.0,21654526320.0,1802616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23175.0,1440.0,100.0,0.0,0.0,2090088.0,10767.0,25791227400.0,10042368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23176.0,1380.0,95.83333333333333,0.0,0.0,44370896.0,10284.0,221425475168.0,27360310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23177.0,1440.0,100.0,0.0,0.0,769088624.0,1954688.0,337761087736.0,1055841750.0,345792.0,11414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23178.0,1440.0,100.0,0.0,0.0,37588704.0,30944.0,31632265448.0,3508227.0,38152.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23179.0,1440.0,100.0,0.0,0.0,1326421864.0,422122.0,55608779024.0,6243258.0,0.0,0.0,4248.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23180.0,1402.0,97.36111111111111,0.0,0.0,311368.0,127.0,16017768672.0,4641263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23181.0,1440.0,100.0,0.0,0.0,307960.0,597.0,35192292568.0,15289334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23182.0,1440.0,100.0,0.0,0.0,330183536.0,261221.0,221618394264.0,321429886.0,0.0,0.0,5408.0,13253.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23183.0,1440.0,100.0,0.0,0.0,9153536.0,14232.0,30100288512.0,5098905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23184.0,1440.0,100.0,0.0,0.0,88523352.0,16693.0,128569160872.0,29164707.0,0.0,0.0,1832.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-11,23259.0,1440.0,100.0,0.0,0.0,2079946560.0,1159798.0,188487974112.0,242810199.0,9260288.0,21626.0,71448.0,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23167.0,1440.0,100.0,0.0,0.0,260865832.0,148815.0,268736888128.0,90427613.0,0.0,0.0,8304.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23168.0,1440.0,100.0,0.0,0.0,17560040.0,4527.0,73638712152.0,5804644.0,0.0,0.0,1816.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23185.0,1440.0,100.0,0.0,0.0,369296.0,5383.0,15452406408.0,1419765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23186.0,1440.0,100.0,0.0,0.0,51186656.0,18709.0,72750835976.0,7546828.0,0.0,0.0,12800.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23187.0,1440.0,100.0,0.0,0.0,1376.0,3.0,4889333880.0,586685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23188.0,1340.0,93.05555555555556,0.0,0.0,318153104.0,138736.0,83988388112.0,19401270.0,45771952.0,16106.0,2672.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23189.0,1440.0,100.0,0.0,0.0,9046352.0,25753.0,80561580712.0,18221222.0,0.0,0.0,55776.0,13084.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23190.0,1440.0,100.0,0.0,0.0,1734152.0,2357.0,127159039560.0,16180458.0,0.0,0.0,632.0,4785.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23191.0,1440.0,100.0,0.0,0.0,1096.0,2.0,4935696248.0,314402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23192.0,1440.0,100.0,0.0,0.0,3605880.0,473.0,12119632256.0,1361195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23193.0,1440.0,100.0,0.0,0.0,498908088.0,195307.0,281900486800.0,48204962.0,0.0,0.0,24120.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23194.0,1440.0,100.0,0.0,0.0,16464464.0,24183.0,259374262320.0,77353849.0,448016.0,94572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23195.0,1440.0,100.0,0.0,0.0,12028240.0,2189.0,33833567080.0,3326272.0,1072.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23196.0,1440.0,100.0,0.0,0.0,2111256.0,43049.0,186078461712.0,60668517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23197.0,1440.0,100.0,0.0,0.0,333792.0,9668.0,10370589096.0,1306665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2022-03-12,23198.0,1440.0,100.0,0.0,0.0,706854040.0,833095.0,500510563432.0,1138899253.0,0.0,0.0,39128.0,2961.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
