begintime,sk_object,duration,integrity,1282423593,1282423595,1282423596
2022-03-10 20:00:00,7525286.0,3600.0,100.0,126.0,24373.192,9772.808
2022-02-06 15:00:00,7525286.0,3600.0,100.0,126.0,29713.817,4432.183
2022-02-06 09:00:00,7525286.0,3600.0,100.0,126.0,28939.631,5206.369
2022-02-19 01:00:00,7525286.0,3600.0,100.0,126.0,33915.453,230.547
2022-02-11 21:00:00,7525286.0,3600.0,100.0,126.0,25744.233,8401.767
2022-02-10 05:00:00,7525286.0,3600.0,100.0,126.0,33968.331,177.669
2022-02-10 19:00:00,7525286.0,3600.0,100.0,126.0,26291.331,7854.669
2022-03-06 03:00:00,7525286.0,3600.0,100.0,126.0,34026.456,119.544
2022-02-13 07:00:00,7525286.0,3600.0,100.0,126.0,31194.583,2951.417
2022-03-11 03:00:00,7525286.0,3600.0,100.0,126.0,34078.375,67.625
2022-03-15 13:00:00,7525286.0,3600.0,100.0,126.0,30034.458,4111.542
2022-03-07 20:00:00,7525286.0,3600.0,100.0,126.0,24027.489,10118.511
2022-03-13 23:00:00,7525286.0,3600.0,100.0,126.0,32830.014,1315.986
2022-03-11 10:00:00,7525286.0,3600.0,100.0,126.0,28339.383,5806.617
2022-02-08 18:00:00,7525286.0,3600.0,100.0,126.0,28578.794,5567.206
2022-02-20 17:00:00,7525286.0,3600.0,100.0,126.0,29461.019,4684.981
2022-03-14 13:00:00,7525286.0,3600.0,100.0,126.0,30169.294,3976.706
2022-02-08 06:00:00,7525286.0,3600.0,100.0,126.0,33412.506,733.494
2022-02-08 12:00:00,7525286.0,3600.0,100.0,126.0,29577.733,4568.267
2022-03-13 13:00:00,7525286.0,3600.0,100.0,126.0,29933.092,4212.908
2022-03-13 05:00:00,7525286.0,3600.0,100.0,126.0,33972.956,173.044
2022-02-18 01:00:00,7525286.0,3600.0,100.0,126.0,33939.597,206.403
2022-02-13 13:00:00,7525286.0,3600.0,100.0,126.0,29659.464,4486.536
2022-02-17 07:00:00,7525286.0,3600.0,100.0,126.0,30763.906,3382.094
2022-03-12 23:00:00,7525286.0,3600.0,100.0,126.0,32266.544,1879.456
2022-02-20 04:00:00,7525286.0,3600.0,100.0,126.0,34050.517,95.483
2022-02-06 17:00:00,7525286.0,3600.0,100.0,126.0,29291.931,4854.069
2022-03-14 23:00:00,7525286.0,3600.0,100.0,126.0,32556.161,1589.839
2022-02-17 15:00:00,7525286.0,3600.0,100.0,126.0,29688.379,4457.621
2022-03-07 07:00:00,7525286.0,3600.0,100.0,126.0,30445.021,3700.979
2022-02-08 22:00:00,7525286.0,3600.0,100.0,126.0,29289.683,4856.317
2022-03-11 01:00:00,7525286.0,3600.0,100.0,126.0,33965.981,180.019
2022-02-13 00:00:00,7525286.0,3600.0,100.0,126.0,33501.819,644.181
2022-03-10 19:00:00,7525286.0,3600.0,100.0,126.0,26578.456,7567.544
2022-02-10 22:00:00,7525286.0,3600.0,100.0,126.0,29369.631,4776.369
2022-03-07 13:00:00,7525286.0,3600.0,100.0,126.0,29795.078,4350.922
2022-03-03 01:00:00,7525286.0,3600.0,100.0,126.0,33979.586,166.414
2022-03-03 07:00:00,7525286.0,3600.0,100.0,126.0,30172.225,3973.775
2022-03-01 12:00:00,7525286.0,3600.0,100.0,126.0,29572.697,4573.303
2022-02-03 13:00:00,7525286.0,3600.0,100.0,126.0,29885.378,4260.622
2022-03-07 23:00:00,7525286.0,3600.0,100.0,126.0,32275.708,1870.292
2022-02-19 21:00:00,7525286.0,3600.0,100.0,126.0,25973.308,8172.692
2022-02-10 17:00:00,7525286.0,3600.0,100.0,126.0,29391.753,4754.247
2022-03-10 05:00:00,7525286.0,3600.0,100.0,126.0,33967.439,178.561
2022-02-17 10:00:00,7525286.0,3600.0,100.0,126.0,28727.531,5418.469
2022-02-04 01:00:00,7525286.0,3600.0,100.0,126.0,33976.517,169.483
2022-02-18 14:00:00,7525286.0,3600.0,100.0,126.0,29430.906,4715.094
2022-02-05 08:00:00,7525286.0,3600.0,100.0,126.0,28525.703,5620.297
2022-03-13 22:00:00,7525286.0,3600.0,100.0,126.0,30327.486,3818.514
2022-02-06 23:00:00,7525286.0,3600.0,100.0,126.0,32209.858,1936.142
2022-03-10 14:00:00,7525286.0,3600.0,100.0,126.0,29778.972,4367.028
2022-03-06 14:00:00,7525286.0,3600.0,100.0,126.0,29848.022,4297.978
2022-03-02 21:00:00,7525286.0,3600.0,100.0,126.0,26619.017,7526.983
2022-03-10 00:00:00,7525286.0,3600.0,100.0,126.0,33543.286,602.714
2022-02-13 11:00:00,7525286.0,3600.0,100.0,126.0,29735.283,4410.717
2022-03-13 20:00:00,7525286.0,3600.0,100.0,126.0,25224.039,8921.961
2022-03-15 22:00:00,7525286.0,3600.0,100.0,126.0,29084.994,5061.006
2022-03-02 05:00:00,7525286.0,3600.0,100.0,126.0,33964.278,181.722
2022-02-12 11:00:00,7525286.0,3600.0,100.0,126.0,28902.586,5243.414
2022-02-05 11:00:00,7525286.0,3600.0,100.0,126.0,28660.564,5485.436
2022-02-13 09:00:00,7525286.0,3600.0,100.0,126.0,28842.783,5303.217
2022-02-03 03:00:00,7525286.0,3600.0,100.0,126.0,34075.439,70.561
2022-03-01 11:00:00,7525286.0,3600.0,100.0,126.0,29162.542,4983.458
2022-02-13 01:00:00,7525286.0,3600.0,100.0,126.0,33884.019,261.981
2022-03-15 21:00:00,7525286.0,3600.0,100.0,126.0,26203.483,7942.517
2022-02-05 07:00:00,7525286.0,3600.0,100.0,126.0,31037.347,3108.653
2022-03-15 20:00:00,7525286.0,3600.0,100.0,126.0,24805.231,9340.769
2022-02-08 19:00:00,7525286.0,3600.0,100.0,126.0,26026.256,8119.744
2022-03-07 04:00:00,7525286.0,3600.0,100.0,126.0,34065.606,80.394
2022-02-17 06:00:00,7525286.0,3600.0,100.0,126.0,33399.128,746.872
2022-02-03 10:00:00,7525286.0,3600.0,100.0,126.0,28763.936,5382.064
2022-02-08 15:00:00,7525286.0,3600.0,100.0,126.0,29653.075,4492.925
2022-02-08 13:00:00,7525286.0,3600.0,100.0,126.0,29938.261,4207.739
2022-02-05 19:00:00,7525286.0,3600.0,100.0,126.0,26226.65,7919.35
2022-02-18 16:00:00,7525286.0,3600.0,100.0,126.0,29350.672,4795.328
2022-02-04 15:00:00,7525286.0,3600.0,100.0,126.0,29225.067,4920.933
2022-03-12 17:00:00,7525286.0,3600.0,100.0,126.0,29827.742,4318.258
2022-02-10 07:00:00,7525286.0,3600.0,100.0,126.0,30911.6,3234.4
2022-03-12 06:00:00,7525286.0,3600.0,100.0,126.0,33250.203,895.797
2022-03-07 15:00:00,7525286.0,3600.0,100.0,126.0,29545.908,4600.092
2022-02-18 20:00:00,7525286.0,3600.0,100.0,126.0,24185.406,9960.594
2022-02-18 04:00:00,7525286.0,3600.0,100.0,126.0,34073.883,72.117
2022-03-15 09:00:00,7525286.0,3600.0,100.0,126.0,28336.917,5809.083
2022-02-18 19:00:00,7525286.0,3600.0,100.0,126.0,26075.775,8070.225
2022-02-03 12:00:00,7525286.0,3600.0,100.0,126.0,29475.567,4670.433
2022-03-07 02:00:00,7525286.0,3600.0,100.0,126.0,34045.153,100.847
2022-03-06 19:00:00,7525286.0,3600.0,100.0,126.0,26479.042,7666.958
2022-02-13 08:00:00,7525286.0,3600.0,100.0,126.0,29013.592,5132.408
2022-02-05 05:00:00,7525286.0,3600.0,100.0,126.0,33968.869,177.131
2022-02-04 05:00:00,7525286.0,3600.0,100.0,126.0,33959.85,186.15
2022-02-12 05:00:00,7525286.0,3600.0,100.0,126.0,33964.797,181.203
2022-02-04 03:00:00,7525286.0,3600.0,100.0,126.0,34082.122,63.878
2022-02-19 07:00:00,7525286.0,3600.0,100.0,126.0,30856.7,3289.3
2022-03-02 20:00:00,7525286.0,3600.0,100.0,126.0,24985.15,9160.85
2022-02-19 19:00:00,7525286.0,3600.0,100.0,126.0,26410.586,7735.414
2022-02-17 08:00:00,7525286.0,3600.0,100.0,126.0,28653.622,5492.378
2022-03-03 19:00:00,7525286.0,3600.0,100.0,126.0,26319.7,7826.3
2022-02-06 06:00:00,7525286.0,3600.0,100.0,126.0,33549.294,596.706
2022-03-11 20:00:00,7525286.0,3600.0,100.0,126.0,24451.314,9694.686
2022-02-11 14:00:00,7525286.0,3600.0,100.0,126.0,29397.931,4748.069
2022-02-06 21:00:00,7525286.0,3600.0,100.0,126.0,27276.858,6869.142
2022-03-10 21:00:00,7525286.0,3600.0,100.0,126.0,25817.894,8328.106
2022-03-06 12:00:00,7525286.0,3600.0,100.0,126.0,29905.192,4240.808
2022-03-14 00:00:00,7525286.0,3600.0,100.0,126.0,33770.078,375.922
2022-02-20 15:00:00,7525286.0,3600.0,100.0,126.0,29964.494,4181.506
2022-03-13 08:00:00,7525286.0,3600.0,100.0,126.0,29095.642,5050.358
2022-03-15 03:00:00,7525286.0,3600.0,100.0,126.0,34077.436,68.564
2022-03-01 18:00:00,7525286.0,3600.0,100.0,126.0,28848.706,5297.294
2022-02-17 23:00:00,7525286.0,3600.0,100.0,126.0,32155.206,1990.794
2022-03-10 06:00:00,7525286.0,3600.0,100.0,126.0,33241.825,904.175
2022-03-15 07:00:00,7525286.0,3600.0,100.0,126.0,30390.747,3755.253
2022-03-02 17:00:00,7525286.0,3600.0,100.0,126.0,29336.239,4809.761
2022-02-04 17:00:00,7525286.0,3600.0,100.0,126.0,28930.658,5215.342
2022-02-12 07:00:00,7525286.0,3600.0,100.0,126.0,30969.081,3176.919
2022-02-18 08:00:00,7525286.0,3600.0,100.0,126.0,28476.269,5669.731
2022-02-12 12:00:00,7525286.0,3600.0,100.0,126.0,29335.897,4810.103
2022-03-02 11:00:00,7525286.0,3600.0,100.0,126.0,29215.681,4930.319
2022-02-18 21:00:00,7525286.0,3600.0,100.0,126.0,25961.708,8184.292
2022-02-19 15:00:00,7525286.0,3600.0,100.0,126.0,29934.758,4211.242
2022-02-11 20:00:00,7525286.0,3600.0,100.0,126.0,24207.503,9938.497
2022-02-04 00:00:00,7525286.0,3600.0,100.0,126.0,33659.469,486.531
2022-02-03 06:00:00,7525286.0,3600.0,100.0,126.0,33463.639,682.361
2022-03-11 06:00:00,7525286.0,3600.0,100.0,126.0,33205.719,940.281
2022-03-02 16:00:00,7525286.0,3600.0,100.0,126.0,29639.094,4506.906
2022-03-15 17:00:00,7525286.0,3600.0,100.0,126.0,29478.814,4667.186
2022-02-11 18:00:00,7525286.0,3600.0,100.0,126.0,28581.017,5564.983
2022-02-04 02:00:00,7525286.0,3600.0,100.0,126.0,34054.442,91.558
2022-03-06 13:00:00,7525286.0,3600.0,100.0,126.0,29871.4,4274.6
2022-02-20 10:00:00,7525286.0,3600.0,100.0,126.0,29369.531,4776.469
2022-02-04 09:00:00,7525286.0,3600.0,100.0,126.0,28005.567,6140.433
2022-02-17 16:00:00,7525286.0,3600.0,100.0,126.0,29646.892,4499.108
2022-03-13 17:00:00,7525286.0,3600.0,100.0,126.0,29733.972,4412.028
2022-02-04 04:00:00,7525286.0,3600.0,100.0,126.0,34064.172,81.828
2022-02-19 12:00:00,7525286.0,3600.0,100.0,126.0,29405.017,4740.983
2022-02-08 04:00:00,7525286.0,3600.0,100.0,126.0,34071.031,74.969
2022-03-01 07:00:00,7525286.0,3600.0,100.0,126.0,30384.781,3761.219
2022-03-07 03:00:00,7525286.0,3600.0,100.0,126.0,34078.072,67.928
2022-02-19 22:00:00,7525286.0,3600.0,100.0,126.0,29333.106,4812.894
2022-02-05 02:00:00,7525286.0,3600.0,100.0,126.0,34024.158,121.842
2022-02-10 11:00:00,7525286.0,3600.0,100.0,126.0,29239.031,4906.969
2022-03-10 08:00:00,7525286.0,3600.0,100.0,126.0,28444.397,5701.603
2022-02-11 02:00:00,7525286.0,3600.0,100.0,126.0,34044.528,101.472
2022-03-14 15:00:00,7525286.0,3600.0,100.0,126.0,30048.044,4097.956
2022-02-10 23:00:00,7525286.0,3600.0,100.0,126.0,32346.156,1799.844
2022-02-19 18:00:00,7525286.0,3600.0,100.0,126.0,28837.925,5308.075
2022-02-10 08:00:00,7525286.0,3600.0,100.0,126.0,28813.231,5332.769
2022-03-03 00:00:00,7525286.0,3600.0,100.0,126.0,33741.467,404.533
2022-02-03 15:00:00,7525286.0,3600.0,100.0,126.0,29588.175,4557.825
2022-03-13 21:00:00,7525286.0,3600.0,100.0,126.0,26841.85,7304.15
2022-03-11 15:00:00,7525286.0,3600.0,100.0,126.0,29230.5,4915.5
2022-03-06 10:00:00,7525286.0,3600.0,100.0,126.0,29505.492,4640.508
2022-02-04 20:00:00,7525286.0,3600.0,100.0,126.0,24217.153,9928.847
2022-02-17 05:00:00,7525286.0,3600.0,100.0,126.0,33958.564,187.436
2022-03-06 23:00:00,7525286.0,3600.0,100.0,126.0,32394.369,1751.631
2022-02-17 11:00:00,7525286.0,3600.0,100.0,126.0,29120.922,5025.078
2022-02-06 14:00:00,7525286.0,3600.0,100.0,126.0,29696.425,4449.575
2022-02-11 19:00:00,7525286.0,3600.0,100.0,126.0,26654.281,7491.719
2022-03-14 03:00:00,7525286.0,3600.0,100.0,126.0,34081.858,64.142
2022-03-06 20:00:00,7525286.0,3600.0,100.0,126.0,24548.033,9597.967
2022-02-18 22:00:00,7525286.0,3600.0,100.0,126.0,29541.753,4604.247
2022-03-06 02:00:00,7525286.0,3600.0,100.0,126.0,33983.347,162.653
2022-02-10 02:00:00,7525286.0,3600.0,100.0,126.0,34040.033,105.967
2022-03-12 11:00:00,7525286.0,3600.0,100.0,126.0,29066.956,5079.044
2022-03-11 16:00:00,7525286.0,3600.0,100.0,126.0,29471.644,4674.356
2022-03-07 17:00:00,7525286.0,3600.0,100.0,126.0,29204.944,4941.056
2022-02-10 03:00:00,7525286.0,3600.0,100.0,126.0,34073.333,72.667
2022-02-05 15:00:00,7525286.0,3600.0,100.0,126.0,29648.461,4497.539
2022-03-15 04:00:00,7525286.0,3600.0,100.0,126.0,34064.233,81.767
2022-03-14 04:00:00,7525286.0,3600.0,100.0,126.0,34072.651,73.349
2022-02-08 03:00:00,7525286.0,3600.0,100.0,126.0,34083.167,62.833
2022-02-05 23:00:00,7525286.0,3600.0,100.0,126.0,32312.372,1833.628
2022-02-17 13:00:00,7525286.0,3600.0,100.0,126.0,29839.508,4306.492
2022-03-10 12:00:00,7525286.0,3600.0,100.0,126.0,29627.161,4518.839
2022-03-07 09:00:00,7525286.0,3600.0,100.0,126.0,28358.797,5787.203
2022-03-11 23:00:00,7525286.0,3600.0,100.0,126.0,32093.686,2052.314
2022-02-19 08:00:00,7525286.0,3600.0,100.0,126.0,28485.025,5660.975
2022-02-11 10:00:00,7525286.0,3600.0,100.0,126.0,28505.406,5640.594
2022-03-01 13:00:00,7525286.0,3600.0,100.0,126.0,29909.711,4236.289
2022-02-12 06:00:00,7525286.0,3600.0,100.0,126.0,33493.664,652.336
2022-03-14 11:00:00,7525286.0,3600.0,100.0,126.0,29487.944,4658.056
2022-02-03 07:00:00,7525286.0,3600.0,100.0,126.0,30976.408,3169.592
2022-02-08 23:00:00,7525286.0,3600.0,100.0,126.0,32389.986,1756.014
2022-03-14 10:00:00,7525286.0,3600.0,100.0,126.0,29038.981,5107.019
2022-02-05 13:00:00,7525286.0,3600.0,100.0,126.0,29476.014,4669.986
2022-03-12 14:00:00,7525286.0,3600.0,100.0,126.0,30039.492,4106.508
2022-03-03 18:00:00,7525286.0,3600.0,100.0,126.0,28571.111,5574.889
2022-02-05 14:00:00,7525286.0,3600.0,100.0,126.0,29635.6,4510.4
2022-03-15 19:00:00,7525286.0,3600.0,100.0,126.0,26309.653,7836.347
2022-02-19 11:00:00,7525286.0,3600.0,100.0,126.0,28978.308,5167.692
2022-02-10 12:00:00,7525286.0,3600.0,100.0,126.0,29589.869,4556.131
2022-02-17 21:00:00,7525286.0,3600.0,100.0,126.0,25338.306,8807.694
2022-03-03 16:00:00,7525286.0,3600.0,100.0,126.0,29630.372,4515.628
2022-02-20 05:00:00,7525286.0,3600.0,100.0,126.0,33983.011,162.989
2022-03-03 06:00:00,7525286.0,3600.0,100.0,126.0,33240.483,905.517
2022-02-20 20:00:00,7525286.0,3600.0,100.0,126.0,24652.981,9493.019
2022-03-06 08:00:00,7525286.0,3600.0,100.0,126.0,28983.128,5162.872
2022-03-14 17:00:00,7525286.0,3600.0,100.0,126.0,29664.689,4481.311
2022-03-07 01:00:00,7525286.0,3600.0,100.0,126.0,33955.864,190.136
2022-02-13 20:00:00,7525286.0,3600.0,100.0,126.0,24426.139,9719.861
2022-02-10 18:00:00,7525286.0,3600.0,100.0,126.0,28705.331,5440.669
2022-03-15 00:00:00,7525286.0,3600.0,100.0,126.0,33684.664,461.336
2022-03-02 12:00:00,7525286.0,3600.0,100.0,126.0,29513.094,4632.906
2022-02-11 16:00:00,7525286.0,3600.0,100.0,126.0,29392.872,4753.128
2022-03-15 08:00:00,7525286.0,3600.0,100.0,126.0,28572.8,5573.2
2022-02-18 06:00:00,7525286.0,3600.0,100.0,126.0,33458.533,687.467
2022-02-10 21:00:00,7525286.0,3600.0,100.0,126.0,25989.622,8156.378
2022-02-19 03:00:00,7525286.0,3600.0,100.0,126.0,34039.05,106.95
2022-02-19 10:00:00,7525286.0,3600.0,100.0,126.0,28458.35,5687.65
2022-03-11 08:00:00,7525286.0,3600.0,100.0,126.0,28296.125,5849.875
2022-02-20 14:00:00,7525286.0,3600.0,100.0,126.0,29855.375,4290.625
2022-03-01 15:00:00,7525286.0,3600.0,100.0,126.0,29658.989,4487.011
2022-03-06 22:00:00,7525286.0,3600.0,100.0,126.0,29503.242,4642.758
2022-03-14 18:00:00,7525286.0,3600.0,100.0,126.0,29073.2,5072.8
2022-02-10 10:00:00,7525286.0,3600.0,100.0,126.0,28837.089,5308.911
2022-03-12 10:00:00,7525286.0,3600.0,100.0,126.0,28539.522,5606.478
2022-02-10 13:00:00,7525286.0,3600.0,100.0,126.0,29997.972,4148.028
2022-02-18 18:00:00,7525286.0,3600.0,100.0,126.0,28407.75,5738.25
2022-02-10 20:00:00,7525286.0,3600.0,100.0,126.0,24429.103,9716.897
2022-02-20 08:00:00,7525286.0,3600.0,100.0,126.0,29085.556,5060.444
2022-03-13 00:00:00,7525286.0,3600.0,100.0,126.0,33489.511,656.489
2022-02-20 02:00:00,7525286.0,3600.0,100.0,126.0,33996.806,149.194
2022-02-18 02:00:00,7525286.0,3600.0,100.0,126.0,34043.792,102.208
2022-02-06 05:00:00,7525286.0,3600.0,100.0,126.0,33984.125,161.875
2022-02-05 21:00:00,7525286.0,3600.0,100.0,126.0,26181.372,7964.628
2022-02-05 00:00:00,7525286.0,3600.0,100.0,126.0,33593.861,552.139
2022-02-13 05:00:00,7525286.0,3600.0,100.0,126.0,33981.725,164.275
2022-02-12 19:00:00,7525286.0,3600.0,100.0,126.0,26190.428,7955.572
2022-02-06 02:00:00,7525286.0,3600.0,100.0,126.0,34000.836,145.164
2022-02-10 14:00:00,7525286.0,3600.0,100.0,126.0,29815.508,4330.492
2022-03-15 12:00:00,7525286.0,3600.0,100.0,126.0,29687.508,4458.492
2022-03-12 08:00:00,7525286.0,3600.0,100.0,126.0,28324.075,5821.925
2022-02-08 07:00:00,7525286.0,3600.0,100.0,126.0,30881.614,3264.386
2022-02-05 04:00:00,7525286.0,3600.0,100.0,126.0,34054.892,91.108
2022-03-01 16:00:00,7525286.0,3600.0,100.0,126.0,29848.086,4297.914
2022-02-06 19:00:00,7525286.0,3600.0,100.0,126.0,27000.478,7145.522
2022-03-14 09:00:00,7525286.0,3600.0,100.0,126.0,28658.167,5487.833
2022-03-02 06:00:00,7525286.0,3600.0,100.0,126.0,33309.694,836.306
2022-02-03 22:00:00,7525286.0,3600.0,100.0,126.0,29575.511,4570.489
2022-02-05 06:00:00,7525286.0,3600.0,100.0,126.0,33521.642,624.358
2022-03-01 19:00:00,7525286.0,3600.0,100.0,126.0,26559.314,7586.686
2022-03-15 14:00:00,7525286.0,3600.0,100.0,126.0,29902.253,4243.747
2022-02-18 07:00:00,7525286.0,3600.0,100.0,126.0,30821.347,3324.653
2022-03-02 22:00:00,7525286.0,3600.0,100.0,126.0,30121.114,4024.886
2022-02-12 04:00:00,7525286.0,3600.0,100.0,126.0,34048.967,97.033
2022-03-14 12:00:00,7525286.0,3600.0,100.0,126.0,29846.092,4299.908
2022-03-07 08:00:00,7525286.0,3600.0,100.0,126.0,28560.511,5585.489
2022-03-03 03:00:00,7525286.0,3600.0,100.0,126.0,34071.586,74.414
2022-02-05 10:00:00,7525286.0,3600.0,100.0,126.0,28304.522,5841.478
2022-03-01 23:00:00,7525286.0,3600.0,100.0,126.0,32412.936,1733.064
2022-02-12 02:00:00,7525286.0,3600.0,100.0,126.0,34016.0,130.0
2022-02-03 21:00:00,7525286.0,3600.0,100.0,126.0,26468.436,7677.564
2022-03-12 05:00:00,7525286.0,3600.0,100.0,126.0,33951.861,194.139
2022-03-10 18:00:00,7525286.0,3600.0,100.0,126.0,28758.347,5387.653
2022-02-03 18:00:00,7525286.0,3600.0,100.0,126.0,28457.0,5689.0
2022-02-04 12:00:00,7525286.0,3600.0,100.0,126.0,29420.075,4725.925
2022-03-03 23:00:00,7525286.0,3600.0,100.0,126.0,32326.131,1819.869
2022-03-13 15:00:00,7525286.0,3600.0,100.0,126.0,30354.217,3791.783
2022-03-12 19:00:00,7525286.0,3600.0,100.0,126.0,26841.772,7304.228
2022-03-01 01:00:00,7525286.0,3600.0,100.0,126.0,33991.439,154.561
2022-02-03 16:00:00,7525286.0,3600.0,100.0,126.0,29518.411,4627.589
2022-02-13 17:00:00,7525286.0,3600.0,100.0,126.0,29279.314,4866.686
2022-02-12 15:00:00,7525286.0,3600.0,100.0,126.0,29792.125,4353.875
2022-02-19 16:00:00,7525286.0,3600.0,100.0,126.0,29881.37,4264.63
