begintime,sk_object,1282423593,1282423595,1282423596,duration
2022-03-10 14:00:00,7525286.0,126.0,29778.972,4367.028,PT3600S
2022-03-10 15:00:00,7525286.0,126.0,29855.464,4290.536,PT3600S
2022-03-10 16:00:00,7525286.0,126.0,29856.386,4289.614,PT3600S
2022-03-10 17:00:00,7525286.0,126.0,29413.317,4732.683,PT3600S
2022-03-10 18:00:00,7525286.0,126.0,28758.347,5387.653,PT3600S
2022-03-10 19:00:00,7525286.0,126.0,26578.456,7567.544,PT3600S
2022-03-10 20:00:00,7525286.0,126.0,24373.192,9772.808,PT3600S
2022-03-10 21:00:00,7525286.0,126.0,25817.894,8328.106,PT3600S
2022-03-10 22:00:00,7525286.0,126.0,29183.131,4962.869,PT3600S
2022-03-10 23:00:00,7525286.0,126.0,32154.944,1991.056,PT3600S
2022-03-11 00:00:00,7525286.0,126.0,33626.525,519.475,PT3600S
2022-03-11 01:00:00,7525286.0,126.0,33965.981,180.019,PT3600S
2022-03-11 02:00:00,7525286.0,126.0,34049.831,96.169,PT3600S
2022-03-11 03:00:00,7525286.0,126.0,34078.375,67.625,PT3600S
2022-03-11 04:00:00,7525286.0,126.0,34063.503,82.497,PT3600S
2022-03-11 06:00:00,7525286.0,126.0,33205.719,940.281,PT3600S
2022-03-11 05:00:00,7525286.0,126.0,33960.311,185.689,PT3600S
2022-03-11 07:00:00,7525286.0,126.0,30220.575,3925.425,PT3600S
2022-03-11 08:00:00,7525286.0,126.0,28296.125,5849.875,PT3600S
2022-03-11 09:00:00,7525286.0,126.0,28019.5,6126.5,PT3600S
2022-03-11 10:00:00,7525286.0,126.0,28339.383,5806.617,PT3600S
2022-03-11 11:00:00,7525286.0,126.0,28789.614,5356.386,PT3600S
2022-03-11 12:00:00,7525286.0,126.0,29587.408,4558.592,PT3600S
2022-03-11 13:00:00,7525286.0,126.0,30488.817,3657.183,PT3600S
2022-03-11 14:00:00,7525286.0,126.0,29373.492,4772.508,PT3600S
2022-03-11 15:00:00,7525286.0,126.0,29230.5,4915.5,PT3600S
2022-03-11 16:00:00,7525286.0,126.0,29471.644,4674.356,PT3600S
2022-03-11 17:00:00,7525286.0,126.0,29181.639,4964.361,PT3600S
2022-03-11 18:00:00,7525286.0,126.0,28567.883,5578.117,PT3600S
2022-03-11 19:00:00,7525286.0,126.0,26180.797,7965.203,PT3600S
2022-03-11 20:00:00,7525286.0,126.0,24451.314,9694.686,PT3600S
2022-03-11 21:00:00,7525286.0,126.0,25796.378,8349.622,PT3600S
2022-03-11 22:00:00,7525286.0,126.0,28994.042,5151.958,PT3600S
2022-03-11 23:00:00,7525286.0,126.0,32093.686,2052.314,PT3600S
2022-03-12 05:00:00,7525286.0,126.0,33951.861,194.139,PT3600S
2022-03-12 06:00:00,7525286.0,126.0,33250.203,895.797,PT3600S
2022-03-12 07:00:00,7525286.0,126.0,30290.683,3855.317,PT3600S
2022-03-12 08:00:00,7525286.0,126.0,28324.075,5821.925,PT3600S
2022-03-12 09:00:00,7525286.0,126.0,28073.264,6072.736,PT3600S
2022-03-12 10:00:00,7525286.0,126.0,28539.522,5606.478,PT3600S
2022-03-12 11:00:00,7525286.0,126.0,29066.956,5079.044,PT3600S
2022-03-12 12:00:00,7525286.0,126.0,29498.936,4647.064,PT3600S
2022-03-12 13:00:00,7525286.0,126.0,29829.714,4316.286,PT3600S
2022-03-12 14:00:00,7525286.0,126.0,30039.492,4106.508,PT3600S
2022-03-12 15:00:00,7525286.0,126.0,30048.969,4097.031,PT3600S
2022-03-12 16:00:00,7525286.0,126.0,30049.339,4096.661,PT3600S
2022-03-12 17:00:00,7525286.0,126.0,29827.742,4318.258,PT3600S
2022-03-12 18:00:00,7525286.0,126.0,29276.047,4869.953,PT3600S
2022-03-12 19:00:00,7525286.0,126.0,26841.772,7304.228,PT3600S
2022-03-12 20:00:00,7525286.0,126.0,24663.314,9482.686,PT3600S
2022-03-12 21:00:00,7525286.0,126.0,26123.272,8022.728,PT3600S
2022-03-12 22:00:00,7525286.0,126.0,29465.503,4680.497,PT3600S
2022-03-12 23:00:00,7525286.0,126.0,32266.544,1879.456,PT3600S
2022-03-13 00:00:00,7525286.0,126.0,33489.511,656.489,PT3600S
2022-03-13 01:00:00,7525286.0,126.0,33889.861,256.139,PT3600S
2022-03-13 04:00:00,7525286.0,126.0,34050.814,95.186,PT3600S
2022-03-13 05:00:00,7525286.0,126.0,33972.956,173.044,PT3600S
2022-03-13 06:00:00,7525286.0,126.0,33421.072,724.928,PT3600S
2022-03-13 07:00:00,7525286.0,126.0,30813.753,3332.247,PT3600S
2022-03-13 08:00:00,7525286.0,126.0,29095.642,5050.358,PT3600S
2022-03-13 09:00:00,7525286.0,126.0,28981.439,5164.561,PT3600S
2022-03-13 10:00:00,7525286.0,126.0,29613.926,4532.074,PT3600S
2022-03-13 11:00:00,7525286.0,126.0,29957.636,4188.364,PT3600S
2022-03-13 12:00:00,7525286.0,126.0,29959.092,4186.908,PT3600S
2022-03-13 13:00:00,7525286.0,126.0,29933.092,4212.908,PT3600S
2022-03-13 15:00:00,7525286.0,126.0,30354.217,3791.783,PT3600S
2022-03-13 16:00:00,7525286.0,126.0,29880.417,4265.583,PT3600S
2022-03-13 17:00:00,7525286.0,126.0,29733.972,4412.028,PT3600S
2022-03-13 18:00:00,7525286.0,126.0,28586.497,5559.503,PT3600S
2022-03-13 19:00:00,7525286.0,126.0,26784.097,7361.903,PT3600S
2022-03-13 20:00:00,7525286.0,126.0,25224.039,8921.961,PT3600S
2022-03-13 21:00:00,7525286.0,126.0,26841.85,7304.15,PT3600S
2022-03-13 22:00:00,7525286.0,126.0,30327.486,3818.514,PT3600S
2022-03-13 23:00:00,7525286.0,126.0,32830.014,1315.986,PT3600S
2022-03-14 00:00:00,7525286.0,126.0,33770.078,375.922,PT3600S
2022-03-14 01:00:00,7525286.0,126.0,34006.233,139.767,PT3600S
2022-03-14 02:00:00,7525286.0,126.0,34062.85,83.15,PT3600S
2022-03-14 03:00:00,7525286.0,126.0,34081.858,64.142,PT3600S
2022-03-14 04:00:00,7525286.0,126.0,34072.651,73.349,PT3600S
2022-03-14 05:00:00,7525286.0,126.0,33972.958,173.042,PT3600S
2022-03-14 06:00:00,7525286.0,126.0,33308.589,837.411,PT3600S
2022-03-14 07:00:00,7525286.0,126.0,30637.803,3508.197,PT3600S
2022-03-14 08:00:00,7525286.0,126.0,28913.942,5232.058,PT3600S
2022-03-14 09:00:00,7525286.0,126.0,28658.167,5487.833,PT3600S
2022-03-14 10:00:00,7525286.0,126.0,29038.981,5107.019,PT3600S
2022-03-14 11:00:00,7525286.0,126.0,29487.944,4658.056,PT3600S
2022-03-14 12:00:00,7525286.0,126.0,29846.092,4299.908,PT3600S
2022-03-14 13:00:00,7525286.0,126.0,30169.294,3976.706,PT3600S
2022-03-14 14:00:00,7525286.0,126.0,30059.144,4086.856,PT3600S
2022-03-14 15:00:00,7525286.0,126.0,30048.044,4097.956,PT3600S
2022-03-14 16:00:00,7525286.0,126.0,29999.631,4146.369,PT3600S
2022-03-14 17:00:00,7525286.0,126.0,29664.689,4481.311,PT3600S
2022-03-14 18:00:00,7525286.0,126.0,29073.2,5072.8,PT3600S
2022-03-14 19:00:00,7525286.0,126.0,27119.122,7026.878,PT3600S
2022-03-14 20:00:00,7525286.0,126.0,27346.756,6799.244,PT3600S
2022-03-14 21:00:00,7525286.0,126.0,25860.897,8285.103,PT3600S
2022-03-14 22:00:00,7525286.0,126.0,29569.911,4576.089,PT3600S
2022-03-14 23:00:00,7525286.0,126.0,32556.161,1589.839,PT3600S
2022-03-15 00:00:00,7525286.0,126.0,33684.664,461.336,PT3600S
2022-03-15 01:00:00,7525286.0,126.0,33987.9,158.1,PT3600S
2022-03-15 02:00:00,7525286.0,126.0,34062.072,83.928,PT3600S
2022-03-15 03:00:00,7525286.0,126.0,34077.436,68.564,PT3600S
2022-03-15 04:00:00,7525286.0,126.0,34064.233,81.767,PT3600S
2022-03-15 05:00:00,7525286.0,126.0,33955.697,190.303,PT3600S
2022-03-15 06:00:00,7525286.0,126.0,33240.731,905.269,PT3600S
2022-03-15 07:00:00,7525286.0,126.0,30390.747,3755.253,PT3600S
2022-03-15 08:00:00,7525286.0,126.0,28572.8,5573.2,PT3600S
2022-03-15 09:00:00,7525286.0,126.0,28336.917,5809.083,PT3600S
2022-03-15 10:00:00,7525286.0,126.0,28813.411,5332.589,PT3600S
2022-03-15 11:00:00,7525286.0,126.0,29289.947,4856.053,PT3600S
2022-03-15 12:00:00,7525286.0,126.0,29687.508,4458.492,PT3600S
2022-03-15 13:00:00,7525286.0,126.0,30034.458,4111.542,PT3600S
2022-03-15 14:00:00,7525286.0,126.0,29902.253,4243.747,PT3600S
2022-03-15 15:00:00,7525286.0,126.0,29857.422,4288.578,PT3600S
2022-03-15 16:00:00,7525286.0,126.0,29731.047,4414.953,PT3600S
2022-03-15 17:00:00,7525286.0,126.0,29478.814,4667.186,PT3600S
2022-03-15 18:00:00,7525286.0,126.0,28688.417,5457.583,PT3600S
2022-03-15 19:00:00,7525286.0,126.0,26309.653,7836.347,PT3600S
2022-03-15 20:00:00,7525286.0,126.0,24805.231,9340.769,PT3600S
2022-03-15 21:00:00,7525286.0,126.0,26203.483,7942.517,PT3600S
2022-03-15 22:00:00,7525286.0,126.0,29084.994,5061.006,PT3600S
2022-03-15 23:00:00,7525286.0,126.0,32325.719,1820.281,PT3600S
2022-02-03 00:00:00,7525286.0,126.0,33700.354,445.646,PT3600S
2022-02-03 01:00:00,7525286.0,126.0,33976.775,169.225,PT3600S
2022-02-03 02:00:00,7525286.0,126.0,34060.681,85.319,PT3600S
2022-02-03 03:00:00,7525286.0,126.0,34075.439,70.561,PT3600S
2022-02-03 04:00:00,7525286.0,126.0,34073.217,72.783,PT3600S
2022-02-03 05:00:00,7525286.0,126.0,33961.772,184.228,PT3600S
2022-02-03 06:00:00,7525286.0,126.0,33463.639,682.361,PT3600S
2022-02-03 07:00:00,7525286.0,126.0,30976.408,3169.592,PT3600S
2022-02-03 08:00:00,7525286.0,126.0,28796.367,5349.633,PT3600S
2022-02-03 09:00:00,7525286.0,126.0,28334.078,5811.922,PT3600S
2022-02-03 10:00:00,7525286.0,126.0,28763.936,5382.064,PT3600S
2022-02-03 11:00:00,7525286.0,126.0,29053.869,5092.131,PT3600S
2022-02-03 13:00:00,7525286.0,126.0,29885.378,4260.622,PT3600S
2022-02-03 14:00:00,7525286.0,126.0,29685.467,4460.533,PT3600S
2022-02-03 15:00:00,7525286.0,126.0,29588.175,4557.825,PT3600S
2022-02-03 12:00:00,7525286.0,126.0,29475.567,4670.433,PT3600S
2022-02-03 16:00:00,7525286.0,126.0,29518.411,4627.589,PT3600S
2022-02-03 17:00:00,7525286.0,126.0,29208.319,4937.681,PT3600S
2022-02-03 18:00:00,7525286.0,126.0,28457.0,5689.0,PT3600S
2022-02-03 19:00:00,7525286.0,126.0,26342.642,7803.358,PT3600S
2022-02-03 20:00:00,7525286.0,126.0,24900.158,9245.842,PT3600S
2022-02-03 21:00:00,7525286.0,126.0,26468.436,7677.564,PT3600S
2022-02-03 22:00:00,7525286.0,126.0,29575.511,4570.489,PT3600S
2022-02-03 23:00:00,7525286.0,126.0,32547.925,1598.075,PT3600S
2022-02-04 00:00:00,7525286.0,126.0,33659.469,486.531,PT3600S
2022-02-04 01:00:00,7525286.0,126.0,33976.517,169.483,PT3600S
2022-02-04 02:00:00,7525286.0,126.0,34054.442,91.558,PT3600S
2022-02-04 03:00:00,7525286.0,126.0,34082.122,63.878,PT3600S
2022-02-04 04:00:00,7525286.0,126.0,34064.172,81.828,PT3600S
2022-02-04 05:00:00,7525286.0,126.0,33959.85,186.15,PT3600S
2022-02-04 06:00:00,7525286.0,126.0,33447.022,698.978,PT3600S
2022-02-04 07:00:00,7525286.0,126.0,30990.653,3155.347,PT3600S
2022-02-04 08:00:00,7525286.0,126.0,28610.876,5535.124,PT3600S
2022-02-04 09:00:00,7525286.0,126.0,28005.567,6140.433,PT3600S
2022-02-04 10:00:00,7525286.0,126.0,28289.189,5856.811,PT3600S
2022-02-04 11:00:00,7525286.0,126.0,28768.881,5377.119,PT3600S
2022-02-04 12:00:00,7525286.0,126.0,29420.075,4725.925,PT3600S
2022-02-04 13:00:00,7525286.0,126.0,30433.028,3712.972,PT3600S
2022-02-04 14:00:00,7525286.0,126.0,29351.781,4794.219,PT3600S
2022-02-04 15:00:00,7525286.0,126.0,29225.067,4920.933,PT3600S
2022-02-04 16:00:00,7525286.0,126.0,29177.411,4968.589,PT3600S
2022-02-04 17:00:00,7525286.0,126.0,28930.658,5215.342,PT3600S
2022-02-04 18:00:00,7525286.0,126.0,28239.692,5906.308,PT3600S
2022-02-04 19:00:00,7525286.0,126.0,25962.328,8183.672,PT3600S
2022-02-04 20:00:00,7525286.0,126.0,24217.153,9928.847,PT3600S
2022-02-04 21:00:00,7525286.0,126.0,26273.467,7872.533,PT3600S
2022-02-04 22:00:00,7525286.0,126.0,29835.0,4311.0,PT3600S
2022-02-04 23:00:00,7525286.0,126.0,32313.447,1832.553,PT3600S
2022-02-05 00:00:00,7525286.0,126.0,33593.861,552.139,PT3600S
2022-02-05 01:00:00,7525286.0,126.0,33921.031,224.969,PT3600S
2022-02-05 02:00:00,7525286.0,126.0,34024.158,121.842,PT3600S
2022-02-05 03:00:00,7525286.0,126.0,34052.686,93.314,PT3600S
2022-02-05 04:00:00,7525286.0,126.0,34054.892,91.108,PT3600S
2022-02-05 05:00:00,7525286.0,126.0,33968.869,177.131,PT3600S
2022-02-05 06:00:00,7525286.0,126.0,33521.642,624.358,PT3600S
2022-02-05 07:00:00,7525286.0,126.0,31037.347,3108.653,PT3600S
2022-02-05 08:00:00,7525286.0,126.0,28525.703,5620.297,PT3600S
2022-02-05 09:00:00,7525286.0,126.0,27861.536,6284.464,PT3600S
2022-02-05 10:00:00,7525286.0,126.0,28304.522,5841.478,PT3600S
2022-02-05 11:00:00,7525286.0,126.0,28660.564,5485.436,PT3600S
2022-02-05 12:00:00,7525286.0,126.0,29123.983,5022.017,PT3600S
2022-02-05 13:00:00,7525286.0,126.0,29476.014,4669.986,PT3600S
2022-02-05 14:00:00,7525286.0,126.0,29635.6,4510.4,PT3600S
2022-02-05 15:00:00,7525286.0,126.0,29648.461,4497.539,PT3600S
2022-02-05 16:00:00,7525286.0,126.0,29545.333,4600.667,PT3600S
2022-02-05 17:00:00,7525286.0,126.0,29209.394,4936.606,PT3600S
2022-02-05 18:00:00,7525286.0,126.0,28573.522,5572.478,PT3600S
2022-02-05 19:00:00,7525286.0,126.0,26226.65,7919.35,PT3600S
2022-02-05 20:00:00,7525286.0,126.0,24613.708,9532.292,PT3600S
2022-02-05 21:00:00,7525286.0,126.0,26181.372,7964.628,PT3600S
2022-02-05 22:00:00,7525286.0,126.0,29650.072,4495.928,PT3600S
2022-02-05 23:00:00,7525286.0,126.0,32312.372,1833.628,PT3600S
2022-02-06 00:00:00,7525286.0,126.0,33539.467,606.533,PT3600S
2022-02-06 01:00:00,7525286.0,126.0,33902.589,243.411,PT3600S
2022-02-06 02:00:00,7525286.0,126.0,34000.836,145.164,PT3600S
2022-02-06 03:00:00,7525286.0,126.0,34034.95,111.05,PT3600S
2022-02-06 04:00:00,7525286.0,126.0,34039.744,106.256,PT3600S
2022-02-06 05:00:00,7525286.0,126.0,33984.125,161.875,PT3600S
2022-02-06 06:00:00,7525286.0,126.0,33549.294,596.706,PT3600S
2022-02-06 07:00:00,7525286.0,126.0,31242.569,2903.431,PT3600S
2022-02-06 08:00:00,7525286.0,126.0,29094.453,5051.547,PT3600S
2022-02-06 09:00:00,7525286.0,126.0,28939.631,5206.369,PT3600S
2022-02-06 10:00:00,7525286.0,126.0,29468.489,4677.511,PT3600S
2022-02-06 11:00:00,7525286.0,126.0,29772.817,4373.183,PT3600S
2022-02-06 12:00:00,7525286.0,126.0,29821.919,4324.081,PT3600S
2022-02-06 13:00:00,7525286.0,126.0,29706.128,4439.872,PT3600S
2022-02-06 14:00:00,7525286.0,126.0,29696.425,4449.575,PT3600S
2022-02-06 15:00:00,7525286.0,126.0,29713.817,4432.183,PT3600S
2022-02-06 16:00:00,7525286.0,126.0,29657.194,4488.806,PT3600S
2022-02-06 17:00:00,7525286.0,126.0,29291.931,4854.069,PT3600S
2022-02-06 18:00:00,7525286.0,126.0,28619.125,5526.875,PT3600S
2022-02-06 19:00:00,7525286.0,126.0,27000.478,7145.522,PT3600S
2022-02-06 20:00:00,7525286.0,126.0,25637.247,8508.753,PT3600S
2022-02-06 21:00:00,7525286.0,126.0,27276.858,6869.142,PT3600S
2022-02-06 22:00:00,7525286.0,126.0,29137.494,5008.506,PT3600S
2022-02-06 23:00:00,7525286.0,126.0,32209.858,1936.142,PT3600S
2022-02-08 00:00:00,7525286.0,126.0,33717.192,428.808,PT3600S
2022-02-08 01:00:00,7525286.0,126.0,34003.883,142.117,PT3600S
2022-02-08 02:00:00,7525286.0,126.0,34068.797,77.203,PT3600S
2022-02-08 03:00:00,7525286.0,126.0,34083.167,62.833,PT3600S
2022-02-08 04:00:00,7525286.0,126.0,34071.031,74.969,PT3600S
2022-02-08 05:00:00,7525286.0,126.0,33955.047,190.953,PT3600S
2022-02-08 06:00:00,7525286.0,126.0,33412.506,733.494,PT3600S
2022-02-08 07:00:00,7525286.0,126.0,30881.614,3264.386,PT3600S
2022-02-08 08:00:00,7525286.0,126.0,28764.742,5381.258,PT3600S
2022-02-08 09:00:00,7525286.0,126.0,28359.989,5786.011,PT3600S
