begintime,sk_object,67194787,67194788,67194793,67194794,67194795,67194796,67196162,73442016,73442017,duration
2022-03-01 00:00:00,7526061.0,250.0,250.0,250.0,250.0,1173.0,1173.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526062.0,199.0,199.0,199.0,199.0,934.0,934.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526063.0,7.0,7.0,7.0,7.0,534.0,534.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526064.0,128.0,128.0,128.0,128.0,1456.0,1456.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526065.0,768.0,768.0,768.0,768.0,1433.0,1433.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526066.0,290.0,290.0,290.0,290.0,1115.0,1115.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526067.0,222.0,222.0,222.0,222.0,1250.0,1250.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526068.0,260.0,260.0,260.0,260.0,1207.0,1207.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526069.0,254.0,254.0,254.0,254.0,1410.0,1410.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526070.0,338.0,338.0,338.0,338.0,1795.0,1795.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526071.0,294.0,294.0,294.0,294.0,1245.0,1245.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526072.0,118.0,118.0,118.0,118.0,770.0,770.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526073.0,1973.0,1973.0,1973.0,1973.0,1572.0,1572.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526074.0,81.0,81.0,81.0,81.0,567.0,567.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526075.0,377.0,377.0,377.0,377.0,1597.0,1597.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526076.0,80.0,80.0,80.0,80.0,332.0,332.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526077.0,94.0,94.0,94.0,94.0,487.0,487.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526078.0,348.0,348.0,348.0,348.0,336.0,336.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526079.0,13.0,13.0,13.0,13.0,60.0,60.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526080.0,308.0,308.0,308.0,308.0,2344.0,2344.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526081.0,103.0,103.0,103.0,103.0,1042.0,1042.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526082.0,22.0,22.0,22.0,22.0,181.0,181.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526083.0,696.0,696.0,696.0,696.0,2698.0,2698.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526084.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526085.0,155.0,155.0,155.0,155.0,1069.0,1069.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526086.0,58.0,58.0,58.0,58.0,1096.0,1096.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526087.0,169.0,169.0,169.0,169.0,1267.0,1267.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526088.0,44.0,44.0,44.0,44.0,665.0,665.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526089.0,1198.0,1198.0,1198.0,1198.0,2416.0,2416.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526090.0,679.0,679.0,679.0,679.0,1127.0,1127.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526091.0,1779.0,1725.0,1779.0,1725.0,4619.0,2471.0,54.0,,,PT3600S
2022-03-01 00:00:00,7526092.0,590.0,590.0,590.0,590.0,258.0,258.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526093.0,371.0,371.0,371.0,371.0,1088.0,1088.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526094.0,41.0,41.0,41.0,41.0,265.0,265.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526095.0,53.0,53.0,53.0,53.0,310.0,310.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526096.0,55.0,55.0,55.0,55.0,368.0,368.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526097.0,49.0,49.0,49.0,49.0,353.0,353.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526098.0,19.0,19.0,19.0,19.0,169.0,169.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526099.0,1037.0,1037.0,1037.0,1037.0,1811.0,1782.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526100.0,196.0,196.0,196.0,196.0,873.0,873.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526101.0,1320.0,1320.0,1320.0,1320.0,3019.0,3019.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526102.0,20.0,20.0,20.0,20.0,239.0,239.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526103.0,392.0,392.0,392.0,392.0,1077.0,1077.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526104.0,336.0,336.0,336.0,336.0,3080.0,3080.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526105.0,114.0,114.0,114.0,114.0,764.0,764.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526106.0,137.0,137.0,137.0,137.0,1127.0,1127.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526107.0,1285.0,1285.0,1285.0,1285.0,1655.0,1655.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526108.0,122.0,122.0,122.0,122.0,690.0,690.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526109.0,305.0,305.0,305.0,305.0,1186.0,1186.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526110.0,153.0,153.0,153.0,153.0,836.0,836.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526111.0,90.0,90.0,90.0,90.0,552.0,552.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526112.0,96.0,96.0,96.0,96.0,612.0,612.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526113.0,37.0,37.0,37.0,37.0,541.0,541.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526114.0,348.0,348.0,348.0,348.0,1507.0,1507.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526115.0,207.0,207.0,207.0,207.0,1865.0,1865.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526116.0,196.0,196.0,196.0,196.0,1316.0,1316.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526117.0,16.0,16.0,16.0,16.0,152.0,152.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526118.0,1062.0,1062.0,1062.0,1062.0,1781.0,1781.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526119.0,168.0,168.0,168.0,168.0,970.0,970.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526120.0,100.0,100.0,100.0,100.0,439.0,439.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526121.0,823.0,823.0,823.0,823.0,1545.0,1545.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526122.0,101.0,101.0,101.0,101.0,427.0,427.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526123.0,137.0,137.0,137.0,137.0,679.0,679.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526124.0,459.0,459.0,459.0,459.0,1202.0,1202.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526125.0,657.0,657.0,657.0,657.0,2458.0,2458.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526126.0,71.0,71.0,71.0,71.0,678.0,678.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526127.0,739.0,739.0,739.0,739.0,2437.0,2437.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526128.0,70.0,70.0,70.0,70.0,477.0,477.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526129.0,172.0,172.0,172.0,172.0,1041.0,1041.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526130.0,1292.0,1292.0,1292.0,1292.0,2270.0,2270.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526131.0,168.0,168.0,168.0,168.0,147.0,147.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526132.0,32.0,32.0,32.0,32.0,135.0,135.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526133.0,991.0,991.0,991.0,991.0,1262.0,1240.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526134.0,167.0,167.0,167.0,167.0,1292.0,1292.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526135.0,197.0,197.0,197.0,197.0,883.0,883.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526136.0,186.0,186.0,186.0,186.0,829.0,829.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526137.0,872.0,872.0,872.0,872.0,2605.0,2605.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526138.0,114.0,114.0,114.0,114.0,849.0,849.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526139.0,127.0,127.0,127.0,127.0,342.0,342.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526140.0,35.0,35.0,35.0,35.0,384.0,384.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526141.0,84.0,84.0,84.0,84.0,847.0,847.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526142.0,918.0,918.0,918.0,918.0,1076.0,1076.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526143.0,843.0,843.0,843.0,843.0,1078.0,1078.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526144.0,224.0,224.0,224.0,224.0,1342.0,1342.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526145.0,945.0,945.0,945.0,945.0,2157.0,2157.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526146.0,1241.0,1241.0,1241.0,1241.0,2033.0,2033.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526147.0,844.0,844.0,844.0,844.0,1473.0,1473.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526148.0,52.0,52.0,52.0,52.0,650.0,650.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526149.0,642.0,642.0,642.0,642.0,1890.0,1890.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526150.0,463.0,463.0,463.0,463.0,2233.0,2233.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526151.0,640.0,611.0,640.0,611.0,10842.0,3403.0,29.0,,,PT3600S
2022-03-01 00:00:00,7526152.0,317.0,317.0,317.0,317.0,1473.0,1473.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526153.0,128.0,128.0,128.0,128.0,1078.0,1078.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526154.0,644.0,644.0,644.0,644.0,1093.0,1093.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526155.0,661.0,661.0,661.0,661.0,2569.0,2569.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526156.0,51.0,51.0,51.0,51.0,266.0,266.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526157.0,7.0,7.0,7.0,7.0,188.0,188.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526158.0,108.0,108.0,108.0,108.0,1220.0,1220.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526159.0,185.0,185.0,185.0,185.0,477.0,477.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526160.0,6.0,6.0,6.0,6.0,139.0,139.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526161.0,209.0,209.0,209.0,209.0,1560.0,1560.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526162.0,172.0,172.0,172.0,172.0,850.0,850.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526163.0,1023.0,1023.0,1023.0,1023.0,1294.0,1294.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526164.0,80.0,80.0,80.0,80.0,851.0,851.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526165.0,100.0,100.0,100.0,100.0,490.0,490.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526166.0,505.0,505.0,505.0,505.0,814.0,814.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526167.0,13.0,13.0,13.0,13.0,141.0,141.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526168.0,106.0,106.0,106.0,106.0,832.0,832.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526169.0,160.0,160.0,160.0,160.0,913.0,913.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526170.0,1072.0,1072.0,1072.0,1072.0,2424.0,2424.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526171.0,171.0,171.0,171.0,171.0,841.0,841.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526172.0,537.0,537.0,537.0,537.0,977.0,977.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526173.0,203.0,203.0,203.0,203.0,1098.0,1098.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526174.0,571.0,571.0,571.0,571.0,2028.0,2028.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526175.0,99.0,99.0,99.0,99.0,346.0,346.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526176.0,2134.0,2134.0,2134.0,2134.0,1811.0,1567.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526177.0,71.0,71.0,71.0,71.0,450.0,450.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526178.0,260.0,260.0,260.0,260.0,1073.0,1073.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526179.0,318.0,318.0,318.0,318.0,1611.0,1611.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526180.0,189.0,189.0,189.0,189.0,542.0,542.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526181.0,110.0,110.0,110.0,110.0,648.0,648.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526182.0,1158.0,1158.0,1158.0,1158.0,944.0,944.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526183.0,752.0,752.0,752.0,752.0,2102.0,2102.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526184.0,670.0,670.0,670.0,670.0,1996.0,1996.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526185.0,1235.0,1235.0,1235.0,1235.0,1796.0,1796.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526186.0,69.0,69.0,69.0,69.0,346.0,346.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526187.0,230.0,230.0,230.0,230.0,447.0,447.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526188.0,682.0,682.0,682.0,682.0,1400.0,1400.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526189.0,11.0,11.0,11.0,11.0,266.0,266.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526190.0,1244.0,1244.0,1244.0,1244.0,3181.0,3181.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526191.0,81.0,81.0,81.0,81.0,564.0,564.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526192.0,482.0,482.0,482.0,482.0,678.0,678.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526193.0,989.0,989.0,989.0,989.0,1205.0,1148.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526194.0,251.0,251.0,251.0,251.0,778.0,778.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526195.0,142.0,142.0,142.0,142.0,1633.0,1633.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526196.0,108.0,108.0,108.0,108.0,444.0,444.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526197.0,172.0,172.0,172.0,172.0,1103.0,1103.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526198.0,143.0,143.0,143.0,143.0,455.0,455.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526199.0,218.0,218.0,218.0,218.0,877.0,877.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526200.0,709.0,709.0,709.0,709.0,2211.0,2211.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526201.0,173.0,173.0,173.0,173.0,846.0,846.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526202.0,1135.0,1135.0,1135.0,1135.0,2668.0,2668.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526203.0,906.0,906.0,906.0,906.0,1883.0,1883.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526204.0,281.0,281.0,281.0,281.0,182.0,182.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526205.0,194.0,194.0,194.0,194.0,1002.0,1002.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526206.0,55.0,55.0,55.0,55.0,284.0,284.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526207.0,68.0,68.0,68.0,68.0,506.0,506.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526208.0,72.0,72.0,72.0,72.0,548.0,548.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526209.0,47.0,47.0,47.0,47.0,265.0,265.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526210.0,144.0,144.0,144.0,144.0,828.0,828.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526211.0,516.0,516.0,516.0,516.0,2592.0,2592.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526212.0,35.0,35.0,35.0,35.0,106.0,106.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526213.0,135.0,135.0,135.0,135.0,387.0,387.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526214.0,460.0,460.0,460.0,460.0,1209.0,1209.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526215.0,1202.0,1202.0,1202.0,1202.0,2152.0,2152.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526216.0,649.0,649.0,649.0,649.0,1661.0,1661.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526217.0,25.0,25.0,25.0,25.0,579.0,579.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526218.0,168.0,168.0,168.0,168.0,736.0,736.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526219.0,841.0,841.0,841.0,841.0,2026.0,2026.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526220.0,229.0,229.0,229.0,229.0,888.0,888.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526221.0,661.0,661.0,661.0,661.0,984.0,984.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526222.0,45.0,45.0,45.0,45.0,511.0,511.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526223.0,28.0,28.0,28.0,28.0,213.0,213.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526224.0,50.0,50.0,50.0,50.0,303.0,303.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526225.0,1100.0,1100.0,1100.0,1100.0,2015.0,2015.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526226.0,52.0,52.0,52.0,52.0,773.0,773.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526227.0,419.0,419.0,419.0,419.0,1450.0,1450.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526228.0,131.0,131.0,131.0,131.0,699.0,699.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526229.0,368.0,368.0,368.0,368.0,1902.0,1902.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526230.0,97.0,97.0,97.0,97.0,335.0,335.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526231.0,317.0,317.0,317.0,317.0,1885.0,1885.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526232.0,76.0,76.0,76.0,76.0,532.0,532.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526233.0,1038.0,1038.0,1038.0,1038.0,1350.0,1350.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526234.0,1355.0,1355.0,1355.0,1355.0,2409.0,2409.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526235.0,64.0,64.0,64.0,64.0,726.0,726.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526236.0,6.0,6.0,6.0,6.0,294.0,294.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526237.0,788.0,788.0,788.0,788.0,2590.0,2590.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526238.0,325.0,325.0,325.0,325.0,1069.0,1069.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526239.0,51.0,51.0,51.0,51.0,457.0,457.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526240.0,20.0,20.0,20.0,20.0,70.0,70.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526241.0,138.0,138.0,138.0,138.0,974.0,974.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526242.0,50.0,50.0,50.0,50.0,182.0,182.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526243.0,150.0,150.0,150.0,150.0,477.0,477.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526244.0,183.0,183.0,183.0,183.0,559.0,559.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526245.0,181.0,181.0,181.0,181.0,1433.0,1433.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526246.0,108.0,108.0,108.0,108.0,436.0,436.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526247.0,344.0,344.0,344.0,344.0,1014.0,1014.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526248.0,94.0,94.0,94.0,94.0,589.0,589.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526249.0,191.0,191.0,191.0,191.0,2090.0,2090.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526250.0,563.0,563.0,563.0,563.0,2536.0,2536.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526251.0,265.0,265.0,265.0,265.0,761.0,761.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526252.0,149.0,149.0,149.0,149.0,748.0,748.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526253.0,343.0,343.0,343.0,343.0,711.0,711.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526254.0,568.0,568.0,568.0,568.0,2182.0,2182.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526255.0,210.0,210.0,210.0,210.0,262.0,262.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526256.0,288.0,288.0,288.0,288.0,1159.0,1159.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526257.0,684.0,684.0,684.0,684.0,2093.0,2093.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526258.0,829.0,829.0,829.0,829.0,1907.0,1907.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526259.0,502.0,502.0,502.0,502.0,1942.0,1942.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526260.0,132.0,132.0,132.0,132.0,551.0,551.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526261.0,883.0,883.0,883.0,883.0,2879.0,2879.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526262.0,664.0,664.0,664.0,664.0,1742.0,1742.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526263.0,110.0,110.0,110.0,110.0,628.0,628.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526264.0,504.0,504.0,504.0,504.0,1644.0,1644.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526265.0,311.0,311.0,311.0,311.0,744.0,744.0,0.0,,,PT3600S
2022-03-01 00:00:00,7526266.0,91.0,91.0,91.0,91.0,907.0,907.0,0.0,,,PT3600S
